evaluations,elapsed_seconds,coverage,qd_score,best_quality,invalid_fraction
8,0.155566143,0.1875,5.303357284085781,0.4823474965288225,0.625
16,0.339974797,0.1875,5.455738612322364,0.4823474965288225,0.375
24,0.50581485,0.1875,6.16792426140641,0.47213852848697413,0.25
32,0.674426949,0.25,8.508740580378952,0.44293851248313143,0.21875
