sample,feasible,forward_distance_m,lateral_drift_m,mechanical_work_j,descriptor_duty_factor,descriptor_body_height_std_mm,minimum_torso_height_m,terrain_contact_steps,constraint_fall_m,constraint_drift_m,score,decision_0,decision_1,decision_2,decision_3,decision_4,decision_5,decision_6,decision_7,decision_8,decision_9,decision_10,decision_11,decision_12,decision_13,decision_14,decision_15,decision_16,decision_17,decision_18,decision_19,decision_20,decision_21,decision_22,decision_23,decision_24
384,0,0.8433911003538486,0.0058633134486262345,0.915589624152318,0.16180555555555556,146.39818772425755,0.10325800750136185,233,0.04674199249863814,-0.49413668655137377,1046.7419924986382,0.7997975632258704,0.23426174681453737,-2.0204770590377645,-0.15666383906118292,0.7485698309891733,-0.36064892145431093,-0.4287817675553687,0.28529260033509346,0.8086290471213853,0.17114954084214495,0.6944260010574388,-2.833061052590528,-0.31691520600756506,0.08731522726162809,2.5528500122604267,-0.12240016314469665,0.14183247471807192,0.8131287989278051,-0.17683494026372976,0.09733437031506531,-1.107784011174365,-0.5361526953121459,0.6506537187947281,-0.2973046527632026,0.4851729105580732
385,0,1.023903892246949,0.19902302762847085,0.7829959730020698,0.271875,221.10885595479346,0.10349824176469043,365,0.04650175823530957,-0.30097697237152915,1046.5017582353096,1.4028272470864838,0.5144440451058108,0.7485876626663805,-0.2349780378577475,0.12221959719208836,-0.5306524460261697,-0.5249058395858457,0.2497919396448289,0.7132849426840324,-0.5931771149875716,0.700349939779987,-1.4696752195480804,0.14065711550676574,0.5515793478273906,1.2024703412045739,0.08917070119490822,0.14955911217133977,0.06043673048599274,0.387485474715243,0.7715888338514706,-0.47400094980958407,0.25976964820752935,0.3254252575715783,-2.9658393088489747,-0.02108853671980604
386,1,0.2868085737163403,0.06399417961637441,0.16160992968340615,0.9909722222222223,55.36219084237173,0.3089605877203366,720,-0.15896058772033658,-0.43600582038362556,-0.2864853538569735,1.0073302292229753,0.1594407967000719,0.3565130258234488,0.26523023147704505,0.6117506758299998,0.05802155578618118,-0.4046521258754573,0.48938244862092345,1.8742058949445086,-0.009386579552236873,0.556784143743143,0.38640350802042844,-0.0064988554927497555,0.040441817385180025,-2.2525099402294337,-0.06599881607296765,0.17457439109225872,-2.288571727578866,0.7206763643218118,0.26609733614970604,1.2481181286766088,0.19156747026645005,0.5614109912782147,2.817462694132592,0.3594810133297518
387,0,0.9730350857795269,0.1997278111478693,0.8120739712909978,0.21909722222222222,199.69251658318035,0.10331144040452482,293,0.046688559595475174,-0.3002721888521307,1046.6885595954752,0.6029124856738839,0.21330492327998735,-1.823356331497735,-0.3462422604702477,0.47604314419093097,-0.9755111411230324,0.2761231371315418,0.1493004173284307,2.634006220156161,0.035542102527378105,0.1527830614378404,-0.9325992886053562,-0.04896132909513029,0.059622678325526125,-2.3559942834203698,0.6408572055981979,0.7995158209913406,0.33093896689203195,-0.5265144338469686,0.1034725485338587,-1.762808365324135,0.5252491624204015,0.3204750256529523,0.026658175690159158,0.3385254772329285
388,0,0.7612762400950381,0.010382818831746798,0.5861552082788198,0.15659722222222222,133.4495292516494,0.10228646955840963,227,0.047713530441590365,-0.4896171811682532,1047.7135304415904,1.9832195192085782,0.39773248393341726,0.3125332531100251,0.766895389738168,0.3092899286278222,-1.9039252500024413,0.6451852839995557,0.5546301286089033,-1.3460612450113345,0.04082720722371558,0.7153645048426515,0.4294416678679811,0.21492508953683132,0.06777363832771721,0.8224915299400548,0.6259433628884098,0.15088002782784982,0.3115249182420441,0.5232539184648054,0.7702010375910222,1.7854779788840274,0.6307342332701787,0.4439061724894347,-1.1318046873842986,0.23858378618266873
389,1,0.311441444443308,0.10707154847897973,0.14278420934036254,0.9423611111111111,69.70662109319048,0.3106745344545874,720,-0.16067453445458743,-0.3929284515210203,-0.3111558760246273,2.81825925473225,0.5216263528309466,-2.6685955454285284,0.12807481805773213,0.3217679210191219,2.4500247728496225,-0.3387840704667842,0.33033121591430864,2.852616221312638,0.19094707402827704,0.23235533177016193,1.2228676023514593,-0.03443781196754314,0.0625733093723908,0.5247312646989593,-0.11159577293115958,0.3834625596642194,0.8601952262534889,0.6437576659907817,0.7128698098071826,2.428021056589343,0.7640687581449571,0.3534773216536544,0.2691174507141465,0.13558380269582437
390,1,0.37684089477088417,0.13121976436454877,0.2718168188232418,0.9309027777777777,76.40713686228034,0.3132885235321999,720,-0.1632885235321999,-0.36878023563545126,-0.3762972611332377,1.7661766811716226,0.7989427681059718,-0.7731213229481839,0.4391808643167191,0.7912900836457095,-1.121348617967926,0.6321841856070382,0.44906785744645455,-2.5205564617210108,-0.16914207869235665,0.10008208467321751,0.9896953480906658,0.476872357889362,0.2936761695988758,-0.5473441586923813,0.17337599048654262,0.7626346078022401,-0.352430699418977,-0.36578793540648463,0.5397293500911374,2.730284661170801,0.029205929652827534,0.43254896220735306,-2.838343319900685,0.3126933635302396
391,0,0.8890077027242028,0.014459096817112485,0.8896441169687893,0.165625,158.90193079161108,0.10326512623172028,239,0.046734873768279714,-0.4855409031828875,1046.7348737682796,2.967799255828816,0.034659392883885955,-2.6538148570863043,-0.19031560933876002,0.5433173901821293,2.3452596057930037,-0.08323655690172815,0.7169108628995415,1.7982042368529028,0.1719029848077922,0.14421491740064826,-1.3125248682308261,0.5463428676679317,0.10288813062402102,-1.4136726178353811,-0.12942000839898854,0.4109120699209016,-2.361306438354621,-0.07021996209445014,0.04301906771410433,2.1390608209222197,-0.44864634125792047,0.2906137778005335,-0.8016966111067649,0.4419548559764809
392,1,0.28598811442596717,0.18579698432046965,0.15045110261873004,0.9677083333333333,67.14315448162593,0.3076041066524096,720,-0.15760410665240962,-0.31420301567953035,-0.2856872122207297,1.3502870588147873,0.4514916449693391,1.5789600299861437,0.3845140420243919,0.676734824229048,3.0409423346858278,0.2219106692314522,0.1295634444257309,-2.095285869471035,-0.28895576361235287,0.3201021924650813,-0.12440133885631033,0.06233812208887202,0.48457406071555237,-3.0682988707754415,0.24533572350718413,0.6810463849315487,0.40150363546060586,-0.5588600933326732,0.6696525890127245,0.5340028644678929,0.06829952370332781,0.6904091167615047,1.4074184884869263,-0.1051948091990525
393,0,1.0398697222386204,0.24204124900656382,0.48834683755052594,0.3611111111111111,224.51050653496873,0.1035320617354481,470,0.046467938264551895,-0.2579587509934362,1046.467938264552,0.7966092005635773,0.5740439990145108,1.9980116918407473,0.7689948521385607,0.4035478798289949,-2.719977173194437,-0.1135110687798484,0.37767326062723505,-1.9097569416948363,0.426679696369325,0.2031336110221365,-2.5671726187144426,0.13319316556774707,0.301248337254114,0.9181413276672679,0.7720011546474744,0.3537207983903039,0.03634093065350541,-0.126391317579231,0.31018235146075307,1.5741280062630327,0.5843014971325203,0.3906704308981735,0.25794502071703596,0.47498551135510725
394,0,0.9214547028658313,0.06636189154403262,0.6692827111443269,0.17777777777777778,170.35609549254843,0.1033248490403154,258,0.046675150959684594,-0.4336381084559674,1046.6751509596845,1.0127566555867844,0.6130789923324226,2.5351252522620698,-0.08883621254287444,0.12018281629976874,0.6672021452167631,0.19498921176934736,0.4906050572332295,2.0474510931630387,0.48796788063586705,0.7314013628511727,-0.6613703083276001,0.4383153066489084,0.6714981327488369,2.0108924746295465,0.7804451577612718,0.4358683521843423,-0.3462570619757015,-0.3545382965061348,0.2891654966107101,1.0192682621652747,0.3378223526890465,0.3360299386951757,-1.596277590630345,0.7045723798432427
395,0,0.8552246014664733,0.007648420593693777,0.8525810249498684,0.15729166666666666,151.141518915234,0.10298423000664929,227,0.047015769993350706,-0.49235157940630625,1047.0157699933507,1.056745384056627,0.25569485674685755,-2.3246908878772805,-0.11511384934528812,0.38385720192130823,-0.9697034425322721,-0.3838018798437225,0.57623820723175,0.38989215594153936,0.2569869816463044,0.4983728926844319,-0.5941286842855811,-0.2907403455303233,0.30281514761405887,-0.9018614840101935,-0.3401431193247493,0.6681301407284329,0.10792942104794312,0.44229679511792275,0.19019428200203425,-2.0784949777898567,0.5510588494216556,0.16658679690151637,-2.4411442123791733,0.7863269825451994
396,1,0.41060706270459063,0.11367579582013883,0.18459344357921528,0.9288194444444444,97.09830037200237,0.31179765537865795,720,-0.16179765537865795,-0.3863242041798612,-0.4102378758174322,2.838638095882051,0.45023908684018554,-2.7417313604695868,0.7383149450962704,0.41091947908658116,2.361443037162415,0.39324375335245265,0.3375960746041279,-1.8473448054020758,-0.3705324880027314,0.4132564705329748,-0.7442620115527312,0.10778411482932726,0.3626036059951995,-0.12580555336021293,0.3478965921360093,0.7073135851829876,0.31707384817302486,0.0014737178316480692,0.10979000617138396,-1.5470677643799071,-0.03361765218100099,0.2667536163814669,0.34444783558784,-0.3601012139464123
397,0,0.911330704046978,0.26358448235585663,0.6484240940666657,0.18333333333333332,182.49153607791987,0.10337419282908727,275,0.04662580717091272,-0.23641551764414337,1046.6258071709128,2.009926287215093,0.3256950511728414,-0.4798823879540679,0.6773745197042814,0.39349458721860575,-2.0133738465120006,0.004950019666580041,0.7733908567268399,1.445706612545707,-0.10624908419796802,0.07936899871049895,-2.6024788263696434,0.6524730557906849,0.1593224596613914,2.3848970437244112,0.4005985111257958,0.5320212735788657,1.6238532875213378,0.7501076139535837,0.04331222376042696,0.2051810841288817,0.6032445541441794,0.34202362916945445,0.34320176170888317,-0.10074740967985629
398,0,0.8682215927716277,0.022177513691526103,0.9533274564044817,0.1684027777777778,154.95709846233368,0.10317645315184075,243,0.046823546848159245,-0.4778224863084739,1046.8235468481591,0.7236176177267266,0.21577217840114438,1.8458797317714506,-0.4912924242182207,0.17196118380951805,0.7303884149338811,-0.3508916347290697,0.6512497262238028,1.5792196319957226,0.3881829256342556,0.6323939332804989,0.6494956806918935,-0.19868711511073772,0.22608931725489426,2.9567838192833706,-0.322825561799606,0.10313094982349941,1.0846911924846445,-0.4167719092434289,0.6100375888743393,-0.9029498693645466,0.32739900683829004,0.028542188139783334,-2.219152121491814,0.077088173266186
399,1,0.34100391250299067,0.08823443794169958,0.14302833172079815,0.9392361111111112,76.91020643333066,0.31177990580430076,720,-0.16177990580430077,-0.4117655620583004,-0.34071785583954906,2.093654562478181,0.642340604611098,-0.03919642656197775,-0.16269141797595266,0.10437970824610172,-1.0891140281098988,0.11182427815433404,0.28125547834530923,-2.6042497619268876,0.4281955703090924,0.7707059968841016,-1.4908346736192801,0.3866403653442023,0.7349394078440444,2.350672841458956,-0.31336007930623877,0.7059906505097069,1.6776917242384535,-0.20266895084149694,0.4814583073047356,2.6860617431410754,0.6127027178277532,0.6107970079148547,-1.476331818839888,0.29954574370749854
400,0,0.8118569892250385,0.014179627888255523,0.9172988314615166,0.15138888888888888,140.00553680378673,0.10284916857294542,218,0.047150831427054576,-0.4858203721117445,1047.1508314270545,2.9351042263057545,0.692709391890047,-2.3123855491637104,-0.5445506559300124,0.46217285810673703,1.4041358025115374,0.08000870226407908,0.1539890286079243,-1.2380812171131856,0.7242937772256076,0.012932201107716423,2.3272344404825933,-0.46835309814733084,0.4297400631289874,2.3663861544298346,0.25378199692062664,0.12045459606824878,2.7934511708944507,-0.44038563678389975,0.7181863958297392,-1.2509268594126577,-0.053493361191488176,0.7573671386218757,-1.2443080194069815,0.7985212264346601
401,0,0.7746388350345256,0.022004840931146588,1.0170695140047807,0.14652777777777778,133.09608940352567,0.10304507542161788,212,0.046954924578382115,-0.4779951590688534,1046.9549245783821,0.9000257817878996,0.20151765046079523,-2.6837712762438746,0.18374794470835587,0.5163841101412638,2.6414302402723155,-0.4850711808898788,0.6703206463197933,-2.9007566068040576,0.4232975259091173,0.5905005916103955,0.768327421171179,-0.4779927675107168,0.23158745264044456,1.9097742875508894,-0.5252119462350977,0.2770611014288162,1.988170483853784,-0.40168833759038036,0.28014203477802724,2.4825086678959787,-0.4651195037135154,0.05283431654341948,-2.867618046611043,0.13947333973232756
402,0,0.7340346928546718,0.023057773279759976,0.7889117100146533,0.13472222222222222,124.12500314425202,0.10199179242811693,195,0.048008207571883066,-0.47694222672024,1048.008207571883,0.6937631821124339,0.5300386201724273,2.7588949178662494,0.12153341632066184,0.6690367306714795,-2.51286054771972,-0.03566385928536098,0.03894181160300967,-3.1412481377567953,0.23594601449180785,0.5213170540414687,-0.1780764966068884,0.7777724585628453,0.6365118573549218,0.5219172659695812,0.06953344534177819,0.1263214089217355,1.4684323366600553,0.4819016694507027,0.4253113394030068,2.849628471898379,0.07802627786178506,0.7107196705678493,1.6766664782677543,0.16839890258361823
403,0,0.05436846458810052,1.6071384218534015,0.3387393190943437,0.09583333333333334,898.5047298224516,-3.6492046284358977,157,3.7992046284358976,1.1071384218534015,4909.918470621238,1.6381292426503515,0.5817045342502636,-0.9962743492965727,0.03694708828880411,0.29330398670824415,2.947721735826656,-0.15748084433991272,0.07941048906165307,-2.514693887308046,-0.3677942639539143,0.49628141698782935,2.5934853792906836,-0.26203238374125865,0.4963025572367153,-1.2559637703241426,-0.3077281659397579,0.30954386346532187,-1.009198321549202,-0.21295289506894227,0.3594920101631798,-1.1821950856323575,0.6707547616774826,0.1034198839328096,-2.6132568688265145,-0.23816251362476837
404,1,0.3600191191149933,0.1482179053123554,0.14644224076263923,0.9902777777777778,64.04104296290815,0.31143265544953375,720,-0.16143265544953375,-0.3517820946876446,-0.35972623463346803,2.7610962584811496,0.04641899539532064,2.078763853331571,0.4602365418630471,0.5087764576196274,-0.9029193706355083,-0.19865109907355732,0.4809733870932002,2.881289820748174,-0.4395130151378508,0.3600949502036323,-2.574445786874788,0.5870559076626748,0.1053119464832423,1.8935245603289834,0.3911017362616318,0.13468424127511147,1.7188545900658436,0.05917110133241754,0.7769233896456798,0.36541023219832836,0.4939412181770443,0.7556296330422299,-0.7298653267584778,0.2857188805078944
405,0,0.5741363047421715,0.040133704631380024,0.5218576040320423,0.11145833333333334,101.04575335966526,0.10289467497578784,162,0.04710532502421215,-0.45986629536862,1047.105325024212,1.0318475150384345,0.0006385925827720129,0.287161093250651,-0.4193521403997786,0.36374572306079617,-0.043661227095498134,0.5682346862860906,0.25447535199695964,2.8232402250185915,-0.24798421537003779,0.24444270264995183,-2.11037292883059,0.6247408985351598,0.670468191480251,2.5698897410669215,0.38135191680600367,0.20469314051210308,-2.8917434761996654,0.5223683723137257,0.16659014943443673,0.9272209088196917,-0.41484595420728126,0.18214593090817469,0.7549169178973552,0.23523802734243415
406,0,0.7728714297294343,0.003561100712182819,0.876929426888077,0.146875,132.0076865959735,0.10282933245861069,212,0.04717066754138931,-0.4964388992878172,1047.1706675413893,1.3615999615816365,0.0952683614202174,1.3857943187420299,-0.018203638484203144,0.18885648514896963,0.8547434303516757,0.3551708288398372,0.26592577942776796,1.6136800604429586,-0.3599716941809149,0.013633239721080681,-3.1237080513892357,0.09552572095010659,0.637385814646525,-0.978765570663819,-0.4995311624651123,0.788563100832452,1.1527389776866777,0.10146375456859302,0.48042223252668886,-2.639958150190931,0.1350364837978265,0.5497297241882597,-1.1106508592573885,-0.3591464897425256
407,0,0.9055202826620585,0.3578339062679064,0.7046134206444682,0.24097222222222223,199.48976221853601,0.10302422333306448,353,0.04697577666693552,-0.1421660937320936,1046.9757766669354,0.6737522428909168,0.630479314016146,1.30373388716444,-0.5814302445566548,0.3146081960652997,2.820509249593637,0.1580067718721131,0.6154086654796744,2.64577539413738,-0.5502611088965003,0.7708169054033286,1.1899271634291946,0.7775277692435106,0.5807584627499345,1.6591423247198085,0.43723879319618486,0.6138605083379418,0.9955624114224086,0.2915735312987672,0.30238022778999335,1.459496695042433,-0.13758053886201554,0.5712711250250613,-0.4973959618252253,0.46517534140644845
408,0,0.8780317341265935,0.00998104642967329,0.8650834953617355,0.16909722222222223,157.1657503199797,0.10283912714192159,244,0.047160872858078406,-0.4900189535703267,1047.1608728580784,1.556436251776561,0.6904264994640136,-2.8934440019627345,-0.09890853493940377,0.5890236529017436,-1.0728610586002945,0.7048162854587928,0.6869838069544483,2.732233322285648,0.008240963134369728,0.397172950970976,2.7392115709067575,-0.33450316654336953,0.08466647475110758,-3.0621888856205093,0.0402160620208718,0.49288643727227516,0.26635222715863316,0.40215384626796313,0.7129614351829917,-1.3634042334785712,0.5479529587889674,0.7300120338322885,-1.2578545952165114,-0.31650159762390556
409,1,0.3537592136481343,0.16656539256228303,0.13432863210165036,0.9895833333333334,76.28638299784213,0.3132151744932654,720,-0.16321517449326542,-0.33343460743771697,-0.353490556383931,2.7931657266051624,0.050005398290704495,-1.9200151487124917,0.158376336068764,0.1742598339334591,-0.6253899837622976,0.16062365692089509,0.5943644780924294,1.445922223590376,0.729969360510074,0.3449752223809175,0.2731243375736683,0.2940305501638061,0.32397763445690003,-2.0169966347394617,0.6639347709705511,0.6655520295805155,-2.4882360736462235,0.4132502151954315,0.36752885987731587,-1.653413620241784,-0.20373041930789698,0.17553518026387335,2.6472809317246684,0.5309081745450409
410,1,0.35907990510766713,0.1654960068636762,0.13716043353569762,0.9819444444444444,77.19715227818413,0.3127375495488602,720,-0.1627375495488602,-0.33450399313632384,-0.3588055842405957,1.3716737407797523,0.2273120233000987,2.7727858086967636,0.21543011563117098,0.5375469181044368,-0.5268776908415629,0.18746138199638263,0.2152506324289105,0.3468708626846251,-0.12398394633510973,0.7093070678829372,-0.7075755068143397,-0.3503472100011521,0.6314673157226279,0.05435211658213035,0.4703402592513092,0.11012509492516856,-2.0131014805172125,0.41422761118806595,0.17809689630670864,-0.9951207303936878,0.5480712726591453,0.13566121454345703,1.3262757994957175,-0.5312113420369695
411,1,0.36566394970616284,0.16048490983739,0.24628470123007215,0.9840277777777777,74.81466360203738,0.31081638539302187,720,-0.16081638539302187,-0.33951509016261,-0.3651713803037027,1.2563456260507335,0.0707287019679839,0.6957707422701405,0.6012559446718996,0.6154781400064149,1.8259664011670305,-0.4753765530362585,0.5799127909577416,0.4633126295165386,0.6331721057391954,0.06926946350175438,-0.6872988560949129,0.272244366156179,0.5291456401587386,0.91962907999556,-0.14339813194163825,0.2076900001724991,1.3572922202974818,0.08911709348704533,0.6006904754553075,-0.5235267916046911,-0.018024942726105886,0.44215417936780277,2.4367691843302923,0.620901085750387
412,1,0.39196321789018845,0.16705147547340507,0.10333212903008554,0.9795138888888889,93.69526634642418,0.3094674869865163,720,-0.15946748698651633,-0.33294852452659496,-0.3917565536321283,2.9943239088120532,0.0316237327586407,-0.9681866537734969,0.13956067612743128,0.01826197893927013,0.5371512661547362,0.1697726974120518,0.023797977992842157,0.4113310218345725,0.10461611528536108,0.268758159368035,-2.010511530406869,-0.42438176991139565,0.7653514613187782,0.0019411402697064872,0.03182109516390286,0.7365284161137279,-1.6046863321008145,-0.08192872238695614,0.33558004488264825,-1.050766767363243,-0.4320991579744287,0.6056568654107204,-1.9097075983390654,0.06148815669931873
413,1,0.37294927369816727,0.1600006343970001,0.2883595805773736,0.9868055555555556,78.00826519002547,0.3112075409190348,720,-0.1612075409190348,-0.3399993656029999,-0.3723725545370125,1.5392594278663547,0.7457288383870624,-1.8625519332800309,0.7650407100710136,0.28910593942536994,-2.3688915060033073,-0.049508407813721456,0.5811888198718287,-0.8930971709121467,-0.2591867431299821,0.5824336160503344,1.5164365023242388,0.4832978691005364,0.21228402136359384,2.973548493526625,-0.20855339613986335,0.22644301844127235,2.612561295688155,0.334203707041395,0.7721939260457875,-1.3585404422936649,-0.4663778934122186,0.16997781848557836,0.38051451751535437,-0.18542819699418
414,1,0.3678840312947681,0.1627014686657293,0.1312639588737358,0.9864583333333333,80.76297431157887,0.3128152045565322,720,-0.16281520455653223,-0.3372985313342707,-0.36762150337702065,2.870347473198955,0.23362854574509467,-2.4826381460614124,0.6051423597743092,0.06226679542735791,-0.28913095370957054,-0.05906303380009659,0.3315727656425545,0.663183903120597,0.16364401119186323,0.7411009555423004,-2.883013363094827,0.6809951881723447,0.028202642820217873,2.2736898663449905,-0.15126040240617528,0.7779804270930571,1.5198185433939537,-0.31909303643958264,0.6488112312468504,2.53058141769767,0.2603453017450238,0.6234279537122552,-3.109493835660346,-0.35830161787380155
415,0,0.9064037973898416,0.005188555647751111,0.7324853837898111,0.16909722222222223,162.36641195355028,0.10305173196164147,244,0.046948268038358526,-0.4948114443522489,1046.9482680383585,0.8822670412684109,0.6881694921203952,-2.0778195090671696,-0.29062602152316386,0.4530893112433752,0.9599734757111484,0.5339932546752185,0.16632048120845458,2.973806342328218,0.04830208664405555,0.25619996176235793,2.6600511945315644,0.666613383179952,0.3789746012110425,0.3715495197865173,0.272184907067466,0.6717482307800786,-0.4696818734400505,-0.20851022329686147,0.7269202978170415,-1.8526018469195693,0.6112578223262838,0.6237714620336163,-1.658396582200339,0.21365989655218476
416,0,0.7404474555328775,0.6503369219254975,0.4245593360667345,0.40381944444444445,192.68405247582396,0.20274936169118143,652,-0.05274936169118144,0.15033692192549752,1015.0336921925498,1.0254390606200896,0.4395639869840009,1.6065832922975343,-0.10536617721654934,0.37106379212035123,1.0499827543692763,-0.2471046035484779,0.6164386646185811,-0.6861066645853708,0.042070411384053985,0.19450855060362324,2.2514170889512934,-0.2843816681540027,0.19737614384662028,0.4658337318593073,-0.5000718864338471,0.5505942574664324,1.9660094829564558,0.23844764224658044,0.7811332950948513,2.3620045708501047,0.6181122486611504,0.49280827984481496,-0.580785014157053,-0.2556636836781354
417,1,0.3500004766781125,0.0541800031258418,0.09781728082200974,0.9802083333333333,68.06220874769993,0.3495040538425863,720,-0.19950405384258632,-0.4458199968741582,-0.3498048421164685,1.8586858024316046,0.2730319245213399,0.0658224009465398,0.07384118904509462,0.09898962154978107,-1.8104494444933497,0.7541024988217507,0.14951110948550445,0.4648777976204346,-0.19212745262772046,0.5003591815269169,2.1561018157449947,0.4025524217320079,0.20476882754270537,0.05794615486155097,-0.592495293863415,0.25754496642207897,2.883649065226363,0.20252981354248123,0.6918095912832292,-1.183170199177172,-0.3587529812770629,0.4104301453076013,-0.8060533931669673,0.5748311022153251
418,0,0.870032433988734,0.001966465214331946,0.7451279406945449,0.16527777777777777,154.08895337507977,0.1032706179087101,238,0.04672938209128989,-0.49803353478566803,1046.7293820912898,2.544847140970882,0.6191665185605607,1.1116112422252042,0.598079263421481,0.5975846666399794,-2.1855197261925734,0.4281989540327157,0.7959406412909862,-0.7849478190267769,-0.10492832630063348,0.7552973634080241,0.5435145209324155,0.09063061106017523,0.26579104373555573,-1.3650801226032592,-0.19842749544295912,0.18879704939324293,3.044428377359866,0.6156751220104842,0.2537039820862189,-2.1000715065265405,-0.41944132442967375,0.3866473599342876,2.1202449871445026,-0.13478083576233446
419,0,0.9233243098444157,0.005800277891776779,0.7813116817637169,0.17430555555555555,167.65490188130585,0.10317718130007399,251,0.04682281869992601,-0.4941997221082232,1046.822818699926,0.6131352134094082,0.3681815317494473,-1.805497623030483,0.03410753494034713,0.5349596281388801,2.0024154893439237,0.24590079210407967,0.39141420583479153,0.5565141443804618,0.5987843863991967,0.22334046645297098,2.1256935443900096,0.3124942811908894,0.7609823901608969,2.9565059009662455,-0.4428466023851446,0.4790761706681024,2.86908818398432,0.4672519509376748,0.0014164883155754816,0.5508072605706564,-0.3086666846925675,0.726875551860529,2.4889115518397587,-0.08705158664598422
420,0,0.865987591904517,0.0014970982744512843,0.7076613324113227,0.16145833333333334,153.70183584122788,0.10297033802963343,233,0.047029661970366565,-0.49850290172554873,1047.0296619703665,1.0619250127374433,0.11144753194431055,2.800425808974232,-0.5450119043579473,0.4509262916166372,-1.2497873102138177,-0.09147385601713098,0.07338014391396551,-2.9459259697539073,0.3883942659536388,0.0877237099271972,1.3137547057302168,0.5861264555590512,0.6469060511703232,0.232652840147745,0.733226017103111,0.37382590975932406,-1.666696735821092,0.6115990145217914,0.6494587291245292,-2.1487363866245834,-0.26667185678680233,0.7045993109407849,2.39622268190732,-0.09897652457212669
421,0,0.9523234537291142,0.1100555019681045,0.9989706195094109,0.18854166666666666,177.01250670666747,0.10344012145515956,277,0.046559878544840436,-0.3899444980318955,1046.5598785448403,2.996124089426834,0.7688638720974184,-2.851878463574313,0.3448134347566222,0.725768029665127,1.506967666841355,-0.21463461243856802,0.01926963845958021,0.7207217564595751,0.058756545303594976,0.6283333614951103,1.2270395179708231,-0.5655851437974243,0.04386989423278625,2.8111410289990353,-0.11305980608666283,0.5477823953513934,-2.5276508809920735,-0.5586577611216375,0.7771856715631084,0.34651172726250623,-0.19561203772347824,0.09808924763278037,1.9146441951586057,0.7628479277712222
422,0,0.9094840914766618,0.2919245580227516,0.9201484032258183,0.24861111111111112,177.67420801603046,0.10335130941011601,368,0.04664869058988398,-0.20807544197724842,1046.648690589884,2.2629614356889594,0.39766447876848937,-2.119686098228364,-0.05923242566556308,0.2571742426030199,-0.5994975691478301,0.36067116434378266,0.24101666358797447,-1.331263870602499,0.45826677666394444,0.507180998986099,-2.1772039192547328,-0.5143920065242147,0.5113028938228106,0.8238444650949792,0.7523194984264546,0.22157788802419562,1.4935412759015447,-0.5913780499335103,0.7462484738272599,-0.9883584559269556,-0.45014115064876636,0.04754835618018954,-2.550496347668876,0.7155401008685275
423,0,0.9654320338417968,0.00782948014591363,0.8228806105856954,0.1840277777777778,177.13575181299598,0.10344553900386855,265,0.04655446099613145,-0.4921705198540864,1046.5544609961314,1.854639055228278,0.31306953528036,1.6389744047024646,0.712723949044093,0.222517546808085,0.4773807441561524,0.3951333813552541,0.21760435789319238,-1.165385880613322,0.7702502288262135,0.32066681035850214,0.4763618653957331,0.5412526905851055,0.33222614630389347,-1.0070955778523785,-0.1539285355881243,0.651705137025969,-2.285564481254995,-0.3844530856337799,0.5322041911430481,0.7284651464347691,0.12467271839853766,0.6328612588527338,-2.9257852171138254,-0.235946806194265
424,0,0.7827393512223038,0.0034682747749771254,0.9206643937012629,0.14166666666666666,132.92051650606197,0.10166882861180117,204,0.048331171388198826,-0.49653172522502287,1048.3311713881988,1.9204721560563007,0.7144762184061787,-1.478152227712341,-0.03283046157240632,0.1239693476055396,-2.366307263643109,0.13325808153242735,0.12822905932525572,-0.6097980612186493,0.5709333784161837,0.4170521209965665,3.0315831049251267,0.062028416277470466,0.7016523157072789,1.0818200044263806,0.490884246655482,0.016765504725623083,2.752770110149429,-0.4782268492530031,0.6407748379560316,1.9427617280184224,-0.0976134499974608,0.7063290802609322,-0.7951196905046669,0.14389791676444064
425,1,0.3486283781624007,0.16573203417503804,0.33572209532463326,0.9895833333333334,74.06363602254316,0.3095245616882702,720,-0.1595245616882702,-0.334267965824962,-0.3479569339717515,1.02648983673372,0.20741931729604027,-0.2211263581803391,-0.16641529811831868,0.32640089489441115,-0.6134395532554406,0.6042608504394024,0.6934326771713606,1.4193607092500153,-0.30401448169243356,0.6822912143191834,-2.1988948664958117,0.2470792284631178,0.2009907344226748,0.7912263469875493,0.7132166606822022,0.4522379837770766,-0.5452170093067519,0.49169235045671733,0.4404269389022056,-1.5767067517901114,0.3963270928513386,0.06301381070297918,1.4725376572232092,-0.5839991365956606
426,0,0.9128764988081157,0.05372900068919055,0.8338410280484659,0.1875,165.12158485059936,0.1034024310194634,276,0.04659756898053659,-0.44627099931080944,1046.5975689805366,2.402435660861679,0.39796826618051445,-0.049408833878079594,0.508434630314449,0.14351290698695207,-2.036058333157526,-0.5532473208084874,0.4063089828027387,-1.6811239478222746,0.08206459198206262,0.32063864094090616,-1.0763706048381807,-0.4129078852365091,0.1375119708227258,2.241524352171777,-0.16732973511313826,0.15086728651819553,-0.5113168498188565,0.3219648809045734,0.612485653306874,-0.436696079737362,-0.35898515293043187,0.38175392731507307,-1.2332276632121688,0.6075937901469287
