proposal,topology,active_edges,dimension,motifs,exact_reference,training_score,validation_score,generalization_gap,period_train,period_validation,amplitude_train,amplitude_validation,participation_validation,failure_fraction_validation,requested_evaluations,actual_evaluations,wall_seconds
98,000212022,5,16,mixed-cycle+toggle-core,,0.935530103732,2.624749937660,1.689219833928,24.253455640001,35.757085612521,54.000000000000,46.933333333333,1.000000000000,0.000000000000,192000,192000,123.711077124
99,200022122,6,18,repressilator+toggle-core,,0.375295548009,0.800256118964,0.424960570954,25.803492282662,24.291023545410,111.166666666667,98.600000000000,1.000000000000,0.000000000000,192000,192000,78.001705728
100,020220202,5,16,toggle-core,,1.267171425892,2.915277581547,1.648106155655,24.081017697185,33.777252225245,30.666666666667,26.533333333333,1.000000000000,0.000000000000,192000,192000,59.817716486
101,020220220,5,16,repressilator+toggle-core,,0.373128635892,0.708618071734,0.335489435842,25.524717806096,23.938207151674,81.166666666667,76.066666666667,1.000000000000,0.000000000000,192000,192000,57.985644795
102,102022022,6,18,repressilator+toggle-core,,0.377246982716,0.646496805673,0.269249822958,25.722447246091,24.926536020026,143.500000000000,130.866666666667,1.000000000000,0.000000000000,192000,192000,81.181492320
103,000210222,5,16,repressilator+toggle-core,,0.388902121880,1.090075466583,0.701173344703,25.560341056645,23.099541422984,82.000000000000,69.666666666667,1.000000000000,0.000000000000,192000,192000,68.607995035
104,010022221,6,18,mixed-cycle+toggle-core,,0.966230326988,2.874184133263,1.907953806274,25.839294466560,39.893294376833,23.833333333333,26.466666666667,1.000000000000,0.000000000000,192000,192000,133.135163996
105,010012222,6,18,mixed-cycle+toggle-core,,1.123282487450,2.872843762153,1.749561274703,25.096022824044,37.965763744076,26.166666666667,24.200000000000,1.000000000000,0.000000000000,192000,192000,92.211935829
106,202022002,5,16,repressilator,,0.354431138630,0.592380122051,0.237948983422,25.428706061361,25.593995762818,129.000000000000,126.066666666667,1.000000000000,0.000000000000,192000,192000,55.689398484
107,200122022,6,18,repressilator+toggle-core,,0.362309704193,0.539267921325,0.176958217132,25.761289016827,25.259058021480,129.666666666667,122.266666666667,1.000000000000,0.000000000000,192000,192000,78.653620371
108,220022021,6,18,mixed-cycle+toggle-core,,1.774019182362,3.063943243211,1.289924060849,23.833728941758,36.772966234133,19.000000000000,17.866666666667,1.000000000000,0.000000000000,192000,192000,104.059396752
109,001022220,5,16,toggle-core,,1.659822369201,2.909441903434,1.249619534233,26.426176827314,34.882554699520,22.500000000000,17.866666666667,1.000000000000,0.000000000000,192000,192000,83.598402125
110,200122021,6,18,mixed-cycle+toggle-core,,1.033505959866,2.382685094930,1.349179135064,21.986525737258,29.356719055130,46.833333333333,39.066666666667,1.000000000000,0.000000000000,192000,192000,102.315387334
111,010022122,6,18,repressilator+toggle-core,,0.377216438464,0.703572374821,0.326355936357,25.737940758672,27.154421997137,112.833333333333,116.866666666667,1.000000000000,0.000000000000,192000,192000,93.517082636
112,202022021,6,18,mixed-cycle+toggle-core,,1.567894727115,3.323219013193,1.755324286078,37.992841994765,43.949231216210,50.833333333333,42.666666666667,1.000000000000,0.000000000000,192000,192000,88.230881484
113,220021022,6,18,mixed-cycle+toggle-core,,1.570842515848,3.037914100074,1.467071584226,23.960272837623,34.182506802153,41.666666666667,48.266666666667,1.000000000000,0.000000000000,192000,192000,89.860364842
114,000122022,5,16,repressilator+toggle-core,,0.379016889138,0.612703316111,0.233686426972,25.445923081015,25.602058785414,125.000000000000,125.333333333333,1.000000000000,0.000000000000,192000,192000,94.284675939
115,202112100,6,18,other,,1.132021494720,2.769068845535,1.637047350815,25.712506095247,33.765168242830,27.000000000000,25.466666666667,1.000000000000,0.000000000000,192000,192000,95.755454767
116,201022022,6,18,repressilator+toggle-core,,0.365680048515,0.618214721012,0.252534672497,25.641278064756,26.238579421946,130.666666666667,133.200000000000,1.000000000000,0.000000000000,192000,192000,81.293063642
