niche_id,grid_x,grid_y,quality_train,descriptor_apex_height_train,descriptor_release_time_train,visit_count,decision_arm_length,decision_counterweight_mass,decision_projectile_mass,decision_sling_length,decision_initial_arm_angle,decision_release_angle,decision_joint_damping,decision_pivot_friction
64,4,3,0.03956724495959012,12.247206064525148,1.4555555555555557,2964,2.3960287229416246,20,0.525164451085204,5.971970447441468,-1.25,0.55,0,0
63,3,3,0.04049491731145359,11.255284570872844,1.4444444444444444,3139,2.4610712376563,20,0.5,6,-1.25,0.48812751099110824,0,0.0015546866871957855
62,2,3,0.048066634177245916,8.53912843165814,1.2833333333333334,2459,2.376954719901221,24.018575288858095,0.5231516551120892,6,-1.25,0.49458956712610774,0.013579793349278646,0.007996030454174352
65,5,3,0.050620278674921734,15.243204936588494,1.4388888888888889,2745,2.902505970651206,21.767176685542047,0.5,5.634624202268603,-1.1899130473504795,0.5016740425763933,0.0045188562570762855,0
43,3,2,0.053574875196948646,10.966145393246299,1.1888888888888889,2616,2.642859242742383,24.651205785549408,0.5,5.298392293362233,-1.1404504780563594,0.5023428101843905,0,0.013699622533388462
42,2,2,0.05524672405200681,8.347552095985984,1.1777777777777778,2729,2.3163103700139267,27.252403951931807,0.5002349423046214,5.673276562873713,-1.25,0.5246532253036099,0.008659463352005544,0
44,4,2,0.058563938664664084,12.68567942091312,1.1833333333333333,2590,3.024772012015132,24.911467016113583,0.5,5.394765747380485,-1.0379737699644678,0.55,0,0
45,5,2,0.058967430467367465,15.043449682841715,1.1944444444444444,2131,2.460099908978406,27.429674693096118,0.5033758306640379,4.550232151011324,-1.1972838047044712,0.5334790780176495,0.018624014012404128,0.05393617926793236
84,4,4,0.059475956626317,14.114360207609074,1.9833333333333334,2724,4.070547869864681,20,0.5152902334606244,6,-1.2335886964018925,0.5181747739057726,0,0.007283186174146729
104,4,5,0.059713076400714736,14.59144038488495,2.0166666666666666,1752,4.047532890770194,20,0.5,5.986190866951213,-1.25,0.55,0,0.009092498496963152
85,5,4,0.06017748432350073,15.12141194086734,1.988888888888889,2210,4.070995352014611,20.11806338808388,0.5,5.987516611271121,-1.2337629043233167,0.55,0,0.011549400365993168
83,3,4,0.06022800344335326,11.725623928740578,1.9333333333333333,3079,4.098717852125912,20.12036272362825,0.5,5.975335739398277,-1.23995839526651,0.42336197950899823,0,0
105,5,5,0.060523281540537016,15.315608612115826,2.011111111111111,1986,4.084402151832206,20.103456906519217,0.537313100132957,6,-1.2386475013776765,0.55,0,0
66,6,3,0.06159640550395779,18.24850284549205,1.3333333333333335,3004,3.2549004649595443,25.00940599651876,0.5048812512664052,5.219590157052186,-1.101257503072511,0.5494413252200117,0,0.011164377393102545
103,3,5,0.06189658026976184,11.387499259711513,2.011111111111111,1789,4.298157426372951,20,0.5,6,-1.240828174197401,0.4116755280305005,0.002169321521272716,0.002913474984227781
106,6,5,0.06683034166067058,18.132147190505062,2.15,1875,4.798646327034157,20.008337202343935,0.5219361797730725,6,-1.1763183870098235,0.55,0.0096372829905689,0
46,6,2,0.06767710200985465,18.23686323370501,1.1333333333333333,2076,2.696268064092068,30.886180732618996,0.5,4.1925183350637205,-1.1403434589273418,0.55,0,0.08000968401403336
86,6,4,0.06863631315952191,18.73927580937608,1.9611111111111112,1872,4.251827141703782,22.166410729014693,0.5093084760570625,5.5704249065833205,-1.247507249260698,0.533856642051887,0,0.00650611641663101
126,6,6,0.07033646074348093,18.5230231619284,2.416666666666667,925,4.995538794835938,20,0.5591869904676225,6,-1.25,0.5300735970044178,0.022838156175175598,0
125,5,6,0.07057789105308743,17.50528849025294,2.411111111111111,984,4.940438362829248,20,0.5736344497893325,6,-1.25,0.5230117760207177,0,0.015542744976405544
124,4,6,0.07107397121203053,13.142656729623994,2.427777777777778,934,5.039198713178894,20.011287673424043,0.6713876024496713,6,-1.2479730131723288,0.3986961078861384,0.00794100082634891,0.01566392969157905
102,2,5,0.07248312318566026,8.75759499558473,2.1277777777777778,1924,4.945504300154783,20.636054479711586,0.5,5.986712269868179,-1.25,0.2542922882587406,0,0
123,3,6,0.07280798227946014,11.799214782211312,2.4055555555555554,976,5.073050466101926,20,0.6934044632421608,5.976475403933021,-1.25,0.35119725945354163,0.024558252337250782,0
87,7,4,0.07450120379759127,21.384382025094318,1.9166666666666667,1576,4.467771892696924,23.062712376886402,0.5,5.523013192646017,-1.214462588559533,0.55,0,0
67,7,3,0.0745198298926736,21.25844178364107,1.3777777777777778,2859,3.704982326352694,27.010165052436474,0.5,5.375578399061992,-1.076401604523999,0.55,0,0.029403250881248927
