role,niche_id,quality,apex_height,release_time,landing_position
best_quality,64,0.03956724495959012,12.247206064525148,1.4555555555555557,34.980494907385086
lowest_apex,380,0.9462043165413487,1.0425944534606546,7.6000000000000005,4.071883294014261
highest_apex,79,0.3450427204795933,58.22075274955364,1.3277777777777777,34.93686463628463
earliest_release,0,0.8969829460814844,2.7366382175729376,0.3888888888888889,6.071750410476072
