evaluations,elapsed_seconds,coverage,qd_score,best_quality,invalid_fraction
1,0.000000000000,0.002500000000,0.064987450604,15.387586229348,0.000000000000
129,0.023406995000,0.002500000000,0.064987450604,15.387586229348,0.992248062016
257,0.043961559000,0.007500000000,0.194974822273,15.326086084447,0.560311284047
385,0.063685763000,0.010000000000,0.261101108807,15.264939042371,0.394805194805
513,0.085156357000,0.010000000000,0.262596295810,15.182639245587,0.339181286550
641,0.106259301000,0.012500000000,0.329495556093,15.070565883716,0.310452418097
769,0.129084307000,0.020000000000,0.527240423023,15.035869450977,0.304291287386
897,0.154141033000,0.020000000000,0.528585444052,15.035869450977,0.316610925307
1025,0.178117359000,0.020000000000,0.529470410107,15.001050226813,0.338536585366
1153,0.199179514000,0.020000000000,0.529981011001,14.987563278725,0.351257588899
1281,0.222390889000,0.020000000000,0.530863736840,14.977673526185,0.356752537080
1409,0.244023024000,0.020000000000,0.531931565445,14.934841769093,0.369765791341
1537,0.267628090000,0.020000000000,0.532946982383,14.934841769093,0.375406636304
1665,0.293497847000,0.020000000000,0.533566360846,14.932971372678,0.382582582583
1793,0.317997234000,0.020000000000,0.534130764666,14.898158358990,0.387060791969
1921,0.340656759000,0.020000000000,0.534969565238,14.870506828578,0.388859968766
2049,0.361470743000,0.020000000000,0.535548393534,14.869868720658,0.386041971694
2177,0.385205219000,0.020000000000,0.535817248115,14.858687181694,0.389067524116
2305,0.405238773000,0.020000000000,0.535980448080,14.851328256286,0.393926247289
2433,0.425717446000,0.025000000000,0.668589909054,14.846133656653,0.393752568845
2561,0.445524580000,0.030000000000,0.800028815338,14.841909121052,0.395939086294
2689,0.468151445000,0.030000000000,0.801598076988,14.840134151115,0.393826701376
2817,0.489590379000,0.030000000000,0.802463061561,14.840134151115,0.396521121761
2945,0.510414153000,0.030000000000,0.802871103817,14.840134151115,0.400339558574
3073,0.530955037000,0.030000000000,0.803109320503,14.834780372344,0.403189066059
3201,0.552722212000,0.030000000000,0.803503362560,14.818332392293,0.403311465167
3329,0.577166348000,0.030000000000,0.803579225188,14.813657885405,0.407930309402
3457,0.599507523000,0.030000000000,0.803953121623,14.813657885405,0.409025166329
3585,0.622969999000,0.030000000000,0.804387797748,14.813657885405,0.410878661088
3713,0.644356914000,0.030000000000,0.804972414937,14.808064804530,0.413412335039
3841,0.665928918000,0.030000000000,0.805462127987,14.797917469839,0.414996094767
3969,0.686709412000,0.030000000000,0.805933264739,14.797917469839,0.416981607458
4097,0.710255878000,0.030000000000,0.806424349014,14.793146407247,0.418843055895
