accepted_index,structure_key,variant_key,niche,strategy,evaluation_found,objective_l0,constraint_l0,estimated_score_l0,fixed_mass_score_l0,flight_days,requested_evaluations,actual_evaluations,worker_seconds,l1_promoted,l1_threshold_passed,l1_score,surrogate_gap
0,3-2-3-3-3-5-6-5-10,3-2-3-3-3-5-6-5-10|00000011,L9-I5-TJSJ-R1-F23y,Agent,true,5524950901.670347,0.5524951013036834,111.36648637318564,631616.6856838968,8760.406671347142,1000,1063,1.21765365,false,false,,
1,3-2-2-3-3-3-3-5-6-5-10,3-2-2-3-3-3-3-5-6-5-10|0000000011,L11-I7-TJSJ-R1-F18y,Agent,true,25770217297.76012,2.5770217297760123,0.000005534468741871558,961807.4536885117,6713.33304555697,1000,1070,1.385387314,false,false,,
2,3-2-2-3-2-2-3-3-6-5-10,3-2-2-3-2-2-3-3-6-5-10|0000000011,L11-I8-TSJ-R1-F25y,Agent,true,13218346969.197578,1.3218346969199073,0.0014961176713073434,1791404.9096119518,9266.812644201567,1000,1071,1.197887564,false,false,,
