niche_id,grid_x,grid_y,quality_train,quality_validation,descriptor_period_train,descriptor_amplitude_train,descriptor_period_validation,descriptor_amplitude_validation,validation_niche_id,same_niche,visit_count,decision_log10_alpha_a,decision_log10_alpha_prime_a,decision_log10_alpha_r,decision_log10_alpha_prime_r,decision_log10_beta_a,decision_log10_beta_r,decision_log10_delta_ma,decision_log10_delta_mr,decision_log10_delta_a,decision_log10_delta_r,decision_log10_gamma_a,decision_log10_gamma_r,decision_log10_gamma_c,decision_log10_theta_a,decision_log10_theta_r
12,12,0,2.6546173160333857,4.922960023474394,43.918898943616654,727,52.011975503684944,753.625,15,0,101,1.874574553056443,2.9531764596066314,-1.9707698777582359,1.9738666765946506,1.1989700043360187,0.23837752362697934,1.3041179883323588,-0.7797348801456532,0.00901168569977568,-0.9977452302072731,0.21077554608463042,-0.4744079177519689,0.22360889146829532,1.5822649295524889,1.959554239298657
21,1,1,2.713042423250187,3.702994488123777,13.24946622917831,1087.25,13.03147642207755,1051.75,21,1,76,1.986625987419747,3.162201775091594,-1.9581556617126497,2.0419144386504993,1.1989700043360187,0.6739965366478506,1.1802705380736025,-0.4763637646212543,0.03188283548255174,-0.3683577150675472,0.4035003789297192,-0.03573954606232049,-0.13363103028482395,1.5650104152157194,2.327651056284075
26,6,1,2.7334263507551695,3.524518953489946,25.349885202393843,1814.75,24.024220062767267,1791.875,25,0,104,1.618703327352349,3.1342844065618025,-2.090999336784047,1.5641336293203838,1.486146684562598,1.1869972113307319,1.3433426209728645,-0.39708489090607274,-0.004263332345179555,-0.6734706594765881,0.01919459619176296,0.22526805900450705,0.2952127286572439,1.4106586792721434,2.2765650876329406
23,3,1,2.7337252719940524,3.5558905156969325,18.247080665620544,1002.75,18.135082542710805,965,3,0,82,1.5969173315752643,3.1989700043360187,-2.048163086104479,1.8151035326031868,1.3643472351491304,1.1989700043360187,1.5,-0.1818482407560891,-0.04194765895612841,-0.5336864286835351,0.12764841267279517,0.17558101399768494,0.22532267854582996,1.478851995460334,2.5
32,12,1,2.7439623284686125,3.860196119513226,43.26479453724102,1131.5,44.39677440014297,1066.125,32,1,120,2.0394826572577403,3.1989700043360187,-2.0550373637542183,2.015083559061925,1.3442444504626196,0.19897000433601886,1.425476400519395,-0.6730849356828508,0.12421072590578046,-1.0490227784952983,0.2895953168340726,-0.4582532056285592,0.27889225851920607,1.5635473564229652,1.8767603124051653
25,5,1,2.7912798384755875,3.5256439268152677,24.39254353413596,1687.25,25.504510733109775,1734.125,26,0,68,1.622290618418874,3.1695177124624214,-1.9701380455277393,1.6809266846292168,1.53309497669489,0.9716171009188463,1.3878686118185533,-0.3194956343623506,-0.012406236444139067,-0.6841652337683967,0.15632401538951388,0.26508151882175146,0.37086519849868455,1.4362415587729087,2.121756869848558
1,1,0,2.876535546637818,3.0183416660910587,13.464727725362552,945,13.145793744334782,948.25,1,1,101,1.980488453774858,3.155188218675574,-1.943328518116695,2.0873659519441254,1.1989700043360187,0.6750986639919166,1.2440720779112096,-0.49928688695322465,0.05206256171151781,-0.38614859143879027,0.43230089227007595,-0.06482121280672505,-0.15236287640645133,1.5294453291434427,2.333815536500658
13,13,0,2.902452984839189,4.3070752814479185,45.42813384358632,485.5,47.62855030457667,497.5,14,0,54,1.9580559385424536,2.9781689417513304,-1.9657362500786557,2.0368303734326108,1.3050868607914057,0.19897000433601886,1.4811282137418964,-0.6724055916919341,0.12108875147731221,-1.1496169586879748,0.4879737304523213,-0.5,0.10896326344995591,1.6540351800116904,2.0424658917399854
10,10,0,2.9137134204483526,4.854502688488424,36.79270792559411,392.75,44.38390518605198,354.25,12,0,51,2.0819347159210393,2.9694765642762064,-1.9192104191101318,1.9955860862540802,1.1989700043360187,0.19897000433601886,1.4782235222664233,-0.6597069786237086,0.0785897861711254,-0.9307702948986991,0.22086669695694694,-0.1496747837508714,0.37735084934871455,1.6978307714562344,2.0195411132920142
14,14,0,2.9898360382363243,5.332755721175383,47.89416941141005,813.25,55.16269243715303,789.875,16,0,85,1.682966327066073,2.796744052653576,-2.0542843568248808,2.053875416135311,1.365930134455628,0.3457629858006898,1.3529617823302333,-0.8010299956639813,0.1207101671319816,-1.031859357218239,0.5,-0.28915865138467794,0.26176406430891697,1.5531174530093312,1.826607182061126
11,11,0,2.9908374443774304,3.9343637749953104,40.60079207233255,900.75,44.98288387670214,871.125,13,0,76,2.0280304625861763,3.1989700043360187,-2.0267457224930028,2.0676283716613693,1.3092521412543927,0.4548010473690735,1.5,-0.557737061838203,0.08839485161242437,-0.9946836494333103,0.19923140123897393,-0.36433977972139786,0.230571055434089,1.74309334069884,2.1174764825731316
43,3,2,3.0197838363909653,3.557485797926882,17.74211129280027,2213.5,17.79748520816101,2203.875,43,1,82,1.7756263654453586,3.191690018900313,-1.888614740174677,1.8784193531916185,1.357240993666371,0.9769662814468174,1.183255088402883,-0.5525511977996488,-0.020980325049938464,-0.47141940658175707,0.5,-0.11903798715513972,-0.09167007792934591,1.6391112097265912,2.1773746785217
47,7,2,3.0322733632682604,4.277444230402661,28.30780182576318,2250.5,29.96528710775018,2398.25,47,1,49,1.509176833667106,3.153071261253953,-2.1223452492869295,2.1989700043360187,1.391501057247258,1.0164184949015211,1.2780605848734472,-0.5194489846087122,0.07062242379663665,-0.7124606256303374,0.23459074058004475,0.12329412161701978,0.21971021436159133,1.4875406134714528,2.487787426859663
33,13,1,3.039665262507801,6.198403132279083,44.54395562388696,1702.25,55.74402096497809,1766.5,37,0,63,1.2450547677436279,2.737484889108238,-1.9653957612349509,1.6030424979882711,1.6374252313760527,1.1462539716577655,1.2147633389324473,-0.7325908066685071,0.08516411714368476,-0.9279496437979138,-0.020902908633766027,-0.14302718141184745,-0.003089320128906047,1.604000101672529,2.289965610191055
22,2,1,3.0592719908462924,3.2127962874342417,16.37823183811865,1326.25,16.506192409265715,1386.875,23,0,69,1.7430603913887401,3.1827188384971623,-1.9094549326128964,1.9106291246055926,1.2566493032929242,0.8722546029911324,1.283518479610006,-0.5120083332713125,0.00147772688880176,-0.4945616909444209,0.5,-0.15273584734277834,-0.1989700043360188,1.6055783073242078,2.1067174444392265
27,7,1,3.069140761390292,3.5045948237643336,28.929321925618197,1000.25,28.939641401569382,999.875,7,0,57,1.3487655332683537,2.6014289556878363,-2.007064554892692,1.9612960349029165,1.9440895377226886,0.7949629949891105,1.3208321389353972,-0.3603618785655517,0.23146126061167677,-0.8516741804124072,0.2970904169557419,-0.40654420770871796,0.44354377467876616,1.6378857674533385,2.1766308313746765
44,4,2,3.094272099887206,3.8458875172515605,20.862925625022513,2307.25,19.091161763003264,2318.5,43,0,54,1.7437327128320332,3.1989700043360187,-1.9844607609213702,1.8312196588586904,1.4855713162882564,1.0968077129899745,1.326427512887783,-0.40939980306325324,-0.02119251782518893,-0.6192326888053555,0.3700166587189731,-0.027699082346060985,0.13040903009656388,1.3559008181824568,2.2826640445331687
31,11,1,3.1299004441260445,4.711158098664015,40.65438275361424,1223.75,38.50004593666236,1223.125,30,0,105,1.1989700043360187,2.703108689627985,-2.197620072027541,1.5791412699216805,1.3709731426064533,0.6887041077383645,1.0321770569219606,-0.7404990119063494,-0.04586121706434192,-0.7392054342212154,0.13697354721287902,0.3091145870478544,0.28045014431627774,1.7352247304516315,2.236663123579729
29,9,1,3.15244609135583,4.601087767420906,34.337237791625085,1212.5,35.51994432644777,1239.75,29,1,63,1.226519951739501,2.6360664225266364,-2.2151322999142606,1.351999204822685,1.5299732971368596,0.6840928198947245,1.0206263998735852,-0.7427020936529127,-0.04729515979242842,-0.7145313663274758,-0.02175952393281019,0.3240709620504253,0.18038453053109743,1.6421829812344455,2.1693880379215504
