candidate_id,feasible,scalar_fitness,log_loss,brier,pr_auc,roc_auc,ece,recall,precision,predicted_positive_rate,sharpness,error_ratio,false_positives,false_negatives,mean_model_bytes,mean_structural_cost,estimated_structural_cost,recall_violation,structural_violation,model_fits,trees_fitted,elapsed_seconds,failure,decision_n_trees,decision_max_depth,decision_min_samples_leaf,decision_min_samples_split,decision_row_sample_fraction,decision_feature_fraction,decision_positive_sampling_weight,decision_criterion_index
10,0,15.815510557964274,2.2597255955598547,0.16634805463057525,0.1644230769230769,0.4825,0.16215183194444444,0,0,0,0.018861963730859455,-1.6127838567197355,0,40,17001.2,52.2,108,0.1,-0.999946,5,60,0.008562003,,12,14,29,7,0.7774639372262275,0.6784317561056181,0.6859010355832178,1
11,0,15.565510557964274,0.4208887253340106,0.13330666666680807,0.28154209385826795,0.70425,0.06299985833333328,0.025,1,0.004166666666666667,0.09338017286048975,-1.6020599913279623,0,39,66257,171.8,1525,0.07500000000000001,-0.9992375,5,125,0.012524672,,25,8,4,13,0.6459096153725522,0.499503861485841,0.7518275430967123,0
12,0,15.815510557964274,0.7197640456280704,0.14596276825083884,0.25771492426075787,0.6191875,0.10598469848484848,0,0,0,0.05647653994515853,-1.6127838567197355,0,40,98433.4,281.8,880,0.1,-0.99956,5,275,0.051894765,,55,14,19,47,0.8719776252475533,0.827411157724144,0.8141207437140227,1
13,0,15.315510557964274,0.5077795046231514,0.1491666583334205,0.2221184425604479,0.618625,0.09972213472222223,0.05,0.18181818181818182,0.04583333333333333,0.1485730666336866,-0.5910646070264993,9,38,49614.8,109.8,1350,0.05,-0.999325,5,75,0.012714863,,15,22,2,6,0.4718080862697519,0.9418900542384809,1.9329301818670095,1
14,0,15.815510557964274,0.425447598526018,0.13329231770834993,0.26660160159638524,0.6751875,0.03067706666666666,0,0,0,0.10019855021986201,-1.6127838567197355,0,40,187761.8,477.8,2160,0.1,-0.99892,5,400,0.059220627,,80,24,8,3,0.5869365186188982,0.852421426140487,1.0228038273346136,0
15,0,15.815510557964274,0.43548367811487854,0.13587744171393396,0.24173180428876703,0.6524375,0.03846617524154589,0,0,0,0.109093446141677,-1.6127838567197355,0,40,79207.6,254.2,345,0.1,-0.9998275,5,345,0.031791079,,69,13,27,42,0.47664272039248323,0.9726523713849281,1.794660294434096,0
16,0,15.815510557964274,1.286445054568456,0.15158387203905072,0.19694700460829495,0.522625,0.12272678939393937,0,0,0,0.08623020977235721,-1.6127838567197355,0,40,21786.2,60.4,253,0.1,-0.9998735,5,55,0.00307632,,11,17,7,2,0.44464119314393385,0.29361367603457567,0.6323456521988282,0
17,0,15.815510557964274,0.43421606739777147,0.1356511972897904,0.26336377717912557,0.6731875,0.048642966360856264,0,0,0.008333333333333333,0.10288346876445913,-1.135662602000073,2,40,930694.2,1819,20492,0.1,-0.989754,5,1090,0.102013822,,218,21,2,3,0.4941319382837528,0.4430853732041436,1.7487715667605177,0
18,0,15.815510557964274,0.4917473105409262,0.14305803423887906,0.2059414459088628,0.565,0.07181571815718152,0,0,0,0.07154673639052565,-1.6127838567197355,0,40,102928.4,369,369,0.1,-0.9998155,5,615,0.043721795,,123,16,55,31,0.6094686985395873,0.5091510001832934,2.332288885519079,0
19,0,15.815510557964274,0.4461256008124016,0.13521180194247934,0.27535904648090503,0.6603125,0.0721101567204301,0,0,0,0.09975680783894651,-1.6127838567197355,0,40,116346.2,327,1240,0.1,-0.99938,5,310,0.068085143,,62,16,16,49,0.8903652340408346,0.9151374360210163,1.1254820635093465,1
20,0,15.815510557964274,2.3025859263278,0.16666633333433287,0.16666666666666666,0.5,0.16666566666666666,0,0,0,0.000000000000000000002329340604949326,-1.6127838567197355,0,40,25964.6,49,98,0.1,-0.999951,5,245,0.014320159,,49,5,62,2,0.5136551988422144,0.6587600432944845,0.7352137434327201,0
21,1,0.5149883484520195,0.5149883484520195,0.1695061286963505,0.29871424099262006,0.6934375,0.18548057259713702,0.4,0.3076923076923077,0.21666666666666667,0.1611483733194151,0.17026171539495738,36,24,322949.4,983.6,50693,-0.30000000000000004,-0.9746535,5,815,0.098860372,,163,18,1,57,0.8136680833076165,0.45488170393610294,3.511297737111659,1
22,0,15.815510557964274,0.45451979720882013,0.13550679057437057,0.30760635433442923,0.64525,0.0480855730855856,0,0,0,0.11664809278989252,-1.6127838567197355,0,40,177332,529,1110,0.1,-0.999445,5,555,0.105632297,,111,17,30,8,0.8595753232433436,0.7471250945055306,1.4906169804016947,1
23,1,0.6798392395904884,0.6798392395904884,0.21777680827569623,0.236412439796264,0.6115625,0.21151963284313724,0.5,0.2631578947368421,0.31666666666666665,0.2596316657231888,0.43365556093857216,56,20,17641.4,60.8,102,-0.4,-0.999949,5,85,0.009489883,,17,20,45,61,0.8263861898749623,0.5383117753999419,3.8410414562109128,0
24,1,0.5180090971205848,0.5180090971205848,0.1706348148148147,0.2433075581389783,0.636375,0.17338888888888887,0.175,0.2413793103448276,0.12083333333333333,0.14062294168589654,-0.16975108102466221,22,33,150715.4,448.6,5850,-0.07499999999999998,-0.997075,5,375,0.031049962,,75,7,2,25,0.41264576334911335,0.5547911226322113,3.1978176708180155,1
25,0,15.815510557964274,0.5778089674714927,0.14424928629498251,0.2281780301818376,0.642,0.06553008636363633,0,0,0.029166666666666667,0.15027449933550605,-0.7096938697277919,7,40,43303.6,88.6,968,0.1,-0.999516,5,55,0.011627243,,11,21,4,12,0.929865462712582,0.5893573174641715,1.2035472527835642,1
26,0,15.815510557964274,0.4346439766174294,0.13566003312457953,0.2655718719225097,0.651125,0.03438249400479618,0,0,0,0.10919914076859369,-1.6127838567197355,0,40,449230.6,1228.2,52681,0.1,-0.9736595,5,695,0.092826553,,139,18,1,38,0.9880463862909731,0.363202525884302,1.2981714606515604,0
27,0,15.065510557964274,0.42169286177391,0.1327795582367172,0.29432670986537046,0.682,0.03377831715210354,0.075,0.6,0.020833333333333332,0.12643682026842606,-1.1026623418971477,2,37,506926.8,1309.8,5974,0.02500000000000001,-0.997013,5,1030,0.164325428,,206,10,11,32,0.8860901917033763,0.6024212473251196,1.612904547176266,0
28,0,15.815510557964274,0.6249257821701867,0.14350163222446266,0.24108548503131438,0.6075,0.08131708346774198,0,0,0,0.10237182776250123,-1.6127838567197355,0,40,219917.4,701.8,23529,0.1,-0.9882355,5,465,0.064865071,,93,9,1,59,0.6607652760358103,0.7932838337526438,0.6925570275884156,0
29,0,15.815510557964274,0.4384205878196144,0.13527347922640126,0.2564429138075632,0.6588125,0.0351461038961039,0,0,0.004166666666666667,0.11630561383861261,-1.3117538610557542,1,40,500884.8,1343,44814,0.1,-0.977593,5,770,0.118401952,,154,19,1,16,0.7596563457936754,0.614879034019961,0.808786414173255,0
30,0,15.815510557964274,0.7284036716515474,0.15673771344641024,0.2295710616968055,0.6411875,0.14062479583333332,0,0,0,0.0322344423450809,-1.6127838567197355,0,40,203282,732,1708,0.1,-0.999146,5,1220,0.057673901,,244,2,2,54,0.5896471502576915,0.3782067424413643,0.5133008290338215,0
31,0,15.065510557964274,0.7396158538683325,0.1360596124488468,0.2739115963668035,0.6465,0.05324045324074083,0.075,0.6,0.020833333333333332,0.142615576498847,-1.1026623418971477,2,37,31581.6,69,468,0.02500000000000001,-0.999766,5,45,0.00826325,,9,23,7,17,0.9751976120246771,0.48845200084411994,1.1557433197842606,1
32,1,0.5429847466205857,0.5429847466205857,0.16232152646739717,0.23876304862910752,0.61575,0.10538616219512195,0.325,0.2708333333333333,0.2,0.19548868202909842,0.10914446942506809,35,27,50279.8,162.8,246,-0.225,-0.999877,5,205,0.033120192,,41,8,36,4,0.7362779929580914,0.8192019340354644,2.402029221839351,1
33,0,15.815510557964274,0.5148442593851414,0.14414446366786596,0.2347395417843838,0.6286875,0.10333328750000002,0,0,0,0.08015261977002482,-1.6127838567197355,0,40,301685.6,850,5270,0.1,-0.997365,5,850,0.122283009,,170,4,1,4,0.726775333000482,0.7873472053942521,0.5961407282725517,0
34,0,15.315510557964274,0.47705052664047576,0.13718835731772355,0.2642130491874925,0.6759375,0.053947280921052665,0.05,0.25,0.03333333333333333,0.14314033316683264,-0.7459665670122424,6,38,66728.6,144.2,1121,0.05,-0.9994395,5,95,0.020400289,,19,14,4,3,0.6249878609663416,0.9052369802812444,1.2792924230514624,1
35,0,15.815510557964274,0.658999127488821,0.14915385861356384,0.2157359788712988,0.568625,0.10765743682432428,0,0,0,0.053656328743073085,-1.6127838567197355,0,40,63291,184.2,1036,0.1,-0.999482,5,185,0.019641831,,37,4,9,19,0.6823784094296926,0.5437543977760815,0.5875111608015366,1
36,1,0.6006353289304365,0.6006353289304365,0.19002056779846624,0.2563775320382611,0.655875,0.18240729490740742,0.55,0.3142857142857143,0.2916666666666667,0.254358295655335,0.4114424790756847,48,18,8794.4,28.6,45,-0.45000000000000007,-0.9999775,5,45,0.005472083,,9,10,35,5,0.5596774050133484,0.9310028570400318,2.9013971536104406,1
37,0,15.815510557964274,2.3025859263278,0.16666633333433287,0.16666666666666666,0.5,0.16666566666666666,0,0,0,0.000000000000000000002329340604949326,-1.6127838567197355,0,40,10308.6,22,44,0.1,-0.999978,5,110,0.002962219,,22,11,42,2,0.40542279066793213,0.3251622905774277,0.7691817724636861,1
38,0,15.565510557964274,0.7403840983313351,0.1453655962586699,0.22931099300041674,0.5820625,0.09226173809523809,0.025,1,0.004166666666666667,0.102054952462555,-1.6020599913279623,0,39,62843.4,159.6,588,0.07500000000000001,-0.999706,5,140,0.031366395,,28,24,14,5,0.8016367256934649,0.8744603129768908,0.8732590617651838,1
39,1,0.46450070547176414,0.46450070547176414,0.14976379440666823,0.2536874333918754,0.672375,0.11527779444444448,0.15,0.3333333333333333,0.075,0.14649775235787602,-0.43012469204343884,12,34,19327.2,63,147,-0.04999999999999999,-0.9999265,5,105,0.01026246,,21,2,2,2,0.5251532934531573,0.7247998284744772,3.3993613613807194,1
40,1,0.6786477982389294,0.6786477982389294,0.15351558333362902,0.24540267772918276,0.6678125,0.10208303749999999,0.25,0.2564102564102564,0.1625,0.20958967489627173,-0.014240439114610228,29,30,10561.6,32,120,-0.15,-0.99994,5,40,0.009918916,,8,3,3,4,0.9459348660820567,0.9550960581150135,2.2898884793980976,1
41,1,0.7158490423503465,0.7158490423503465,0.2324950607002388,0.2406134291566572,0.6065,0.2589743173076924,0.55,0.2682926829268293,0.3416666666666667,0.25471790665353927,0.5065762340579381,60,18,11620.2,39,39,-0.45000000000000007,-0.9999805,5,65,0.007413743,,13,7,58,40,0.6423721527315843,0.7729639593872097,3.717744970533376,1
42,0,15.565510557964274,0.4258005931867685,0.1347932661743851,0.2781965854303679,0.6830625,0.05504079254079256,0.025,0.3333333333333333,0.0125,0.12505403538087642,-1.1249387366083,2,39,326514.4,857,3861,0.07500000000000001,-0.9980695,5,715,0.086909805,,143,17,8,21,0.601093813843333,0.7140963906607192,1.5822693963069392,0
43,0,15.815510557964274,0.45178433671031615,0.1373062283737066,0.2679635469706164,0.6063125,0.08514705465686288,0,0,0,0.07614521228154725,-1.6127838567197355,0,40,266635.8,591.6,10795,0.1,-0.9946025,5,425,0.042996718,,85,6,2,6,0.6681352809065946,0.39390914566767177,0.9821376583262716,1
44,0,15.565510557964274,0.4730436187678555,0.1340277694445943,0.2751991572923244,0.682,0.08020818333333335,0.025,0.2,0.020833333333333332,0.1240626753821108,-0.9030899869919435,4,39,42847,120,744,0.07500000000000001,-0.999628,5,120,0.019687422,,24,4,3,9,0.6329649379773996,0.9987450455075334,1.0034618840174816,0
45,0,15.815510557964274,0.4518872254303123,0.14141301768126263,0.2128350207783974,0.606125,0.04677672955974843,0,0,0.008333333333333333,0.09601934264933294,-1.135662602000073,2,40,264454,511,5777,0.1,-0.9971115,5,265,0.023483208,,53,15,2,3,0.5754521547898459,0.3037947602068948,1.5436859378522485,1
46,0,15.565510557964274,0.7250924252504661,0.14498294319749114,0.20785951714382087,0.5945,0.06785693035714287,0.025,0.25,0.016666666666666666,0.12857118065517378,-1,3,39,26590,73.8,196,0.07500000000000001,-0.999902,5,70,0.007879867,,14,8,17,20,0.6970607044062316,0.5285281466173826,1.3344513589689306,0
47,0,15.815510557964274,0.4508585984270394,0.1384407439447157,0.22725032792678512,0.6211875,0.05453423455882361,0,0,0,0.08883693835189022,-1.6127838567197355,0,40,72118.8,199.2,1088,0.1,-0.999456,5,170,0.013779204,,34,15,5,6,0.4302914472904511,0.6456716237329968,0.6189589529957057,1
48,1,0.5797661970257957,0.5797661970257957,0.15962498333340416,0.2219749400704136,0.6123125,0.1287499291666668,0.25,0.29411764705882354,0.14166666666666666,0.16820063976934166,-0.0934216851622351,24,30,57974,95.8,3450,-0.15,-0.998275,5,50,0.008337131,,10,9,1,6,0.9001539785129153,0.2719523076592564,3.163398198884636,1
