i,j,x_m,y_m,solid,u_lattice,v_lattice,pressure_lattice,concentration,source_x_fraction,source_y_fraction
12,5,1.562500000,0.687500000,0,0.070905358,0.004453853,0.004290295,0.000312142,0.300000000,0.250000000
13,5,1.687500000,0.687500000,0,0.069853082,0.002965303,0.004183060,0.000446029,0.300000000,0.250000000
14,5,1.812500000,0.687500000,0,0.069090671,0.001394296,0.004133868,0.000618984,0.300000000,0.250000000
15,5,1.937500000,0.687500000,0,0.068743515,-0.000286926,0.004063078,0.000835635,0.300000000,0.250000000
16,5,2.062500000,0.687500000,0,0.068746567,-0.002046790,0.003941106,0.001099774,0.300000000,0.250000000
17,5,2.187500000,0.687500000,0,0.069030741,-0.003942958,0.003872440,0.001413306,0.300000000,0.250000000
18,5,2.312500000,0.687500000,0,0.069849095,-0.006056281,0.003764825,0.001775492,0.300000000,0.250000000
19,5,2.437500000,0.687500000,0,0.071349999,-0.008303512,0.003510132,0.002186696,0.300000000,0.250000000
20,5,2.562500000,0.687500000,0,0.073274902,-0.010644187,0.003349108,0.002647697,0.300000000,0.250000000
21,5,2.687500000,0.687500000,0,0.075751906,-0.013505655,0.003235140,0.003151135,0.300000000,0.250000000
22,5,2.812500000,0.687500000,0,0.079160513,-0.016444259,0.002750440,0.003697323,0.300000000,0.250000000
23,5,2.937500000,0.687500000,0,0.083380527,-0.018700899,0.002280477,0.004293546,0.300000000,0.250000000
24,5,3.062500000,0.687500000,0,0.089567044,-0.023448429,0.001894024,0.004920666,0.300000000,0.250000000
25,5,3.187500000,0.687500000,0,0.097382958,-0.025460378,0.000912409,0.005589402,0.300000000,0.250000000
26,5,3.312500000,0.687500000,0,0.104895430,-0.026793219,0.000259244,0.006276386,0.300000000,0.250000000
27,5,3.437500000,0.687500000,0,0.114855968,-0.028069017,-0.000879928,0.006944933,0.300000000,0.250000000
28,5,3.562500000,0.687500000,0,0.124609651,-0.020504124,-0.002925379,0.007687008,0.300000000,0.250000000
29,5,3.687500000,0.687500000,0,0.132073788,-0.016319139,-0.003201485,0.008460486,0.300000000,0.250000000
30,5,3.812500000,0.687500000,0,0.136737089,-0.006814427,-0.003966998,0.009313368,0.300000000,0.250000000
31,5,3.937500000,0.687500000,0,0.137031844,0.001844592,-0.004860174,0.010257296,0.300000000,0.250000000
32,5,4.062500000,0.687500000,0,0.133929883,0.008641619,-0.004690581,0.011351996,0.300000000,0.250000000
33,5,4.187500000,0.687500000,0,0.130235354,0.014568398,-0.004928834,0.012576753,0.300000000,0.250000000
34,5,4.312500000,0.687500000,0,0.126964455,0.016395133,-0.005316285,0.013985085,0.300000000,0.250000000
35,5,4.437500000,0.687500000,0,0.122889138,0.019152698,-0.004703746,0.015619253,0.300000000,0.250000000
36,5,4.562500000,0.687500000,0,0.117580127,0.022813344,-0.004027075,0.017273428,0.300000000,0.250000000
37,5,4.687500000,0.687500000,0,0.109022233,0.019869311,-0.004227378,0.018237735,0.300000000,0.250000000
38,5,4.812500000,0.687500000,0,0.096119204,0.018762451,-0.003126434,0.012082891,0.300000000,0.250000000
39,5,4.937500000,0.687500000,0,0.090508474,0.018750531,0.000000000,0.000000000,0.300000000,0.250000000
0,6,0.062500000,0.812500000,0,0.074052388,0.000000000,-0.000000000,0.000000000,0.300000000,0.250000000
1,6,0.187500000,0.812500000,0,0.069084478,0.002147738,0.005043829,0.000000373,0.300000000,0.250000000
2,6,0.312500000,0.812500000,0,0.069668326,0.004906262,0.005254861,0.000001346,0.300000000,0.250000000
3,6,0.437500000,0.812500000,0,0.070769435,0.007251698,0.005074988,0.000003130,0.300000000,0.250000000
4,6,0.562500000,0.812500000,0,0.072835700,0.008667822,0.004482995,0.000006079,0.300000000,0.250000000
5,6,0.687500000,0.812500000,0,0.074555376,0.010142453,0.004902394,0.000010731,0.300000000,0.250000000
6,6,0.812500000,0.812500000,0,0.075539847,0.010921255,0.005025659,0.000018016,0.300000000,0.250000000
7,6,0.937500000,0.812500000,0,0.075792559,0.010699691,0.004486372,0.000029245,0.300000000,0.250000000
8,6,1.062500000,0.812500000,0,0.076030108,0.010111423,0.004394401,0.000046357,0.300000000,0.250000000
9,6,1.187500000,0.812500000,0,0.076131608,0.009253130,0.004630992,0.000072120,0.300000000,0.250000000
10,6,1.312500000,0.812500000,0,0.075561081,0.008190851,0.004553168,0.000110078,0.300000000,0.250000000
