niche_id,grid_x,grid_y,quality_train,descriptor_altitude_km_train,descriptor_plane_spread_train,visit_count,decision_altitude_km,decision_inclination_deg,decision_raan_1_deg,decision_raan_2_deg,decision_raan_3_deg,decision_raan_4_deg,decision_mean_anomaly_1_deg,decision_mean_anomaly_2_deg,decision_mean_anomaly_3_deg,decision_mean_anomaly_4_deg
100,0,5,3.700971281028383,450,0.29485148936171623,7,450,90.14486039349944,89.24454399869929,149.27116576291326,182.7649608305683,214.156639902877,230.3808535604671,142.9585132187109,325.42932801365356,75.71961978280693
120,0,6,3.9913779475997657,460.02893239477686,0.3098386236519971,16,460.02893239477686,90.93283401186686,109.32008006200921,187.2916499043955,235.49064603506915,144.08362815586378,275.305716491371,180.09702395281138,160.58038118511146,94.02391076947536
140,0,7,4.022362193374271,450,0.36109917254093704,7,450,91.29852977957522,134.0784936261048,186.84370301563374,215.15913228028035,80.86186951210139,213.7585465002341,230.38314168399563,213.0592206952573,0
101,1,5,4.116409871742537,480.5026134018217,0.27883165439098656,9,480.5026134018217,99.37853043974906,284.9261803568642,214.73423120406295,251.31820849097522,164.43996474400512,197.53397420814937,191.5590161226077,242.70597035022752,266.1878372056545
160,0,8,4.176386523320874,455.4338323923956,0.42549872023025126,15,455.4338323923956,81.55628918334477,115.7980868029445,224.66279291788723,79.31554588933079,178.95970503711573,155.34114798555999,102.76061036814636,320.7175155221036,0
143,3,7,4.299641016928495,521.7232934288212,0.3894393326402841,18,521.7232934288212,89.88044150183059,211.6341606779395,260.6974824494285,150.99129500831185,123.18034525311376,330.18868344582853,360,0,202.54562072356057
80,0,4,4.3070022972637645,450,0.2372757347637645,15,450,88.53089791549482,231.30519086338197,246.06216835560522,303.8392894021461,188.77273342450874,152.33831863403037,162.39208183398307,336.7318905204001,283.11971950174456
161,1,8,4.309955969136012,482.2660640721123,0.4290922034148892,9,482.2660640721123,96.8810715122694,60.54111217080189,158.11553334581419,109.73873247474388,213.95626602454183,237.60495709749924,207.2968997598444,329.92931991579763,134.9467060471295
81,1,4,4.374752899804292,483.84611864541995,0.22099223418342584,12,483.84611864541995,87.97780748994161,278.289212955889,222.22377604110923,225.28585989119932,166.19312930445443,206.67025713139716,165.64906476055273,316.7437737362159,274.5541252857775
180,0,9,4.449675904506356,468.9061530749065,0.4912784362572906,14,468.9061530749065,82.518554336643,117.87698662904933,228.8019151355251,67.22890095239583,179.83765169823064,153.89971376272572,110.78000975051604,325.76024522071214,21.087581669481555
144,4,7,4.475188103330019,540.1110783260989,0.37609554923569755,13,540.1110783260989,90.71852596207133,210.16343863703486,264.90747266274906,157.09855066516027,126.98991240972808,360,340.20883237809795,26.254144852840955,187.0815984493831
