i,j,x_m,y_m,solid,u_lattice,v_lattice,pressure_lattice,concentration,source_x_fraction,source_y_fraction
34,0,4.312500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
35,0,4.437500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
36,0,4.562500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
37,0,4.687500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
38,0,4.812500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
39,0,4.937500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
0,1,0.062500000,0.187500000,0,0.073103601,0.000000000,-0.000000000,0.000000000,0.300000000,0.250000000
1,1,0.187500000,0.187500000,0,0.044727099,0.007241694,0.008761075,0.000000691,0.300000000,0.250000000
2,1,0.312500000,0.187500000,0,0.029807546,0.003848936,0.001481885,0.000002662,0.300000000,0.250000000
3,1,0.437500000,0.187500000,0,0.023824222,0.000409354,0.001728929,0.000006817,0.300000000,0.250000000
4,1,0.562500000,0.187500000,0,0.023408506,-0.000169700,0.003552223,0.000014995,0.300000000,0.250000000
5,1,0.687500000,0.187500000,0,0.020881210,0.001697201,0.002897963,0.000030109,0.300000000,0.250000000
6,1,0.812500000,0.187500000,0,0.017302950,0.000879807,0.001778269,0.000056020,0.300000000,0.250000000
7,1,0.937500000,0.187500000,0,0.015771676,0.000234798,0.001968665,0.000097840,0.300000000,0.250000000
8,1,1.062500000,0.187500000,0,0.015011750,0.000299876,0.002173003,0.000162666,0.300000000,0.250000000
9,1,1.187500000,0.187500000,0,0.013802173,0.000547292,0.001786406,0.000258828,0.300000000,0.250000000
10,1,1.312500000,0.187500000,0,0.012786599,0.000241908,0.001552893,0.000395689,0.300000000,0.250000000
11,1,1.437500000,0.187500000,0,0.012317301,0.000139560,0.001608140,0.000583975,0.300000000,0.250000000
12,1,1.562500000,0.187500000,0,0.011939506,0.000173468,0.001508636,0.000835453,0.300000000,0.250000000
13,1,1.687500000,0.187500000,0,0.011560629,0.000151863,0.001311824,0.001161466,0.300000000,0.250000000
14,1,1.812500000,0.187500000,0,0.011387077,0.000041842,0.001239713,0.001573306,0.300000000,0.250000000
15,1,1.937500000,0.187500000,0,0.011367797,0.000022465,0.001185716,0.002082036,0.300000000,0.250000000
16,1,2.062500000,0.187500000,0,0.011400998,0.000009349,0.001054777,0.002697798,0.300000000,0.250000000
17,1,2.187500000,0.187500000,0,0.011501461,-0.000031652,0.000946369,0.003429055,0.300000000,0.250000000
18,1,2.312500000,0.187500000,0,0.011707891,-0.000067750,0.000874852,0.004283706,0.300000000,0.250000000
19,1,2.437500000,0.187500000,0,0.011955839,-0.000080562,0.000765881,0.005268454,0.300000000,0.250000000
20,1,2.562500000,0.187500000,0,0.012254258,-0.000095015,0.000638459,0.006389209,0.300000000,0.250000000
21,1,2.687500000,0.187500000,0,0.012553902,-0.000102024,0.000548391,0.007650137,0.300000000,0.250000000
22,1,2.812500000,0.187500000,0,0.012898337,-0.000126353,0.000444738,0.009055027,0.300000000,0.250000000
23,1,2.937500000,0.187500000,0,0.013258004,-0.000130831,0.000281131,0.010607179,0.300000000,0.250000000
24,1,3.062500000,0.187500000,0,0.013599801,-0.000098049,0.000156978,0.012310362,0.300000000,0.250000000
25,1,3.187500000,0.187500000,0,0.013860769,-0.000113832,0.000080659,0.014162021,0.300000000,0.250000000
26,1,3.312500000,0.187500000,0,0.014248176,-0.000173423,-0.000114084,0.016162690,0.300000000,0.250000000
27,1,3.437500000,0.187500000,0,0.014571390,-0.000078593,-0.000337409,0.018317693,0.300000000,0.250000000
28,1,3.562500000,0.187500000,0,0.014682683,-0.000024074,-0.000361102,0.020615333,0.300000000,0.250000000
29,1,3.687500000,0.187500000,0,0.014932360,-0.000238118,-0.000493221,0.023031145,0.300000000,0.250000000
30,1,3.812500000,0.187500000,0,0.015446612,-0.000142663,-0.000938285,0.025577347,0.300000000,0.250000000
31,1,3.937500000,0.187500000,0,0.015186688,0.000270396,-0.000978306,0.028217395,0.300000000,0.250000000
32,1,4.062500000,0.187500000,0,0.014977957,-0.000251175,-0.000746056,0.030802300,0.300000000,0.250000000
33,1,4.187500000,0.187500000,0,0.016359110,-0.000825658,-0.001532546,0.033259693,0.300000000,0.250000000
34,1,4.312500000,0.187500000,0,0.016557586,0.000760678,-0.002143923,0.035535427,0.300000000,0.250000000
35,1,4.437500000,0.187500000,0,0.013405832,0.001200645,-0.000762226,0.036910494,0.300000000,0.250000000
36,1,4.562500000,0.187500000,0,0.015986977,-0.003359536,-0.001131608,0.036377074,0.300000000,0.250000000
37,1,4.687500000,0.187500000,0,0.026052900,-0.003244600,-0.005465527,0.033579840,0.300000000,0.250000000
38,1,4.812500000,0.187500000,0,0.016606788,0.010204013,-0.002567293,0.029802906,0.300000000,0.250000000
39,1,4.937500000,0.187500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
0,2,0.062500000,0.312500000,0,0.073103601,0.000000000,-0.000000000,0.000000000,0.300000000,0.250000000
1,2,0.187500000,0.312500000,0,0.070667460,0.011045486,0.004913454,0.000000477,0.300000000,0.250000000
2,2,0.312500000,0.312500000,0,0.073321058,0.014879830,0.004356550,0.000001871,0.300000000,0.250000000
3,2,0.437500000,0.312500000,0,0.065619878,0.007621004,0.003499623,0.000005022,0.300000000,0.250000000
4,2,0.562500000,0.312500000,0,0.056145329,0.004353118,0.002213888,0.000011425,0.300000000,0.250000000
5,2,0.687500000,0.312500000,0,0.050937640,0.005571918,0.002475476,0.000023354,0.300000000,0.250000000
6,2,0.812500000,0.312500000,0,0.047977541,0.004386008,0.002535348,0.000044139,0.300000000,0.250000000
7,2,0.937500000,0.312500000,0,0.044146902,0.002999360,0.002120712,0.000078550,0.300000000,0.250000000
8,2,1.062500000,0.312500000,0,0.040573682,0.002364910,0.001871006,0.000132586,0.300000000,0.250000000
9,2,1.187500000,0.312500000,0,0.038233155,0.002282002,0.001881528,0.000213630,0.300000000,0.250000000
10,2,1.312500000,0.312500000,0,0.036426158,0.001640316,0.001738696,0.000330454,0.300000000,0.250000000
11,2,1.437500000,0.312500000,0,0.034774047,0.001179320,0.001560411,0.000493028,0.300000000,0.250000000
12,2,1.562500000,0.312500000,0,0.033559478,0.000935433,0.001475631,0.000711853,0.300000000,0.250000000
13,2,1.687500000,0.312500000,0,0.032772518,0.000689282,0.001399014,0.000997699,0.300000000,0.250000000
14,2,1.812500000,0.312500000,0,0.032273779,0.000336347,0.001260339,0.001361239,0.300000000,0.250000000
15,2,1.937500000,0.312500000,0,0.032048640,0.000112671,0.001147709,0.001812841,0.300000000,0.250000000
16,2,2.062500000,0.312500000,0,0.032103319,-0.000076011,0.001079463,0.002361959,0.300000000,0.250000000
17,2,2.187500000,0.312500000,0,0.032356913,-0.000260682,0.000978778,0.003016887,0.300000000,0.250000000
18,2,2.312500000,0.312500000,0,0.032792854,-0.000426048,0.000847740,0.003785241,0.300000000,0.250000000
19,2,2.437500000,0.312500000,0,0.033399856,-0.000559453,0.000751300,0.004673615,0.300000000,0.250000000
20,2,2.562500000,0.312500000,0,0.034142954,-0.000645376,0.000661903,0.005687824,0.300000000,0.250000000
21,2,2.687500000,0.312500000,0,0.034939703,-0.000692741,0.000536403,0.006832577,0.300000000,0.250000000
22,2,2.812500000,0.312500000,0,0.035808954,-0.000767526,0.000403786,0.008112429,0.300000000,0.250000000
23,2,2.937500000,0.312500000,0,0.036705667,-0.000792342,0.000289236,0.009531381,0.300000000,0.250000000
24,2,3.062500000,0.312500000,0,0.037622807,-0.000727000,0.000169188,0.011091934,0.300000000,0.250000000
25,2,3.187500000,0.312500000,0,0.038519856,-0.000758623,0.000015677,0.012796550,0.300000000,0.250000000
26,2,3.312500000,0.312500000,0,0.039352156,-0.000774582,-0.000141571,0.014648581,0.300000000,0.250000000
27,2,3.437500000,0.312500000,0,0.040115985,-0.000633782,-0.000255025,0.016644750,0.300000000,0.250000000
28,2,3.562500000,0.312500000,0,0.040980964,-0.000558288,-0.000442874,0.018784886,0.300000000,0.250000000
29,2,3.687500000,0.312500000,0,0.041497021,-0.000653445,-0.000643143,0.021068496,0.300000000,0.250000000
30,2,3.812500000,0.312500000,0,0.041828437,-0.000525355,-0.000686954,0.023467146,0.300000000,0.250000000
31,2,3.937500000,0.312500000,0,0.042837986,-0.000201358,-0.000973050,0.025949026,0.300000000,0.250000000
32,2,4.062500000,0.312500000,0,0.043540300,-0.000650476,-0.001363278,0.028522251,0.300000000,0.250000000
33,2,4.187500000,0.312500000,0,0.042414352,-0.000966065,-0.001046060,0.031038489,0.300000000,0.250000000
34,2,4.312500000,0.312500000,0,0.043118133,0.000559235,-0.001147181,0.033159875,0.300000000,0.250000000
35,2,4.437500000,0.312500000,0,0.047697991,-0.000452703,-0.002740888,0.034846338,0.300000000,0.250000000
36,2,4.562500000,0.312500000,0,0.047443157,-0.006644902,-0.002369763,0.035523544,0.300000000,0.250000000
37,2,4.687500000,0.312500000,0,0.040793592,-0.001696677,0.000179971,0.033165367,0.300000000,0.250000000
38,2,4.812500000,0.312500000,0,0.052318729,0.010963921,-0.002470607,0.021135221,0.300000000,0.250000000
39,2,4.937500000,0.312500000,0,0.080413961,0.010953903,0.000000000,0.000000000,0.300000000,0.250000000
0,3,0.062500000,0.437500000,0,0.073103601,0.000000000,-0.000000000,0.000000000,0.300000000,0.250000000
1,3,0.187500000,0.437500000,0,0.071555239,0.004351613,0.003111151,0.000000303,0.300000000,0.250000000
2,3,0.312500000,0.437500000,0,0.075769586,0.016194478,0.004589798,0.000001208,0.300000000,0.250000000
3,3,0.437500000,0.437500000,0,0.076511080,0.012768526,0.003474886,0.000003271,0.300000000,0.250000000
4,3,0.562500000,0.437500000,0,0.073156611,0.010977322,0.002276485,0.000007544,0.300000000,0.250000000
5,3,0.687500000,0.437500000,0,0.069772934,0.008894559,0.002515443,0.000015711,0.300000000,0.250000000
6,3,0.812500000,0.437500000,0,0.066753432,0.007946011,0.002647700,0.000030307,0.300000000,0.250000000
7,3,0.937500000,0.437500000,0,0.063201925,0.006827688,0.002168523,0.000054966,0.300000000,0.250000000
8,3,1.062500000,0.437500000,0,0.059840978,0.005621017,0.001845350,0.000094413,0.300000000,0.250000000
9,3,1.187500000,0.437500000,0,0.057251957,0.004546127,0.001924814,0.000154811,0.300000000,0.250000000
10,3,1.312500000,0.437500000,0,0.054967015,0.003762382,0.001841812,0.000243597,0.300000000,0.250000000
11,3,1.437500000,0.437500000,0,0.052815651,0.002982297,0.001587226,0.000369076,0.300000000,0.250000000
12,3,1.562500000,0.437500000,0,0.051185428,0.002209318,0.001472090,0.000540178,0.300000000,0.250000000
13,3,1.687500000,0.437500000,0,0.050118384,0.001519871,0.001440045,0.000766599,0.300000000,0.250000000
14,3,1.812500000,0.437500000,0,0.049347960,0.000916931,0.001310974,0.001058006,0.300000000,0.250000000
15,3,1.937500000,0.437500000,0,0.048862567,0.000344511,0.001172816,0.001423311,0.300000000,0.250000000
16,3,2.062500000,0.437500000,0,0.048795901,-0.000176004,0.001092278,0.001870874,0.300000000,0.250000000
17,3,2.187500000,0.437500000,0,0.049071722,-0.000589780,0.000993445,0.002408961,0.300000000,0.250000000
18,3,2.312500000,0.437500000,0,0.049581845,-0.000973284,0.000870889,0.003044747,0.300000000,0.250000000
19,3,2.437500000,0.437500000,0,0.050289533,-0.001301593,0.000769904,0.003784119,0.300000000,0.250000000
20,3,2.562500000,0.437500000,0,0.051187112,-0.001520956,0.000667296,0.004632996,0.300000000,0.250000000
21,3,2.687500000,0.437500000,0,0.052262598,-0.001678989,0.000527621,0.005597049,0.300000000,0.250000000
22,3,2.812500000,0.437500000,0,0.053427139,-0.001798709,0.000397322,0.006681779,0.300000000,0.250000000
23,3,2.937500000,0.437500000,0,0.054570402,-0.001864780,0.000308319,0.007891528,0.300000000,0.250000000
24,3,3.062500000,0.437500000,0,0.055803519,-0.001851366,0.000161489,0.009229188,0.300000000,0.250000000
25,3,3.187500000,0.437500000,0,0.057112640,-0.001833254,-0.000040277,0.010701338,0.300000000,0.250000000
26,3,3.312500000,0.437500000,0,0.058242986,-0.001718710,-0.000137967,0.012316815,0.300000000,0.250000000
27,3,3.437500000,0.437500000,0,0.059220124,-0.001640727,-0.000211698,0.014065415,0.300000000,0.250000000
28,3,3.562500000,0.437500000,0,0.060483872,-0.001581351,-0.000504061,0.015950926,0.300000000,0.250000000
29,3,3.687500000,0.437500000,0,0.061599160,-0.001246397,-0.000750032,0.018002511,0.300000000,0.250000000
30,3,3.812500000,0.437500000,0,0.062030124,-0.001146146,-0.000628011,0.020187489,0.300000000,0.250000000
31,3,3.937500000,0.437500000,0,0.062693527,-0.001320055,-0.000830114,0.022443368,0.300000000,0.250000000
32,3,4.062500000,0.437500000,0,0.064020330,-0.000994459,-0.001517498,0.024829372,0.300000000,0.250000000
33,3,4.187500000,0.437500000,0,0.064183404,-0.000607942,-0.001363955,0.027342815,0.300000000,0.250000000
34,3,4.312500000,0.437500000,0,0.063724937,-0.001256786,-0.000843558,0.029626463,0.300000000,0.250000000
35,3,4.437500000,0.437500000,0,0.065377696,-0.002752500,-0.002039301,0.031394003,0.300000000,0.250000000
36,3,4.562500000,0.437500000,0,0.066428283,-0.005364567,-0.002858196,0.032634125,0.300000000,0.250000000
37,3,4.687500000,0.437500000,0,0.066545211,-0.003538692,-0.000994402,0.031119003,0.300000000,0.250000000
38,3,4.812500000,0.437500000,0,0.071378760,-0.003553771,-0.001852812,0.018243921,0.300000000,0.250000000
39,3,4.937500000,0.437500000,0,0.080413961,-0.003551835,0.000000000,0.000000000,0.300000000,0.250000000
0,4,0.062500000,0.562500000,0,0.073103601,0.000000000,-0.000000000,0.000000000,0.300000000,0.250000000
1,4,0.187500000,0.562500000,0,0.068583348,0.003443061,0.003329225,0.000000222,0.300000000,0.250000000
2,4,0.312500000,0.562500000,0,0.072046769,0.009318483,0.002830923,0.000000861,0.300000000,0.250000000
3,4,0.437500000,0.562500000,0,0.077122569,0.011574318,0.002863423,0.000002251,0.300000000,0.250000000
4,4,0.562500000,0.562500000,0,0.079033213,0.013604891,0.003436033,0.000005095,0.300000000,0.250000000
5,4,0.687500000,0.562500000,0,0.077818061,0.011456978,0.002608717,0.000010529,0.300000000,0.250000000
6,4,0.812500000,0.562500000,0,0.075675694,0.010575113,0.002048332,0.000020285,0.300000000,0.250000000
7,4,0.937500000,0.562500000,0,0.074195954,0.009422865,0.002281781,0.000036912,0.300000000,0.250000000
8,4,1.062500000,0.562500000,0,0.072438889,0.008486561,0.002250463,0.000063987,0.300000000,0.250000000
9,4,1.187500000,0.562500000,0,0.070021056,0.007114993,0.001873693,0.000106130,0.300000000,0.250000000
10,4,1.312500000,0.562500000,0,0.067783789,0.006007430,0.001733749,0.000169030,0.300000000,0.250000000
11,4,1.437500000,0.562500000,0,0.066037785,0.004861340,0.001744446,0.000259403,0.300000000,0.250000000
12,4,1.562500000,0.562500000,0,0.064498692,0.003732254,0.001603537,0.000384684,0.300000000,0.250000000
13,4,1.687500000,0.562500000,0,0.063206654,0.002637144,0.001419032,0.000552775,0.300000000,0.250000000
14,4,1.812500000,0.562500000,0,0.062329219,0.001662454,0.001350004,0.000771816,0.300000000,0.250000000
15,4,1.937500000,0.562500000,0,0.061839899,0.000703403,0.001282652,0.001049651,0.300000000,0.250000000
16,4,2.062500000,0.562500000,0,0.061669105,-0.000142484,0.001129968,0.001393843,0.300000000,0.250000000
17,4,2.187500000,0.562500000,0,0.061820637,-0.000893874,0.001009410,0.001811524,0.300000000,0.250000000
18,4,2.312500000,0.562500000,0,0.062312944,-0.001580787,0.000939154,0.002308913,0.300000000,0.250000000
19,4,2.437500000,0.562500000,0,0.063053794,-0.002078267,0.000809602,0.002892245,0.300000000,0.250000000
20,4,2.562500000,0.562500000,0,0.063976136,-0.002486753,0.000660984,0.003567543,0.300000000,0.250000000
21,4,2.687500000,0.562500000,0,0.065092040,-0.002840281,0.000556081,0.004340081,0.300000000,0.250000000
22,4,2.812500000,0.562500000,0,0.066353964,-0.003026044,0.000435574,0.005215738,0.300000000,0.250000000
23,4,2.937500000,0.562500000,0,0.067675190,-0.003096974,0.000275214,0.006200128,0.300000000,0.250000000
24,4,3.062500000,0.562500000,0,0.069035938,-0.003190173,0.000134435,0.007300313,0.300000000,0.250000000
25,4,3.187500000,0.562500000,0,0.070382370,-0.003109959,0.000009616,0.008521412,0.300000000,0.250000000
26,4,3.312500000,0.562500000,0,0.071789593,-0.002989978,-0.000146107,0.009868762,0.300000000,0.250000000
27,4,3.437500000,0.562500000,0,0.073214404,-0.002863883,-0.000360874,0.011351107,0.300000000,0.250000000
28,4,3.562500000,0.562500000,0,0.074327783,-0.002655325,-0.000457472,0.012975332,0.300000000,0.250000000
29,4,3.687500000,0.562500000,0,0.075442660,-0.002383867,-0.000566737,0.014738014,0.300000000,0.250000000
30,4,3.812500000,0.562500000,0,0.076837539,-0.002066300,-0.000951149,0.016648192,0.300000000,0.250000000
31,4,3.937500000,0.562500000,0,0.077422959,-0.001837248,-0.001025572,0.018720706,0.300000000,0.250000000
32,4,4.062500000,0.562500000,0,0.077590049,-0.001587773,-0.000857263,0.020894636,0.300000000,0.250000000
33,4,4.187500000,0.562500000,0,0.079099613,-0.001475678,-0.001540757,0.023146425,0.300000000,0.250000000
34,4,4.312500000,0.562500000,0,0.080068344,-0.002295114,-0.001959139,0.025521259,0.300000000,0.250000000
35,4,4.437500000,0.562500000,0,0.078352850,-0.001795305,-0.000936260,0.027693484,0.300000000,0.250000000
36,4,4.562500000,0.562500000,0,0.076824498,-0.002066966,-0.001314590,0.029136033,0.300000000,0.250000000
37,4,4.687500000,0.562500000,0,0.076771616,-0.008462732,-0.002923324,0.028304311,0.300000000,0.250000000
38,4,4.812500000,0.562500000,0,0.077987446,-0.008104298,-0.002144034,0.017342768,0.300000000,0.250000000
39,4,4.937500000,0.562500000,0,0.080413961,-0.008097537,0.000000000,0.000000000,0.300000000,0.250000000
0,5,0.062500000,0.687500000,0,0.073103601,0.000000000,-0.000000000,0.000000000,0.300000000,0.250000000
1,5,0.187500000,0.687500000,0,0.070088285,0.003699979,0.003429538,0.000000213,0.300000000,0.250000000
2,5,0.312500000,0.687500000,0,0.071625460,0.005324290,0.002834795,0.000000794,0.300000000,0.250000000
3,5,0.437500000,0.687500000,0,0.073269270,0.009386888,0.002728540,0.000001983,0.300000000,0.250000000
4,5,0.562500000,0.687500000,0,0.075669379,0.011508019,0.002879119,0.000004221,0.300000000,0.250000000
5,5,0.687500000,0.687500000,0,0.077703302,0.011545985,0.002569649,0.000008228,0.300000000,0.250000000
6,5,0.812500000,0.687500000,0,0.078494461,0.011719438,0.002342570,0.000015157,0.300000000,0.250000000
7,5,0.937500000,0.687500000,0,0.078203336,0.010672655,0.002287761,0.000026753,0.300000000,0.250000000
8,5,1.062500000,0.687500000,0,0.077270776,0.009994565,0.002195955,0.000045506,0.300000000,0.250000000
9,5,1.187500000,0.687500000,0,0.076112100,0.008977378,0.001973091,0.000074699,0.300000000,0.250000000
10,5,1.312500000,0.687500000,0,0.074938345,0.007776044,0.001839245,0.000118554,0.300000000,0.250000000
11,5,1.437500000,0.687500000,0,0.073779482,0.006377165,0.001792155,0.000182237,0.300000000,0.250000000
12,5,1.562500000,0.687500000,0,0.072616947,0.005076911,0.001683954,0.000271669,0.300000000,0.250000000
13,5,1.687500000,0.687500000,0,0.071567244,0.003723598,0.001534910,0.000393176,0.300000000,0.250000000
14,5,1.812500000,0.687500000,0,0.070835953,0.002358840,0.001436437,0.000553315,0.300000000,0.250000000
15,5,1.937500000,0.687500000,0,0.070481476,0.001069296,0.001338227,0.000758887,0.300000000,0.250000000
16,5,2.062500000,0.687500000,0,0.070398042,-0.000082873,0.001218494,0.001016643,0.300000000,0.250000000
17,5,2.187500000,0.687500000,0,0.070576622,-0.001203603,0.001116231,0.001332339,0.300000000,0.250000000
18,5,2.312500000,0.687500000,0,0.071073356,-0.002145112,0.000991370,0.001711590,0.300000000,0.250000000
19,5,2.437500000,0.687500000,0,0.071866094,-0.002880788,0.000842653,0.002160590,0.300000000,0.250000000
20,5,2.562500000,0.687500000,0,0.072923705,-0.003549295,0.000716225,0.002684467,0.300000000,0.250000000
21,5,2.687500000,0.687500000,0,0.074101693,-0.004008655,0.000598995,0.003288490,0.300000000,0.250000000
22,5,2.812500000,0.687500000,0,0.075352664,-0.004316548,0.000453942,0.003979402,0.300000000,0.250000000
23,5,2.937500000,0.687500000,0,0.076752814,-0.004438072,0.000261891,0.004763534,0.300000000,0.250000000
24,5,3.062500000,0.687500000,0,0.078181731,-0.004569996,0.000133480,0.005649068,0.300000000,0.250000000
25,5,3.187500000,0.687500000,0,0.079527895,-0.004500245,0.000029146,0.006644002,0.300000000,0.250000000
26,5,3.312500000,0.687500000,0,0.080963811,-0.004414557,-0.000173460,0.007751221,0.300000000,0.250000000
27,5,3.437500000,0.687500000,0,0.082520746,-0.004238868,-0.000417827,0.008988603,0.300000000,0.250000000
28,5,3.562500000,0.687500000,0,0.083718188,-0.003801403,-0.000481842,0.010369577,0.300000000,0.250000000
29,5,3.687500000,0.687500000,0,0.084705125,-0.003591776,-0.000543240,0.011876599,0.300000000,0.250000000
30,5,3.812500000,0.687500000,0,0.086173668,-0.003156566,-0.000999159,0.013532396,0.300000000,0.250000000
31,5,3.937500000,0.687500000,0,0.087337562,-0.002523964,-0.001212442,0.015387914,0.300000000,0.250000000
32,5,4.062500000,0.687500000,0,0.087458051,-0.002443200,-0.000852647,0.017385854,0.300000000,0.250000000
33,5,4.187500000,0.687500000,0,0.087658805,-0.001822122,-0.001213231,0.019443572,0.300000000,0.250000000
34,5,4.312500000,0.687500000,0,0.088205096,-0.002004977,-0.002029493,0.021677643,0.300000000,0.250000000
35,5,4.437500000,0.687500000,0,0.088221831,-0.002599078,-0.001563007,0.024041823,0.300000000,0.250000000
36,5,4.562500000,0.687500000,0,0.088315159,-0.001411865,-0.001154390,0.025904774,0.300000000,0.250000000
37,5,4.687500000,0.687500000,0,0.086031307,-0.004982409,-0.001879202,0.025654344,0.300000000,0.250000000
38,5,4.812500000,0.687500000,0,0.081276433,-0.006793451,-0.001521692,0.015959019,0.300000000,0.250000000
39,5,4.937500000,0.687500000,0,0.080413961,-0.006782814,-0.000000000,0.000000000,0.300000000,0.250000000
0,6,0.062500000,0.812500000,0,0.073103601,0.000000000,-0.000000000,0.000000000,0.300000000,0.250000000
1,6,0.187500000,0.812500000,0,0.070533108,0.002167186,0.002787367,0.000000310,0.300000000,0.250000000
2,6,0.312500000,0.812500000,0,0.071100537,0.005051436,0.003008334,0.000001126,0.300000000,0.250000000
3,6,0.437500000,0.812500000,0,0.072178574,0.007532451,0.002826243,0.000002623,0.300000000,0.250000000
4,6,0.562500000,0.812500000,0,0.074247723,0.008926516,0.002213211,0.000005096,0.300000000,0.250000000
5,6,0.687500000,0.812500000,0,0.076002126,0.010335140,0.002617001,0.000008985,0.300000000,0.250000000
6,6,0.812500000,0.812500000,0,0.077050021,0.011094588,0.002712271,0.000015062,0.300000000,0.250000000
7,6,0.937500000,0.812500000,0,0.077368653,0.010939981,0.002132917,0.000024426,0.300000000,0.250000000
8,6,1.062500000,0.812500000,0,0.077666215,0.010482030,0.001997876,0.000038748,0.300000000,0.250000000
9,6,1.187500000,0.812500000,0,0.077822484,0.009745162,0.002189148,0.000060458,0.300000000,0.250000000
10,6,1.312500000,0.812500000,0,0.077308411,0.008744054,0.002064506,0.000092726,0.300000000,0.250000000
11,6,1.437500000,0.812500000,0,0.076492629,0.007397444,0.001779308,0.000139346,0.300000000,0.250000000
12,6,1.562500000,0.812500000,0,0.075941893,0.005969361,0.001712586,0.000204923,0.300000000,0.250000000
