sample,feasible,forward_distance_m,lateral_drift_m,mechanical_work_j,descriptor_duty_factor,descriptor_body_height_std_mm,minimum_torso_height_m,terrain_contact_steps,constraint_fall_m,constraint_drift_m,score,decision_0,decision_1,decision_2,decision_3,decision_4,decision_5,decision_6,decision_7,decision_8,decision_9,decision_10,decision_11,decision_12,decision_13,decision_14,decision_15,decision_16,decision_17,decision_18,decision_19,decision_20,decision_21,decision_22,decision_23,decision_24
10,0,0.9560330401157536,0.08353270479186226,0.7702333827458703,0.18888888888888888,181.38467408172048,0.10341267164936464,274,0.04658732835063535,-0.41646729520813774,1046.5873283506353,0.7609898180804762,0.3682753082817202,0.6397601040172116,0.5751497560851123,0.7452741768177339,-1.7015886191868257,0.40353541701539386,0.3275685205001135,-0.45815747458034917,-0.2197294122526791,0.6650310978510716,-0.30795133493238636,0.6709798344871659,0.6116803169791291,1.0256000822249023,0.6419234279944143,0.7870915858031358,1.8446714947852074,-0.388626220955457,0.6571390122279209,-1.112359638662956,0.31520081462724925,0.5046218101591395,-0.3412719054647768,0.7149308220811746
11,0,0.9370742048487033,0.12782656080993002,0.925401315716861,0.20694444444444443,174.02436510634683,0.10346431330937356,307,0.04653568669062644,-0.37217343919006995,1046.5356866906263,1.4239412107624259,0.5088611852937474,-2.643622804335275,-0.29041272011902963,0.3175124079040048,-2.660925327810048,0.2752975289314331,0.004342145786356788,-1.8181647617488075,-0.055266218664754896,0.446920159328453,-2.826094270503074,-0.59657796654924,0.28268127767980794,0.48264661363805716,-0.338221801570376,0.33051618289975987,-1.3339634401518483,0.6278162916227413,0.7285622238545191,3.0654818803417303,0.1984357145825485,0.3695036103060666,2.7147216727907706,0.6082177877156124
12,1,0.27870438678382714,0.0913251348368209,0.18193555724554736,0.9375,63.78551875571095,0.31109969443636964,720,-0.16109969443636965,-0.4086748651631791,-0.27834051566933604,1.7506478762103623,0.6967049123018321,-1.5177760131226794,0.6303082872782494,0.09559331730495374,2.3603268132977107,0.7788931214655096,0.7881791194156111,-0.35483866821579735,0.05351311328227393,0.29941788869303226,0.045535388123384646,0.45184575381203473,0.6113193921416125,0.22268364986017186,0.42365656834093046,0.5182591106765576,0.04362389684835177,0.3134837854441085,0.6112707690587068,2.2997843175066466,0.13024309715694782,0.5080406234757988,-2.9088524356155507,-0.34745559750666727
13,1,0.4297805420909754,0.03453069467638595,0.1436345902559603,0.9920138888888889,84.33662683227965,0.3110265575897491,720,-0.16102655758974913,-0.4654693053236141,-0.42949327291046346,0.5900433029828013,0.1246075512110627,1.7460105423161254,0.20527727031153498,0.3597445355553343,0.9015112359915145,0.20743429603508878,0.6028525207724832,-0.02464426758953797,0.3103310881055973,0.21564927358324654,-0.7858783538640122,0.2799435162259035,0.5265317928320845,0.7484827748762113,-0.38997997710958254,0.428440335908947,-1.5956939586644205,0.28265359839675064,0.22486493883198497,0.5724840108675564,-0.06417811813838603,0.5108803964410283,3.064978782741238,-0.05338560770294709
14,0,0.9208082732091096,0.015128891850202733,0.8951799541821841,0.1795138888888889,166.48019136046105,0.10335787618561958,259,0.04664212381438042,-0.4848711081497973,1046.6421238143805,1.5939727136751447,0.7662860263743212,1.395377000519372,0.32357721388989846,0.003628173863377349,0.6583498703623878,-0.5749320466139604,0.7202308848172596,2.4990923101003943,-0.13069972607897223,0.670336785415881,-0.37963165641796914,-0.010848490624803753,0.7017619695229322,-0.7929394513159478,-0.2785154588758063,0.215277751117372,2.6357440991975034,-0.0787573638033352,0.11098949653685848,-1.9544968854054519,-0.28672628462951766,0.196871305525334,1.7724324138110026,-0.23659697409199598
15,0,0.9371503884852806,0.2834389357071001,0.9666169936372456,0.20902777777777778,182.87264225078877,0.10361564631583468,309,0.04638435368416531,-0.2165610642928999,1046.3843536841653,1.8619798317828895,0.7715402805795293,2.431929104604336,-0.20174671652676623,0.2822007323698123,-1.706423569574196,0.31969296225461363,0.4248704773513259,1.1380910275632434,-0.5116690905103861,0.740810814385996,-1.9738049095159853,0.14018313421937256,0.3666123143843719,2.9877439676366118,-0.5107595724767363,0.2620375507905374,3.1175634127576926,0.23789773897885724,0.3919542088086865,2.6678130089330496,0.7405336237182204,0.4700178098273828,-1.0033201538939198,-0.27785768659499593
16,0,0.901307291601618,0.001406555981681663,0.8999997791412704,0.16666666666666666,160.49250798677366,0.10332223981610024,240,0.046677760183899755,-0.49859344401831834,1046.6777601838999,2.106255728132957,0.4990077485251922,0.16120292111094336,0.7007623814176348,0.6823254164959373,-1.5726994415689504,-0.41944954150838687,0.23881939525709167,0.9562676431020742,-0.35888030552636063,0.6300172758079108,-0.3500387821738373,0.27363044552997395,0.6900270106095875,1.3534762041154087,-0.33836326251958093,0.5540247196742286,-2.8747129326518417,0.4511658460750346,0.696563000383791,-2.4486156984588114,0.11799365234265091,0.7518307314913105,-1.6249907675243225,0.6023221804854196
17,0,0.8746671071063625,0.2311512505856006,0.900469047556775,0.18888888888888888,166.3500613375475,0.10309947532238947,282,0.04690052467761052,-0.2688487494143994,1046.9005246776105,0.766459474733838,0.1281378189485161,-1.9945668388048745,0.7934027004668053,0.08078468829859116,-2.2592442087424156,-0.5124116987824701,0.7725672368251186,-1.5680147018493606,0.4389419433653817,0.13704987689489956,1.7240937316087281,0.5196269256729346,0.7939776571385005,0.8203946350041442,-0.5334523803549505,0.7419717531109544,-3.055640046078003,0.12588842339193695,0.32664971581788305,2.469240852550824,0.624415672469144,0.06622624770556947,-0.03379962262244707,-0.4720412184344993
18,0,0.6560682210551412,0.02702236785830986,0.8182101785058642,0.12569444444444444,110.96726598318875,0.10264031583105931,182,0.04735968416894068,-0.47297763214169014,1047.3596841689407,1.3831390041362268,0.5328251389152194,-2.431972414971093,-0.513398683408818,0.5445314198144302,0.28641745936150986,0.7249048220949555,0.2858283963835733,0.9617863837744345,-0.5275727611709286,0.6413478475550883,3.0728095987854367,-0.1381179369308655,0.6371421066658959,1.249704045198552,-0.5747769085559901,0.11199117607320651,-0.3529593774818056,0.5504784681136309,0.17230316948922866,-2.2436880075224392,0.5367657256429069,0.2771729556118232,-1.743233963675004,0.3415105893111302
19,0,0.6707954418335627,0.036029583149169916,0.7816817217763484,0.13090277777777778,115.10009210233987,0.10298701262371897,190,0.047012987376281026,-0.46397041685083007,1047.012987376281,1.6867567180275131,0.0709441406292025,-2.6959042762845304,-0.14085923305250003,0.31803984042703964,0.7180304014953935,-0.25792318724897745,0.4946897810401528,-0.5683241924837539,-0.09949849543877509,0.016217755212694928,1.2959607174120427,0.23079817088933152,0.44552398252160375,1.1120088330452989,-0.4594085433521717,0.7446637112624895,-3.0646988991769897,0.7589790896223468,0.00919934857001925,-1.055524478419187,-0.14975988540869767,0.7168026500314412,1.2770390046248892,0.37790743457035314
20,0,0.8709470290199779,0.025241710253870585,0.9029450857351697,0.1625,152.9329218623432,0.10183376662115558,235,0.04816623337884442,-0.47475828974612944,1048.1662333788445,2.0204318199107965,0.4778847426828652,-1.6772052789072358,-0.5102835867060548,0.19223619183096397,2.6654375338423453,0.425685065890104,0.01819678621413221,0.2374541913341548,0.6218859071730157,0.7263280797260445,1.4500145551378427,0.2327683087395639,0.23568263586246802,2.76492675505464,-0.42193731473290624,0.016396005473748778,-0.9697553895056998,-0.03169152649232487,0.1241793886493178,-1.8508280408767426,0.6088676003770285,0.2334928803628598,-0.6411897065190733,-0.3861063836679865
