timestamp,close
1577923200,151.82957458496094
1578009600,149.93905639648438
1578268800,150.32656860351562
1578355200,148.95594787597656
1578441600,151.32855224609375
1578528000,153.21908569335938
1578614400,152.51011657714844
1578873600,154.34396362304688
1578960000,153.25694274902344
1579046400,154.24943542480469
1579132800,157.0758056640625
1579219200,157.95491027832031
1579564800,157.38774108886719
1579651200,156.63153076171875
1579737600,157.595703125
1579824000,156.00765991210938
1580083200,153.39874267578125
1580169600,156.4046630859375
1580256000,158.84344482421875
1580342400,163.32402038574219
1580428800,160.91358947753906
1580688000,164.83650207519531
1580774400,170.26235961914062
1580860800,170.05442810058594
1580947200,173.58024597167969
1581033600,173.82597351074219
1581292800,178.37277221679688
1581379200,174.34593200683594
1581465600,174.60118103027344
1581552000,173.65586853027344
1581638400,175.20608520507812
1581984000,176.98324584960938
1582070400,177.51399230957031
1582156800,174.80320739746094
1582243200,169.27720642089844
1582502400,161.97871398925781
1582588800,159.30575561523438
1582675200,161.29624938964844
1582761600,149.93148803710938
1582848000,153.561767578125
1583107200,163.77960205078125
1583193600,155.93142700195312
1583280000,161.65647888183594
1583366400,157.59965515136719
1583452800,153.14474487304688
1583712000,142.76571655273438
1583798400,152.52861022949219
1583884800,145.6187744140625
1583971200,131.80853271484375
1584057600,150.547607421875
1584316800,128.35832214355469
1584403200,138.92692565917969
1584489600,133.07864379882812
1584576000,135.2681884765625
1584662400,130.18772888183594
1584921600,128.88911437988281
1585008000,140.6046142578125
1585094400,139.25868225097656
1585180800,147.96945190429688
1585267200,141.89373779296875
1585526400,151.87458801269531
1585612800,149.48603820800781
1585699200,144.17799377441406
1585785600,147.16375732421875
1585872000,145.808349609375
1586131200,156.65176391601562
1586217600,154.96458435058594
1586304000,156.51907348632812
1586390400,156.52854919433594
1586736000,156.87925720214844
1586822400,164.64216613769531
1586908800,162.91709899902344
1586995200,167.80804443359375
1587081600,169.28663635253906
1587340800,165.93130493164062
1587427200,159.06877136230469
1587513600,164.47157287597656
1587600000,162.48104858398438
1587686400,165.44784545898438
1587945600,164.97396850585938
1588032000,160.95501708984375
1588118400,168.17764282226562
1588204800,169.86483764648438
1588291200,165.46684265136719
1588550400,169.51416015625
1588636800,171.33399963378906
1588723200,173.02116394042969
1588809600,174.02592468261719
1588896000,175.04960632324219
1589155200,177.002197265625
1589241600,172.99276733398438
1589328000,170.37669372558594
1589414400,171.11599731445312
1589500800,173.60891723632812
1589760000,175.26765441894531
1589846400,174.05433654785156
1589932800,176.46867370605469
1590019200,174.34901428222656
1590105600,174.425048828125
1590451200,172.58110046386719
1590537600,172.80923461914062
1590624000,172.41949462890625
1590710400,174.17793273925781
1590969600,173.77873229980469
1591056000,175.75575256347656
1591142400,176.18350219726562
1591228800,173.86428833007812
1591315200,177.93241882324219
1591574400,179.03497314453125
1591660800,180.40365600585938
1591747200,187.09513854980469
1591833600,177.04844665527344
1591920000,178.44564819335938
1592179200,179.58622741699219
1592265600,183.98699951171875
1592352000,184.62388610839844
1592438400,186.60089111328125
1592524800,185.48881530761719
1592784000,190.64048767089844
1592870400,191.91413879394531
1592956800,188.04560852050781
1593043200,190.42185974121094
1593129600,186.61039733886719
1593388800,188.61593627929688
1593475200,193.43492126464844
