timestamp,close
1577923200,67.832511901855469
1578009600,67.477668762207031
1578268800,69.276214599609375
1578355200,69.14239501953125
1578441600,69.634536743164062
1578528000,70.365554809570312
1578614400,70.820037841796875
1578873600,71.368659973144531
1578960000,70.900825500488281
1579046400,71.327522277832031
1579132800,71.870712280273438
1579219200,73.3258056640625
1579564800,73.461112976074219
1579651200,73.541404724121094
1579737600,73.582023620605469
1579824000,72.6641845703125
1580083200,70.957313537597656
1580169600,71.8875732421875
1580256000,72.194831848144531
1580342400,72.073410034179688
1580428800,71.00933837890625
1580688000,73.478446960449219
1580774400,71.635292053222656
1580860800,71.666999816894531
1580947200,73.149879455566406
1581033600,73.305473327636719
1581292800,74.769996643066406
1581379200,74.839385986328125
1581465600,75.264122009277344
1581552000,75.004417419433594
1581638400,75.269073486328125
1581984000,75.304267883300781
1582070400,75.573387145996094
1582156800,75.182838439941406
1582243200,73.521072387695312
1582502400,70.3690185546875
1582588800,68.706764221191406
1582675200,68.912429809570312
1582761600,65.169624328613281
1582848000,66.373954772949219
1583107200,68.706764221191406
1583193600,66.298118591308594
1583280000,68.47283935546875
1583366400,65.16021728515625
1583452800,64.217575073242188
1583712000,60.255199432373047
1583798400,63.198108673095703
1583884800,60.012851715087891
1583971200,55.089015960693359
1584057600,60.17987060546875
1584316800,53.178455352783203
1584403200,55.411651611328125
1584489600,54.079959869384766
1584576000,55.094955444335938
1584662400,52.941055297851562
1584921600,52.243244171142578
1585008000,56.003898620605469
1585094400,54.596878051757812
1585180800,57.634937286376953
1585267200,55.025077819824219
1585526400,56.811740875244141
1585612800,57.586860656738281
1585699200,54.620670318603516
1585785600,55.360603332519531
1585872000,54.154796600341797
1586131200,58.639530181884766
1586217600,58.608306884765625
1586304000,59.819568634033203
1586390400,59.798248291015625
1586736000,59.988571166992188
1586822400,62.705482482910156
1586908800,62.312458038330078
1586995200,62.318901062011719
1587081600,63.387924194335938
1587340800,62.503265380859375
1587427200,60.075302124023438
1587513600,62.367477416992188
1587600000,62.999866485595703
1587686400,63.268978118896484
1587945600,62.984504699707031
1588032000,61.087810516357422
1588118400,66.5191650390625
1588204800,66.743179321289062
1588291200,65.287078857421875
1588550400,65.563629150390625
1588636800,66.858139038085938
1588723200,66.680229187011719
1588809600,67.862251281738281
1588896000,68.608627319335938
1589155200,69.562667846679688
1589241600,68.154655456542969
1589328000,66.823966979980469
1589414400,67.2467041015625
1589500800,68.049583435058594
1589760000,68.6502685546875
1589846400,68.116004943847656
1589932800,69.838729858398438
1590019200,69.719291687011719
1590105600,70.040931701660156
1590451200,70.443870544433594
1590537600,70.389846801757812
1590624000,70.288734436035156
1590710400,71.046028137207031
1590969600,71.112930297851562
1591056000,71.481651306152344
1591142400,71.330001831054688
1591228800,70.093467712402344
1591315200,71.3681640625
1591574400,71.765632629394531
1591660800,71.965866088867188
1591747200,72.591316223144531
1591833600,69.478919982910156
1591920000,70.02508544921875
1592179200,70.412635803222656
1592265600,71.687835693359375
1592352000,71.988670349121094
1592438400,71.075752258300781
1592524800,70.605926513671875
1592784000,71.895484924316406
1592870400,72.555625915527344
1592956800,71.005386352539062
1593043200,71.42169189453125
1593129600,67.528205871582031
1593388800,69.244491577148438
1593475200,70.279319763183594
1593561600,71.466293334960938
1593648000,72.85052490234375
1593993600,74.323455810546875
1594080000,73.841224670410156
1594166400,74.51922607421875
1594252800,75.265609741210938
1594339200,76.274162292480469
1594598400,74.946945190429688
1594684800,75.3746337890625
1594771200,75.177383422851562
1594857600,75.080238342285156
1594944000,75.175895690917969
1595203200,77.504745483398438
1595289600,77.112213134765625
1595376000,77.554801940917969
1595462400,75.170944213867188
1595548800,74.747695922851562
1595808000,75.799362182617188
1595894400,74.521713256835938
1595980800,75.505966186523438
1596067200,76.242446899414062
1596153600,73.743606567382812
1596412800,73.48638916015625
1596499200,73.017539978027344
1596585600,73.304481506347656
1596672000,74.58612060546875
1596758400,74.260017395019531
1597017600,74.183212280273438
1597104000,73.376350402832031
1597190400,74.699623107910156
1597276800,75.165985107421875
1597363200,74.570266723632812
1597622400,75.145668029785156
1597708800,77.10528564453125
1597795200,76.551704406738281
1597881600,78.119789123535156
1597968000,78.086090087890625
1598227200,78.560874938964844
1598313600,79.5867919921875
1598400000,81.483970642089844
1598486400,80.710311889648438
1598572800,81.251029968261719
1598832000,80.7603759765625
1598918400,82.026649475097656
1599004800,85.114768981933594
1599091200,80.759391784667969
1599177600,78.365615844726562
1599523200,75.510444641113281
1599609600,76.681549072265625
1599696000,75.631851196289062
1599782400,75.121871948242188
1600041600,74.778419494628906
1600128000,76.081375122070312
1600214400,74.939994812011719
1600300800,73.698486328125
1600387200,71.916793823242188
1600646400,70.878501892089844
1600732800,72.349449157714844
1600819200,69.850105285644531
1600905600,70.517707824707031
1600992000,71.320571899414062
1601251200,72.291969299316406
1601337600,72.656730651855469
1601424000,72.63592529296875
1601510400,73.741104125976562
1601596800,72.140312194824219
