seed,sample,quality,d1_axis1_train,d1_axis2_train,d1_axis1_holdout,d1_axis2_holdout,d1_axis1_quarter_hour,d1_axis2_quarter_hour,d2_axis1_train,d2_axis2_train,d2_axis1_holdout,d2_axis2_holdout,d3_axis1_train,d3_axis2_train
42,1,0.09127942290361381,0.9463451284882684,0.720350646623544,0.9624920033454627,0.68813384758582,0.9560793897389843,0.36690556225090604,0.7433296745545535,0.018782492332202604,0.7261180365478742,0.022058712906213005,0.636726363048115,0.7433296745545535
42,2,0.061019199612812006,1.4033782736716491,0.28441149517960534,1.5626540580257267,0.5080242162831009,0.7156170273325546,0,0.9867380082030384,0.006114306864311524,0.9760511956038063,0.00829563346456152,1.0404444400503585,0.9867380082030384
42,6,0.08471532561020334,0.375827651311206,0.3798324984383722,0.3883747173002625,0.36621058614135615,0.28087964508789415,0.037142487467136,0.8822540545033415,0,0.8750210280974058,0,0.20593775499305497,0.8822540545033415
42,8,0.07153951165713163,0.5259881421731071,0.6185435249004216,0.530223794127234,0.6185435249004216,0.4828856911663719,0.09225924092975693,0.9047236804745878,0.18749741086027372,0.9000264764716102,0.19013162042289566,1.6023977580541633,0.9047236804745878
42,9,0.08589970516486882,0,0.5656487449816925,0,0.5656487449816925,0,0.3797147781385615,0.6402312570369428,0.06294414663509844,0.6402312570369428,0.06294414663509844,0,0.6402312570369428
42,12,0.1075234686992067,0.5509626538418825,0.9909807378257974,0.5550799369106222,0.9639852146512796,0.5356240959177316,0.6322595625093282,0.6386512841228833,0.10264176722452094,0.628114382469279,0.1071541772622785,0.6789262705693638,0.6386512841228833
42,15,0.0792840585561451,0.8741693731708492,0.27142532612866266,0.8856907516047188,0.2625645510218574,0.9322362870104158,0.11705039199442785,0.8037685796574209,0,0.7932657776149603,0,0.7017154232895049,0.8037685796574209
42,16,0.1248046518996065,0.2726113048000834,0.9416890057168552,0.2781463623947819,0.9101367295880817,0.25873467360483277,0.4855845469815191,0.7089869291171949,0.0016394505967744638,0.7002838315014209,0.002245985074404126,0.17262236064277448,0.7089869291171949
42,17,0.07672748536104815,1.05340911508152,0,1.2352713206446515,0,1.3890069588548972,0,1,0.008064661738908973,1,0.014633038383588684,0.4589026390362229,1
42,18,0.04747031302719668,0,0.2492553173249663,0,0.2492553173249663,0,0,0.9462962415762245,0.00007429505068238702,0.9462962415762245,0.00007429505068238702,0,0.9462962415762245
42,26,0.09734283174797323,0.8487708095826744,0.46407547789809506,0.8517017559723435,0.4539632623742146,0.8320939562201168,0.30804039403953154,0.6273567232806108,0.017424597970944443,0.6184856455803803,0.018645670122889327,1.4828492179089332,0.6273567232806108
42,27,0.0504934168125468,0,0.16763143192539814,0,0.16763143192539814,0,0,0.9329858187328192,0,0.9329858187328192,0,0,0.9329858187328192
42,29,0.06856537638440807,1.526112772917999,0.5354269526182389,1.534800894016315,0.5235755140889408,1.604748796856285,0.2340931469728441,0.8059120390001074,0.024876558937823815,0.8002079139684923,0.025976491594722564,3.2291606124022256,0.8059120390001074
42,31,0.08280600263848698,0.8592538439053885,0.8380117997472696,1.074067304881731,0.7277913578002251,0.31870536837485425,0,0.9715486501954511,0,0.9715486501954511,0,0.32331051337661654,0.9715486501954511
42,33,0.08739705924157523,0.1867212297043762,0.4953530442519589,0.19723722814833952,0.47540165156295516,0.016910047858580374,0,0.9459968041989143,0,0.9410062918196709,0,0.1307329270688955,0.9459968041989143
42,34,0.0649841755900332,1.2646247405623898,0.2847157755991506,1.4325791848781535,0.2893479879513618,0.4424274598779403,0,0.9913659193389291,0.0030606412190503974,0.9831925939940906,0.005151287507419191,0.828222946408211,0.9913659193389291
42,36,0.07537111365818648,0,0.720039585330322,0,0.720039585330322,0,0.36169233939152584,0.7634529499753632,0.17729867207591896,0.7634529499753632,0.17729867207591896,0,0.7634529499753632
42,40,0.09802747821557815,1.2236772043285413,0.6635927478637662,1.3887018031465566,0.6635927478637662,1.575101769077492,0,0.9922943703757212,0.017642395268437965,0.9922943703757212,0.037792516303230016,0.3335283893724692,0.9922943703757212
42,45,0.08452480570412642,0,0.5479764528713392,0,0.5479764528713392,0,0.344350482390285,0.6517732270628522,0,0.6517732270628522,0,0,0.6517732270628522
42,46,0.0919022600146436,1.3879944221641425,0.5723293844046622,1.517126709766243,0.5304025608288556,1.0296822954590648,0.41293282270003706,0.6716089450481872,0,0.6716749634314453,0,0.2140523501304545,0.6716089450481872
42,47,0.10398305927145572,0.29467963072428394,1,0.368349538405355,0.890914991354704,0.030469273814981223,0,0.955562107947625,0,0.955562107947625,0,0.1085386064866983,0.955562107947625
42,48,0.09364566219718709,0.3405983706921496,0.8411941705905025,0.34258621427164176,0.8305569016552796,0.33288521062924437,0.4937105801174668,0.6822505638404799,0.0187544629352465,0.6784993251399438,0.0198248829190324,0.7140110029147896,0.6822505638404799
42,50,0.11786815025542233,0.37193380703472795,0.4692769007413671,0.3783678230567276,0.45355434994455346,0.34711695947987187,0.2609628243688422,0.6738319314621746,0,0.6647047226670199,0,0.25095299727607995,0.6738319314621746
42,57,0.09158662099241924,0.23139695765200774,0.45611588850238705,0.2332359030148257,0.4430569359268715,0.170447313016076,0.07419277083546755,0.8975741765297911,0.08723128739529715,0.8904612142801259,0.08943002566229777,0.4617437660055132,0.8975741765297911
42,58,0.06283405227840415,0.9796386424250242,0.392164902942251,1.034250908709059,0.3057040711536934,0.39320628310935657,0,0.939957250298856,0.00007291450723714413,0.9296910101717256,0.00031275120772694106,0.8409555793093926,0.939957250298856
42,59,0.05779238791063117,1.1692177344631858,0.275537867151874,1.3017251542190489,0.25674483396072606,0.13505820740251423,0,0.9417849552212512,0,0.9386119340846093,0,0.50244106901836,0.9417849552212512
42,61,0.09034403146758854,0.5448762511621212,0.5994699915130327,0.5455603379315689,0.5909211648931832,0.5418077339691347,0.3618296737110933,0.6811992272969745,0.03222359413280387,0.6759411302225553,0.03343248967729469,1.3026705224510298,0.6811992272969745
42,64,0.07977147640559484,1.3545213955783348,0.745719262048029,1.357776314478017,0.745719262048029,1.4085546605453276,0.4112437617929587,0.7621808118226401,0.17519526210804678,0.7561793667931398,0.1779091296384017,3.880482491449448,0.7621808118226401
42,65,0.051458068484982536,1.2964527402137536,0.7407068635319342,1.4254040774512349,0.6999382192175672,0.00000000000001446166649234075,0,0.9763640131378066,0.0008169385080958977,0.9715765597377773,0.0017650005818896,1.1289387565042492,0.9763640131378066
42,72,0.06088006171730163,0,0.5812402135526273,0,0.5812402135526273,0,0.07409801537401982,0.9115424239979539,0.2011734031506197,0.9115424239979539,0.2011734031506197,0,0.9115424239979539
42,76,0.06467823043117092,0.5236998512134526,0.516278010958725,0.532932307811125,0.516278010958725,0.5568356191519086,0,0.9707992540652968,0.09885546381924087,0.9668113956295459,0.10269527345127218,0.7579171485390606,0.9707992540652968
42,78,0.05928200185317043,1.0216332049451682,1,1.1101555412691813,0.8428128141411839,-0.000000000000009021226536305565,0,0.9787774684266564,0,0.9741058802165892,0,0.7466860223273283,0.9787774684266564
4242,1,0.09092798725264051,1.0897833154023202,1,1.3622291442529006,1,0.8597754769545124,0,0.9270699748808771,0,0.9270699748808771,0,0.29071360185057865,0.9270699748808771
4242,5,0.11429356337723287,0.7229049242923095,0.847355826702173,0.7388761488862178,0.7974213849692731,0.7041944300986527,0.44574082915486946,0.6937873867621419,0.00497105712552961,0.6727109454496909,0.00787729951496837,0.32230846673528557,0.6937873867621419
4242,8,0.06455981026794044,1.245157616825954,0.554126837772124,1.3419949281093848,0.5379128771731543,1.576296343665826,0,0.9936078525926002,0.05750289082703191,0.9902202673450315,0.06725083431070523,0.6368019734281214,0.9936078525926002
4242,15,0.0568297708769136,1.101415448313465,0.17995242348022475,1.185594428604538,0.17995242348022497,0.08695865989656641,0,0.9780708004622157,0,0.9689641834588564,0,0.9814837407638413,0.9780708004622157
4242,17,0.0917167423088199,0.47262974507346284,1,0.5907871813418285,1,0.08909441507272427,0,0.9843386818609015,0,0.9843386818609015,0,0.238770357416357,0.9843386818609015
4242,18,0.08477546534364341,0,0.37022979181129534,0,0.37022979181129534,0,0.22049889993950098,0.6631589863962226,0,0.6631589863962226,0,0,0.6631589863962226
4242,20,0.05439099650164677,1.8041792088173672,0.5301728210806054,1.8435927502324254,0.5301728210806055,1.9669970645301902,0,0.9713075521645356,0.10069002798052468,0.9664466777525758,0.10541036152515697,2.2095899097655973,0.9713075521645356
4242,23,0.0781316788009228,0.13466108406844277,0.18611726537962664,0.13796171620526207,0.17618000288132912,0.015023810335109324,0,0.9421625666404061,0,0.9386721419597818,0,0.3527996918312373,0.9421625666404061
4242,25,0.08805637465408686,1.6692467511901414,0.8599615142991267,1.7416395783679548,0.8017992154980498,1.5892648655239137,0.38693114456436384,0.6994054173637627,0,0.6859879125321843,0,0.47268848177673023,0.6994054173637627
4242,26,0.08068645729458557,0.3340065402320968,0.3961248426289519,0.3703896692912838,0.37326033941218084,0.047390274212287344,0,0.9509657146297086,0,0.9456576029305171,0,0.17379507299196448,0.9509657146297086
4242,27,0.09181580001942576,0,0.26600809744390175,0,0.26600809744390175,0,0.19238165467656698,0.5950410801811146,0,0.5950410801811146,0,0,0.5950410801811146
4242,29,0.06430427970882453,0.42312225902000294,0.3840050503366718,0.4276622385998814,0.3840050503366719,0.41743154407863703,0,0.9484709056842255,0.104358651788706,0.9450649185671686,0.10623348330601357,1.368140784630115,0.9484709056842255
4242,33,0.052673027896709745,1.633779049096485,0.3764261137865168,1.6617680566627835,0.3873373879690507,1.6087265457643083,0,0.9533253029501806,0.04812656248912298,0.9486449060298419,0.050299864236496634,3.1369135123121423,0.9533253029501806
4242,36,0.08167000490947449,0,0.759129752904395,0,0.759129752904395,0,0.43733612328394866,0.7152638848364795,0.19494959348716273,0.7152638848364795,0.19494959348716273,0,0.7152638848364795
4242,38,0.06097009081826173,0.961618002782047,0.2832596397643026,1.094667369185984,0.2832596397643022,0.10701139161425925,0,0.982834772417861,0,0.9755729600152024,0,0.6916214949616859,0.982834772417861
4242,39,0.09137336913332875,0.26316252838017057,0,0.3289531604752133,0,-0.0000000000000020617525758916932,0,1,0,1,0,0.3780956824778698,1
4242,41,0.06988827555569432,0.10913826116822506,0.4001463047703739,0.11082160221096306,0.39306557514904134,-0.0000000000000007539186536392681,0,0.9510668576284147,0,0.9489726037017606,0,0.216708662475958,0.9510668576284147
4242,45,0.06430196972585418,0,0.45888134828668703,0,0.45888134828668703,0,0.17072217425850947,0.8336411458507307,0.09466549687423804,0.8336411458507307,0.09466549687423804,0,0.8336411458507307
4242,50,0.07349222593313873,0.9131829906122563,0.7149009857864599,1.125961061970295,0.5984530243317783,0.25459395186888567,0,0.9822555312829422,0,0.9805357707430206,0,0.4397964211257534,0.9822555312829422
4242,54,0.06367220250427577,0,0.3190816701904761,0,0.3190816701904761,0,0.12121805627835941,0.8304279292297836,0.04887179754620656,0.8304279292297836,0.04887179754620656,0,0.8304279292297836
4242,59,0.08702872300057085,0.2788836800881273,0.2207003602355315,0.28226880125235654,0.2066953945110841,0.23702811530943488,0.04926600457456175,0.8739478519187569,0,0.8661162140123266,0,0.5734832967141678,0.8739478519187569
4242,60,0.08066710815440593,0.6385251694712998,0.834850083725672,0.6449204680339443,0.809983884376047,0.6750893984175349,0.353737397480851,0.8203818373025531,0.057654800738549235,0.8097455824224223,0.061141457874643416,0.6803986605630874,0.8203818373025531
4242,61,0.08168824507227734,0.32323427297702295,0.5253931189843278,0.336632646500223,0.5062924213164239,0.14631253086274365,0.012316286640701814,0.9234648302241804,0.00027064613414042314,0.9158244449005851,0.0005613253972714175,0.2675923715652197,0.9234648302241804
4242,68,0.0943399679604312,0.7761780902587733,0.8773277160375701,0.7787921729224051,0.9163979644731555,0.77132589895976,0.5523577411719467,0.6897450453570432,0.1079027289467364,0.6792724106684309,0.11219877724411671,1.0278486879538906,0.6897450453570432
4242,72,0.05586189626849445,0,0.5402875781336562,0,0.5402875781336562,0,0,0.9367829563290391,0.1659964088247937,0.9367829563290391,0.1659964088247937,0,0.9367829563290391
4242,74,0.08511697567481687,0.1349470414638711,0.3118479431586203,0.13799371834407564,0.30291892532399445,0.00448820439436999,0,0.9438354683249822,0,0.9399712588525645,0,0.13585940151204068,0.9438354683249822
4242,76,0.08246906287832285,0.36052495252159145,0.9894404903359915,0.43398389474577953,0.913540440430305,0.12760829559258982,0,0.9825244382278288,0.0005708178864373459,0.9825217641808711,0.0022219628492048953,0.17571237297914022,0.9825244382278288
4242,78,0.07415333756701961,0.39450302247925517,0.31165716831529067,0.40383845366149845,0.31318318692000857,0.1730843202511376,0.015364658133490689,0.9254967824433217,0.006083370244732151,0.9175234888026025,0.006772015263796275,0.5885076367360632,0.9254967824433217
4242,79,0.09024194118218917,0.5995816858177488,0.19906237568170768,0.749477107272186,0.19906237568170768,0.1762278105526161,0,0.9908391978029153,0,0.9908391978029153,0,0.35585845434175845,0.9908391978029153
424242,2,0.10155176437121427,0.30409020896110245,0.3933080095158169,0.3079913906186552,0.38541359389450314,0.276977876132361,0.18860189210999387,0.7059781696877045,0,0.7033868851028722,0,0.2086270457292482,0.7059781696877045
424242,3,0.10010682538332935,0.7134347702480687,0.30832838021067743,0.7205766688635147,0.29889807809029256,0.6970048120884339,0.18454670091842332,0.6680745511404238,0,0.6569385255058439,0,0.726012648519598,0.6680745511404238
424242,6,0.06653476119343757,1.5867567558333067,0.4899743628562322,1.6767821149356532,0.3378511546886804,0.9881963333238831,0,0.9418508211382449,0.004902121924274855,0.9211551920127687,0.006881312203408881,0.8572800502539863,0.9418508211382449
424242,9,0.056440764821266955,0,0.43108167441714207,0,0.43108167441714207,0,0.1104061140944067,0.8706311693111302,0,0.8706311693111302,0,0,0.8706311693111302
424242,10,0.0945709520932758,0.6211895073813246,0.4979059228717183,0.6497079199410271,0.4679282018157556,0.536650926254575,0.0016812984876064154,0.9042774858733525,0,0.8846102863283996,0,0.27877121258856236,0.9042774858733525
424242,11,0.09868779443420501,0.3873554141011491,0.27298084713465126,0.38899569229023473,0.23923656117743913,0.407455103826508,0.1110002067583975,0.762038097896082,0,0.7513349474284505,0,0.6256646174746,0.762038097896082
424242,13,0.05062622185817463,1.4646190413565838,0.7281020234131673,1.6281539998484658,0.5015782670882347,0.0001939990609524754,0,0.9672825429285373,0.0019878533674943704,0.9621877045524008,0.0027557788215490384,1.4452200427126156,0.9672825429285373
424242,18,0.07130010887469204,0,0.3383478612387136,0,0.3383478612387136,0,0.1589700224055813,0.7637567710114979,0,0.7637567710114979,0,0,0.7637567710114979
424242,22,0.1288091229127294,0.2699523406344862,0.4405186649346239,0.27202812805283394,0.4275415666221333,0.2667986631579848,0.2948501018796742,0.6348740428818118,0,0.631634076265077,0,0.12195723981202466,0.6348740428818118
424242,23,0.09858156916423208,0.22869859980037208,0,0.28587324975046596,0,0.0000000000000033156820047868402,0,1,0,1,0,0.30765060469608263,1
424242,26,0.1179121732359651,0.24686745581092073,0.4109179336701033,0.24836077240917595,0.39733974948684775,0.2603730793894762,0.1929967695371132,0.8005812384339193,0.0022220586863270744,0.78788195842877,0.002699147140547328,0.26420586534160223,0.8005812384339193
424242,27,0.05020146019495449,0,0.1688446742012111,0,0.1688446742012111,0,0,0.9345737939796043,0,0.9345737939796043,0,0,0.9345737939796043
424242,31,0.06311666216306613,0.6378645571086691,0.4249833430931863,0.796732792327631,0.4249833430931863,0.000000000000009508106997368829,0,0.9870550877021748,0,0.9870208494634032,0,0.540608707928186,0.9870550877021748
424242,33,0.1075889267821704,1.0747637774548096,1,1.1853239076725262,1,1.1764591864527898,0.2856223687952863,0.8323191803849026,0.00023615896560878958,0.8005378540578852,0.0022488787918374894,0.2745340675768162,0.8323191803849026
424242,34,0.0813999918113107,0.5550104974736684,0.3326530796782945,0.5612290791068412,0.33265307967829455,0.5426778063293349,0.08500173717927736,0.8583851435367331,0.029492119602476982,0.846589396301219,0.03138012342617109,0.7751787173714223,0.8583851435367331
424242,38,0.05439651196317099,1.4088370339152136,0.4379429472575122,1.546910483800951,0.3715521599088072,0.24549389930246995,0,0.9564002996840888,0,0.9501130233158365,0,1.117596320266379,0.9564002996840888
424242,39,0.06837129062692548,0.6516929873367201,0.16935650484298914,0.7988619456820866,0.14943644980982027,0.010626670538972646,0,0.995233469799755,0,0.9939160213842375,0,0.6150868971737027,0.995233469799755
424242,41,0.06175069125947359,0.7106785589462233,0.36423155918269506,0.8583134056008785,0.36423155918269456,0.2703289353986632,0,0.9922601290345614,0.002775627276316966,0.9920794595142908,0.004285732836747797,0.5146970948954078,0.9922601290345614
424242,43,0.06697642644191083,1.5643878988825721,0.21129469458933545,1.732759784823106,0.33940025974675725,0.7760486415152981,0,0.9710552915079377,0,0.9500733017439568,0,0.8581995436617864,0.9710552915079377
424242,44,0.07911431316746624,1.4444450500702173,1,1.7048236675377701,1,0.8050488075915362,0,0.9634262249860118,0.0007005552192657864,0.9566712667329161,0.004987497655253772,0.4180782416146794,0.9634262249860118
424242,51,0.06500946844634425,0.312206664497435,0.17134015944955366,0.3217831796488661,0.16864862397283212,0.000744950057762469,0,0.9595029393051339,0,0.954703025716731,0,0.593834795539882,0.9595029393051339
