evaluations,elapsed_seconds,coverage,qd_score,best_quality,invalid_fraction
1,0.000000000000,0.002500000000,0.064987450604,15.387586229348,0.000000000000
129,0.026851013000,0.002500000000,0.064987450604,15.387586229348,0.992248062016
257,0.046576417000,0.015000000000,0.387284671149,15.326086084447,0.560311284047
385,0.066162568000,0.015000000000,0.388070557340,15.289716589319,0.415584415584
513,0.088336414000,0.020000000000,0.519196883058,15.226355882949,0.345029239766
641,0.109393528000,0.027500000000,0.708583183123,15.088761455698,0.305772230889
769,0.129671049000,0.032500000000,0.827209021186,15.088761455698,0.284785435631
897,0.153689848000,0.055000000000,1.359792363457,15.070717703119,0.268673355630
1025,0.176119062000,0.082500000000,2.002601772983,15.053401630696,0.257560975610
1153,0.197216427000,0.110000000000,2.666031710526,15.053401630696,0.243712055507
1281,0.216564840000,0.137500000000,3.311804016686,15.053401630696,0.234192037471
1409,0.236202383000,0.160000000000,3.854003969421,14.899425478757,0.222143364088
1537,0.256467983000,0.180000000000,4.329563792246,14.899425478757,0.213402732596
1665,0.275864558000,0.197500000000,4.749290952819,14.899425478757,0.209609609610
1793,0.295228013000,0.210000000000,5.042799373450,14.899425478757,0.204127161182
1921,0.316112491000,0.225000000000,5.387972756060,14.899425478757,0.200416449766
2049,0.338537104000,0.232500000000,5.574678438672,14.899425478757,0.198145436798
2177,0.361090662000,0.245000000000,5.874982302325,14.899425478757,0.195222783647
2305,0.387747648000,0.250000000000,6.013750709238,14.899425478757,0.192624728850
2433,0.407750991000,0.250000000000,6.023600292272,14.899425478757,0.190300041102
2561,0.428121555000,0.252500000000,6.085514307079,14.899425478757,0.189379148770
2689,0.450657561000,0.257500000000,6.203919463391,14.899425478757,0.187058386017
2817,0.471349864000,0.262500000000,6.331924559130,14.899425478757,0.185658501952
2945,0.490849202000,0.265000000000,6.402701805909,14.899425478757,0.188115449915
3073,0.511002469000,0.272500000000,6.592442853487,14.899425478757,0.189716889034
3201,0.531789055000,0.272500000000,6.600269417711,14.899425478757,0.189628241175
3329,0.554299350000,0.280000000000,6.778407790474,14.888754287153,0.192249924902
3457,0.574105257000,0.285000000000,6.901352792464,14.888754287153,0.194677466011
3585,0.596238921000,0.287500000000,6.961360286944,14.888754287153,0.194979079498
3713,0.618144159000,0.290000000000,7.028015013909,14.886204667433,0.197414489631
3841,0.638479262000,0.297500000000,7.209769545552,14.886204667433,0.197604790419
3969,0.658216456000,0.302500000000,7.323561433688,14.886204667433,0.198034769463
4097,0.678500807000,0.307500000000,7.442549546627,14.886204667433,0.200634610691
4225,0.699321543000,0.312500000000,7.566623808509,14.886204667433,0.203076923077
4353,0.719992665000,0.317500000000,7.684154345248,14.886204667433,0.203997243280
4481,0.742088699000,0.322500000000,7.795827424863,14.886204667433,0.205757643383
4609,0.761777202000,0.322500000000,7.801136518666,14.886204667433,0.208939032328
4737,0.782259168000,0.325000000000,7.857277030624,14.886204667433,0.211315178383
4865,0.804302510000,0.327500000000,7.922120812417,14.886204667433,0.213977389517
4993,0.824160138000,0.332500000000,8.048974065638,14.879823922690,0.216302823954
5121,0.844251733000,0.335000000000,8.113416265739,14.879823922690,0.216754540129
5249,0.864254526000,0.337500000000,8.168283616294,14.879823922690,0.218898837874
5377,0.884481895000,0.345000000000,8.334067485515,14.879823922690,0.222242886368
5505,0.904131397000,0.350000000000,8.449069564945,14.879823922690,0.224341507720
5633,0.924414238000,0.350000000000,8.453652797810,14.879823922690,0.225457127641
5761,0.944447031000,0.352500000000,8.516712164452,14.879823922690,0.226696754036
5889,0.964616879000,0.355000000000,8.571993624748,14.879823922690,0.227203260316
6017,0.984413275000,0.367500000000,8.863311867892,14.879823922690,0.228020608277
6145,1.004225312000,0.372500000000,8.983823956956,14.879823922690,0.230268510985
6273,1.024246095000,0.377500000000,9.109490794650,14.879823922690,0.231787023753
6401,1.044364591000,0.385000000000,9.280138256972,14.879823922690,0.232932354320
