candidate_id,feasible,scalar_fitness,log_loss,brier,pr_auc,roc_auc,ece,recall,precision,predicted_positive_rate,sharpness,error_ratio,false_positives,false_negatives,mean_model_bytes,mean_structural_cost,estimated_structural_cost,recall_violation,structural_violation,model_fits,trees_fitted,elapsed_seconds,failure,decision_n_trees,decision_max_depth,decision_min_samples_leaf,decision_min_samples_split,decision_row_sample_fraction,decision_feature_fraction,decision_positive_sampling_weight,decision_criterion_index
166,0,15.815510557964274,1.7729584710520263,0.17564967984803095,0.2236745153042854,0.5706111102660583,0.17113881738372153,0,0,0,0.01826436249925971,-3.0350292822023683,0,1083,233668.4,301,5461,0.25,-0.9972695,5,215,0.828008236,,43,6,5,2,0.7448707392038707,0.26867502553962835,0.6779714471373586,1
167,0,15.815510557964274,0.7570723373671614,0.1644827815126193,0.3365169773178574,0.6882120391481041,0.15224374045871605,0,0,0,0.03880642630452376,-3.0350292822023683,0,1083,2517726.4,1962,78698,0.25,-0.960651,5,1090,6.154517922,,218,8,13,4,0.4910945212060125,0.4571549277408621,0.5473028836161796,1
168,0,15.815510557964274,0.5012962158044902,0.14938092916508208,0.28946175617228537,0.638200499482546,0.08479600873383161,0,0,0,0.05413531605788412,-3.0350292822023683,0,1083,2758809.6,1005,91187,0.25,-0.9544065,5,335,2.013454618,,67,14,3,4,0.42588163619762937,0.2852884476373565,0.6930642654067606,1
169,0,15.771189228324385,0.5009979531792388,0.143572823049859,0.34177924110475116,0.6922795599941485,0.08412972708165589,0.0110803324099723,0.7058823529411765,0.0028333333333333335,0.0943159916176468,-2.2520435349731076,5,1071,7893499,3461,566647,0.2389196675900277,-0.7166764999999999,5,745,20.333102915,,149,23,2,21,0.7925814085623454,0.7751267236750925,0.5227711354772885,0
170,1,0.4958123471917373,0.4958123471917373,0.15935254859804973,0.34487903144927046,0.6944005486458404,0.14841803278688487,0.29270544783010155,0.42154255319148937,0.12533333333333332,0.13946465505159364,-0.24530887468039492,435,766,4523107.2,1301.2,237107,-0.04270544783010155,-0.8814465,5,305,4.702092904,,61,21,1,5,0.4050100878442508,0.6272083937944622,3.229157360480515,1
171,0,15.416618591205271,0.4501460821224366,0.14067261122068875,0.3508761357470754,0.6970662207792476,0.06939957264957286,0.0997229916897507,0.5538461538461539,0.0325,0.11308786308607932,-1.0449671455165233,87,975,2399036,1314,18642,0.15027700831024932,-0.990679,5,390,5.202019158,,78,23,39,10,0.9770793143499418,0.3074094956291299,2.5210691157599556,1
172,0,15.811817113827615,0.5488418865766,0.14928084719929033,0.34133573405842155,0.690805506213861,0.10864619717006936,0.0009233610341643582,0.5,0.0003333333333333333,0.07194240298608892,-2.733598460961339,1,1082,1463652,1175.8,98882,0.24907663896583565,-0.950559,5,490,2.65521707,,98,11,4,63,0.42121926131339826,0.39686740881484284,0.9546975042649307,1
173,0,15.364910373292068,0.47786753033051876,0.15077017656313807,0.34098559598411143,0.6873219168576955,0.11726717557251973,0.11265004616805172,0.5147679324894515,0.0395,0.10179221784034337,-0.9187170828108945,115,961,9389373,2710.6,104800,0.13734995383194828,-0.9476,5,655,8.467050699,,131,20,6,7,0.500692080870857,0.3691339453417585,2.8812583418667597,1
174,0,15.76380234005107,0.7823761721386376,0.15528162594454836,0.3314362499058442,0.6769523677534609,0.1302772249807327,0.012927054478301015,0.6363636363636364,0.0036666666666666666,0.08360693420763846,-2.075141268245885,8,1069,1691316.2,1384,44115,0.237072945521699,-0.9779425,5,865,11.074654146,,173,7,10,2,0.7203810254215945,0.8956436010977865,0.807649724636338,0
175,0,15.811817113827615,0.7770963170209402,0.15382541766694477,0.3128389491948875,0.6704711883001124,0.12156639900000024,0.0009233610341643582,1,0.00016666666666666666,0.0740200243635032,-3.0346284566253203,0,1082,412156,400,10550,0.24907663896583565,-0.994725,5,250,1.097568072,,50,7,39,44,0.8645318559739813,0.2869506216985256,1.4705479227155287,0
