i,j,x_m,y_m,solid,u_lattice,v_lattice,pressure_lattice,concentration,source_x_fraction,source_y_fraction
31,3,3.937500000,0.437500000,0,0.103982025,0.006431091,-0.003683506,0.013950847,0.300000000,0.250000000
32,3,4.062500000,0.437500000,0,0.100718781,0.005470562,-0.004144953,0.015197064,0.300000000,0.250000000
33,3,4.187500000,0.437500000,0,0.096702539,0.005773678,-0.004395064,0.016664689,0.300000000,0.250000000
34,3,4.312500000,0.437500000,0,0.092060326,0.004905263,-0.003856914,0.018195982,0.300000000,0.250000000
35,3,4.437500000,0.437500000,0,0.090952816,0.001727317,-0.004716584,0.019565463,0.300000000,0.250000000
36,3,4.562500000,0.437500000,0,0.089583709,-0.002009150,-0.005620946,0.020998807,0.300000000,0.250000000
37,3,4.687500000,0.437500000,0,0.086274293,0.000214228,-0.003655291,0.021313631,0.300000000,0.250000000
38,3,4.812500000,0.437500000,0,0.088708530,-0.001181858,-0.004504843,0.013380273,0.300000000,0.250000000
39,3,4.937500000,0.437500000,0,0.099414927,-0.001181601,-0.000000000,0.000000000,0.300000000,0.250000000
0,4,0.062500000,0.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,4,0.187500000,0.562500000,0,0.001832912,-0.002013105,0.005712001,0.002515184,0.300000000,0.250000000
2,4,0.312500000,0.562500000,0,0.006924299,-0.006219482,0.005836926,0.002613995,0.300000000,0.250000000
3,4,0.437500000,0.562500000,0,0.013211367,-0.007847751,0.005489219,0.002788643,0.300000000,0.250000000
4,4,0.562500000,0.562500000,0,0.017820251,-0.007041849,0.006011536,0.003027904,0.300000000,0.250000000
5,4,0.687500000,0.562500000,0,0.020594253,-0.006960147,0.006328111,0.003296933,0.300000000,0.250000000
6,4,0.812500000,0.562500000,0,0.022508605,-0.007889494,0.006173735,0.003580346,0.300000000,0.250000000
7,4,0.937500000,0.562500000,0,0.025051292,-0.007787301,0.006055536,0.003880123,0.300000000,0.250000000
8,4,1.062500000,0.562500000,0,0.028211215,-0.007626147,0.006184145,0.004195456,0.300000000,0.250000000
9,4,1.187500000,0.562500000,0,0.031228951,-0.008063929,0.006263202,0.004517668,0.300000000,0.250000000
10,4,1.312500000,0.562500000,0,0.034186701,-0.008766877,0.006137822,0.004836539,0.300000000,0.250000000
11,4,1.437500000,0.562500000,0,0.037484744,-0.009402076,0.006011219,0.005145401,0.300000000,0.250000000
12,4,1.562500000,0.562500000,0,0.041141944,-0.010298263,0.006003165,0.005436624,0.300000000,0.250000000
13,4,1.687500000,0.562500000,0,0.045155035,-0.011643008,0.005898840,0.005697703,0.300000000,0.250000000
14,4,1.812500000,0.562500000,0,0.049736952,-0.013201341,0.005592970,0.005922746,0.300000000,0.250000000
15,4,1.937500000,0.562500000,0,0.054913688,-0.014849534,0.005372518,0.006107845,0.300000000,0.250000000
16,4,2.062500000,0.562500000,0,0.060880163,-0.017490185,0.005178358,0.006238937,0.300000000,0.250000000
17,4,2.187500000,0.562500000,0,0.067473594,-0.019309379,0.004645289,0.006321516,0.300000000,0.250000000
18,4,2.312500000,0.562500000,0,0.075031462,-0.021524278,0.004091292,0.006361377,0.300000000,0.250000000
19,4,2.437500000,0.562500000,0,0.084792780,-0.023687998,0.003312482,0.006361345,0.300000000,0.250000000
20,4,2.562500000,0.562500000,0,0.095084152,-0.023569718,0.002360220,0.006360375,0.300000000,0.250000000
21,4,2.687500000,0.562500000,0,0.106357632,-0.024002697,0.001559756,0.006387900,0.300000000,0.250000000
22,4,2.812500000,0.562500000,0,0.116635748,-0.018882580,0.000175295,0.006467348,0.300000000,0.250000000
23,4,2.937500000,0.562500000,0,0.124464853,-0.014854770,-0.000651127,0.006679359,0.300000000,0.250000000
24,4,3.062500000,0.562500000,0,0.130359488,-0.007375295,-0.001790477,0.007004272,0.300000000,0.250000000
25,4,3.187500000,0.562500000,0,0.133037216,-0.003040993,-0.002037498,0.007442748,0.300000000,0.250000000
26,4,3.312500000,0.562500000,0,0.133683102,0.002666843,-0.002679659,0.008002178,0.300000000,0.250000000
27,4,3.437500000,0.562500000,0,0.132379128,0.006380671,-0.003249339,0.008661243,0.300000000,0.250000000
28,4,3.562500000,0.562500000,0,0.129960868,0.008721091,-0.003254634,0.009410240,0.300000000,0.250000000
29,4,3.687500000,0.562500000,0,0.127482842,0.009890727,-0.003532162,0.010246538,0.300000000,0.250000000
30,4,3.812500000,0.562500000,0,0.124794160,0.010392377,-0.003920879,0.011200395,0.300000000,0.250000000
31,4,3.937500000,0.562500000,0,0.121002714,0.010074560,-0.003707839,0.012260648,0.300000000,0.250000000
32,4,4.062500000,0.562500000,0,0.117166124,0.009559619,-0.003720330,0.013392701,0.300000000,0.250000000
33,4,4.187500000,0.562500000,0,0.115104829,0.009167641,-0.004651680,0.014684956,0.300000000,0.250000000
34,4,4.312500000,0.562500000,0,0.113039661,0.006277860,-0.004620544,0.016173634,0.300000000,0.250000000
35,4,4.437500000,0.562500000,0,0.108146003,0.005881947,-0.003289598,0.017615040,0.300000000,0.250000000
36,4,4.562500000,0.562500000,0,0.102618368,0.005621122,-0.003996961,0.018932221,0.300000000,0.250000000
37,4,4.687500000,0.562500000,0,0.099422448,-0.002567845,-0.005837473,0.019593417,0.300000000,0.250000000
38,4,4.812500000,0.562500000,0,0.097735451,-0.002955385,-0.004539016,0.012907957,0.300000000,0.250000000
39,4,4.937500000,0.562500000,0,0.099414927,-0.002949622,0.000000000,0.000000000,0.300000000,0.250000000
0,5,0.062500000,0.687500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,5,0.187500000,0.687500000,0,0.014573176,-0.013359225,0.005427075,0.001348239,0.300000000,0.250000000
2,5,0.312500000,0.687500000,0,0.028254800,-0.013177465,0.007791888,0.001615485,0.300000000,0.250000000
3,5,0.437500000,0.687500000,0,0.026286963,-0.009512116,0.005751412,0.001894062,0.300000000,0.250000000
4,5,0.562500000,0.687500000,0,0.025574275,-0.010378423,0.005243040,0.002134207,0.300000000,0.250000000
5,5,0.687500000,0.687500000,0,0.029955587,-0.010109025,0.006224640,0.002381430,0.300000000,0.250000000
6,5,0.812500000,0.687500000,0,0.033301836,-0.009940235,0.006428529,0.002646778,0.300000000,0.250000000
7,5,0.937500000,0.687500000,0,0.034544628,-0.010018494,0.006094958,0.002916413,0.300000000,0.250000000
8,5,1.062500000,0.687500000,0,0.036268994,-0.010405555,0.006109251,0.003183996,0.300000000,0.250000000
9,5,1.187500000,0.687500000,0,0.038916647,-0.010868511,0.006241865,0.003451593,0.300000000,0.250000000
10,5,1.312500000,0.687500000,0,0.041561771,-0.011612329,0.006164784,0.003715717,0.300000000,0.250000000
11,5,1.437500000,0.687500000,0,0.044155985,-0.012604345,0.006068554,0.003966471,0.300000000,0.250000000
12,5,1.562500000,0.687500000,0,0.047237536,-0.013950913,0.006017012,0.004194240,0.300000000,0.250000000
13,5,1.687500000,0.687500000,0,0.050879277,-0.015649323,0.005849288,0.004394173,0.300000000,0.250000000
14,5,1.812500000,0.687500000,0,0.054774461,-0.017636197,0.005678543,0.004561843,0.300000000,0.250000000
15,5,1.937500000,0.687500000,0,0.059038988,-0.020218785,0.005560404,0.004683285,0.300000000,0.250000000
16,5,2.062500000,0.687500000,0,0.064241434,-0.023371176,0.005135111,0.004753860,0.300000000,0.250000000
17,5,2.187500000,0.687500000,0,0.070389022,-0.025831784,0.004610662,0.004783397,0.300000000,0.250000000
18,5,2.312500000,0.687500000,0,0.078526285,-0.030960453,0.004198097,0.004759944,0.300000000,0.250000000
19,5,2.437500000,0.687500000,0,0.088585622,-0.033416321,0.003135395,0.004709487,0.300000000,0.250000000
20,5,2.562500000,0.687500000,0,0.098689775,-0.034734017,0.002258861,0.004660521,0.300000000,0.250000000
21,5,2.687500000,0.687500000,0,0.111418776,-0.036299440,0.001087202,0.004633228,0.300000000,0.250000000
22,5,2.812500000,0.687500000,0,0.123057450,-0.027242748,-0.001154861,0.004746580,0.300000000,0.250000000
23,5,2.937500000,0.687500000,0,0.130964163,-0.021861181,-0.001505643,0.005001352,0.300000000,0.250000000
24,5,3.062500000,0.687500000,0,0.135245917,-0.011071086,-0.002336891,0.005423376,0.300000000,0.250000000
25,5,3.187500000,0.687500000,0,0.135212813,-0.002413966,-0.003308536,0.005982344,0.300000000,0.250000000
26,5,3.312500000,0.687500000,0,0.132755778,0.003889555,-0.003340458,0.006660407,0.300000000,0.250000000
27,5,3.437500000,0.687500000,0,0.130305651,0.008604323,-0.003585387,0.007421964,0.300000000,0.250000000
28,5,3.562500000,0.687500000,0,0.128276445,0.010934752,-0.003818597,0.008247313,0.300000000,0.250000000
29,5,3.687500000,0.687500000,0,0.126200051,0.012259701,-0.003699954,0.009128118,0.300000000,0.250000000
30,5,3.812500000,0.687500000,0,0.124298360,0.012783807,-0.003707538,0.010057204,0.300000000,0.250000000
31,5,3.937500000,0.687500000,0,0.122862410,0.012804683,-0.004151258,0.011070669,0.300000000,0.250000000
32,5,4.062500000,0.687500000,0,0.120773013,0.012378872,-0.004045068,0.012207721,0.300000000,0.250000000
33,5,4.187500000,0.687500000,0,0.117981000,0.011352353,-0.003625474,0.013384092,0.300000000,0.250000000
34,5,4.312500000,0.687500000,0,0.115920178,0.008701877,-0.004297363,0.014639100,0.300000000,0.250000000
35,5,4.437500000,0.687500000,0,0.113563246,0.008804152,-0.004612449,0.016134199,0.300000000,0.250000000
36,5,4.562500000,0.687500000,0,0.112000673,0.009068988,-0.003923072,0.017563574,0.300000000,0.250000000
37,5,4.687500000,0.687500000,0,0.109169394,0.002816809,-0.003987020,0.018226676,0.300000000,0.250000000
38,5,4.812500000,0.687500000,0,0.101245514,0.002390391,-0.003664612,0.012125677,0.300000000,0.250000000
39,5,4.937500000,0.687500000,0,0.099414927,0.002401993,-0.000000000,0.000000000,0.300000000,0.250000000
0,6,0.062500000,0.812500000,0,0.072301765,-0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,6,0.187500000,0.812500000,0,0.048754838,-0.015605014,0.005413285,0.000419516,0.300000000,0.250000000
2,6,0.312500000,0.812500000,0,0.037458148,-0.014387063,0.003772672,0.000820377,0.300000000,0.250000000
3,6,0.437500000,0.812500000,0,0.041192677,-0.010659765,0.005982271,0.001099638,0.300000000,0.250000000
4,6,0.562500000,0.812500000,0,0.044310920,-0.011650571,0.006819614,0.001352573,0.300000000,0.250000000
5,6,0.687500000,0.812500000,0,0.042604248,-0.011567855,0.006094347,0.001590743,0.300000000,0.250000000
6,6,0.812500000,0.812500000,0,0.041714317,-0.011174195,0.005865748,0.001820791,0.300000000,0.250000000
7,6,0.937500000,0.812500000,0,0.043205401,-0.011461629,0.006273115,0.002047902,0.300000000,0.250000000
8,6,1.062500000,0.812500000,0,0.044873983,-0.012290438,0.006338325,0.002275004,0.300000000,0.250000000
9,6,1.187500000,0.812500000,0,0.046137481,-0.012937774,0.006136569,0.002497567,0.300000000,0.250000000
10,6,1.312500000,0.812500000,0,0.047731217,-0.013809558,0.006148969,0.002710539,0.300000000,0.250000000
11,6,1.437500000,0.812500000,0,0.049811072,-0.015148852,0.006202667,0.002909706,0.300000000,0.250000000
