niche_id,grid_x,grid_y,selected,quality,descriptor_flow_rate_m2_s,descriptor_low_velocity_fraction,visits,exposure,maximum_receptor,fan_power,final_mass_fraction,clearance_time,decision_inlet_y,decision_inlet_width,decision_outlet_y,decision_outlet_width,decision_inlet_velocity,decision_baffle_x,decision_baffle_y,decision_baffle_length,decision_baffle_angle
135,15,6,0,1.2743677339758728,1.619978605524118,0.3087885985748218,78,0.6797247600928417,0.3007261613439647,0.5350498090639684,0.6745398627965105,1,0.30490820934163204,0.43809333018207597,0.8061171587976618,0.3652593259409252,1.2325977852336008,0.43551778240725886,0.27928018708190433,0.5812172445844954,0.4197273409434963
57,17,2,0,1.2770495512806437,1.7751188455239282,0.10599078341013825,73,0.6455674121262337,0.5204960304407694,0.6828307018516692,0.4693359671273829,1,0.6491561417094837,0.4448201595560603,0.1383011626066185,0.3576356765806976,1.3302146252360605,0.635609307725828,0.5908377385527153,0.502508930348537,1.3318294288416819
98,18,4,0,1.279433684841632,1.8878036603180868,0.2132701421800948,38,0.6649012390450636,0.3056252746365815,0.8025001140371115,0.6024395713417101,1,0.2846799750810363,0.45,0.6078894615589999,0.39946015614742797,1.3983730817171014,0.41898899574661064,0.32586718434383677,0.6324408438165353,0.5326284356525799
134,14,6,0,1.2803009751976724,1.536879657871872,0.3142857142857143,99,0.6799408253281748,0.3024416184879467,0.4330063031236546,0.7250761600015865,1,0.2669400463404995,0.45,0.661587062471133,0.43667374579701085,1.1384293762013866,0.4105184503847775,0.28163991994200593,0.5845401314347093,0.4430286164929436
77,17,3,0,1.2804826339050575,1.822546738927638,0.18333333333333332,36,0.6767484458008375,0.3066911106077379,0.7221221307914127,0.6119284132841369,1,0.28226041390074313,0.45,0.6250447003635893,0.40866433977710964,1.35003462142788,0.42365445008364677,0.3305531522236089,0.65,0.546630316815161
55,15,2,0,1.2805902976217691,1.568995725836818,0.10574712643678161,89,0.6567422701402097,0.5201262517450037,0.49934000991320565,0.5278337992528325,1,0.6444799859054344,0.43224928884697045,0.3106720871221552,0.36450165337103413,1.2099466413791995,0.5702085854680162,0.6167209379356756,0.4722003205213322,1.0575663223081617
136,16,6,0,1.28278864350458,1.6580478394922689,0.3104265402843602,89,0.6838979984314093,0.30364151756620855,0.55345466363802,0.6727579071249249,1,0.3137141838701407,0.44602005749223333,0.6796090446530154,0.4266526281161985,1.2391429575422483,0.3759357319985945,0.2828206928145387,0.5796804291847811,0.557409083689422
14,14,0,0,1.2853534208131234,1.4820589060447864,0.04367816091954023,45,0.6331046947536179,0.5162123660021467,0.4968487006395938,0.5895456058610268,1,0.4592518299130264,0.39781939124466237,0.31551219411595804,0.45,1.2418188912375963,0.5206634237523742,0.6631475309311443,0.5964487540944534,1.4
58,18,2,0,1.2866213007155645,1.8436284066805246,0.10392609699769054,64,0.6201177047468142,0.5207341011632726,0.7474717864127582,0.5132843762091247,1,0.6458716555767824,0.45,0.12,0.3455173506294743,1.3656506716152035,0.6099551938963664,0.5865489755772734,0.5114485843511993,1.327348839028019
93,13,4,0,1.2906868319054021,1.3802290450574546,0.23095238095238096,56,0.6809001083876663,0.24912752666085944,0.32720078144939957,0.8395656077948525,1,0.28162822683406236,0.44057455048689115,0.3798049088436041,0.38562597307120755,1.0442644674869253,0.380457097460612,0.3158733965665196,0.6453951471834826,0.6971986801979856
96,16,4,0,1.2915244950070865,1.7197585766020913,0.22877358490566038,53,0.6673939707225927,0.30306620792117184,0.712588205624226,0.6601595583981255,1,0.2920116528371599,0.41522332371848814,0.6640319013834198,0.3923200928384326,1.3805892543165903,0.4125091548810447,0.3086471627163182,0.5169575244455995,0.5499886823061705
137,17,6,0,1.294324215220799,1.7820300153958637,0.3049645390070922,62,0.6643830785074643,0.2986585964733597,0.8334531481649846,0.6278424176873159,1,0.2499819299312249,0.40497830269421364,0.7903663199623405,0.3773138810040318,1.466769950834805,0.36251654447923237,0.2300076576406614,0.6254006958866044,0.3113612720505811
54,14,2,0,1.294576069205929,1.4754926540272544,0.10297482837528604,88,0.6781692281291748,0.5216657374846182,0.4201678707730754,0.5430807963596602,1,0.7315764829266044,0.42972833128731375,0.24506642213457389,0.4096129134815558,1.1445158460983955,0.589641018824134,0.6406678212721965,0.4906817341327845,1.3406296774514224
33,13,1,0,1.3006674729492969,1.4187685153472755,0.08027522935779817,111,0.7150737971843592,0.5104729320536712,0.3406506783196854,0.5244541481483298,1,0.27745528426928784,0.45,0.2864884901659376,0.41107950197841825,1.0509396409979819,0.6892147706212862,0.688917723842038,0.4789406357099019,1.2748992731710598
117,17,5,0,1.3037393014602547,1.7896552292490282,0.26555023923444976,63,0.678962035343709,0.2998847957766934,0.747752654408614,0.6505686746929527,1,0.33569620379748843,0.4303035295266131,0.5801334267069026,0.43505661418185393,1.3863510339766207,0.4269933996617714,0.2887215605866896,0.633122675468832,0.40089366445070956
138,18,6,0,1.3049318060159125,1.8786825713506965,0.30238095238095236,61,0.6562941424643225,0.29777750591828883,0.9189208229432756,0.6319294920075813,1,0.27616875833393206,0.4174850158557103,0.8008274736516993,0.41255158977263223,1.5,0.396861480667686,0.2432176467794169,0.6407179208766811,0.38495392244082327
95,15,4,0,1.3067948059133871,1.6065127265208474,0.20476190476190476,46,0.6821798340105579,0.30602505084917536,0.49659874968170686,0.7445653930838001,1,0.28076052635668836,0.4490795450656056,0.5314482455416926,0.31532606983185085,1.1924485273436012,0.4220109836582992,0.3239645250486795,0.6414619692037608,0.5007752047381866
75,15,3,0,1.3099386116865823,1.5690037155547425,0.19239904988123516,49,0.6915587594497301,0.3038708145154463,0.4607300589835101,0.748596866364854,1,0.32560919916732856,0.45,0.724959606294274,0.4454225674825546,1.1622249744849944,0.41671537297233346,0.30585488626828206,0.5825503228568822,0.4347935644015382
56,16,2,0,1.3106461464069121,1.698993865418464,0.11441647597254005,73,0.6654846871470536,0.5194707784185959,0.5849921840429686,0.5368552664839337,1,0.6084469799989206,0.45,0.14178342050372525,0.3175843855876693,1.2585139743840474,0.5471003850136157,0.6762891520592741,0.4337570293164851,0.8565479555917631
114,14,5,0,1.3111334877393122,1.536127224128899,0.27294117647058824,71,0.7032831202954163,0.3013701424802248,0.43237063383101265,0.741382338875162,1,0.2806306525713709,0.45,0.6802114370402846,0.44119274885022225,1.1378720178732584,0.39317520020856433,0.25495866241513726,0.5267292585106059,0.39645780981552187
133,13,6,0,1.3144827169004423,1.4262811401160884,0.30260047281323876,90,0.6946309618053736,0.30422304407113687,0.35838830100360847,0.7921251457175571,1,0.27957533384987054,0.4422121048466114,0.7146581635727682,0.42974417386575636,1.075110883430639,0.40094577181767493,0.28976047790150666,0.5385688285645376,0.46400111402922656
155,15,7,0,1.3159812319899005,1.5726859521145147,0.35714285714285715,63,0.697310615638178,0.30217907696532054,0.4639814885208013,0.7495695603298043,1,0.3096990916284165,0.45,0.84793581223433,0.397087401037682,1.1649525571218629,0.35640236848087625,0.24829767777734282,0.65,0.4552938951968718
32,12,1,0,1.3163694780337245,1.2900557446550514,0.07209302325581396,91,0.6682379413407975,0.5210587244649336,0.2948101937021195,0.6572802714400723,1,0.6887163961568233,0.4194124295538696,0.3181355347599635,0.30287498709248417,1.0252881203570814,0.5382906350219012,0.5746841941542464,0.609761394833846,1.364590700953801
131,11,6,0,1.3167319824818584,1.1832383939036775,0.32387706855791965,78,0.6967444412605994,0.24548395825426145,0.26216685628859887,0.8896243816728172,1,0.2893119163690437,0.39067832420689896,0.46732895621430043,0.3723343691097455,1.0095589479364506,0.3865191328937981,0.32510461257836853,0.5652031043106847,0.7203134593576606
132,12,6,0,1.3184394939697148,1.3378388237054692,0.32860520094562645,80,0.6994152842999722,0.30512954537569953,0.3174104525157832,0.8059546929574722,1,0.3158628425696158,0.4268692879720078,0.764215707926426,0.4413768324518483,1.0446904641163433,0.413015677205987,0.30518765456567926,0.5524700350650621,0.506901666350058
153,13,7,0,1.3185331715546094,1.436655885496934,0.36,99,0.6995449473083372,0.3030871281319123,0.3536982413194456,0.7934100238328538,1,0.2865723372843167,0.45,0.8547715386534113,0.43416692783784594,1.0641895448125438,0.371630235127136,0.2588866721470115,0.6356918992328019,0.464310036914219
53,13,2,0,1.3191257107535022,1.40879922900095,0.1136890951276102,106,0.6744562776767398,0.5194305231378716,0.4415172396404771,0.5933014471594621,1,0.5898175877598458,0.3911106611804043,0.35365970935642604,0.40526788087586346,1.2006825423347598,0.5394124796523149,0.5826383158394961,0.5794492903544622,1.0779214994661794
157,17,7,0,1.3192790739525073,1.7839961111901763,0.35,62,0.6842339302244446,0.3016337704251769,0.6807454731252591,0.6961583277808446,1,0.2648670390906295,0.4488469758833734,0.799284101997202,0.42191188497855026,1.3248732916744455,0.3436261377267806,0.2666803424796132,0.65,0.42903577030528844
113,13,5,0,1.3198758813165714,1.4434143119185754,0.25235849056603776,82,0.6935259057970401,0.2416897597334362,0.4265096638041975,0.8404063257839471,1,0.33438155744994497,0.412688058412361,0.5490419450743488,0.3109428545657946,1.1658638871786826,0.3892324880203346,0.34981223047689647,0.5255857965974075,0.7333549117972049
74,14,3,0,1.3206360547839897,1.4563474749313365,0.17966903073286053,79,0.6941897518892999,0.30503915732140896,0.36844244256900666,0.8004764714403679,1,0.2573155758214348,0.45,0.7276453853297401,0.45,1.0787759073565455,0.4205215701083362,0.31590381963930586,0.5447217024381452,0.4682195475122183
182,2,9,0,1.3214177868962613,0.3375,0.45933014354066987,115,0.751950296887496,0.2490034093836941,0.004585597826086957,0.8880973315034019,1,0.35300116395893055,0.45,0.4498708541264265,0.44316713053371204,0.25,0.4175480984896501,0.38240737828621163,0.65,0.710238488904262
162,2,8,0,1.3239880656266985,0.3375,0.42720763723150357,135,0.7535559615482047,0.2496058683245442,0.004585597826086957,0.8894241007020087,1,0.30959977447481246,0.45,0.3707712457507241,0.4258821654891232,0.25,0.40006265057191215,0.3587290817558979,0.65,0.7110559286062565
142,2,7,0,1.3257062766052172,0.3734776652201979,0.36626506024096384,126,0.7476624243183949,0.25237098428069843,0.006213961194946599,0.9012311358149677,1,0.28527643928337293,0.45,0.34395164252803756,0.44208471653379583,0.27665012238533176,0.3962076864611922,0.3628020135193976,0.6011708059564744,0.7862266353356345
151,11,7,0,1.3262954594096852,1.188320504834549,0.35351089588377727,63,0.712148640023323,0.24113242496413836,0.20015912994150115,0.9070975618319854,1,0.3380416230051528,0.45,0.5013657813720618,0.45,0.8802374109885549,0.3963753465199843,0.3666056682905822,0.65,0.7728388985787208
156,16,7,0,1.3263782826405321,1.6926265013161998,0.3532219570405728,64,0.6980286037372923,0.30230056186286547,0.5985549575562091,0.7149768129211306,1,0.22381627358196235,0.44237392246372165,0.8520441951522947,0.39040826465337913,1.2754116034458078,0.3788046870020086,0.255080161256394,0.6130879561928694,0.45003621479322575
183,3,9,0,1.3265195933440623,0.4158291401365305,0.4580335731414868,63,0.7505586941205137,0.24655018719239394,0.008607434334581207,0.901928637520871,1,0.36890914839506395,0.4491954521649111,0.5231498572488494,0.42075643966141,0.3085732785379055,0.38823258619849543,0.3554240066711377,0.6282862646974308,0.7577979987546557
202,2,10,0,1.3271335346764648,0.29378431391606663,0.5287081339712919,88,0.753097162220222,0.24633908529848847,0.003991634699946558,0.9001370057340182,1,0.22222612525134197,0.3917124185547555,0.5443734055927472,0.4430392445406452,0.25,0.39923000071486514,0.3677609297090409,0.65,0.757951150655824
149,9,7,0,1.328805906058107,1.0011269632783342,0.3744075829383886,69,0.709897198067615,0.24563448866068907,0.11968565651637024,0.9443086647137469,1,0.2659954894346517,0.45,0.4891785759088217,0.45,0.7415755283543215,0.3899596634293775,0.34617954736600903,0.6378795092777814,0.7730992018352065
91,11,4,0,1.3301112672811528,1.1888521675094497,0.20763723150357996,62,0.6958885142826796,0.24990339211715434,0.2403039227431652,0.9224205447825261,1,0.3060631759198313,0.4109710028552562,0.383369668916528,0.40738384013703705,0.9642628143671106,0.42172028323776917,0.36383153339481594,0.64488453085589,0.6553210511991194
94,14,4,0,1.3302014403038331,1.524814927617614,0.2023529411764706,46,0.7046139565294952,0.30334005961719135,0.4228886568638069,0.7786794451859615,1,0.2969449137074119,0.45,0.7306806185059266,0.40630724353382724,1.1294925389760102,0.41887787720691383,0.2961693392764412,0.5397670818661606,0.43835209049113333
112,12,5,0,1.3322044567595455,1.282917756538008,0.29691211401425177,67,0.7477190617923166,0.23724899388707255,0.27481280477620706,0.8217966741369022,1,0.34922369356926186,0.430803845536119,0.6959171321509953,0.30440005163182277,0.9926542128405452,0.3895311668650973,0.3431699708155179,0.6239732977671948,0.7415883453168964
154,14,7,0,1.3327082559589816,1.44934179351168,0.38095238095238093,68,0.7146551514067546,0.3049413068771397,0.3917469593976269,0.7744661184682634,1,0.3129708795452003,0.4332646295607088,0.8660350797536536,0.39235478858583517,1.1150550915277664,0.3735892304221279,0.28357665862724923,0.6089464845636999,0.5074330896723336
111,11,5,0,1.332989507769186,1.1618532046832069,0.29523809523809524,77,0.7084175556638345,0.2484088247977182,0.18708045263064307,0.9259028983607277,1,0.2986253364398133,0.45,0.4176873011495971,0.4188492429517753,0.8606320034690421,0.3990348593874373,0.3505655783933068,0.65,0.6607990911755683
130,10,6,0,1.333275546762538,1.1478856727069149,0.3009478672985782,74,0.6994072422861051,0.2534067031968364,0.21972533317745085,0.9264397724850493,1,0.2352915360955249,0.4077629068039466,0.38825700788748885,0.393738611040145,0.9383603834101083,0.3753963545321815,0.31210291990269623,0.5690709732475954,0.7380237245977134
129,9,6,0,1.3333492081946565,0.9621110977083159,0.33014354066985646,73,0.710409582593802,0.24996164655010714,0.11172250798162386,0.9512286014589525,1,0.2757889276241667,0.4388007159618864,0.40494157355819416,0.4344074720246056,0.730864120248977,0.4097481220985586,0.34398177737773616,0.65,0.6578587757452883
139,19,6,0,1.3337278410543374,1.984441111772893,0.319047619047619,57,0.676755686632744,0.2975286319616471,0.9321574579604877,0.6435526936973447,1,0.4300945487239047,0.45,0.8128675431455961,0.41463879956819927,1.4699563790910317,0.4010674604845953,0.27328439582672504,0.65,0.3959923855731003
122,2,6,0,1.3339260478450763,0.373709364767905,0.34679334916864607,142,0.7534431972271897,0.25266425434930867,0.006225533496548363,0.905811233487845,1,0.22703683841316144,0.45,0.3462863539863144,0.42175014180627285,0.2768217516799296,0.38492880768896076,0.3455303511877113,0.601316921221677,0.7457325425106696
150,10,7,0,1.333977966603617,1.1174896740614024,0.3619047619047619,75,0.7194356766171157,0.24466609058587516,0.1664581975836448,0.9178352103536692,1,0.4038148941983519,0.45,0.5673675500766546,0.2872760323130011,0.8277701289343722,0.3699417760522939,0.31036255152724784,0.6148772365988694,0.7111770304083687
31,11,1,0,1.3351893740512721,1.234591032291559,0.09722222222222222,75,0.6806151616317604,0.5206626954940794,0.2568864759490238,0.6857311389653346,1,0.6892099866253307,0.42064321297857055,0.16854140199193132,0.30318595851958163,0.978335870875329,0.5308572450126806,0.5950128216853007,0.6189882638031836,1.3131863067510772
163,3,8,0,1.3375305427828004,0.4125534776839993,0.425531914893617,70,0.7551815215764571,0.24824033917441163,0.008375589592740148,0.9131074674011787,1,0.30058661806741227,0.45,0.4577440742860753,0.42811426183240864,0.3055951686548143,0.3986539905033558,0.35309628630565065,0.6352565490861203,0.7546290948254277
52,12,2,0,1.337929392414179,1.3143753708159638,0.10623556581986143,119,0.7029613755674687,0.5204858581396686,0.27085251276216143,0.6411091704488872,1,0.6957576999397772,0.45,0.2108550035494651,0.41441717406094886,0.9736113857896028,0.5681106287738771,0.6045340519002528,0.5389019865723007,1.4
168,8,8,0,1.3396025302092256,0.9515268925996867,0.42720763723150357,65,0.7262339260905916,0.24332645907264902,0.10276325040452461,0.9423054490028091,1,0.3802868423480347,0.45,0.581813872074784,0.4216583246300661,0.7048347352590272,0.3810175236567029,0.33662811781077223,0.6387427912891231,0.7117182419468293
76,16,3,0,1.340461864564719,1.687103473003363,0.18779342723004694,48,0.6967423744846655,0.30553279247234355,0.598654116674695,0.7424445410178856,1,0.3114441554791187,0.44017403617828676,0.8181084601982146,0.37782648920529716,1.277603352567289,0.38981147838949287,0.31278338764367625,0.46330711509501693,0.49965534939318046
169,9,8,0,1.3413999269953847,0.9753022088766671,0.4152744630071599,74,0.7288552074159044,0.24237618240642872,0.11066040485579956,0.9384490948102119,1,0.3684452747441679,0.45,0.5888955516550087,0.4073703859322805,0.722446080649383,0.3774840626328583,0.33147134768064007,0.65,0.7315800054740875
146,6,7,0,1.3422863009788948,0.6824239677786488,0.3501199040767386,79,0.7359918283795146,0.253018227530687,0.03790857381871894,0.9444072881405857,1,0.3461003761526008,0.45,0.42545800630182135,0.37977013869775916,0.5054992353915917,0.37454719416625254,0.32868087233635396,0.6177600672685833,0.7646088668055723
73,13,3,0,1.3425205377079745,1.42468852396115,0.19617224880382775,51,0.7142631270419887,0.2398319180281745,0.39818257562849674,0.8574098730523985,1,0.41573568649154485,0.4188307820402687,0.685616499263592,0.31844647611712296,1.1338616811790532,0.4286592721584395,0.3870871378935662,0.65,0.6761915381508601
167,7,8,0,1.3436501224919586,0.7743340836865702,0.44019138755980863,61,0.7383595019789789,0.244492640990906,0.05538086810472825,0.9439362527931618,1,0.4054618177890867,0.45,0.7281076571403666,0.26720875045196296,0.5735808027307928,0.3696946791324733,0.32201933739176525,0.6062492085494956,0.7583444026207137
143,3,7,0,1.3438040753529512,0.4335482911622849,0.3914081145584726,90,0.7591044650097554,0.25066238323167933,0.009720465600231522,0.9148486512146198,1,0.29792981382140393,0.45,0.39834793403937835,0.45,0.3211468823424332,0.4105176054411235,0.3500817568247024,0.6456170919150471,0.6734268318264806
173,13,8,0,1.3442016037188693,1.3505265951195806,0.4033412887828162,70,0.7252581323339243,0.3065741287347024,0.2995868014850509,0.8114780934411671,1,0.3619687947184253,0.44564927328626486,0.8796101532145902,0.42278342784158546,1.010156548415046,0.40364397916181793,0.29350187840420994,0.6326713098663024,0.5194913720762377
241,1,12,0,1.3446385637776461,0.2297434396865218,0.6071428571428571,72,0.7634643927209936,0.2459946671496279,0.0031215141261755684,0.9151050693132069,1,0.45165510579477997,0.30632458624869574,0.4312487936006956,0.36815574967082476,0.25,0.41393094138835834,0.3743018974305098,0.6489696648332304,0.6809759843758337
152,12,7,0,1.3459837182624192,1.324532570626895,0.35083532219570407,92,0.7043953134154219,0.3039410001839014,0.4519320183866922,0.7984630021554163,1,0.2787892038919473,0.3524173142261962,0.7954725977016707,0.35070307810515733,1.2528069395371746,0.423255403704854,0.2844819181859786,0.65,0.3923975568932429
221,1,11,0,1.3461804434105735,0.24339357514593934,0.5595238095238095,112,0.7635731290510019,0.2475437058607982,0.003306977923178524,0.9163481316890734,1,0.45814839638835736,0.3245247668612525,0.41042882471537406,0.3832325801238618,0.25,0.39202681254768984,0.3430938244054991,0.65,0.6702329447190103
181,1,9,0,1.346552991834176,0.26680723663504924,0.48333333333333334,83,0.764688583966144,0.24991700940668585,0.003625098323845778,0.9123617669998403,1,0.4837749313797952,0.3557429821800656,0.337524230554359,0.44370455547038934,0.25,0.38140942842512937,0.3160820892468186,0.6224275694442792,0.6603245043986999
127,7,6,0,1.3474053717022487,0.8470063791194816,0.34523809523809523,94,0.7294700580627993,0.2537416148849614,0.07483380915925258,0.9521954887302365,1,0.3414993076424095,0.44287475508640556,0.4094081202658655,0.44021687675711796,0.6375063298683841,0.3767298162326904,0.3252851194503753,0.6268907642440276,0.714985258590314
145,5,7,0,1.347643962774196,0.6084476496275184,0.38424821002386633,87,0.7426764260039924,0.24889422799702327,0.02728271494361406,0.9501277595659385,1,0.2651307749321059,0.4465713563541885,0.46291290662878554,0.45,0.4541623199144769,0.40256434276943387,0.3488392439277851,0.6490572751124236,0.7287579361539073
170,10,8,0,1.3478735584512824,1.0630423109019178,0.42417061611374407,84,0.7386868897958766,0.24172943760421625,0.14540389659076441,0.9184823410702896,1,0.40755917327824265,0.44672230007381325,0.7034661605415004,0.2927798341419353,0.7932163603848655,0.372527880381639,0.3154648350051128,0.6138288948122047,0.7409277566686524
123,3,6,0,1.348055303958945,0.45007638259034555,0.3293269230769231,102,0.7521433316005721,0.2532282129247353,0.01276328848743354,0.933490416397037,1,0.14995295509670264,0.41538219124303316,0.3410780283037279,0.42002693695932114,0.3611745135594201,0.36423543515949397,0.3146465543967222,0.5908037584461964,0.7694070471638628
223,3,11,0,1.3486840688803956,0.4281119813645572,0.5558194774346793,53,0.7623717397847539,0.24352020788895776,0.011713778953597598,0.9244189387208865,1,0.463159014435602,0.4022419772836192,0.88,0.43526810900423485,0.35477151030302767,0.3960750338777264,0.35326146455375934,0.6294818894563069,0.7375807582374234
171,11,8,0,1.3487452876579429,1.2382381740767492,0.4166666666666667,73,0.7302373891208526,0.23955092434238576,0.27214187521568617,0.8886081226455205,1,0.3345362972504816,0.410495524290369,0.6655312523142618,0.31510804215345567,1.0054824805681002,0.36603244854984396,0.32033248478850773,0.65,0.6480798669866582
110,10,5,0,1.3490838757390309,1.074862634689111,0.2796208530805687,94,0.713315511053693,0.26072886408434015,0.19208847080279323,0.9339724769652182,1,0.30064420171134176,0.39516514257131635,0.3584504509486851,0.45,0.906678009515248,0.38393782103617735,0.31944822702547265,0.5745219644161572,0.7226121525781366
109,9,5,0,1.3497635420213143,1.0071636586390853,0.2789598108747045,79,0.710184360502838,0.2647228334938086,0.15547323611749286,0.952246235096147,1,0.24247330415488969,0.39840252336579984,0.3116652419952961,0.45,0.8426684065906725,0.37046329366501646,0.31446094797253865,0.5716710881729742,0.7700964085936274
