niche_id,grid_x,grid_y,quality_train,quality_validation,descriptor_precision_train,descriptor_sharpness_train,descriptor_precision_validation,descriptor_sharpness_validation,visit_count,retained_niche,decision_n_trees,decision_max_depth,decision_min_samples_leaf,decision_min_samples_split,decision_row_sample_fraction,decision_feature_fraction,decision_positive_sampling_weight,decision_criterion_index,selection_feasible
80,0,4,0.5898326289877533,0.5066880553361154,0.24473534433693797,0.171813810892127,0.2747568693785211,0.17320906938120317,94,0,10,21,2,28,0.6818428997948924,0.25,3.8048373978307515,1,0
183,3,9,0.5903331901987732,0.5606131759897613,0.2952699474438605,0.2595897715958815,0.31755456161451795,0.26004843227952096,95,0,83,3,5,29,0.45812943766716757,0.3245438257584947,3.9937037675035065,0,1
203,3,10,0.5918395279444641,0.5803859337186632,0.29596412556053814,0.28035658047229567,0.31573152439050334,0.28179791968849266,95,0,198,4,6,31,0.49306780032110337,0.46664304572432724,4,0,1
224,4,11,0.5938681722399001,0.5789853719776503,0.3096392030156166,0.29532669960416363,0.3344038800804377,0.29945564408551206,108,0,254,8,2,4,1,0.9133298089109527,3.88335540333643,1,1
163,3,8,0.5984259392051927,0.5443551567810611,0.29542097488921715,0.25427343216524745,0.3268263178901797,0.2540611225654917,67,0,46,3,9,64,0.4,0.2929028397421596,3.9697057542040004,0,1
209,9,10,0.6005270839333539,0.5761053575606728,0.36778398510242083,0.27845478613191343,0.3868157584280828,0.28269684737605444,40,0,256,6,32,7,0.6788586942085011,0.9851848496822304,2.8881821326363037,0,1
100,0,5,0.60304603859821,0.51034217895797,0.2538243626062323,0.18769597198398547,0.2580321303357997,0.19188511512647694,38,0,8,24,7,14,0.6688537928931426,0.3488780539003651,4,1,0
228,8,11,0.6042758402690619,0.5941817889948943,0.35208012326656396,0.29341475195764083,0.3727365806727971,0.2981631127549131,21,0,251,6,35,6,0.6702819694105651,0.9915028564951002,3.1456440973718314,0,1
182,2,9,0.6098367950658693,0.5409988010797381,0.2819854514334617,0.26714525366368785,0.32373432331020274,0.25329960985510935,58,0,66,3,9,55,0.4,0.3282740733530205,3.86228682477524,0,1
223,3,11,0.612766997140333,0.612933574447484,0.2958015267175573,0.2962648591594375,0.3172750730034723,0.3025552308836446,119,0,256,4,4,50,0.46646665362980466,0.5839276533343547,3.8117199712612058,0,1
122,2,6,0.6180932770827773,0.5043428379966375,0.2699448068238836,0.2081019197876225,0.2857991066821327,0.2100248973783363,50,0,8,17,38,8,1,0.3374182553594858,3.785594264357346,1,1
245,5,12,0.6198366745890231,0.6117178787097954,0.32261703327693175,0.31010113395580546,0.34540858064855984,0.3151188304046827,99,0,247,7,5,11,0.8212619910845597,0.9789605242659837,3.6712085384786755,1,1
244,4,12,0.6228736939380128,0.6231407285017695,0.30865432716358177,0.310604534866981,0.31657652800757174,0.31851300477520306,142,0,256,7,12,5,0.6517511913909659,0.968536809055628,3.945850715294466,1,1
153,13,7,0.6248198221998394,0.5800622222961102,0.42290076335877863,0.2280680157774654,0.4433552843084875,0.23167833444375968,1,0,256,5,37,7,0.7646293945124347,0.7217430627790136,2.4091799084484107,0,1
191,11,9,0.6303050657327418,0.5818697772206441,0.39415204678362575,0.2585175268505365,0.4253170254338653,0.2612415035754482,30,0,172,6,14,8,0.6302415943405653,0.9452399875117588,2.533695015643176,1,1
142,2,7,0.6310077929703157,0.4923425509781905,0.28075117370892017,0.23055906144001947,0.3201367492182441,0.22979721433871517,45,0,10,7,5,19,0.4,0.31553580625363054,3.943696963722472,0,1
121,1,6,0.6339696809481893,0.5145062494067661,0.26328273244781786,0.20853941769507328,0.28116524471262194,0.21682755549464777,45,0,8,24,44,6,1,0.37226665763069217,3.943440971394052,1,1
246,6,12,0.6401946904829745,0.6224745590467243,0.32798573975044565,0.31068105379650723,0.34238020711327516,0.3182637389220388,73,0,256,6,23,7,0.688921974031763,0.9715227850888726,3.556496530494514,0,1
202,2,10,0.6431345922352646,0.5561588498712413,0.27906018136850785,0.2769417870024996,0.320675233640321,0.26247438860605793,50,0,52,3,4,17,0.4198122524280376,0.3310493984857112,3.9284737504480294,0,1
222,2,11,0.6507666241830423,0.6233881756524617,0.2813133360356709,0.3002416012494422,0.296522992015336,0.2956203671891241,46,0,188,3,7,31,0.4847416116921125,0.47713271025612414,3.851701260833375,0,1
120,0,6,0.6508492904396617,0.5092360242828685,0.24833174451858914,0.20764227855951664,0.2821970667383947,0.2269182387240775,7,0,8,9,9,12,0.4,0.25,3.9786846399536024,0,1
141,1,7,0.6526645162354461,0.5188476643401528,0.2675521821631879,0.2231621077753575,0.28140411711353813,0.2285630298492467,14,0,8,24,59,7,0.9221019839542548,0.3749773347057984,4,1,1
247,7,12,0.655166406048113,0.6197097428591796,0.3394683026584867,0.3121950877898524,0.36245759981554526,0.3169512826156458,36,0,209,6,2,4,1,0.8733880126426051,3.363992249827741,1,1
243,3,12,0.6551709489513075,0.6345142895928155,0.2900452488687783,0.3106206031336362,0.3087384516665676,0.31184663930902556,93,0,154,4,4,64,0.4,0.6070108753325096,3.847774827430761,0,1
242,2,12,0.6637395528255144,0.6457434374905799,0.27766435279706003,0.31124422677989383,0.2968494295800982,0.3139818552460403,93,0,158,4,4,59,0.4529949736755208,0.5996338474472133,3.962627260685898,0,1
162,2,8,0.6693496785929026,0.5185631817582299,0.27496450544249884,0.2407945355984281,0.3166283391515291,0.26024286977498867,53,0,12,4,17,15,0.47130824743050953,0.25,4,0,1
264,4,13,0.6809085510504405,0.6540902962630538,0.2974773917182294,0.3290675956344308,0.3193536754282369,0.33013961112557083,151,0,256,7,1,3,1,0.9703506665088398,4,1,1
265,5,13,0.6867373964449494,0.6524707150927544,0.3211060948081264,0.3275339963074142,0.34427838306823705,0.3310000602215869,82,0,256,6,3,15,0.8721106058890519,0.9090472676740317,3.6366752514154226,1,1
263,3,13,0.6891780118493278,0.6834753303395188,0.2947709393799167,0.33023789176987783,0.30594538088505374,0.33811345300045165,67,0,255,6,7,3,0.6131553380983097,0.9197661941116498,4,1,1
241,1,12,0.7047486904840583,0.6803679886427134,0.2677725118483412,0.3185369000114202,0.27184268654367605,0.31680795228048103,34,0,210,3,7,39,0.5515048674472774,0.49740079452487795,3.9688696511258184,0,1
161,1,8,0.708817001649244,0.5817722535673396,0.2645360030804775,0.25434822768376514,0.30344003858529417,0.26465925758617154,33,0,14,3,8,13,0.4,0.2717851245821943,3.913875776626178,0,1
262,2,13,0.7099796969783719,0.710784317600739,0.2701780977643047,0.3285856184770661,0.26718567399740617,0.33465427571609796,85,0,256,4,19,6,0.6328066643943124,0.6349287528088344,3.9589904251087704,1,1
210,10,10,0.7106972564717186,0.6704786008688746,0.3822042467138524,0.2776876423178166,0.407765667979608,0.2800147112024693,46,0,247,5,5,12,0.6297932118227714,0.9678994964220768,2.633922987549162,0,1
266,6,13,0.7371889097027852,0.692908636094802,0.3276570757486788,0.33149128103164316,0.3485489302750329,0.3345618927705513,18,0,256,6,5,11,0.8884655087845741,1,3.50829991133173,1,1
261,1,13,0.7374254397080355,0.7178425258477548,0.26455026455026454,0.32786737305397984,0.2684607964171347,0.3256236533934198,57,0,176,3,4,30,0.46829149776884427,0.5415536566779919,4,0,1
172,12,8,0.7587441905658949,0.6216833611532219,0.4090247452692867,0.2476262874097487,0.4339719745898235,0.24564252551576976,3,0,30,4,48,21,0.5690953474385063,0.5993388992437969,3.1278572412484444,1,1
284,4,14,0.7643555719965539,0.7303368209359187,0.2981095492001939,0.34512444395800373,0.3142871489699086,0.35217429887991336,107,0,244,6,1,4,1,0.9726349675347363,3.864229297145497,1,1
283,3,14,0.7711275383336929,0.7402874650895327,0.29335192933519294,0.3483039638594564,0.3098386389196281,0.3551834640842695,79,0,228,6,3,14,0.9758812583051877,0.9590028005171022,3.947535289163528,1,1
282,2,14,0.7880973377731716,0.7857776895983243,0.2719588386622565,0.3460887205749287,0.2647366866276098,0.3537819830568124,92,0,236,4,6,15,0.8555699527335112,0.6771358152128626,4,1,1
211,11,10,0.8019884093603669,0.6852146567927139,0.4013921113689095,0.2752225295183453,0.4229011029564761,0.27192131328945707,3,0,133,5,5,5,0.644689953950702,0.9707623312712926,2.577014946740007,1,1
181,1,9,0.806489136234748,0.5802529442848318,0.2638623326959847,0.2581554546876861,0.2944786262280827,0.2922622063437384,22,0,8,3,5,21,0.4115056954286791,0.29459767050693225,3.875362270446922,0,1
281,1,14,0.8097680808342684,0.7930716370277142,0.26312378483473753,0.34558746045098976,0.2638684652769571,0.34991132406072256,47,1,256,3,14,6,0.6164708639252767,0.6203631859909139,3.857730881804088,1,1
160,0,8,0.8187371697429014,0.6123575447638705,0.25277082588487665,0.2530112375196184,0.2761662675447506,0.2946676626561581,8,0,8,3,7,15,0.4,0.25,4,0,1
180,0,9,0.8354855511016355,0.6098449082905434,0.2533526640086988,0.2576400026140893,0.29617703630854497,0.2865523155397699,10,0,8,3,6,11,0.4538327313932141,0.25,3.9783586019210415,0,1
201,1,10,0.8777481181048996,0.6256417414075099,0.2629883205799436,0.27504651411034686,0.2942456443705671,0.29238916379565394,38,0,8,2,6,22,0.478853409347091,0.33090601230109146,3.8573367745166847,0,1
302,2,15,0.8923127985135658,0.8506422623112546,0.26998884343622165,0.36587185452591386,0.2642144870639365,0.37131373460550504,129,0,256,4,1,8,0.7404145576268905,0.7474026371919842,4,0,1
285,5,14,0.8944617630078966,0.8485642782894391,0.3128286014721346,0.3483510132639749,0.319270946247739,0.35453298881835604,13,1,243,5,8,8,0.9596451914274243,0.9782285385419729,3.495202576966549,1,1
301,1,15,0.9065585712133603,0.8756258220172742,0.2622321714102974,0.364162153840152,0.2636065301136289,0.36744824447023755,32,1,231,3,10,5,0.6075498767014758,0.660370741723108,4,1,1
304,4,15,0.9077978097222411,0.8470282541675279,0.2974477958236659,0.3625216317942541,0.3085083580748558,0.36600743240738204,37,1,256,5,3,16,0.9325398005342169,0.902227208556326,4,1,1
200,0,10,0.9140379000540976,0.6353569247172219,0.2502546689303905,0.27648661538936165,0.29186281481739684,0.3008746994596249,4,0,8,3,3,12,0.4,0.34225720651095204,3.90072883852859,0,1
303,3,15,0.9233035894251282,0.867674424268837,0.29523809523809524,0.36445595714692225,0.30719165936683823,0.368833931079561,40,0,256,5,8,3,0.7961685054245544,0.9393912720721588,4,1,1
229,9,11,0.9767606531903449,0.8418839962024962,0.36663007683863885,0.2978164361823225,0.4022618538019545,0.2882816214406792,3,0,233,4,16,8,0.6627677901958123,0.9462590231127342,3.290694799505344,1,1
322,2,16,1.0057531673624034,0.969748540773984,0.26857983811626196,0.3810448437854007,0.2634734718293027,0.3896168448474414,113,0,256,4,2,8,0.9910746587598515,0.7850344486409965,4,0,1
321,1,16,1.0252519122766965,0.9669084915079109,0.2677514792899408,0.38045416938477844,0.26405708307887304,0.3882364978052889,62,1,197,4,1,7,1,0.78916940891985,4,0,1
192,12,9,1.0295024220595297,0.6352392836590748,0.4114114114114114,0.27348265522744974,0.4317036194714695,0.26079981529901514,1,0,29,4,42,8,0.529618832106401,0.7391834341647776,3.158153827011263,1,1
323,3,16,1.0493338762344446,1.1374205784643945,0.2822362488728584,0.3802657262922169,0.26898311569641564,0.40955734914075165,18,0,230,3,7,12,0.6326911530027202,0.959734784850972,2.710320151876367,0,1
342,2,17,1.1203846588902933,1.1948342875635782,0.28186714542190305,0.4012471693454652,0.26894701542588867,0.4231535072091721,107,0,256,2,7,12,0.6576591778575012,1,2.708751288458617,0,1
343,3,17,1.1363380910827654,1.2149290428817434,0.2821203953279425,0.40023545359860496,0.26898311569641564,0.42626226602859385,4,0,226,3,7,13,0.6471288194769176,1,2.7224339721889925,0,1
221,1,11,1.1470153144816964,0.6655273580513985,0.25402943237561315,0.29269851468629976,0.2785976034297605,0.3137252309532954,9,0,8,3,5,10,0.511189152917319,0.4251794749587248,3.8283302139397253,0,1
341,1,17,1.203897596932247,1.17125200146922,0.26596107886650733,0.40047113912121696,0.2634503121308712,0.414259920504635,78,1,243,4,9,6,0.6501905112789392,0.901538890768277,4,1,1
324,4,16,1.2079312620866791,1.0682516898632595,0.29607390300230946,0.38059155169515785,0.30673074958931984,0.38013936603977083,1,1,187,5,1,2,1,1,4,1,1
362,2,18,1.2332035873346996,1.3849736387624387,0.2817977528089888,0.42085884910208254,0.26894701542588867,0.4482538607285716,115,0,212,2,5,10,0.7874308893220252,1,2.75629176063165,0,1
361,1,18,1.4252578003046188,1.3390603548324735,0.26186683657215676,0.4161382077996962,0.2625087663382811,0.4195947473961589,59,1,224,3,5,6,0.9491678252644025,0.8200354966029898,4,1,1
382,2,19,1.4723460024346768,1.509218047412589,0.2812360053739364,0.43284621686031516,0.26894701542588867,0.45097892516274357,77,0,216,2,7,11,0.7052354444272393,1,2.931727915326084,0,1
381,1,19,1.6464715187627983,1.6288450985277427,0.26208,0.43326294576147,0.26324802451348733,0.43868719680043117,42,1,256,3,6,4,0.7649928831618087,0.8997142349037515,4,1,1
