rank,loss_mw,voltage_deviation_mpu,lifecycle_cost_musd,security_index,quality,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
38,37.669292127548,21.397271019555,104.425409538711,0.991613971586,0.058293547155,1.018898975857,1.016635717699,0.979740842008,1.036464798571,1.026999041726,0.989396925383,0.975075467048,0.974238068759,1.029111052091,1.000000000000,1.000000000000,1.000000000000,1.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,269.129797230253,0.413062388583,0.451712420112
39,37.400962848062,21.919765377329,103.299364486723,0.992757353458,0.058257489191,1.018898975857,1.024453977256,0.972052563826,1.036464798571,1.026999041726,0.997414588552,0.978686767305,0.974238068759,1.029583693252,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,5.000000000000,2.000000000000,269.129797230253,0.401294108068,0.452198800894
40,37.508386017773,22.637604075733,101.425331516884,0.998374170778,0.057946750576,1.018898975857,1.024549709270,0.972134334027,1.036091571507,1.035999089661,0.997414588552,0.978453136620,0.974238068759,1.029322285728,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,5.000000000000,2.000000000000,269.667889539600,0.402044814982,0.399158085493
41,37.373259195704,22.352407162832,103.172386157600,0.994404585029,0.057792622956,1.018898975857,1.028664595745,0.989396220095,1.034947108281,1.026574078534,0.997414588552,0.980166689424,0.974273847544,1.028552968005,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,4.000000000000,2.000000000000,269.667889539600,0.402044814982,0.456517793734
42,35.605416434172,21.994581063917,108.205580442646,0.987203662388,0.057588763162,1.014182874545,1.017808888310,0.989495451373,1.021298141608,1.027325983764,0.996435948592,1.030269847950,0.977916762306,1.019876694672,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.000000000000,1.000000000000,5.000000000000,2.000000000000,271.036503229075,0.462265892806,0.488281855834
43,36.627251238706,22.519293430769,106.227557082577,0.986197614899,0.057153642195,1.023692054169,1.020915196424,0.990640202626,1.037425434088,1.011388822679,0.987253627101,1.009396443281,0.966375758385,1.022227130746,0.000000000000,3.000000000000,0.000000000000,0.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,269.132391680452,0.438640377397,0.452119698950
44,37.064068149637,23.419331102654,103.932235765220,0.989160543999,0.056687350731,1.018803494157,1.024453977256,0.977438541144,1.036464798571,1.034303365685,0.997064466086,0.978684506695,0.981154162651,1.029583693252,1.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,269.165897300308,0.401592492057,0.454270283875
45,35.632763806865,23.491195697185,107.019997058312,0.983729214648,0.056482790189,1.021954898898,1.010568557774,0.990005921689,1.015398533495,1.027895465356,0.997722650353,1.052618458712,0.967285262828,1.002510306458,0.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,271.061955197394,0.415923297713,0.494792045301
46,35.754372285300,24.793705731611,102.990287331289,0.990689650048,0.056323003233,1.011775961491,1.029593234222,0.988953756132,1.014219869613,1.027916544881,1.011105393413,1.028881719218,0.967285262828,1.025194255671,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,271.061955197394,0.420808655971,0.394672751645
47,36.730259317717,23.830499948335,104.654143534497,0.986490850401,0.056260503530,1.018898975857,1.026877745540,0.989396220095,1.034947108281,1.026574078534,0.997414588552,0.980166689424,0.991814669081,1.028552968005,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,269.667889539600,0.402044814982,0.471706052045
