i,j,x_m,y_m,solid,u_lattice,v_lattice,pressure_lattice,concentration,source_x_fraction,source_y_fraction
10,6,1.312500000,0.812500000,0,0.007582467,-0.005935102,0.000359105,0.049419546,0.300000000,0.250000000
11,6,1.437500000,0.812500000,0,0.009173919,-0.006252491,0.000322320,0.051459719,0.300000000,0.250000000
12,6,1.562500000,0.812500000,0,0.010892384,-0.006362365,0.000326939,0.053649710,0.300000000,0.250000000
13,6,1.687500000,0.812500000,0,0.012606246,-0.006218726,0.000303436,0.055978926,0.300000000,0.250000000
14,6,1.812500000,0.812500000,0,0.014238717,-0.005624759,0.000249891,0.058424486,0.300000000,0.250000000
15,6,1.937500000,0.812500000,0,0.015684079,-0.004722631,0.000235633,0.060899199,0.300000000,0.250000000
16,6,2.062500000,0.812500000,0,0.016743294,-0.003334881,0.000203145,0.063244903,0.300000000,0.250000000
17,6,2.187500000,0.812500000,0,0.017323902,-0.002054355,0.000186759,0.065275205,0.300000000,0.250000000
18,6,2.312500000,0.812500000,0,0.017587861,-0.000747328,0.000158456,0.066725463,0.300000000,0.250000000
19,6,2.437500000,0.812500000,0,0.017522418,0.000186573,0.000174992,0.067399025,0.300000000,0.250000000
20,6,2.562500000,0.812500000,0,0.017318499,0.000965532,0.000180654,0.067174251,0.300000000,0.250000000
21,6,2.687500000,0.812500000,0,0.017040328,0.001388459,0.000178743,0.065990464,0.300000000,0.250000000
22,6,2.812500000,0.812500000,0,0.016804202,0.001597290,0.000199886,0.063866008,0.300000000,0.250000000
23,6,2.937500000,0.812500000,0,0.016576130,0.001630962,0.000237189,0.060885388,0.300000000,0.250000000
24,6,3.062500000,0.812500000,0,0.016398544,0.001619650,0.000247014,0.057163209,0.300000000,0.250000000
25,6,3.187500000,0.812500000,0,0.016199252,0.001571211,0.000256342,0.052854317,0.300000000,0.250000000
26,6,3.312500000,0.812500000,0,0.015986284,0.001368466,0.000296691,0.048132359,0.300000000,0.250000000
27,6,3.437500000,0.812500000,0,0.015758190,0.001045258,0.000318811,0.043184189,0.300000000,0.250000000
28,6,3.562500000,0.812500000,0,0.015632031,0.000596264,0.000318363,0.038193813,0.300000000,0.250000000
29,6,3.687500000,0.812500000,0,0.015703210,0.000042286,0.000322264,0.033337971,0.300000000,0.250000000
30,6,3.812500000,0.812500000,0,0.015921560,-0.000691503,0.000337126,0.028751725,0.300000000,0.250000000
31,6,3.937500000,0.812500000,0,0.016241949,-0.001481964,0.000359595,0.024518370,0.300000000,0.250000000
32,6,4.062500000,0.812500000,0,0.016978318,-0.002001820,0.000327098,0.020692434,0.300000000,0.250000000
33,6,4.187500000,0.812500000,0,0.018299883,-0.002562502,0.000240938,0.017296634,0.300000000,0.250000000
34,6,4.312500000,0.812500000,0,0.019678194,-0.003291863,0.000236890,0.014291390,0.300000000,0.250000000
35,6,4.437500000,0.812500000,0,0.020659382,-0.002446126,0.000373135,0.011587453,0.300000000,0.250000000
36,6,4.562500000,0.812500000,0,0.022442901,-0.002021944,0.000234452,0.009037230,0.300000000,0.250000000
37,6,4.687500000,0.812500000,0,0.025515536,-0.003032958,-0.000167029,0.006352127,0.300000000,0.250000000
38,6,4.812500000,0.812500000,0,0.029376489,-0.001025674,-0.000057556,0.002956042,0.300000000,0.250000000
39,6,4.937500000,0.812500000,0,0.032142857,-0.001016043,0.000000000,0.000000000,0.300000000,0.250000000
0,7,0.062500000,0.937500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,7,0.187500000,0.937500000,0,0.000008441,0.000139347,0.000437790,0.035259975,0.300000000,0.250000000
2,7,0.312500000,0.937500000,0,0.000006582,0.000307177,0.000368131,0.035464237,0.300000000,0.250000000
3,7,0.437500000,0.937500000,0,0.000219356,-0.000703493,0.000481408,0.035874995,0.300000000,0.250000000
4,7,0.562500000,0.937500000,0,0.000852991,-0.001715348,0.000448211,0.036478796,0.300000000,0.250000000
5,7,0.687500000,0.937500000,0,0.001607523,-0.002788655,0.000360902,0.037258358,0.300000000,0.250000000
6,7,0.812500000,0.937500000,0,0.002597620,-0.004143410,0.000437591,0.038250509,0.300000000,0.250000000
7,7,0.937500000,0.937500000,0,0.003791169,-0.005232432,0.000447165,0.039459820,0.300000000,0.250000000
8,7,1.062500000,0.937500000,0,0.005120656,-0.006081878,0.000366434,0.040853735,0.300000000,0.250000000
9,7,1.187500000,0.937500000,0,0.006513068,-0.006809978,0.000373733,0.042437973,0.300000000,0.250000000
10,7,1.312500000,0.937500000,0,0.007965843,-0.007397059,0.000401347,0.044226884,0.300000000,0.250000000
11,7,1.437500000,0.937500000,0,0.009376366,-0.007770356,0.000359185,0.046209355,0.300000000,0.250000000
12,7,1.562500000,0.937500000,0,0.010965090,-0.008032336,0.000318280,0.048394057,0.300000000,0.250000000
13,7,1.687500000,0.937500000,0,0.012619723,-0.007802758,0.000289049,0.050824792,0.300000000,0.250000000
14,7,1.812500000,0.937500000,0,0.014124485,-0.007113547,0.000286464,0.053507132,0.300000000,0.250000000
15,7,1.937500000,0.937500000,0,0.015384203,-0.005939786,0.000246239,0.056377327,0.300000000,0.250000000
16,7,2.062500000,0.937500000,0,0.016208785,-0.003917639,0.000140848,0.059248815,0.300000000,0.250000000
17,7,2.187500000,0.937500000,0,0.016525708,-0.002348940,0.000166556,0.061814331,0.300000000,0.250000000
18,7,2.312500000,0.937500000,0,0.016555042,-0.000704540,0.000158537,0.063756526,0.300000000,0.250000000
19,7,2.437500000,0.937500000,0,0.016279642,0.000512609,0.000118192,0.064821577,0.300000000,0.250000000
20,7,2.562500000,0.937500000,0,0.016040084,0.001263649,0.000135277,0.064883133,0.300000000,0.250000000
21,7,2.687500000,0.937500000,0,0.015864307,0.001657699,0.000166297,0.063901653,0.300000000,0.250000000
22,7,2.812500000,0.937500000,0,0.015791800,0.001821066,0.000183186,0.061917017,0.300000000,0.250000000
23,7,2.937500000,0.937500000,0,0.015754824,0.001836083,0.000199032,0.059024332,0.300000000,0.250000000
24,7,3.062500000,0.937500000,0,0.015721447,0.001826419,0.000228330,0.055366718,0.300000000,0.250000000
25,7,3.187500000,0.937500000,0,0.015626468,0.001763128,0.000271119,0.051099798,0.300000000,0.250000000
26,7,3.312500000,0.937500000,0,0.015518550,0.001662117,0.000278815,0.046387443,0.300000000,0.250000000
27,7,3.437500000,0.937500000,0,0.015364430,0.001295314,0.000278267,0.041473665,0.300000000,0.250000000
28,7,3.562500000,0.937500000,0,0.015173476,0.000721766,0.000332571,0.036549902,0.300000000,0.250000000
29,7,3.687500000,0.937500000,0,0.015146629,-0.000101265,0.000390085,0.031777917,0.300000000,0.250000000
30,7,3.812500000,0.937500000,0,0.015635410,-0.001031690,0.000300847,0.027304702,0.300000000,0.250000000
31,7,3.937500000,0.937500000,0,0.016343732,-0.002033146,0.000251295,0.023239600,0.300000000,0.250000000
32,7,4.062500000,0.937500000,0,0.016962101,-0.003003265,0.000441557,0.019587697,0.300000000,0.250000000
33,7,4.187500000,0.937500000,0,0.017988631,-0.003931521,0.000430025,0.016322099,0.300000000,0.250000000
34,7,4.312500000,0.937500000,0,0.019805974,-0.004523290,0.000049589,0.013455872,0.300000000,0.250000000
35,7,4.437500000,0.937500000,0,0.022105369,-0.004906770,0.000151988,0.010927166,0.300000000,0.250000000
36,7,4.562500000,0.937500000,0,0.024951162,-0.004861311,0.000419269,0.008517598,0.300000000,0.250000000
37,7,4.687500000,0.937500000,0,0.026829349,-0.004717319,-0.000013658,0.005958061,0.300000000,0.250000000
38,7,4.812500000,0.937500000,0,0.029130618,-0.004925959,-0.000036809,0.002755638,0.300000000,0.250000000
39,7,4.937500000,0.937500000,0,0.032142857,-0.004915836,-0.000000000,0.000000000,0.300000000,0.250000000
0,8,0.062500000,1.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,8,0.187500000,1.062500000,0,0.000018429,0.000152716,0.000422701,0.031061613,0.300000000,0.250000000
2,8,0.312500000,1.062500000,0,0.000269416,0.000121157,0.000365529,0.031227593,0.300000000,0.250000000
3,8,0.437500000,1.062500000,0,0.000558887,-0.000925922,0.000445951,0.031506172,0.300000000,0.250000000
4,8,0.562500000,1.062500000,0,0.001003601,-0.002475176,0.000512750,0.031972184,0.300000000,0.250000000
5,8,0.687500000,1.062500000,0,0.001939668,-0.003768148,0.000381747,0.032620693,0.300000000,0.250000000
6,8,0.812500000,1.062500000,0,0.003313502,-0.005224035,0.000361278,0.033438865,0.300000000,0.250000000
7,8,0.937500000,1.062500000,0,0.004665746,-0.006479293,0.000470579,0.034484441,0.300000000,0.250000000
8,8,1.062500000,1.062500000,0,0.005848644,-0.007338903,0.000450194,0.035759470,0.300000000,0.250000000
9,8,1.187500000,1.062500000,0,0.006984572,-0.008068974,0.000370920,0.037230139,0.300000000,0.250000000
10,8,1.312500000,1.062500000,0,0.008289597,-0.008665412,0.000372793,0.038917116,0.300000000,0.250000000
11,8,1.437500000,1.062500000,0,0.009481170,-0.009074934,0.000400163,0.040845122,0.300000000,0.250000000
12,8,1.562500000,1.062500000,0,0.010600113,-0.009437928,0.000377019,0.043023199,0.300000000,0.250000000
13,8,1.687500000,1.062500000,0,0.011728308,-0.009169704,0.000313708,0.045530353,0.300000000,0.250000000
14,8,1.812500000,1.062500000,0,0.013070528,-0.008511103,0.000280244,0.048476434,0.300000000,0.250000000
15,8,1.937500000,1.062500000,0,0.014163983,-0.006681968,0.000200918,0.051815222,0.300000000,0.250000000
16,8,2.062500000,1.062500000,0,0.014605402,-0.004389054,0.000182767,0.055406662,0.300000000,0.250000000
17,8,2.187500000,1.062500000,0,0.014387229,-0.002093139,0.000122014,0.058599667,0.300000000,0.250000000
18,8,2.312500000,1.062500000,0,0.013989994,-0.000451948,0.000114484,0.061074425,0.300000000,0.250000000
19,8,2.437500000,1.062500000,0,0.013644959,0.000900663,0.000083386,0.062482361,0.300000000,0.250000000
20,8,2.562500000,1.062500000,0,0.013438105,0.001487709,0.000112809,0.062712150,0.300000000,0.250000000
21,8,2.687500000,1.062500000,0,0.013315797,0.001808989,0.000144354,0.061802942,0.300000000,0.250000000
22,8,2.812500000,1.062500000,0,0.013466704,0.001757225,0.000166114,0.059832343,0.300000000,0.250000000
23,8,2.937500000,1.062500000,0,0.013802031,0.001807344,0.000168948,0.056910469,0.300000000,0.250000000
24,8,3.062500000,1.062500000,0,0.014100721,0.001852785,0.000216240,0.053180916,0.300000000,0.250000000
25,8,3.187500000,1.062500000,0,0.014230549,0.001836813,0.000266390,0.048808533,0.300000000,0.250000000
26,8,3.312500000,1.062500000,0,0.014149168,0.001925552,0.000262358,0.044031090,0.300000000,0.250000000
27,8,3.437500000,1.062500000,0,0.013970475,0.001539735,0.000297072,0.039064815,0.300000000,0.250000000
28,8,3.562500000,1.062500000,0,0.013977637,0.000796613,0.000330439,0.034178044,0.300000000,0.250000000
29,8,3.687500000,1.062500000,0,0.014155736,-0.000299358,0.000332260,0.029545207,0.300000000,0.250000000
30,8,3.812500000,1.062500000,0,0.014528614,-0.001502522,0.000359291,0.025276599,0.300000000,0.250000000
31,8,3.937500000,1.062500000,0,0.015169674,-0.002757781,0.000383953,0.021415423,0.300000000,0.250000000
32,8,4.062500000,1.062500000,0,0.016297006,-0.004178150,0.000332536,0.017976668,0.300000000,0.250000000
33,8,4.187500000,1.062500000,0,0.017896168,-0.005409824,0.000265186,0.014955429,0.300000000,0.250000000
34,8,4.312500000,1.062500000,0,0.019505666,-0.005941493,0.000305936,0.012305739,0.300000000,0.250000000
35,8,4.437500000,1.062500000,0,0.020980860,-0.007619495,0.000378500,0.009940203,0.300000000,0.250000000
36,8,4.562500000,1.062500000,0,0.023268777,-0.007767410,0.000122777,0.007732185,0.300000000,0.250000000
37,8,4.687500000,1.062500000,0,0.026533577,-0.006567595,-0.000154341,0.005432710,0.300000000,0.250000000
38,8,4.812500000,1.062500000,0,0.030026895,-0.008442319,0.000006547,0.002522660,0.300000000,0.250000000
39,8,4.937500000,1.062500000,0,0.032142857,-0.008432170,0.000000000,0.000000000,0.300000000,0.250000000
0,9,0.062500000,1.187500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,9,0.187500000,1.187500000,0,-0.000079883,0.000274500,0.000424556,0.026589725,0.300000000,0.250000000
2,9,0.312500000,1.187500000,0,0.000204025,-0.000598126,0.000574034,0.026703430,0.300000000,0.250000000
3,9,0.437500000,1.187500000,0,0.000941554,-0.001166649,0.000281848,0.026919142,0.300000000,0.250000000
4,9,0.562500000,1.187500000,0,0.001963018,-0.003153366,0.000345610,0.027268379,0.300000000,0.250000000
5,9,0.687500000,1.187500000,0,0.003241204,-0.005223302,0.000572169,0.027821309,0.300000000,0.250000000
6,9,0.812500000,1.187500000,0,0.004440817,-0.006490564,0.000444594,0.028568296,0.300000000,0.250000000
7,9,0.937500000,1.187500000,0,0.005599392,-0.007573112,0.000349534,0.029504444,0.300000000,0.250000000
8,9,1.062500000,1.187500000,0,0.006930882,-0.008480092,0.000448671,0.030676719,0.300000000,0.250000000
9,9,1.187500000,1.187500000,0,0.007982271,-0.009129827,0.000464703,0.032087936,0.300000000,0.250000000
10,9,1.312500000,1.187500000,0,0.008753860,-0.009594926,0.000401677,0.033718958,0.300000000,0.250000000
11,9,1.437500000,1.187500000,0,0.009380672,-0.009946757,0.000400357,0.035577385,0.300000000,0.250000000
12,9,1.562500000,1.187500000,0,0.010017742,-0.010208618,0.000401576,0.037718052,0.300000000,0.250000000
13,9,1.687500000,1.187500000,0,0.010569354,-0.010122494,0.000379879,0.040203739,0.300000000,0.250000000
14,9,1.812500000,1.187500000,0,0.011394579,-0.009653718,0.000314844,0.043296975,0.300000000,0.250000000
15,9,1.937500000,1.187500000,0,0.011679509,-0.006833106,0.000192581,0.047355099,0.300000000,0.250000000
16,9,2.062500000,1.187500000,0,0.010939067,-0.004149478,0.000267035,0.051780639,0.300000000,0.250000000
17,9,2.187500000,1.187500000,0,0.009705173,-0.001158445,0.000048172,0.056018112,0.300000000,0.250000000
18,9,2.312500000,1.187500000,0,0.009070509,-0.000090441,0.000026979,0.059068609,0.300000000,0.250000000
19,9,2.437500000,1.187500000,0,0.009167803,0.001024988,0.000074515,0.060651371,0.300000000,0.250000000
20,9,2.562500000,1.187500000,0,0.009427223,0.001577596,0.000093340,0.060899255,0.300000000,0.250000000
21,9,2.687500000,1.187500000,0,0.009696635,0.001756615,0.000096853,0.059909084,0.300000000,0.250000000
22,9,2.812500000,1.187500000,0,0.010275942,0.001350577,0.000155872,0.057836987,0.300000000,0.250000000
23,9,2.937500000,1.187500000,0,0.011025716,0.001331909,0.000191677,0.054764819,0.300000000,0.250000000
24,9,3.062500000,1.187500000,0,0.011755396,0.001499802,0.000204807,0.050767175,0.300000000,0.250000000
25,9,3.187500000,1.187500000,0,0.012162862,0.001917628,0.000214777,0.046089063,0.300000000,0.250000000
26,9,3.312500000,1.187500000,0,0.012080867,0.002118365,0.000284747,0.041021988,0.300000000,0.250000000
27,9,3.437500000,1.187500000,0,0.011808470,0.001736922,0.000330347,0.035948789,0.300000000,0.250000000
28,9,3.562500000,1.187500000,0,0.011880457,0.000723706,0.000312851,0.031091787,0.300000000,0.250000000
29,9,3.687500000,1.187500000,0,0.012328867,-0.000629532,0.000305861,0.026680084,0.300000000,0.250000000
30,9,3.812500000,1.187500000,0,0.012950453,-0.002169490,0.000410493,0.022715457,0.300000000,0.250000000
31,9,3.937500000,1.187500000,0,0.013900632,-0.003705298,0.000435169,0.019159591,0.300000000,0.250000000
32,9,4.062500000,1.187500000,0,0.015207423,-0.005290637,0.000266436,0.016017237,0.300000000,0.250000000
33,9,4.187500000,1.187500000,0,0.016330844,-0.006960846,0.000309555,0.013277934,0.300000000,0.250000000
34,9,4.312500000,1.187500000,0,0.017651907,-0.008013979,0.000542494,0.010875049,0.300000000,0.250000000
35,9,4.437500000,1.187500000,0,0.020099499,-0.009409677,0.000188967,0.008740951,0.300000000,0.250000000
36,9,4.562500000,1.187500000,0,0.022893136,-0.009611031,-0.000200735,0.006812163,0.300000000,0.250000000
37,9,4.687500000,1.187500000,0,0.026064164,-0.011599792,0.000363350,0.004833545,0.300000000,0.250000000
38,9,4.812500000,1.187500000,0,0.029644358,-0.011306723,-0.000015212,0.002230687,0.300000000,0.250000000
39,9,4.937500000,1.187500000,0,0.032142857,-0.011297301,0.000000000,0.000000000,0.300000000,0.250000000
0,10,0.062500000,1.312500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,10,0.187500000,1.312500000,0,0.000197480,0.000156035,0.000404185,0.021909221,0.300000000,0.250000000
2,10,0.312500000,1.312500000,0,0.000224253,-0.000691632,0.000487358,0.021983681,0.300000000,0.250000000
3,10,0.437500000,1.312500000,0,0.000981446,-0.002692314,0.000409347,0.022213786,0.300000000,0.250000000
4,10,0.562500000,1.312500000,0,0.003091952,-0.004630457,0.000272403,0.022540810,0.300000000,0.250000000
5,10,0.687500000,1.312500000,0,0.005148524,-0.006534968,0.000444049,0.023041737,0.300000000,0.250000000
6,10,0.812500000,1.312500000,0,0.006528615,-0.007659370,0.000545441,0.023775373,0.300000000,0.250000000
7,10,0.937500000,1.312500000,0,0.007406169,-0.008646879,0.000433098,0.024702351,0.300000000,0.250000000
8,10,1.062500000,1.312500000,0,0.008338481,-0.009463715,0.000400509,0.025828148,0.300000000,0.250000000
9,10,1.187500000,1.312500000,0,0.009108880,-0.009852501,0.000469617,0.027190046,0.300000000,0.250000000
10,10,1.312500000,1.312500000,0,0.009544170,-0.010044990,0.000478679,0.028780833,0.300000000,0.250000000
11,10,1.437500000,1.312500000,0,0.009631873,-0.010237572,0.000425004,0.030585481,0.300000000,0.250000000
12,10,1.562500000,1.312500000,0,0.009526240,-0.010258493,0.000408417,0.032633823,0.300000000,0.250000000
13,10,1.687500000,1.312500000,0,0.008833480,-0.010191945,0.000486551,0.034994721,0.300000000,0.250000000
14,10,1.812500000,1.312500000,0,0.007888202,-0.009500275,0.000473104,0.037758291,0.300000000,0.250000000
15,10,1.937500000,1.312500000,0,0.006921933,-0.006366139,0.000319157,0.042008682,0.300000000,0.250000000
16,10,2.062500000,1.312500000,0,0.005057652,-0.001928689,0.000066152,0.048837735,0.300000000,0.250000000
17,10,2.187500000,1.312500000,0,0.003272886,-0.000274599,0.000024069,0.054623000,0.300000000,0.250000000
18,10,2.312500000,1.312500000,0,0.003093231,0.000070499,0.000037327,0.058037870,0.300000000,0.250000000
19,10,2.437500000,1.312500000,0,0.003551128,0.000535992,0.000063495,0.059640173,0.300000000,0.250000000
20,10,2.562500000,1.312500000,0,0.004236283,0.001239274,0.000038549,0.059581508,0.300000000,0.250000000
21,10,2.687500000,1.312500000,0,0.005082525,0.001054334,0.000081893,0.058422225,0.300000000,0.250000000
22,10,2.812500000,1.312500000,0,0.006151400,0.000631685,0.000144671,0.056210767,0.300000000,0.250000000
23,10,2.937500000,1.312500000,0,0.006990824,0.000554899,0.000226059,0.052916630,0.300000000,0.250000000
24,10,3.062500000,1.312500000,0,0.007811780,0.000779790,0.000232482,0.048438365,0.300000000,0.250000000
25,10,3.187500000,1.312500000,0,0.008562565,0.001773759,0.000183512,0.042986125,0.300000000,0.250000000
26,10,3.312500000,1.312500000,0,0.009018849,0.002207946,0.000265354,0.037375470,0.300000000,0.250000000
27,10,3.437500000,1.312500000,0,0.009212432,0.001866327,0.000297848,0.031923558,0.300000000,0.250000000
28,10,3.562500000,1.312500000,0,0.009488905,0.000404042,0.000339228,0.027304075,0.300000000,0.250000000
29,10,3.687500000,1.312500000,0,0.010192258,-0.001292153,0.000391252,0.023316668,0.300000000,0.250000000
30,10,3.812500000,1.312500000,0,0.011314459,-0.003116301,0.000377774,0.019768954,0.300000000,0.250000000
31,10,3.937500000,1.312500000,0,0.012546857,-0.004904621,0.000357571,0.016632208,0.300000000,0.250000000
32,10,4.062500000,1.312500000,0,0.013522384,-0.006320875,0.000428575,0.013861948,0.300000000,0.250000000
33,10,4.187500000,1.312500000,0,0.014401481,-0.007987626,0.000469102,0.011423604,0.300000000,0.250000000
34,10,4.312500000,1.312500000,0,0.016108947,-0.010125860,0.000295343,0.009299292,0.300000000,0.250000000
35,10,4.437500000,1.312500000,0,0.018519755,-0.011759730,0.000054254,0.007468974,0.300000000,0.250000000
36,10,4.562500000,1.312500000,0,0.019490943,-0.011682240,0.000331361,0.005834330,0.300000000,0.250000000
37,10,4.687500000,1.312500000,0,0.019906199,-0.015008668,0.000607779,0.004244054,0.300000000,0.250000000
38,10,4.812500000,1.312500000,0,0.025040913,-0.015770441,-0.000629133,0.002195573,0.300000000,0.250000000
39,10,4.937500000,1.312500000,0,0.032142857,-0.015761215,0.000000000,0.000000000,0.300000000,0.250000000
0,11,0.062500000,1.437500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,11,0.187500000,1.437500000,0,0.000057932,-0.000276145,0.000102629,0.017085759,0.300000000,0.250000000
2,11,0.312500000,1.437500000,0,0.001804334,-0.001175565,-0.000219943,0.017179866,0.300000000,0.250000000
3,11,0.437500000,1.437500000,0,0.004795446,-0.005209824,0.000651291,0.017448821,0.300000000,0.250000000
4,11,0.562500000,1.437500000,0,0.006559951,-0.006685049,0.000707339,0.017926764,0.300000000,0.250000000
5,11,0.687500000,1.437500000,0,0.007269371,-0.007687306,0.000249820,0.018518282,0.300000000,0.250000000
6,11,0.812500000,1.437500000,0,0.008688038,-0.008868886,0.000355683,0.019256688,0.300000000,0.250000000
7,11,0.937500000,1.437500000,0,0.010108188,-0.009632150,0.000576675,0.020205785,0.300000000,0.250000000
8,11,1.062500000,1.437500000,0,0.010617302,-0.009973439,0.000500189,0.021355212,0.300000000,0.250000000
9,11,1.187500000,1.437500000,0,0.010618603,-0.010119326,0.000427741,0.022694263,0.300000000,0.250000000
10,11,1.312500000,1.437500000,0,0.010661282,-0.010071941,0.000475473,0.024241952,0.300000000,0.250000000
11,11,1.437500000,1.437500000,0,0.010216276,-0.009845423,0.000508851,0.025986464,0.300000000,0.250000000
12,11,1.562500000,1.437500000,0,0.009217108,-0.009385992,0.000522031,0.027901348,0.300000000,0.250000000
13,11,1.687500000,1.437500000,0,0.007684439,-0.008883675,0.000507746,0.029937106,0.300000000,0.250000000
14,11,1.812500000,1.437500000,0,0.005519881,-0.007337544,0.000479449,0.032215456,0.300000000,0.250000000
15,11,1.937500000,1.437500000,0,0.002085825,-0.004143953,0.000687893,0.034456406,0.300000000,0.250000000
16,11,2.062500000,1.437500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
17,11,2.187500000,1.437500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
18,11,2.312500000,1.437500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
19,11,2.437500000,1.437500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
20,11,2.562500000,1.437500000,0,0.000658704,0.000366284,-0.000007353,0.058694531,0.300000000,0.250000000
21,11,2.687500000,1.437500000,0,0.001528076,0.000144150,0.000182988,0.057559241,0.300000000,0.250000000
22,11,2.812500000,1.437500000,0,0.001961823,0.000041614,0.000174211,0.055261304,0.300000000,0.250000000
23,11,2.937500000,1.437500000,0,0.002237551,0.000035853,0.000188037,0.051768282,0.300000000,0.250000000
24,11,3.062500000,1.437500000,0,0.002696631,0.000162611,0.000245541,0.046975065,0.300000000,0.250000000
25,11,3.187500000,1.437500000,0,0.003607548,0.000800348,0.000281929,0.040168831,0.300000000,0.250000000
26,11,3.312500000,1.437500000,0,0.004555533,0.001849639,0.000218612,0.032063063,0.300000000,0.250000000
27,11,3.437500000,1.437500000,0,0.005579596,0.001280208,0.000238474,0.026766305,0.300000000,0.250000000
28,11,3.562500000,1.437500000,0,0.007067031,-0.000543441,0.000364590,0.022994651,0.300000000,0.250000000
29,11,3.687500000,1.437500000,0,0.008580817,-0.002474266,0.000436168,0.019647146,0.300000000,0.250000000
30,11,3.812500000,1.437500000,0,0.009881274,-0.004222946,0.000390820,0.016673164,0.300000000,0.250000000
31,11,3.937500000,1.437500000,0,0.010840313,-0.005905047,0.000413016,0.014011012,0.300000000,0.250000000
32,11,4.062500000,1.437500000,0,0.011853550,-0.007475201,0.000504218,0.011647652,0.300000000,0.250000000
33,11,4.187500000,1.437500000,0,0.013204299,-0.009069859,0.000350410,0.009569633,0.300000000,0.250000000
34,11,4.312500000,1.437500000,0,0.013561291,-0.010910377,0.000249066,0.007768444,0.300000000,0.250000000
35,11,4.437500000,1.437500000,0,0.012633534,-0.012646217,0.000668586,0.006206275,0.300000000,0.250000000
36,11,4.562500000,1.437500000,0,0.014142844,-0.014080652,0.000513754,0.004850939,0.300000000,0.250000000
37,11,4.687500000,1.437500000,0,0.017441904,-0.015188807,-0.000978212,0.003656630,0.300000000,0.250000000
38,11,4.812500000,1.437500000,0,0.009791571,-0.013103809,-0.000146329,0.002735644,0.300000000,0.250000000
39,11,4.937500000,1.437500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
0,12,0.062500000,1.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,12,0.187500000,1.562500000,0,0.001077758,-0.001746832,0.000253732,0.012085895,0.300000000,0.250000000
2,12,0.312500000,1.562500000,0,0.004357061,-0.005208998,0.000361121,0.012388149,0.300000000,0.250000000
3,12,0.437500000,1.562500000,0,0.008158075,-0.007237753,0.000209154,0.012921587,0.300000000,0.250000000
4,12,0.562500000,1.562500000,0,0.010609966,-0.007956327,0.000454654,0.013601536,0.300000000,0.250000000
5,12,0.687500000,1.562500000,0,0.011911643,-0.008754142,0.000547016,0.014362011,0.300000000,0.250000000
6,12,0.812500000,1.562500000,0,0.012453076,-0.009853478,0.000461027,0.015204431,0.300000000,0.250000000
7,12,0.937500000,1.562500000,0,0.012728363,-0.010206586,0.000462830,0.016188898,0.300000000,0.250000000
8,12,1.062500000,1.562500000,0,0.012952910,-0.010069396,0.000506195,0.017351865,0.300000000,0.250000000
9,12,1.187500000,1.562500000,0,0.012813352,-0.009933422,0.000502567,0.018686799,0.300000000,0.250000000
10,12,1.312500000,1.562500000,0,0.012290217,-0.009597040,0.000507098,0.020192618,0.300000000,0.250000000
11,12,1.437500000,1.562500000,0,0.011272307,-0.008906163,0.000543980,0.021850165,0.300000000,0.250000000
12,12,1.562500000,1.562500000,0,0.009915152,-0.007886424,0.000565072,0.023591017,0.300000000,0.250000000
13,12,1.687500000,1.562500000,0,0.007820930,-0.006571372,0.000562687,0.025325957,0.300000000,0.250000000
14,12,1.812500000,1.562500000,0,0.004851401,-0.004128355,0.000677994,0.026752961,0.300000000,0.250000000
15,12,1.937500000,1.562500000,0,0.001490280,-0.000975420,0.000882388,0.027282263,0.300000000,0.250000000
16,12,2.062500000,1.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
17,12,2.187500000,1.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
18,12,2.312500000,1.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
19,12,2.437500000,1.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
20,12,2.562500000,1.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
21,12,2.687500000,1.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
22,12,2.812500000,1.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
23,12,2.937500000,1.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
