hour,load_kw,renewable_kw,import_kw,export_kw,battery_soc_kwh,electrolyser_kw,hydrogen_store_kwh,hydrogen_buy_kw,hydrogen_demand_kw
1393,918.1723683951667,1597.5304398332107,0,492.7843075268029,763.7827291980794,186.57376391123398,0,0,126.87015945963914
1394,948.0254605886147,1434.9620051330955,0,296.11676742791315,763.7827291980794,190.81977711655782,0,0,129.75744843928578
1395,983.907003640225,1272.3850673050165,0,76.0731506064185,763.7827291980794,212.40491305835894,11.709636194839842,0,132.7257046848747
1396,1023.3666402510786,1205.5178044149095,0,0,763.7827291980794,182.15116416383535,0,0,135.5724278262222
1397,1063.7101724356821,1274.0079720267022,0,7.204550414200639,763.7827291980794,203.09324917683261,0,0,138.1034094402497
1398,1102.1831666649223,1438.2077736655035,0,129.92759624123573,763.7827291980794,206.09701075934572,0,0,140.14596731633972
1399,1136.158663961778,2217.2869414787274,0,872.9507596814074,763.7827291980794,208.1775178355456,0,0,141.56071212815903
1400,1163.316202816967,2859.1019001019013,0,1486.5929844566854,763.7827291980794,209.19271282825503,0,0,142.25104472320726
1401,1181.7999548086748,3284.8943246527015,0,1894.0212272969075,763.7827291980794,209.07314254710218,0,0,142.169736932038
1402,1190.345196245219,3500.6750305641076,0,2102.5031467014633,763.7827291980794,207.82668761743116,0,0,141.32214757984858
1403,1188.364496997199,3576.2952214247102,0,2182.3927028017933,763.7827291980794,205.5380216257181,0,0,139.7658547054993
1404,1175.9877528926563,3591.1441889339803,0,2212.793598941411,763.7827291980794,202.36283709990676,0,0,137.60672922788643
1405,1154.053333533674,3579.1979011616904,0,2226.6273355657177,763.7827291980794,198.51723206229508,0,0,134.9917178023866
1406,1124.050948796081,3506.1870899538544,0,2187.8731604885543,763.7827291980794,194.262980669213,0,0,132.09882685508865
1407,1088.0201275658926,3292.4625502988124,0,2014.5527308371675,763.7827291980794,189.8896918957471,0,0,129.1249904890457
1408,1048.4112272188256,2867.976750249139,0,1633.8704507797083,763.7827291980794,185.69507225061534,0,0,126.27264913041786
1409,1007.9184458171634,2226.610231511444,0,1036.7271480464842,763.7827291980794,181.96463764779037,0,0,123.73595360045621
1410,969.2962169668017,1447.1159912664737,0,298.8675172702642,763.7827291980794,178.95225702942116,0,0,121.68753478006042
1411,935.1714997215371,1284.400324890475,0,172.365971575171,763.7827291980794,176.86285359377507,0,0,120.26674044377702
1412,907.8647556674199,1217.3940305660458,0,133.69083252723794,763.7827291980794,175.83844237140147,0,0,119.5701408125397
1413,889.2318133030241,1285.7448673618844,0,220.56459857540904,763.7827291980794,175.94845548344892,0,0,119.6449497287966
1414,880.5373963967847,1449.8050423154175,0,392.0826317491592,763.7827291980794,177.18501416948857,0,0,120.4858096352418
1415,882.3689351548473,1613.8563399705542,0,552.0239352809149,763.7827291980794,179.46346953479224,0,0,122.03515928366505
1416,894.5965338259073,1682.1805450949817,0,604.9558363603719,763.7827291980794,182.62817490872112,0,0,124.18715893795294
1417,916.3818228846111,1615.1298653974732,0,512.2849463295133,763.7827291980794,186.46309618334635,0,0,126.79490540466368
1418,946.2350925318511,1452.3520610656137,0,315.4104317004967,763.7827291980794,190.7065368332551,0,0,129.68044504665227
1419,982.1168139583259,1289.5653152288803,0,112.37952732038684,763.7827291980794,195.06897395016858,0,0,132.64690228605642
1420,1021.5766298650249,1222.487811242151,0,1.6583917109819595,763.7827291980794,199.2527896661486,0,0,135.49189697304223
1421,1061.9203422663622,1290.767309969212,0,25.874414459074615,763.7827291980794,202.9725532437733,0,0,138.02133620573784
1422,1100.393517633132,1454.7560202458146,0,148.38803097358323,763.7827291980794,205.9744716390851,0,0,140.06264071462863
1423,1134.36919698822,2238.1966827706506,0,895.7738026881707,763.7827291980794,208.05368309427286,0,0,141.4765045040975
1424,1161.52691882225,2884.0650410015014,0,1513.4699068226619,763.7827291980794,209.06821535658673,0,0,142.1663864425089
1425,1180.0108547133138,3313.311684969832,0,1924.3521727673942,763.7827291980794,208.9486574891198,0,0,142.08508709260826
1426,1188.5562809696344,3531.6969102085804,0,2135.4377428598236,763.7827291980794,207.70288637912017,0,0,141.23796273778197
1427,1186.5757674617155,3608.8790836982994,0,2186.675281882301,763.7827291980794,235.62803435428907,20.54450561450131,0,139.68255774639798
1428,1174.1992100175037,3624.125544082609,0,2072.750418978399,763.7827291980794,377.17591508669534,139.49944736725593,0,137.52468050614925
1429,1152.2649782389858,3611.3695687598183,0,2081.928675434174,763.7827291980503,377.17591508669534,261.06787910778075,0,134.91119051836873
1430,1122.2627820018945,3536.3814430680227,0,2414.118661066128,763.7827291980503,0,129.04789075499866,0,132.01998835282248
1431,1086.2321501921476,3319.631136253617,0,2233.3989860614693,763.7827291980503,0,0,0,129.04789075501026
1432,1046.6234401853646,2891.261856715466,0,1659.0542734653666,763.7827291980794,185.5841430647321,0,0,126.19721728396708
1433,1006.1308500437312,2245.40351103545,0,1057.4167747825268,763.7827291980794,181.85588620920316,0,0,123.66200262229567
1434,967.5088133730447,1461.1001354650934,0,314.74606596896774,763.7827291980212,178.84525612308062,0,0,121.614774163658
1435,933.3842892270026,1298.1683734501935,0,188.02703140836093,763.7827291980503,176.757052814879,0,0,120.1947959140771
1436,906.077739191556,1230.9456364152607,0,149.13469167420408,763.7827291980212,175.73320554956445,0,0,119.49857977370233
1437,887.4449917651791,1299.0796888851855,0,235.7915931335301,763.7827291980212,175.8431039865245,0,0,119.57331071086135
1438,878.7507707162066,1462.9227433621977,0,407.0930995057861,763.7827291980212,177.07887314027175,0,0,120.41363373542121
1439,880.5825062506833,1626.7565898634841,0,566.8181697008549,763.7827291980503,179.35591391200433,0,0,121.9620214602046
1440,892.8103026172033,1694.8630186383457,0,619.5340439291031,763.7827291980503,182.51867209209013,0,0,124.11269702266644
1441,914.5957902903116,1627.5942428853673,0,526.6472101628606,763.7827291980503,186.35124243225437,0,0,126.71884485393838
1442,944.449259470798,1464.5980282900039,0,329.55668390810024,763.7827291980503,190.59208491112804,0,0,129.60261773956097
1443,980.3311813492587,1301.592563487523,0,126.30953201669035,763.7827291980503,194.951850121608,0,0,132.5672580826405
1444,1019.7911986265799,1234.2960373463773,0,15.371739839873044,763.7827291980794,199.13309887994546,0,0,135.41050723836082
1445,1060.1351133170722,1302.3562162515675,0,39.37053079865291,763.7827291980794,202.85057213588152,0,0,137.93838905240725
1446,1098.6084918914255,1466.1253145675655,0,161.66619285108754,763.7827291980503,205.8506298250577,0,0,139.97842828104243
1447,1132.5843753724214,2253.9676180659962,0,913.4547086805978,763.7827291980212,207.92853401301545,0,0,141.39140312884533
1448,1159.7423022505782,2903.926235578528,0,1469.3825303459096,763.7827291980503,274.80140298202537,44.78412294709049,0,142.08083108063468
1449,1178.2264441038824,3336.657608752344,0,1781.255249561805,763.7827291980794,377.17591508669534,159.26420349289265,0,141.99954171313684
1450,1186.7720772404512,3557.668898298167,0,1993.720905971107,763.7827291979921,377.17591508669534,274.5909370343687,0,141.152888717464
1451,1184.7917715306817,3636.4236450377866,0,2074.455958420357,763.7827291980212,377.17591508669534,391.4721768802847,0,139.59838241299
1452,1172.4154228024133,3652.066004381031,0,2102.4746664919367,763.782729197963,377.17591508669534,510.5100311630813,0,137.44176797620258
1453,1150.4814006575261,3638.486174233277,0,2110.828858488989,763.7827291979921,377.17591508669534,632.1598366021644,0,134.82981681989352
1454,1120.4794149716445,3561.4944704656414,0,2441.015055494051,763.7827291979921,0,500.21951406938024,0,131.94032253273485
1455,1084.448994630578,3341.681344980558,0,2257.2323503500083,763.7827291979339,0,371.24953080469277,0,128.96998326465317
1456,1044.8404970098375,2909.3827952500887,0,1864.5422982402551,763.7827291979339,0,245.12853436381556,0,126.1209964408447
1457,1004.3481201714993,2258.9807405676984,0,1254.632620396209,763.7827291980212,0,121.54125496768393,0,123.58727939616512
1458,965.726297721251,1469.8133215247233,0,504.0870238034986,763.7827291980212,0,0,0,121.54125496773605
1459,931.6019887126797,1306.6586560189412,0,198.40651651798498,763.7827291981085,176.65015078827173,0,0,120.12210253601972
1460,904.2956547316263,1239.2128014659918,0,159.29027159695397,763.7827291980212,175.62687513744459,0,0,119.42627509345347
1461,885.6631242764532,1307.1235280152198,0,245.72374424352893,763.7827291979921,175.7366594952764,0,0,119.50092845674287
1462,876.969121115384,1470.7430537985622,0,390.81573836253347,763.7827291979048,202.95819432066082,17.670861885064934,0,120.34071025300803
1463,878.8010754543512,1634.353174468025,0,378.37618392700574,763.782729197963,377.17591508669534,152.26235681449245,0,121.88812732957437
1464,891.0290915418365,1702.2356859126978,0,434.0306792841923,763.782729197963,377.17591508669534,284.7045127052777,0,124.03746636812556
1465,912.8147998522714,1634.7428069757805,0,344.75209203683085,763.7827291980503,377.17591508669534,414.54213461836804,0,126.64200034584593
1466,942.6684905863328,1471.5223089920305,0,151.6779033190444,763.7827291979921,377.17591508669534,541.4977672974464,0,129.52398957992264
1467,978.5506349345026,1308.2923862505586,0,0,763.7827291980212,329.7417513160908,633.2353625174916,0,132.48679567492331
1468,1018.0108755975524,1240.7712332780607,0,0,763.7827291980503,222.7603576805268,649.3841230005108,0,135.32828273971288
1469,1058.3550145896781,1308.6066221220397,0,0,763.7827291979339,250.25160753238015,681.7006235632629,0,137.85459255928956
1470,1096.8286183814546,1472.1507728135832,0,0,763.7827291979921,375.3221544321277,797.0263336075355,0,139.89335496954268
1471,1130.8047279955465,2264.4366831767115,0,756.4560400944658,763.7827291979048,377.17591508669534,912.2005226467357,0,141.3054332197766
1472,1157.962881922357,2918.5243355359607,0,1383.3855385268737,763.7827291979921,377.17591508669534,1026.6857409161664,0,141.99440398948474
1473,1176.447251739755,3354.7730469398207,0,1801.149880113405,763.782729197963,377.17591508669534,1141.2522370325469,0,141.91312614256583
1474,1184.9931137557405,3578.434303284992,0,2016.2652744425625,763.7827291979339,377.17591508669534,1256.6649085633098,0,141.06695072816296
1475,1183.0130378405934,3658.774887335927,0,2098.5859344086716,763.7827291978757,377.17591508669534,1373.6311771740284,0,139.51335364824325
1476,1170.6369198220345,3674.8145775134235,0,2127.0017426047416,763.7827291979339,377.17591508669534,1492.7527832261976,0,137.35801620681843
1477,1148.7031293018251,3660.400116094619,0,2134.5210717062,763.7827291978757,377.17591508669534,1614.4847846654147,0,134.74762081974404
1478,1118.7013761554704,3581.3823145833485,0,2085.505023341214,763.7827291978757,377.17591508669534,1739.1045539228353,0,131.8598530015276
1479,1082.6711892686608,3358.47338015505,0,2275.8021908863607,763.7827291978757,0,1610.2132628191603,0,128.89129110364516
1480,1043.0629260167864,2922.2040908748277,0,1879.1411648580106,763.7827291977884,0,1484.1692536322507,0,126.04400918693155
1481,1002.5707844618033,2267.2109518276475,0,1264.640167365914,763.7827291978175,0,1360.6574475680818,0,123.5118060641691
1482,963.9491982092779,1473.1291859845717,0,509.1799877753365,763.7827291977593,0,1239.1904485904952,0,121.46699897761899
1483,929.8251263126763,1309.7480418060813,0,379.92291549340007,763.7827291978175,0,1119.1417667402993,0,120.04868185022164
1484,902.5190303577166,1242.0756307016982,0,339.5566003440181,763.7827291977593,0,999.7885185430631,0,119.35324819723029
1485,883.8867388426394,1309.759728531913,0,425.872989689291,763.7827291978175,0,880.3606941281458,0,119.42782441486521
1486,875.192975535545,1473.1525591416298,0,597.9595836061053,763.7827291977884,0,760.0936333312992,0,120.26706079680388
1487,877.0251706422425,1636.5359238974954,0,759.5107532552793,763.7827291977884,0,638.2801345431352,0,121.81349878820005
1488,889.25342841109,1704.1916244047711,0,814.9381959937164,763.7827291977884,0,514.3186452763028,0,123.96148926679685
1489,911.0393793163945,1636.4718852242167,0,725.4325059078401,763.7827291977884,0,387.7542506252056,0,126.56439465107253
1490,940.8933135587082,1473.0244834093921,0,154.95525476400985,763.7827291977884,377.17591508669534,514.789289017178,0,129.4445838669579
1491,976.7757023283874,1309.5676189693093,0,0,763.7827291977011,332.79191664097016,608.6822534273848,0,132.40553890565278
1492,1016.2361883260786,1241.8194921515192,0,0,763.7827291978175,225.58330382546433,626.8336521866653,0,135.2452478419919
1493,1056.580573565851,1309.4278807251912,0,0,763.7827291977593,252.84730715939065,660.999849497966,0,137.7699715570942
1494,1095.0544245181525,1472.745010443745,0,0.5146708388977004,763.7827291978175,377.17591508669534,777.6720257677015,0,139.80744598918758
1495,1129.0307822055215,2269.5183746423604,0,763.3116773501436,763.7827291978175,377.17591508669534,892.9330277750195,0,141.2186202516308
1496,1156.1891851182324,2927.775813784737,0,1394.4107135798306,763.7827291978466,377.17591508669534,1007.5055192547371,0,141.90713077927145
1497,1174.6738048340271,3367.576632070032,0,1815.7269121492911,763.7827291977884,377.17591508669534,1122.1592755259983,0,141.82586598769382
1498,1183.2199176607767,3593.9141762703607,0,2033.5183435228876,763.7827291978175,377.17591508669534,1237.658723549785,0,140.98017423515972
1499,1181.2400934686316,3675.8565974171606,0,2117.440588861871,763.7827291978175,377.17591508669534,1354.710849160691,0,139.42749664801588
1500,1168.8642280851836,3692.298139961743,0,2146.2579967898782,763.7827291977593,377.17591508669534,1473.9170214041646,0,137.27345001545356
1501,1146.9306911120636,3677.041727213681,0,2152.9351210148834,763.7827291977011,377.17591508669534,1595.732016788736,0,134.66462687436908
1502,1116.929192424647,3595.9791193285964,0,2101.874011817235,763.782729197672,377.17591508669534,1720.4330354436229,0,131.77860360405947
1503,1080.8992609084926,3369.9455152122537,0,2289.046254303772,763.7827291977302,0,1591.6211978534398,0,128.81183759017188
1504,1041.2912539388597,2929.668407243969,0,1888.3771533051186,763.7827291977011,0,1465.6549195182438,0,125.96627833521248
1505,1000.7993695775721,2270.04138385986,0,1269.2420142822666,763.7827291977302,0,1342.219314527551,0,123.43560499068472
1506,962.1780414300641,1470.9996403376563,0,508.82159890762705,763.7827291977302,0,1220.8272863306033,0,121.39202819695927
1507,928.0542285496689,1307.3917268240587,0,379.3374982743844,763.782729197672,0,1100.8527307178288,0,119.97455561281662
1508,900.7483925219716,1239.4926057836908,0,338.7442132617434,763.7827291977302,0,981.5732099933945,0,119.27952072447823
1509,882.1163618450789,1306.9500587920584,0,424.83369694701105,763.7827291977011,0,862.2191897458093,0,119.35402024753371
1510,873.4228602869568,1470.1163154074363,0,596.693455120505,763.782729197672,0,742.0264825550536,0,120.19270719073212
1511,875.2553180532802,1633.2731827080584,0,758.0178646548011,763.7827291977593,0,620.2883246049447,0,121.73815795012906
1512,887.4838393922714,1700.7024680088427,0,813.2186286165961,763.7827291977593,0,496.40353637255487,0,123.88478823233517
1513,909.2700547781023,1632.7564015781331,0,723.4863468000549,763.7827291977593,0,369.9174856067099,0,126.4860507658604
1514,939.1242544111888,1469.0827661748547,0,152.78259667696443,763.7827291977593,377.17591508669534,497.0326837353648,0,129.36442413029326
1515,975.0069094817509,1305.3997675110256,0,0,763.7827291977593,330.392858029285,589.3763153422746,0,132.32351185296324
