niche_id,grid_x,grid_y,quality_train,descriptor_mean_voltage_pu_train,descriptor_security_spread_train,asset_battery_capacity_mw,asset_capacitor_mvar,category_battery_bus,category_capacitor_bus_1,category_capacitor_bus_2,visit_count,objective_loss_mw,objective_voltage_deviation_mpu,objective_lifecycle_cost_musd,objective_security_index,constraint_voltage,constraint_thermal,constraint_power_flow,decision_generator_vm_1_pu,decision_generator_vm_2_pu,decision_generator_vm_3_pu,decision_generator_vm_4_pu,decision_generator_vm_5_pu,decision_generator_vm_6_pu,decision_generator_vm_7_pu,decision_generator_vm_8_pu,decision_generator_vm_9_pu,decision_tap_offset_1,decision_tap_offset_2,decision_tap_offset_3,decision_capacitor_bus_index_1,decision_capacitor_steps_1,decision_capacitor_bus_index_2,decision_capacitor_steps_2,decision_battery_bus_index,decision_battery_capacity_mw,decision_renewable_curtailment_1,decision_renewable_curtailment_2
343,3,17,14.745144285180,1.002032678139,0.269324388542,270.611407616718,175.000000000000,14,7,7,658,36.247339395160,14.525728253888,104.848790263547,0.999787985260,-0.014041664005,-0.000212014740,-1.000000000000,0.993562471245,1.006618350922,0.990517021698,1.005385347908,1.003496526638,1.003891694630,0.997298728074,0.987082101700,1.001024526343,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.611407616718,0.397174375788,0.489758457642
363,3,18,14.753968349076,1.002540725167,0.273194813402,270.613661166916,175.000000000000,14,7,7,338,36.175675484420,14.619060832283,104.747212213030,0.999598733437,-0.014284264021,-0.000401266563,-1.000000000000,0.993599657557,1.006715230709,0.990316545569,1.005335288862,1.007816504200,1.004352658853,0.997298728074,0.987383316938,1.000938043750,0.000000000000,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.613661166916,0.397152629210,0.489211818462
342,2,17,14.759380118905,1.001374968103,0.269206746723,270.643243218310,175.000000000000,14,7,7,160,36.249240555587,14.413057255796,105.386967242496,0.999806868912,-0.012177152758,-0.000193131088,-1.000000000000,0.990956112607,1.004672551586,0.990564419534,1.007805193761,1.003495816794,1.007975906280,0.996095474831,0.987585507977,0.997240355486,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.643243218310,0.407603661786,0.489404332127
362,2,18,14.781389455640,1.001744694446,0.272112438431,270.643243218310,175.000000000000,14,7,7,26,36.217781436441,14.530996946912,105.310180187155,0.999125637530,-0.013089438282,-0.000874362470,-1.000000000000,0.990956112607,1.004672551586,0.990521647542,1.006131577043,1.003495816794,1.007975906280,0.996760095318,0.987605206205,1.001024526343,0.000000000000,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.643243218310,0.407603661786,0.489488214232
364,4,18,14.886579348885,1.004003755769,0.272991089518,270.778864974722,175.000000000000,14,7,7,715,36.119466070533,15.008082316062,104.870709069536,0.999706602481,-0.014947796644,-0.000293397519,-1.000000000000,0.995478643323,1.010642560286,0.991021444540,1.010668875014,1.008981607581,1.008038473471,0.996817393116,0.992947666510,0.996149559889,1.000000000000,1.000000000000,0.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.778864974722,0.413691115779,0.466846058447
344,4,17,14.896180589368,1.004064093520,0.269659677025,270.778864974722,175.000000000000,14,7,7,620,36.125595237395,15.031543580574,104.901564885428,0.999427941505,-0.015129238126,-0.000572058495,-1.000000000000,0.996761726118,1.010642560286,0.991047526985,1.010668875014,1.008981607581,1.008038473471,0.996817393116,0.992947666510,0.996149559889,0.000000000000,1.000000000000,0.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.778864974722,0.415812715093,0.466847141944
323,3,16,14.977927608741,1.003864242479,0.254255515138,270.763191743059,175.000000000000,14,7,7,130,36.369637261808,15.155205765881,104.908355336595,0.999729915873,-0.011326252247,-0.000270084127,-1.000000000000,0.996679244166,1.006294053782,1.005623604109,1.010613920648,1.007546303446,1.001940771987,0.997106602170,0.987403709707,0.994961012113,0.000000000000,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.763191743059,0.416335253552,0.466401893247
303,3,15,14.991653366575,1.002900169205,0.231092727297,270.788180028493,175.000000000000,14,7,7,149,36.386411031887,15.086160729437,105.245389724202,0.999927559196,-0.009898232795,-0.000072440804,-1.000000000000,0.986290992922,1.006040421009,1.005566748234,1.010104690447,1.006422534900,1.001842618425,0.996619188826,0.987281359959,0.995008527116,0.000000000000,1.000000000000,2.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.788180028493,0.415851292630,0.471540249403
324,4,16,14.991705496397,1.004298726737,0.254173490704,270.798055937567,175.000000000000,14,7,7,207,36.286936368420,15.325678545304,104.601382742445,0.999716797392,-0.011328693569,-0.000283202608,-1.000000000000,0.990968625905,1.006014148171,1.007792784006,1.005514407453,1.007534972329,1.003734857477,0.997275276987,0.989556177756,1.001285912391,0.000000000000,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.798055937567,0.415152281223,0.459800487675
283,3,14,15.006373261225,1.002996407950,0.224868514868,270.534270009171,175.000000000000,14,7,7,135,36.379416689923,15.172018823201,105.109529519951,0.999981505492,-0.009519554617,-0.000018494508,-1.000000000000,0.986191088055,1.006070055336,1.005566748234,1.011481753389,1.006401119269,1.001842618425,0.996649556400,0.987792929319,0.995078039980,0.000000000000,0.000000000000,2.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.534270009171,0.415851292630,0.471540249403
304,4,15,15.012135666658,1.004028944034,0.238289530318,270.584640045152,175.000000000000,14,7,7,324,36.378185530756,15.234094747178,104.972345570718,0.999798022159,-0.010362946153,-0.000201977841,-1.000000000000,0.995005897045,1.006296371613,1.007153875934,1.011309801154,1.007550642779,1.001721382504,0.996759635125,0.987284056631,0.995882122063,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.584640045152,0.416341534939,0.467000892320
284,4,14,15.034574901468,1.004404941704,0.221878587523,270.764441127530,175.000000000000,14,7,7,357,36.341004506344,15.407376653926,104.690972534837,0.999544669044,-0.009380726919,-0.000455330956,-1.000000000000,0.990839292738,1.005974140565,1.007792784006,1.005523460546,1.007534972329,1.001232366771,0.997260530251,0.988883966679,1.001285912391,0.000000000000,0.000000000000,2.000000000000,1.000000000000,1.000000000000,1.000000000000,6.000000000000,2.000000000000,270.764441127530,0.415159063506,0.460234677121
