proposal,topology,active_edges,dimension,motifs,exact_reference,training_score,validation_score,generalization_gap,period_train,period_validation,amplitude_train,amplitude_validation,participation_validation,failure_fraction_validation,requested_evaluations,actual_evaluations,wall_seconds
181,202122002,6,18,repressilator,,0.375820075950,0.515333319018,0.139513243069,25.785742411741,25.900006454672,132.333333333333,126.666666666667,1.000000000000,0.000000000000,192000,192000,62.098564793
182,000120002,3,12,other,,1.279110643400,2.888863906128,1.609753262728,24.544701161328,32.742056481511,38.000000000000,32.733333333333,1.000000000000,0.000000000000,192000,192000,59.771383534
184,010222002,5,16,repressilator+toggle-core,,0.363653505985,0.626563528787,0.262910022802,25.295920502544,25.534430455559,124.666666666667,123.800000000000,1.000000000000,0.000000000000,192000,192000,60.865897997
185,101022200,5,16,other,,1.553210439462,3.034953603812,1.481743164350,26.327434082744,41.706175939488,72.000000000000,54.533333333333,1.000000000000,0.000000000000,192000,192000,108.124253567
186,010222020,5,16,toggle-core,,1.437357252985,2.799328044259,1.361970791275,24.044282801303,33.054599622907,25.666666666667,25.933333333333,1.000000000000,0.000000000000,192000,192000,80.915731772
187,202022002,5,16,repressilator,,0.363484641728,0.566427936501,0.202943294773,25.509317497482,25.511607031161,117.833333333333,120.533333333333,1.000000000000,0.000000000000,192000,192000,43.510313249
188,100020022,4,14,toggle-core,,1.378386643420,2.602236256232,1.223849612812,23.341580782174,29.602261630536,36.500000000000,35.800000000000,1.000000000000,0.000000000000,192000,192000,78.112422287
190,002011212,6,18,goodwin-like+toggle-core,,0.522774578472,1.242358290635,0.719583712162,25.019973405892,23.139252339775,57.833333333333,48.000000000000,1.000000000000,0.000000000000,192000,192000,148.113199230
191,202120002,5,16,other,,1.289540839938,3.464974530643,2.175433690705,25.881921950119,54.959339752049,17.833333333333,17.066666666667,1.000000000000,0.000000000000,192000,192000,78.077953528
193,020221002,5,16,mixed-cycle,,1.309319717015,2.568560160516,1.259240443500,25.072398561981,31.845826902672,31.333333333333,28.400000000000,1.000000000000,0.000000000000,192000,192000,59.665624848
195,122011100,6,18,other,,1.428708859968,3.114586933607,1.685878073639,24.222565737293,42.470857985618,27.666666666667,29.800000000000,1.000000000000,0.000000000000,192000,192000,103.293143472
196,000122102,5,16,repressilator,,0.378084403474,0.559084162232,0.180999758758,25.721909410927,25.546538954292,129.166666666667,124.866666666667,1.000000000000,0.000000000000,192000,192000,62.950913720
198,000222002,4,14,repressilator+toggle-core,,0.363481927520,0.660753799160,0.297271871641,25.562282731414,25.197717449932,147.500000000000,136.533333333333,1.000000000000,0.000000000000,192000,192000,46.257242298
200,000002100,2,10,other,,1.697616990772,3.051510435982,1.353893445209,25.332195971972,41.190152469903,24.166666666667,22.333333333333,1.000000000000,0.000000000000,192000,192000,32.189094841
202,100022020,4,14,toggle-core,,1.643387994869,2.473051079845,0.829663084976,24.457215588072,25.357995582286,19.000000000000,18.733333333333,1.000000000000,0.000000000000,192000,192000,54.144328526
203,100022012,5,16,repressilator,,0.362588529711,0.674004202473,0.311415672763,25.412011148537,24.504897575574,116.000000000000,109.133333333333,1.000000000000,0.000000000000,192000,192000,70.188204544
204,000112102,5,16,mixed-cycle,,0.930685428033,1.928149006744,0.997463578711,25.219345092117,27.363179448353,37.166666666667,32.933333333333,1.000000000000,0.000000000000,192000,192000,68.190772150
205,021100011,5,16,other,,1.510135415416,2.892036583740,1.381901168323,29.354400560037,43.859803449321,30.000000000000,33.466666666667,1.000000000000,0.000000000000,192000,192000,113.020593576
206,020102002,4,14,other,,1.333241325331,2.718238489797,1.384997164466,25.909559286349,33.183877856043,19.500000000000,19.733333333333,1.000000000000,0.000000000000,192000,192000,41.565912436
208,100122102,6,18,repressilator,,0.373639927371,0.521737307073,0.148097379702,25.773012880188,26.081221668498,109.333333333333,106.800000000000,1.000000000000,0.000000000000,192000,192000,84.621817494
209,020222202,6,18,repressilator+toggle-core,,0.364382922681,0.904088204323,0.539705281642,25.587022636741,25.707627935849,98.500000000000,95.533333333333,1.000000000000,0.000000000000,192000,192000,58.776050680
211,100102102,5,16,other,,1.086663226402,1.986453953786,0.899790727385,25.203528253916,26.646550394048,38.333333333333,33.400000000000,1.000000000000,0.000000000000,192000,192000,72.195024370
212,020220002,4,14,other,,1.388341624430,2.955087444255,1.566745819825,25.071167243604,35.625125947699,25.666666666667,23.933333333333,1.000000000000,0.000000000000,192000,192000,42.668799497
213,200122002,5,16,repressilator,,0.351727999116,0.807770312397,0.456042313281,25.778281444931,26.914473149011,85.333333333333,88.000000000000,1.000000000000,0.000000000000,192000,192000,71.519546410
214,102022022,6,18,repressilator+toggle-core,,0.367003948635,0.754543836492,0.387539887857,25.522223024330,25.269479706117,125.000000000000,112.066666666667,1.000000000000,0.000000000000,192000,192000,68.703796051
215,020012020,4,14,other,,1.438831056196,3.117058629771,1.678227573574,24.062228001002,42.348034896858,18.500000000000,14.800000000000,1.000000000000,0.000000000000,192000,192000,38.821937027
216,020022002,4,14,repressilator,,0.378192457363,0.653618029862,0.275425572499,25.573101036698,25.154982054906,152.166666666667,150.200000000000,1.000000000000,0.000000000000,192000,192000,41.130594445
220,000220000,2,10,other,,1.316667820623,3.011898265561,1.695230444938,24.493831819523,40.339611245229,34.166666666667,31.266666666667,1.000000000000,0.000000000000,192000,192000,29.550012235
223,201122002,6,18,repressilator,,0.361963151253,0.629361623021,0.267398471768,25.623941567111,25.511788469513,100.333333333333,95.533333333333,1.000000000000,0.000000000000,192000,192000,71.400282113
224,010202022,5,16,toggle-core,,1.672696728740,3.344411687123,1.671714958383,24.910286901857,47.397409831428,19.333333333333,18.800000000000,1.000000000000,0.000000000000,192000,192000,71.008651262
225,022110210,6,18,goodwin-like,,0.510446463599,1.177560195618,0.667113732019,25.592813227861,26.678360330332,62.166666666667,61.733333333333,1.000000000000,0.000000000000,192000,192000,135.528880317
226,100122101,6,18,mixed-cycle,,0.796500803576,1.949626358419,1.153125554843,25.555547403738,30.905193398922,43.000000000000,35.733333333333,1.000000000000,0.000000000000,192000,192000,110.705333066
228,202122001,6,18,mixed-cycle,,1.090243780449,2.372210585847,1.281966805398,23.750191719748,29.273307596580,36.166666666667,27.400000000000,1.000000000000,0.000000000000,192000,192000,114.409271266
230,221010000,4,14,other,,1.768491876714,3.253836950712,1.485345073998,23.762472191072,37.883380946766,12.333333333333,12.933333333333,1.000000000000,0.000000000000,192000,192000,55.155037601
231,100222102,6,18,repressilator+toggle-core,,0.353249651755,0.764051712143,0.410802060388,25.607882563497,25.445312478971,133.333333333333,124.800000000000,1.000000000000,0.000000000000,192000,192000,117.206904229
232,020122102,6,18,repressilator,,0.373306583662,0.547048851637,0.173742267975,25.578958973606,25.438860179721,123.166666666667,123.400000000000,1.000000000000,0.000000000000,192000,192000,78.085686579
234,202222002,6,18,repressilator+toggle-core,,0.385819055529,0.621924774475,0.236105718946,25.339895767551,25.848032060972,185.333333333333,181.333333333333,1.000000000000,0.000000000000,192000,192000,58.445765055
235,000102020,3,12,other,,1.372835704044,2.640183313068,1.267347609023,25.777728213138,29.774370329010,31.166666666667,28.266666666667,1.000000000000,0.000000000000,192000,192000,38.657725394
238,020121002,5,16,mixed-cycle,,1.342659086730,2.981072514789,1.638413428058,25.106084286698,33.699499105736,29.333333333333,24.666666666667,1.000000000000,0.000000000000,192000,192000,96.951945362
244,020212002,5,16,mixed-cycle+toggle-core,,1.406209134927,3.482749257469,2.076540122542,24.832941792981,42.570687038812,22.000000000000,20.800000000000,1.000000000000,0.000000000000,192000,192000,84.223876233
245,200002122,5,16,other,,1.100909126131,2.378698711401,1.277789585270,24.890008999388,35.592946620818,28.000000000000,24.666666666667,1.000000000000,0.000000000000,192000,192000,58.160286416
247,022222002,6,18,repressilator+toggle-core,,0.362265153724,0.750435945618,0.388170791894,25.810677535371,26.074673414011,111.000000000000,102.133333333333,1.000000000000,0.000000000000,192000,192000,54.477934910
249,020112102,6,18,mixed-cycle,,1.097091525120,2.664989879686,1.567898354566,25.340095869367,34.565095990460,50.333333333333,40.600000000000,1.000000000000,0.000000000000,192000,192000,79.979271370
250,000120202,4,14,toggle-core,,1.340273879068,2.909234121679,1.568960242611,24.158625538757,33.384268661984,28.666666666667,27.466666666667,1.000000000000,0.000000000000,192000,192000,86.166887273
251,020122001,5,16,mixed-cycle,,1.009624290062,2.577632635120,1.568008345058,26.006247845148,39.096601357393,39.333333333333,33.333333333333,1.000000000000,0.000000000000,192000,192000,103.525609148
252,100022021,5,16,mixed-cycle+toggle-core,,1.535001868206,2.827953112866,1.292951244659,24.876832686090,33.931367368768,24.666666666667,22.733333333333,1.000000000000,0.000000000000,192000,192000,100.619990567
254,101022022,6,18,repressilator+toggle-core,,0.380504064066,0.555038507288,0.174534443221,25.574691109307,25.552149449965,147.833333333333,150.800000000000,1.000000000000,0.000000000000,192000,192000,111.704620124
255,101012000,4,14,other,,1.696685001625,3.054531765542,1.357846763918,25.688775603747,43.959022520486,22.333333333333,20.866666666667,1.000000000000,0.000000000000,192000,192000,73.429067716
256,101022021,6,18,mixed-cycle+toggle-core,,1.467658227894,3.206891172706,1.739232944812,29.942445326626,43.361856213907,70.500000000000,59.666666666667,1.000000000000,0.000000000000,192000,192000,131.603844483
259,202121002,6,18,mixed-cycle,,1.293670086691,2.487991241805,1.194321155114,24.679361669521,33.065584016202,54.833333333333,47.400000000000,1.000000000000,0.000000000000,192000,192000,100.925138402
260,020000022,3,12,other,,1.717710916202,2.646528873656,0.928817957454,24.427359683895,30.337585718743,18.666666666667,17.933333333333,1.000000000000,0.000000000000,192000,192000,41.273392278
261,202112002,6,18,mixed-cycle,,1.193906815858,1.830787249374,0.636880433515,24.593482506622,24.319903501425,25.666666666667,21.933333333333,1.000000000000,0.000000000000,192000,192000,89.724385248
264,101022002,5,16,repressilator,,0.367472428937,0.614083568444,0.246611139507,25.724966718728,25.313812567769,110.166666666667,112.066666666667,1.000000000000,0.000000000000,192000,192000,86.115536279
265,110122200,6,18,other,,0.799109557812,2.730393755467,1.931284197655,25.437185281286,38.005953114610,48.000000000000,44.933333333333,1.000000000000,0.000000000000,192000,192000,86.416474333
267,020120102,5,16,other,,1.404146643400,3.014423058065,1.610276414665,25.380606661839,36.394417646011,33.666666666667,30.200000000000,1.000000000000,0.000000000000,192000,192000,70.427737292
268,020122202,6,18,repressilator+toggle-core,,0.391627349939,0.615929996477,0.224302646537,25.237477339427,25.213220378344,143.666666666667,143.333333333333,1.000000000000,0.000000000000,192000,192000,64.416561736
269,000112002,4,14,mixed-cycle,,0.954827968873,2.374281029621,1.419453060748,25.928880372139,27.810361580501,32.166666666667,22.600000000000,1.000000000000,0.000000000000,192000,192000,38.933412186
270,001001000,2,10,other,,1.740803551328,3.202465423970,1.461661872642,24.376601502931,40.192940563436,17.166666666667,16.866666666667,1.000000000000,0.000000000000,192000,192000,43.899465796
