point_id,feasible,selected,objective_rms_spot_um,objective_track_length_mm,objective_glass_volume_mm3,constraint_edge_thickness_mm,constraint_efl_mm,constraint_lost_rays,decision_0,decision_1,decision_2,decision_3,decision_4,decision_5,decision_6,decision_7,decision_8,decision_9,decision_10
44,1,0,69.51481018811268,57.55487913912187,438.3397598174373,-0.12104364146814128,-0.4546436902301565,0,0.040606946522617274,-0.010590900159424793,-0.05477570356288047,0.03541456775689325,0.0014673395669263724,-0.0612252187219636,1.5664514213058598,1.8368436311320941,2.3283651245507713,4.8845356705284,2.7118830112108068
45,1,0,69.59478807567062,60.92579120975595,408.9749478244259,-0.14146008482785066,-0.40274220662899296,0,0.0335518267920433,-0.015530734763293638,-0.05394073667814968,0.0321727932582164,0.0014020925622324014,-0.06091266056356394,1.558278710737719,1.5663405468223277,2.242743904190371,1.9149703374121128,2.9036199210444824
46,1,0,69.5947880756718,60.92579120975594,408.9749478244258,-0.14146008482785066,-0.40274220662900007,0,0.0335518267920433,-0.015530734763293638,-0.05394073667814967,0.0321727932582164,0.0014020925622324014,-0.06091266056356394,1.558278710737719,1.5663405468223277,2.242743904190371,1.9149703374121125,2.9036199210444824
47,1,0,70.78250444845582,57.30411677164787,436.75565128064744,-0.12121738596540133,-0.6963445739205483,0,0.040593478064036306,-0.010590900159424797,-0.05439076087935536,0.035258697715597725,0.0014631057597653029,-0.06094851494387246,1.5664514213058593,1.7427150249804675,2.403886254521587,4.8845356705284,2.7118830112108068
48,1,0,72.1865527449334,55.85454727866261,444.6524210211329,-0.09710211200855334,-0.24375275073747815,0,0.042590075789142465,-0.010590900159424797,-0.05488200079834407,0.03625974524412392,0.0014631057597653033,-0.06094851494387246,1.568133633662995,1.8447846021572234,2.403886254521587,4.8845356705284,2.7118830112108068
49,1,0,72.30527018701706,57.2673364239023,430.90129511506905,-0.11946547383207196,-0.6132712257667379,0,0.040606946522617274,-0.010716884807636863,-0.054807666755547026,0.03541456775689325,0.0014673395669263724,-0.0612252187219636,1.5664514213058593,1.7427150249804675,2.3283651245507713,4.910354670944161,2.7118830112108068
50,1,0,74.43010963611226,59.59786561578023,406.5564007305185,-0.14149084399867462,-0.1654872399244809,0,0.03354911882289903,-0.015530734763293638,-0.05395358423045424,0.03133301946205225,0.0014020925622324014,-0.06091266056356394,1.5582748886995461,1.0906720715226241,2.692837415550109,1.9149703374121128,2.9036199210444824
51,1,0,76.57569359724566,60.27786685542848,375.51929650959113,-0.14260526686173636,-0.5284400553919184,0,0.03348679363722676,-0.01549276159277985,-0.053806558758213115,0.031149485654877962,0.0013899510943847172,-0.06016740864646711,1.558116625263487,1.085396931059702,2.2996160790697187,1.9149703374121128,2.9036199210444824
52,1,0,77.200616302717,60.260511873223834,372.8755076424594,-0.14260526686173658,-0.4937523975409377,0,0.03348679363722676,-0.015492761592779849,-0.05380655875821311,0.031149485654877962,0.001389951094384717,-0.06016740864646711,1.5581166252634873,1.085396931059702,2.2659543137340856,1.9149703374121128,2.9036199210444824
53,1,0,79.81711163347144,59.25406806117811,428.7201389359143,-0.1182253880748092,-0.9195192072562008,0,0.034925187805570926,-0.016236714334155147,-0.05399788919018027,0.03114218246156726,0.0013031791654562063,-0.05900474670105675,1.561464594735078,1.1445979618334832,2.918883747187639,2.006230169904157,2.4429629275974243
