seed,sample,operating_cost,d1_axis1_train,d1_axis2_train,d1_axis1_holdout,d1_axis2_holdout,d1_axis1_hourly,d1_axis2_hourly,d1_axis1_half_hour,d1_axis2_half_hour,d2_axis1_train,d2_axis2_train,d2_axis1_holdout,d2_axis2_holdout,d2_axis1_hourly,d2_axis2_hourly,d2_axis1_half_hour,d2_axis2_half_hour,d3_axis1_train,d3_axis2_train,d3_axis1_holdout,d3_axis2_holdout
424242,157,71.82135883797732845,0.25156160267826444,0.09575960300719723,0.25045555112084639,0.08952003789312786,0.25173976282154259,0.09431912058623000,0.25164864937707815,0.09403203537292937,0.31922863185267070,0.09575960300719723,0.31592855500602801,0.08952003789312786,0.31922863185267070,0.09431912058623000,0.31918153135243893,0.09403203537292937,0.65000000000000024,0.25156160267826444,0.65000000000000024,0.25045555112084639
424242,158,71.82135886893527754,0.25156160278535683,0.09575960482108330,0.25045555109572476,0.08952003887980682,0.25173976279756766,0.09431911879283612,0.25164864937425946,0.09403203593591185,0.31922863176589866,0.09575960482108330,0.31592855374831980,0.08952003887980682,0.31922863176589866,0.09431911879283612,0.31918153143493133,0.09403203593591185,0.65000000000000024,0.25156160278535683,0.65000000000000024,0.25045555109572476
424242,159,71.82135886962569771,0.25156160272980949,0.09575960300744019,0.25045555121517593,0.08952003689317523,0.25173976291322370,0.09431911540940548,0.25164864924839503,0.09403203587755622,0.31922863119579270,0.09575960300744019,0.31592855420900606,0.08952003689317523,0.31922863119579270,0.09431911540940548,0.31918153036581637,0.09403203587755622,0.65000000000000024,0.25156160272980949,0.65000000000000024,0.25045555121517593
424242,160,71.82135882558530682,0.25156160275051603,0.09575960298640113,0.25045555090396615,0.08952004157567450,0.25173976294113487,0.09431911916364018,0.25164864956044725,0.09403203848531631,0.31922863246652222,0.09575960298640113,0.31592855389892444,0.08952004157567450,0.31922863246652222,0.09431911916364018,0.31918153242635777,0.09403203848531631,0.65000000000000024,0.25156160275051603,0.65000000000000024,0.25045555090396615
424242,161,72.38947151665419710,0.25328545908200184,0.09621843879747242,0.25045555111705498,0.08952003839797085,0.25173976293244998,0.09431912286400583,0.25164864941744530,0.09403203412116808,0.31922863395866663,0.09621843879747242,0.31592855490010252,0.08952003839797085,0.31922863395866663,0.09431912286400583,0.31918152997587507,0.09403203412116808,0.65000000000000024,0.25328545908200184,0.65000000000000024,0.25045555111705498
424242,169,71.82135882618631229,0.25156160272854911,0.09575960307228758,0.25045555099660149,0.08952003548902925,0.25173976285474214,0.09431911655861924,0.25164864943189186,0.09403203294144717,0.31922863382532463,0.09575960307228758,0.31592855393890462,0.08952003548902925,0.31922863382532463,0.09431911655861924,0.31918153218054746,0.09403203294144717,0.65000000000000024,0.25156160272854911,0.65000000000000024,0.25045555099660149
424242,170,71.82135891313474474,0.25156160269775324,0.09575960498965197,0.25045555090964866,0.08952003925536389,0.25173976278869553,0.09431912257873305,0.25164864953134947,0.09403203436297813,0.31922863452480171,0.09575960498965197,0.31592855459201485,0.08952003925536389,0.31922863452480171,0.09431912257873305,0.31918153235912528,0.09403203436297813,0.65000000000000024,0.25156160269775324,0.65000000000000024,0.25045555090964866
424242,171,72.37443345545020179,0.25503806696559583,0.09701656148922289,0.25045555112980733,0.08952003373585882,0.25173976277455901,0.09431912309713757,0.25164864946553295,0.09403203581556507,0.31922863217369701,0.09701656148922289,0.31592855452003588,0.08952003373585882,0.31922863217369701,0.09431912309713757,0.31918153120108123,0.09403203581556507,0.65000000000000024,0.25503806696559583,0.65000000000000024,0.25045555112980733
424242,172,71.82135888694918435,0.25156160265618516,0.09575960278544111,0.25045555107788964,0.08952003851435864,0.25173976288937611,0.09431912224273804,0.25164864951703581,0.09403203883408458,0.31922863291995390,0.09575960278544111,0.31592855339837100,0.08952003851435864,0.31922863291995390,0.09431912224273804,0.31918153252871145,0.09403203883408458,0.65000000000000024,0.25156160265618516,0.65000000000000024,0.25045555107788964
424242,173,71.82135887276594133,0.25156160272893369,0.09575960287688846,0.25045555100653277,0.08952003771103938,0.25173976292658595,0.09431912432435019,0.25164864947549387,0.09403203508040499,0.31922863351065156,0.09575960287688846,0.31592855363644262,0.08952003771103938,0.31922863351065156,0.09431912432435019,0.31918153243954328,0.09403203508040499,0.65000000000000024,0.25156160272893369,0.65000000000000024,0.25045555100653277
