time_s,torso_x_m,torso_y_m,torso_z_m,front_left,front_right,rear_left,rear_right
0.004166666666666667,0.0000152757451016433,0.7203166180321497,-0.00001543701644556441,1,1,1,1
0.020833333333333332,0.00044637284577222293,0.7282539180251155,-0.00028829642285284573,1,1,1,1
0.0375,0.0009351599539991693,0.7350916673519,-0.00045605369702086983,1,1,1,1
0.05416666666666667,0.0013940418799871614,0.7393587341055322,-0.0016880700771828884,1,1,1,1
0.07083333333333333,0.001901411857707759,0.7420995113358293,-0.003078444909547827,1,1,1,1
0.0875,0.0024267067215622898,0.7438114236329824,-0.003922465810781614,1,1,1,1
0.10416666666666667,0.0030280118361642873,0.7443154291780927,-0.004225803766688335,1,1,1,1
0.12083333333333333,0.003805930670572002,0.7438305827992179,-0.004493383711610576,1,1,1,1
0.1375,0.0048542631090451385,0.7425984790019002,-0.005010503401160219,1,1,1,1
0.15416666666666667,0.0061180874082690595,0.7413807776692779,-0.005945443782600605,1,1,1,1
0.17083333333333334,0.007840996526663042,0.740141793446601,-0.006992487440042066,1,1,1,1
0.1875,0.009912377164656374,0.7385510732265947,-0.008012782017824826,1,1,1,1
0.2041666666666667,0.012327061334035936,0.7365810192439971,-0.008859183121811443,1,1,1,1
0.22083333333333335,0.015149633697876882,0.7344384861063905,-0.009234615073453826,1,1,1,1
0.23750000000000002,0.018478697403378756,0.7321207937008505,-0.009215260235019417,1,1,1,1
0.25416666666666665,0.022209892843269435,0.7294667882133847,-0.008911367570056655,1,1,1,1
0.2708333333333333,0.026293346209315442,0.7262895194175067,-0.008440929631443456,1,1,1,1
0.2875,0.0309329424746869,0.7230431437271141,-0.007916925367201873,1,1,1,1
0.30416666666666664,0.036168262156643476,0.7197337338329617,-0.007107307049706053,1,1,1,1
0.3208333333333333,0.04190887501493313,0.7159328685175109,-0.006194544765496207,1,1,1,1
0.33749999999999997,0.04842021138827089,0.7120933152280132,-0.005331767975093692,1,1,1,1
0.35416666666666663,0.05559617555593196,0.7080509862486024,-0.004390672215820329,1,1,1,1
0.3708333333333333,0.06337338896307904,0.7033869628222308,-0.003374260284951932,1,1,1,1
0.38749999999999996,0.0717128763862072,0.6979504990593233,-0.0021362077222520114,1,1,1,1
0.4041666666666667,0.08048559635066635,0.6956295380804811,0.00013767710162338893,1,1,1,1
0.42083333333333334,0.08896821493917434,0.6955132867011252,0.0037583054076789748,1,1,1,1
0.4375,0.09753287190334453,0.6941841295244782,0.007987477674877458,1,1,1,1
0.45416666666666666,0.10625462268691244,0.6921069429482442,0.012544486580588973,1,1,1,1
0.4708333333333333,0.11504174493978235,0.6899760958766962,0.0174705006064705,1,1,1,1
0.4875,0.12382880106513328,0.6871694399541745,0.02273470105456312,1,1,1,1
0.5041666666666667,0.13271329416866906,0.683987864859045,0.02863203144764928,1,1,1,1
0.5208333333333333,0.14159444796292353,0.6804082304467176,0.034785378351160426,1,1,1,1
0.5375,0.1504939607884723,0.6764726678557139,0.041073997926271734,1,1,1,1
0.5541666666666667,0.15947375632103378,0.6723125030210972,0.04727011297099694,1,1,1,1
0.5708333333333333,0.1685301533774308,0.6678976241805888,0.053373938626417546,1,1,1,1
0.5875,0.1776863006098633,0.663260390058319,0.059451761151057006,1,1,1,1
0.6041666666666666,0.18694040507164444,0.6583261129854097,0.06549806780288855,1,1,1,1
0.6208333333333333,0.1963107788313274,0.6531581490079604,0.07146895720557304,1,1,1,1
0.6375,0.2058928977704236,0.6486237367138703,0.07713751803024846,1,1,1,1
0.6541666666666667,0.21565222061043804,0.645450624831097,0.08232846416066474,1,1,1,1
0.6708333333333333,0.22526724705488008,0.6418225874492313,0.08688677460733853,1,1,1,1
0.6875,0.2348323947648088,0.6378636010750126,0.09065528407774896,1,1,1,1
0.7041666666666666,0.24442265666379032,0.6339442703427202,0.09379613629949193,1,1,1,1
0.7208333333333333,0.254123162135137,0.6298943512202922,0.09660799565652262,1,1,1,1
0.7374999999999999,0.26348733106274064,0.6266783965625435,0.09948948664550966,1,1,1,1
0.7541666666666667,0.2712825260029128,0.6271855012844885,0.10250300002013112,1,1,1,1
0.7708333333333333,0.278378048349359,0.6262107118601276,0.10465770271049071,1,1,1,0
0.7875,0.2851940225263351,0.6261237312327242,0.1055650221202567,1,1,1,0
0.8041666666666667,0.29186914393648,0.6257200604574881,0.10599325827318311,1,1,1,0
