niche_id,grid_x,grid_y,quality_train,descriptor_apex_height_train,descriptor_release_time_train,visit_count,decision_arm_length,decision_counterweight_mass,decision_projectile_mass,decision_sling_length,decision_initial_arm_angle,decision_release_angle,decision_joint_damping,decision_pivot_friction
51,11,2,0.14607910317978334,33.5684378257138,1.1222222222222222,1507,3.813160444987037,49.68366736807949,0.5,4.0020299449375445,-1.0903412775270356,0.55,0.07895773183791589,0
27,7,1,0.14926013724898693,21.700064564954705,0.7944444444444445,813,2.7351532166254886,62.840263984508994,0.5262374235433824,2.7942691831787116,-1.0039526305735116,0.4766399288509079,0.003484986471077201,0.02282888962799612
73,13,3,0.15339155827636286,39.668179305895805,1.577777777777778,1498,5.138643088832661,40.87808706802841,0.5,4.796252418084899,-1.1892409606235201,0.55,0.023788370222891934,0
94,14,4,0.15397225721748625,42.55586000607646,1.738888888888889,984,5.425649951198744,39.3618928115083,0.5,4.908726272518297,-1.2346123094473993,0.55,0.015602669382462103,0
41,1,2,0.1605839465345666,5.940288639812967,1.1611111111111112,3164,3.6717271086059093,53.52612419173063,0.5562528722665869,5.668836227888136,-1.25,-0.024695782385295243,0.4250513720245459,0.27615302432383176
52,12,2,0.16123075928975888,36.23909922813381,1.1555555555555557,1481,3.923159750933857,52.53493971190152,0.5,4.101368953772058,-1.1181724235899932,0.55,0,0.06609420158727275
74,14,3,0.16494336877223983,42.13175392031125,1.5611111111111111,1306,5.128402260012899,44.29873458544674,0.5061872436656216,4.750845348728004,-1.2060693382290746,0.55,0.02458426232224734,0
95,15,4,0.16887322617071718,45.164792981688386,1.7,750,5.529820348887978,41.72580088576923,0.5,4.912424691785691,-1.2212677873171862,0.55,0.02435565535788524,0
96,16,4,0.1801913119886919,48.120399246633234,1.6777777777777778,420,5.568844132844166,44.69617766153753,0.5,4.870553969744254,-1.2289170493474466,0.55,0.0021041490381701186,0
28,8,1,0.18490104610615238,24.62007189453937,0.7944444444444445,751,2.7162967160821863,76.17362523759502,0.5,2.7003417782301056,-1.0309112465573702,0.4943563687274471,0.018846776828189343,0.1884721398008937
53,13,2,0.1873909473738386,40.34943022971639,1.1944444444444444,1439,4.192197344621618,57.82385104325953,0.5,4.274877928788526,-1.137442658077325,0.55,0.06828969675317113,0.03567685345854836
75,15,3,0.189038571736992,46.072065039686024,1.577777777777778,1368,5.2905209428317965,48.40656211899992,0.5001169688545316,4.705801293427957,-1.2257478616068425,0.55,0.063567562439435,0
101,1,5,0.19564286845459258,5.922169155567657,2.0277777777777777,1675,5.160065697523249,22.137745740521247,0.5,5.95163077523622,-1.25,0.12294737661347964,0.01844319172657007,0
112,12,5,0.2058498387383311,36.208363224388556,2.0055555555555555,47,5.514271704630984,31.99794727936677,0.5,5.200961301705849,-1.25,0.55,0.06276316609322116,0.05912791060241873
76,16,3,0.2062497541762355,48.34869704792728,1.5333333333333334,1198,5.340216016746953,53.085230141024354,0.5148873921634002,4.707884805683347,-1.2115419515323382,0.55,0.04939336895323281,0.06247287122753582
97,17,4,0.20788601961318692,51.039085783119155,1.6555555555555557,171,5.6057936991589905,50.097537928731214,0.5,4.747957387592235,-1.2484916547954328,0.5375542087474242,0.020119981482514517,0.011454344605006293
22,2,1,0.20815417930444785,8.90772391154511,0.7944444444444445,1979,2.35457436789987,62.91699586396933,0.5,3.7336489324695057,-1.1565724512863191,0.2781828096008294,0.014270174642838805,0.009231403316830976
77,17,3,0.21447324088437808,52.15013927383892,1.5666666666666667,1118,5.499643381087475,53.17087947947478,0.5,4.72682046796073,-1.2249585644979657,0.55,0,0.0029460176006390207
54,14,2,0.22245961629619543,42.63112702536644,1.1333333333333333,1468,4.222872082455448,68.14119335152022,0.5,4.01995310279036,-1.1245864076814513,0.5376705371978334,0.10482894883323404,0.006517359511413287
29,9,1,0.2256529690315777,27.12888933322189,0.7944444444444445,747,2.7419534620364536,84.63670410375748,0.5272572897898272,2.6825378701191576,-1.0279145320235212,0.5342358156377793,0,0.237893706597619
78,18,3,0.23410949987480983,54.48060073584859,1.5166666666666668,721,5.537534665350651,57.6122378386626,0.5147427462472558,4.715441376960891,-1.2099185472553773,0.55,0.009124791389312412,0
144,4,7,0.24089805062110725,12.815069893394197,2.8000000000000003,682,5.250317480828402,20.020648312003843,0.5889976557798204,6,-1.25,0.4150136848989955,0,0.1332287168258148
55,15,2,0.24455126967595134,45.21568582477296,1.1611111111111112,1200,4.286112707340212,71.83170861161662,0.5,4.122170076343113,-1.1509850844721,0.5454025234730497,0.10444719557991186,0.009484840210415858
143,3,7,0.2451360810789571,10.955551732050278,2.8000000000000003,950,5.247581737691449,20,0.6146931540179293,6,-1.25,0.359500663004762,0,0.1397875696625546
