evaluations,elapsed_seconds,coverage,qd_score,best_quality,invalid_fraction
256,0.020264175,0.055,20.49704187984086,0.669210345865865,0.73828125
512,0.032661992,0.085,35.386563685535656,0.5423886963588602,0.4375
768,0.044994238,0.105,45.32388455832151,0.48247099069827515,0.3359375
1024,0.058508128,0.1175,52.90700580598945,0.4533639749451972,0.2890625
1280,0.073086878,0.135,62.890631048214004,0.4533639749451972,0.26328125
1536,0.088313987,0.155,73.73235264622897,0.4533639749451972,0.24934895833333334
1792,0.104601287,0.18,86.69338663038909,0.4533639749451972,0.23995535714285715
2048,0.119499567,0.195,97.80653379789996,0.3851504098022742,0.22802734375
2304,0.13381059,0.21,111.02010255410168,0.32890134032964335,0.21961805555555555
2560,0.148356489,0.23,124.92201313642126,0.32890134032964335,0.2140625
2816,0.162532838,0.2325,132.53085916071828,0.3275169550148149,0.20774147727272727
3072,0.177713606,0.2375,141.71559212657732,0.2309328189957603,0.20638020833333334
3328,0.192544434,0.24,148.66955832439086,0.2309328189957603,0.20342548076923078
3584,0.208394841,0.2425,155.68827805445005,0.2309328189957603,0.203125
3840,0.223119716,0.2475,167.47625618737544,0.228477031735475,0.19661458333333334
4096,0.238638953,0.2475,170.95248289474122,0.228477031735475,0.197265625
4352,0.253754319,0.2525,181.54740472027726,0.20270063997137727,0.19898897058823528
4608,0.268966928,0.26,193.38329025545107,0.19634715051930182,0.1987847222222222
4864,0.284945429,0.26,201.25825721308405,0.1944734164778914,0.19962993421052633
5120,0.30060012,0.2625,208.0220361602666,0.1944734164778914,0.1994140625
5376,0.315320885,0.265,211.93108834564492,0.1944734164778914,0.20052083333333334
5632,0.330296887,0.27,220.03915441828474,0.19346558857792143,0.20099431818181818
5888,0.345789034,0.2775,226.72492231749416,0.16462520205909653,0.20125679347826086
6144,0.360288842,0.2775,234.07533806199953,0.16462520205909653,0.20133463541666666
6400,0.375288314,0.28,247.9213588409201,0.15056006503140232,0.20203125
6656,0.390678748,0.28,256.6269237259353,0.15056006503140232,0.20222355769230768
6912,0.405707762,0.28,266.4095684751858,0.14447619112486595,0.2026909722222222
7168,0.420571991,0.285,282.23074778428895,0.14447619112486595,0.203125
7424,0.435379148,0.2875,287.54188218586125,0.14447619112486595,0.20272090517241378
7680,0.45139051,0.2875,293.6809743940988,0.14447619112486595,0.20299479166666667
7936,0.466248338,0.2875,307.98149397949356,0.14447619112486595,0.2017389112903226
8192,0.481444406,0.295,316.6756726670969,0.14447619112486595,0.2008056640625
8448,0.496273904,0.295,327.2816660565197,0.13312437658686738,0.20170454545454544
8704,0.511463402,0.3,338.4119069132751,0.128283975811283,0.20013786764705882
8960,0.527832214,0.3025,351.6116604753298,0.128283975811283,0.20078125
9216,0.542614741,0.3075,366.42440396940134,0.11863915454628816,0.20084635416666666
9472,0.556502221,0.3075,375.5793141868485,0.11863915454628816,0.20259712837837837
9728,0.572182893,0.31,380.431199584653,0.11863915454628816,0.201171875
9984,0.586871517,0.3125,387.8889682591018,0.11863915454628816,0.1997195512820513
10240,0.602282032,0.3125,395.8352442653706,0.11863915454628816,0.19951171875
10496,0.616563844,0.315,403.84076435164957,0.11457897536258645,0.1989329268292683
10752,0.632127892,0.315,409.8243602410751,0.11457897536258645,0.19893973214285715
11008,0.64696179,0.315,412.95808667878526,0.11457897536258645,0.19867369186046513
11264,0.662089967,0.315,419.5735261401198,0.083649166213142,0.19841974431818182
11520,0.677038038,0.3175,439.08724315180837,0.07565370025932695,0.19809027777777777
11776,0.692672528,0.32,446.7214720092312,0.07565370025932695,0.19777513586956522
12032,0.708440323,0.325,464.3876248315557,0.07565370025932695,0.1979720744680851
12288,0.723158288,0.33,484.90305859649686,0.07565370025932695,0.197265625
12544,0.737942195,0.33,492.3297849661722,0.07565370025932695,0.19738520408163265
12800,0.754336127,0.33,502.26349595859057,0.07565370025932695,0.198203125
13056,0.769939308,0.33,513.0964934687894,0.07565370025932695,0.19776348039215685
13312,0.785225409,0.33,517.9490097644858,0.07565370025932695,0.1971153846153846
13568,0.800213801,0.3325,527.6755366094856,0.0697758271955287,0.19693396226415094
13824,0.815249585,0.3325,530.5238437655984,0.0697758271955287,0.197265625
14080,0.828996762,0.3325,532.0961629421444,0.0697758271955287,0.19723011363636364
14336,0.844100267,0.3325,540.8400260514659,0.0697758271955287,0.19684709821428573
14592,0.859732088,0.335,549.6365615852644,0.0697758271955287,0.19668311403508773
14848,0.874842023,0.335,552.6819565022311,0.0697758271955287,0.197265625
15104,0.889107554,0.335,556.2539245524656,0.0697758271955287,0.19749735169491525
15360,0.903771517,0.335,558.471083013307,0.0697758271955287,0.1986328125
15616,0.918731527,0.335,567.3651383113696,0.0697758271955287,0.19851434426229508
15872,0.935573542,0.335,573.3607465792215,0.0697758271955287,0.19852570564516128
16128,0.950732308,0.3375,576.5929513872203,0.0697758271955287,0.19810267857142858
16384,0.965925356,0.34,584.465268717624,0.0697758271955287,0.19805908203125
16640,0.980758133,0.34,593.4225123971065,0.0697758271955287,0.19789663461538462
16896,0.995741414,0.34,597.323050583862,0.0697758271955287,0.197265625
17152,1.010251363,0.34,601.6467820542271,0.0697758271955287,0.19694496268656717
17408,1.025231464,0.34,604.1816463155565,0.0697758271955287,0.1968060661764706
17664,1.039790113,0.3425,607.1157956556111,0.0697758271955287,0.1969542572463768
17920,1.054436315,0.3425,611.5330110764469,0.0697758271955287,0.19754464285714285
18176,1.069697105,0.3425,616.4561338928315,0.0697758271955287,0.19718309859154928
18432,1.083847893,0.345,618.2634984790946,0.0697758271955287,0.1976996527777778
18688,1.09796791,0.345,622.2227280307711,0.0697758271955287,0.19809503424657535
18944,1.112136838,0.345,622.3654176400664,0.0697758271955287,0.19826858108108109
19200,1.125927405,0.345,624.3072688444357,0.0697758271955287,0.19854166666666667
19456,1.140382992,0.345,625.0607193344146,0.0693520575542147,0.19906455592105263
19712,1.155703603,0.345,629.5980033643668,0.0693520575542147,0.19911728896103897
19968,1.169437919,0.3475,632.7574026088768,0.0693520575542147,0.19921875
20224,1.184819582,0.3475,636.1781776021251,0.0688992415472151,0.19941653481012658
20480,1.1997023709999999,0.3475,638.5842320587902,0.0688992415472151,0.19921875
20736,1.214315442,0.3475,643.1710077373986,0.0688992415472151,0.1994116512345679
20992,1.227990596,0.35,647.7441058959175,0.0688992415472151,0.19936166158536586
21248,1.242694429,0.35,651.9720090778533,0.0688992415472151,0.1988422439759036
21504,1.256639721,0.35,653.7708457269825,0.0688992415472151,0.19940476190476192
21760,1.27152359,0.35,659.4700005070727,0.0688992415472151,0.19958639705882353
22016,1.285335398,0.35,660.3878098271334,0.0688992415472151,0.20017260174418605
22272,1.299091014,0.3525,664.9054210333601,0.06721780896845013,0.20083512931034483
22528,1.314276921,0.3525,671.959354437325,0.06721780896845013,0.201171875
22784,1.329315635,0.3525,674.781801225174,0.06721780896845013,0.20158883426966293
23040,1.343231566,0.3525,675.6609704356231,0.06721780896845013,0.20212673611111112
23296,1.357051544,0.3525,677.5790333101586,0.06721780896845013,0.20248111263736263
23552,1.3741279849999999,0.3525,681.0857203949515,0.06721780896845013,0.20291270380434784
23808,1.388275433,0.3525,682.8451221448275,0.06721780896845013,0.20287298387096775
24064,1.403479641,0.3525,683.0711353983904,0.06721780896845013,0.20308344414893617
24320,1.418127943,0.3525,690.2606265933297,0.06721780896845013,0.20341282894736842
24576,1.433128675,0.3525,691.4642799239052,0.06721780896845013,0.20414225260416666
24832,1.4475815619999999,0.3525,693.5253687713112,0.06721780896845013,0.20384987113402062
25088,1.463030547,0.3525,695.3588762890213,0.06721780896845013,0.20380261479591838
25344,1.478381529,0.3525,696.36373536349,0.06721780896845013,0.20399305555555555
25600,1.493037311,0.3525,697.0867173365543,0.06721780896845013,0.2040234375
25856,1.507493878,0.3525,700.7172443052531,0.06721780896845013,0.2040145420792079
26112,1.522290404,0.3525,703.4213543667795,0.06721780896845013,0.20454197303921567
26368,1.536313018,0.355,711.3444978727673,0.06694266825090471,0.20460406553398058
