candidate_id,feasible,scalar_fitness,log_loss,brier,pr_auc,roc_auc,ece,recall,precision,predicted_positive_rate,sharpness,error_ratio,false_positives,false_negatives,mean_model_bytes,mean_structural_cost,estimated_structural_cost,recall_violation,structural_violation,model_fits,trees_fitted,elapsed_seconds,failure,decision_n_trees,decision_max_depth,decision_min_samples_leaf,decision_min_samples_split,decision_row_sample_fraction,decision_feature_fraction,decision_positive_sampling_weight,decision_criterion_index
0,0,15.815510557964274,0.43177640929206385,0.13545166788413351,0.26879581591711593,0.665875,0.05540537207207205,0,0,0.016666666666666666,0.12689672564018184,-0.9138138523837167,4,40,84363,214,777,0.1,-0.9996115,5,185,0.02366604,,37,16,9,11,0.5308842106786658,0.7829961434852987,1.6107657773184396,0
1,1,0.6540145722368431,0.6540145722368431,0.19166665000017089,0.22301402658441655,0.6176875,0.1685183476851852,0.325,0.24074074074074073,0.225,0.25925741041200623,0.17609125905568124,41,27,8467.4,27,63,-0.225,-0.9999685,5,45,0.008383481,,9,2,45,6,0.9698301339301733,0.8638709252048246,2.6188010445214,0
2,0,15.815510557964274,0.5867298054162562,0.1532689534065093,0.26545309967317443,0.6465,0.13268671077586208,0,0,0,0.0286568064496463,-1.6127838567197355,0,40,304891.2,891.8,3306,0.1,-0.998347,5,870,0.066478396,,174,13,12,24,0.635117943433594,0.47309596969218515,0.5683194596431289,0
3,0,15.815510557964274,1.816359773002618,0.1624519267014716,0.1928560606060606,0.544625,0.15699325595238095,0,0,0,0.021303323415125742,-1.6127838567197355,0,40,49755.6,147,392,0.1,-0.999804,5,140,0.017908525,,28,18,23,37,0.9022729598055808,0.489853733468688,0.6479165420263292,1
4,0,15.815510557964274,0.43763991988660433,0.13504833333335398,0.2587669820563238,0.6485,0.034749979166666715,0,0,0,0.09010634822033199,-1.6127838567197355,0,40,148524,378.4,7650,0.1,-0.996175,5,250,0.032475515,,50,9,2,19,0.8044347576249194,0.4090787784911685,0.8482068321369491,1
5,0,15.815510557964274,0.4206462344165086,0.132813775510204,0.2692361188002842,0.6888125,0.027559523809523815,0,0,0,0.10753695707610571,-1.6127838567197355,0,40,152949,413,3570,0.1,-0.998215,5,350,0.042973918,,70,23,3,12,0.41330688760667667,0.9996007475763476,1.063477196032565,1
6,1,0.48991001956594155,0.48991001956594155,0.14400886740641566,0.2684588748723536,0.6760625,0.08493579326923081,0.2,0.42105263157894735,0.07916666666666666,0.16999104493895406,-0.43933269383026263,11,32,41059.6,91,507,-0.1,-0.9997465,5,65,0.009421492,,13,7,7,17,0.7315776202903191,0.5875567366297636,2.1287060367108372,0
7,0,15.815510557964274,2.113768499526028,0.16630384334874196,0.17872807017543857,0.5275,0.16596515586283184,0,0,0,0.002389099151628558,-1.6127838567197355,0,40,136002.4,453.2,791,0.1,-0.9996045,5,565,0.072700747,,113,19,35,2,0.7432894455179831,0.666365254739334,0.7695390090804288,1
8,0,15.815510557964274,0.4799706739610544,0.14074079230713774,0.2783432846204529,0.638875,0.07842038134328361,0,0,0,0.14807230607092955,-1.6127838567197355,0,40,133552.6,450.2,670,0.1,-0.999665,5,670,0.105624507,,134,6,57,4,0.9343976887848476,0.691444600101814,2.0847960376978025,0
9,1,0.5211009459919088,0.5211009459919088,0.1732438016529508,0.2238160808479539,0.6269375,0.17613630530303026,0.225,0.20930232558139536,0.17916666666666667,0.17720421645418385,0.03891806603036966,34,31,17341,51.2,99,-0.125,-0.9999505,5,55,0.00619166,,11,17,16,8,0.44781660042136034,0.8273045121024382,3.390730549362489,0
10,1,0.5372901654197908,0.5372901654197908,0.17811639118457295,0.21800212326887713,0.582625,0.1753787878787878,0.3,0.2857142857142857,0.175,0.1421696426818168,0.028963695935316558,30,28,34270.8,105,220,-0.19999999999999998,-0.99989,5,110,0.005985448,,22,9,19,3,0.5626188019971843,0.268790204374696,3.83787731009163,1
11,0,15.815510557964274,0.5521865793533663,0.14334173428830682,0.23374802616026016,0.6128125,0.09040787361111112,0,0,0.004166666666666667,0.10768881701971128,-1.3117538610557542,1,40,261890.4,817,31392,0.1,-0.984304,5,480,0.088834514,,96,21,1,48,0.8532835482427429,0.7636193711650305,0.6824656380504204,0
12,0,15.315510557964274,0.4405979481287404,0.13871296296300048,0.24026586462631183,0.6379375,0.049999962500000036,0.05,0.5,0.016666666666666666,0.11470567731129742,-1.1139433523068367,2,38,117300.8,249.8,7590,0.05,-0.996205,5,150,0.021960294,,30,14,1,7,0.6637457407488847,0.5429212668270291,1.2482622669978525,1
13,1,0.5553369595240435,0.5553369595240435,0.19015459428073736,0.2765280203352741,0.694125,0.2142570281124498,0.575,0.2911392405063291,0.32916666666666666,0.21154320650232847,0.5006023505691853,56,17,141470,448.6,6557,-0.475,-0.9967215,5,415,0.05655482,,83,10,3,59,0.6228879279312716,0.9255592628224258,2.9608882209347764,0
14,0,15.815510557964274,0.4327651721158581,0.13493131964175623,0.2685345895002211,0.6670625,0.05633187772925767,0,0,0,0.08358754916544997,-1.6127838567197355,0,40,499110,1354.4,14427,0.1,-0.9927865,5,1145,0.125232728,,229,5,5,29,0.8383396889517516,0.36038487956263343,1.1520143441036497,1
15,0,15.315510557964274,0.4274161159517328,0.13161008230458082,0.3017792675785549,0.666875,0.04722216805555549,0.05,0.5,0.016666666666666666,0.11601717342987734,-1.1139433523068367,2,38,65510.2,144.4,846,0.05,-0.999577,5,90,0.006584964,,18,22,4,3,0.4992509768585566,0.3058849384499787,1.4189534169043228,1
