design,field_deg,wavelength_um,ray_id,x_mm,y_mm
reference,20,0.6563,32,-0.019670131399592172,18.4323128643335
reference,20,0.6563,33,-0.01569206213908858,18.462521657951154
reference,20,0.6563,34,-0.007568515727340186,18.53739588668067
reference,20,0.6563,35,0.008265940456274157,18.69644346053573
reference,20,0.6563,36,-0.04420228353977329,18.44905855515716
reference,20,0.6563,37,-0.044823777036370416,18.434742755907262
reference,20,0.6563,38,-0.04345847251387713,18.428549762300936
reference,20,0.6563,39,-0.03911262314612518,18.437397945253874
reference,20,0.6563,40,-0.02960131829133994,18.473220942430455
reference,20,0.6563,41,-0.010738097396886914,18.558394385662666
reference,20,0.6563,42,0.02540122440844028,18.736703400309764
reference,20,0.6563,43,-0.06861365405019404,18.43546108834513
reference,20,0.6563,44,-0.06523737148524855,18.43319394574757
reference,20,0.6563,45,-0.05611247050661161,18.448357624380613
reference,20,0.6563,46,-0.03734551834750732,18.49525228603432
reference,20,0.6563,47,-0.001469576803371897,18.600487578945568
reference,20,0.6563,48,-0.06324756935225384,18.470012402568177
optimized,0,0.4861,0,0.017051916903600528,0
optimized,0,0.4861,1,0.011640596486360621,0.007760397657572193
optimized,0,0.4861,2,0.009885503539869944,0.0032951678466232037
optimized,0,0.4861,3,0.009177097351881436,0
optimized,0,0.4861,4,0.009885503539869944,-0.0032951678466232037
optimized,0,0.4861,5,0.011640596486360621,-0.007760397657572193
optimized,0,0.4861,6,0.007760397657572193,0.011640596486360621
optimized,0,0.4861,7,0.005607177247330508,0.005607177247330508
optimized,0,0.4861,8,0.003856675681545463,0.0019283378407727314
optimized,0,0.4861,9,0.0032049109098004624,0
optimized,0,0.4861,10,0.003856675681545463,-0.0019283378407727314
optimized,0,0.4861,11,0.005607177247330508,-0.005607177247330508
optimized,0,0.4861,12,0.007760397657572193,-0.011640596486360621
optimized,0,0.4861,13,0.0032951678466232037,0.009885503539869944
optimized,0,0.4861,14,0.0019283378407727314,0.003856675681545463
optimized,0,0.4861,15,0.0009031410442597032,0.0009031410442597032
optimized,0,0.4861,16,0.0005308431494047694,0
optimized,0,0.4861,17,0.0009031410442597032,-0.0009031410442597032
optimized,0,0.4861,18,0.0019283378407727314,-0.003856675681545463
optimized,0,0.4861,19,0.0032951678466232037,-0.009885503539869944
optimized,0,0.4861,20,0,0.017051916903600528
optimized,0,0.4861,21,0,0.009177097351881436
optimized,0,0.4861,22,0,0.0032049109098004624
optimized,0,0.4861,23,0,0.0005308431494047694
optimized,0,0.4861,24,0,0
optimized,0,0.4861,25,0,-0.0005308431494047694
optimized,0,0.4861,26,0,-0.0032049109098004624
optimized,0,0.4861,27,0,-0.009177097351881436
optimized,0,0.4861,28,0,-0.017051916903600528
optimized,0,0.4861,29,-0.0032951678466232037,0.009885503539869944
optimized,0,0.4861,30,-0.0019283378407727314,0.003856675681545463
optimized,0,0.4861,31,-0.0009031410442597032,0.0009031410442597032
optimized,0,0.4861,32,-0.0005308431494047694,0
optimized,0,0.4861,33,-0.0009031410442597032,-0.0009031410442597032
optimized,0,0.4861,34,-0.0019283378407727314,-0.003856675681545463
optimized,0,0.4861,35,-0.0032951678466232037,-0.009885503539869944
optimized,0,0.4861,36,-0.007760397657572193,0.011640596486360621
optimized,0,0.4861,37,-0.005607177247330508,0.005607177247330508
optimized,0,0.4861,38,-0.003856675681545463,0.0019283378407727314
optimized,0,0.4861,39,-0.0032049109098004624,0
optimized,0,0.4861,40,-0.003856675681545463,-0.0019283378407727314
optimized,0,0.4861,41,-0.005607177247330508,-0.005607177247330508
optimized,0,0.4861,42,-0.007760397657572193,-0.011640596486360621
optimized,0,0.4861,43,-0.011640596486360621,0.007760397657572193
optimized,0,0.4861,44,-0.009885503539869944,0.0032951678466232037
