point_id,feasible,selected,objective_mean_huber_error,objective_p95_detection_error,objective_total_emission_g_s,decision_source_1_x_m,decision_source_1_y_m,decision_source_1_log10_emission_g_s,decision_source_1_height_m,decision_source_2_x_m,decision_source_2_y_m,decision_source_2_log10_emission_g_s,decision_source_2_height_m,decision_wind_direction_bias_deg,decision_wind_speed_scale,decision_lateral_dispersion_scale,decision_vertical_dispersion_scale
163,1,0,0.04711952468201869,1.086655576425505,0.38885714234127045,-824.1675774287223,400.8861330117312,-0.5505402420701733,20.00036509806511,959.9819356539041,-501.9713506152566,-0.969120181938042,24.71893336494385,2.509012855172263,0.8000266217652716,1.2194105318985127,0.7000164045541482
164,1,0,0.04863269967144384,1.082787332409207,0.3744461157824009,-814.1747052663837,408.1261669980133,-0.5629828470994503,20.00073826022153,961.2471794304247,-506.6061419059365,-0.996072508991742,23.546905103937505,2.5258552219840396,0.8000032547667502,1.2268630352216412,0.7000012027820774
165,1,0,0.048912414342316406,1.083797575695841,0.37385365968950846,-814.1608511543284,408.3651448277595,-0.5629828470994503,20.021183196052597,961.2471794304247,-506.6061419059365,-0.9986298641191687,24.20903316087974,2.5049717618884033,0.8000032547667502,1.2163989050707698,0.7000012027820774
166,1,0,0.05388371604623161,1.0699884755520226,0.36386997759124506,-815.6701616972533,403.1866618141753,-0.5885902951276378,20.00019401311604,962.5680139697545,-503.2694393294471,-0.9747158412248791,21.973098287733407,1.494155944715537,0.8000086775823394,1.2718836174367372,0.7000000146366296
167,1,0,0.04934300598146933,1.1034625502717024,0.3669299170502438,-814.0534547206814,402.11426631470806,-0.5786815505876486,20.032769562770824,963.613093354523,-501.72119780353137,-0.9867270265405192,23.917478783165848,2.5042845206844744,0.800021886986336,1.2219806904341954,0.7000013598387538
168,1,0,0.051102159112435604,1.1037583048796153,0.3624006080881409,-815.8732026996829,401.91372629863474,-0.581251953678838,20.264645466731068,962.9305162263439,-510.73570766073357,-0.999431653580114,23.260872534832455,2.1271026931164587,0.8000007214282685,1.2835606374250803,0.7000136721710276
169,1,0,0.05593585877812855,1.1239481770688062,0.3540112999371278,-813.8525308705061,410.618972324134,-0.5998876399344177,20.094536935661623,962.9676676537742,-501.1675470193029,-0.9881857889793222,23.563070898244803,1.359413029087981,0.8001082809783988,1.2999999999999998,0.7000078390938844
170,1,0,0.05562752878171684,1.1254306083976022,0.34704535469551845,-815.6616562806491,403.31478674313723,-0.6178916884916288,20.001458277367924,962.5680139697545,-503.2694393294471,-0.9747158412248791,21.973098287733407,1.494155944715537,0.8000085384027906,1.2718836174367372,0.7000000146366296
171,1,0,0.05090385085178334,1.141462355808426,0.35430530987111464,-814.1608511543284,401.9491434994653,-0.5951845339691098,20.021183196052597,961.2471794304247,-506.59950879190205,-0.9986298641191687,22.632407724459355,2.5049717618884033,0.8000032547667502,1.2180750719415752,0.7000012027820774
172,1,0,0.050834050763653264,1.1566593419587963,0.3584997614838316,-809.4904259624852,401.95474877754907,-0.5944025279428682,20.003778311301332,972.7107628778638,-509.32860589541167,-0.9827467251155781,22.66228001257008,2.455404118125104,0.8000054438476705,1.19193166463275,0.7000082698249019
173,1,0,0.05602918787100219,1.1653735413307045,0.3380917788320847,-815.4410594444707,408.2096189686696,-0.6307620009696177,20.016597019661184,962.5702381525653,-503.2502738800973,-0.9826333485514225,23.93342169733421,1.5069508221931494,0.8000086029133857,1.2157545881668346,0.7000181615542842
174,1,0,0.05673590353728377,1.164022149931589,0.33525893510116306,-813.8655890398086,412.29896092282905,-0.6311297483239504,20.014833347619664,962.5826558899678,-503.2693437084225,-0.9937690320331038,24.043759012695123,1.5022445870772674,0.8000126171918194,1.2703868985764428,0.7000253251470102
175,1,0,0.05213600837573897,1.1839760239873054,0.34422696416606735,-809.9961523133368,410.0079158246475,-0.6135091734569211,20.041294217974766,972.5653636005993,-502.5745118511302,-0.9968345803366486,21.9726687166444,2.5050034674131663,0.8000000002569179,1.2090968050997657,0.7000005720343634
176,1,0,0.05233115860908034,1.191101258815765,0.3424029538208677,-814.1608511543284,401.9491434994653,-0.6160285848834239,20.021183196052597,961.2471794304247,-506.59950879190205,-0.9986298641191687,22.632407724459355,2.5049717618884033,0.8000032547667502,1.2180750719415752,0.7000012027820774
177,1,0,0.051869248067358244,1.1925206185451813,0.35206394834599214,-815.6616562806491,403.31478674313723,-0.6089426611390983,20.00158624772052,962.9601948309356,-515.2927994411641,-0.9747158412248791,21.973098287733407,2.3748024006182145,0.8000085384027906,1.270669116789384,0.7000000146366296
178,1,0,0.05150894947002518,1.201452255625222,0.3482103403682908,-816.1016086130055,402.050443500872,-0.6145863218205085,20.004302179733436,962.2377853562846,-498.258921194963,-0.9774970708489914,23.683298172798604,2.567853014886686,0.8002352005991873,1.2164758669858897,0.7000333547675288
179,1,0,0.052758700719157704,1.209369399468092,0.33986094862393734,-815.7991150947273,401.8454578190376,-0.620612953154662,20.021183196052597,961.2471794304247,-509.5246584159346,-0.9986298641191687,22.639829620467548,2.5049717618884033,0.8000032547667502,1.2180750719415752,0.7000012027820774
180,1,0,0.05865780227316915,1.2178433666819386,0.32097647726338463,-815.6616562806491,403.31478674313723,-0.6675983554322564,20.000159247651,962.5702381525653,-503.26934370842264,-0.9747158412248791,21.973098287733407,1.494155944715537,0.8000085660388649,1.2718836174367372,0.7000000146366296
181,1,0,0.05351205376844795,1.2329293223047832,0.3329648583937496,-814.1803335314437,401.9491434994653,-0.634276102747797,20.021183196052597,961.2728225388698,-506.59950879190205,-0.9963723318525841,22.632407724459355,2.5049717618884033,0.8000032925052467,1.2180750719415752,0.7000012022085385
182,1,0,0.053579510308971026,1.2328344638938704,0.332506578839723,-814.1608511543284,401.9491434994653,-0.634276102747797,20.021183196052597,961.2471794304247,-506.59950879190205,-0.998350557656057,22.632407724459355,2.5049717618884033,0.8000032547667502,1.2180750719415752,0.7000012027820774
183,1,0,0.05456783122218701,1.2520437712262265,0.3272848517327222,-815.5484047842583,401.90891798608584,-0.6442903948731067,20.01338378448665,967.848703711923,-501.7659610864564,-0.9980496596541393,24.143906180413637,2.4570104367562093,0.8000234267672333,1.204577791992055,0.7000270300898577
184,1,0,0.05960614937925946,1.24783540355227,0.30814863093569356,-814.6990110166832,380.65322786069777,-0.6881228853097416,20.000206259244315,962.9547849068365,-510.41617294140246,-0.9867815929722956,24.428597064593703,1.7076251945532723,0.8000029799770427,1.286895750987009,0.700017275126946
185,1,0,0.0616307095560014,1.2635976950493024,0.30176849933655187,-813.8525308705061,390.2780988470256,-0.6964244674259814,20.072053171445713,962.9676676537742,-501.1675470193029,-0.997433128812103,23.11461178417963,1.359413029087981,0.8000381872453495,1.3,0.7000078390938844
186,1,0,0.05896654216406584,1.2743674057525851,0.30814863093569356,-814.6990110166832,401.8683076402914,-0.6881228853097416,20.00020625924432,962.9547849068365,-510.41617294140246,-0.9867815929722956,24.428597064593703,1.7076251945532723,0.8000029799770427,1.286895750987009,0.700017275126946
187,1,0,0.05310197265765471,1.291506851733415,0.33541420911870934,-816.7247106485465,403.03958628298597,-0.6593062150312425,20.00093292984664,963.4446294227325,-503.50360013431396,-0.9344640801529409,23.366185189397893,2.4858341652806626,0.8000091186269873,1.2274258579332473,0.7000529271968631
188,1,0,0.05427801843369803,1.3037468916951065,0.32569609236446534,-815.5486895596747,401.91980969107954,-0.6578320815053748,20.01177610682105,967.796467074383,-501.7659610864564,-0.9754112749319962,24.143906180413637,2.4280864341696855,0.8000084826447538,1.271256488620773,0.7000270300898577
189,1,0,0.056714810686291764,1.3200552992386587,0.31189366404115165,-815.5604864839138,401.90891798608584,-0.6741599909675109,20.000402046185805,967.848703711923,-503.2268214926278,-0.9994116038248908,24.143906180413637,2.4570104367562093,0.8000098865327037,1.204577791992055,0.7000035044039548
190,1,0,0.057957582356718516,1.3166262802909179,0.3138851224041901,-816.6537273549454,403.0027469886597,-0.6728307850916733,20.015284960483616,962.9635081646082,-537.1216920671585,-0.9936283928585161,22.394021138531613,2.306869690280962,0.8000033339288193,1.2883171757896452,0.7000076979573298
191,1,0,0.05622928655152495,1.3302978518657231,0.3169183315762285,-816.6537273549454,401.92668833450614,-0.6700117450286337,20.009451368772606,962.958700028759,-538.1496714699183,-0.9866238070409894,24.10574467940791,2.8316665769404277,0.80000214463743,1.2883171757896454,0.7000076979573298
192,1,0,0.056266540176518574,1.3517613587908897,0.31189366404115165,-815.5604864839138,401.90891798608584,-0.6741599909675109,20.000402046185805,967.848703711923,-503.2268214926278,-0.9994116038248908,24.143906180413637,2.4570104367562093,0.8000098865327037,1.2966440337337166,0.7000035044039548
193,1,0,0.06062191618641017,1.3429921438301364,0.29482196644194686,-815.874013707501,401.92668833450614,-0.7173913398003824,20.00713123815476,962.9547849068365,-502.04693637445916,-0.9866238070409894,24.17030379356997,1.7186647322365323,0.8000008577539206,1.2836374758974265,0.7000076979573298
194,1,0,0.0659726097535755,1.334245614849717,0.29351316921894416,-815.8732026996829,401.92668833450614,-0.7137864643852259,20.264645466731068,962.9305162263439,-509.401611092964,-0.999039871196437,24.278873967697436,0.8076292478869078,0.8000008577539206,1.2835606374250803,0.7000141033118821
195,1,0,0.05529010641174823,1.377480544090706,0.31780432807405923,-816.6537273549455,401.92668833450614,-0.6682156483750317,20.013713580445277,962.958700028759,-502.04693637445916,-0.9866238070409894,24.192519611507198,2.849287618480207,0.8000015188891691,1.2836374758974265,0.7000076979573298
196,1,0,0.06286285006721576,1.3611129537732642,0.28555013569849075,-815.5595507476448,403.93419107324985,-0.7320816138200201,20.014922406601514,962.9478604979629,-509.49289207674855,-0.998994460977253,23.189827267659233,1.5984535795686616,0.800007626600266,1.29819786325853,0.7000087204984906
197,1,0,0.057710722915437204,1.376162895509049,0.30273187121224715,-815.5578526958141,399.11787693287886,-0.6945305827918498,20.04128677716932,961.2862648816572,-508.5206167751646,-0.997069919143208,21.995635262524033,2.523307989993647,0.8000000002569179,1.2328242542090044,0.7000059903919222
198,1,0,0.05813448596917603,1.3941545064456244,0.30084189428546254,-816.1016086130055,410.57827113907035,-0.7059906344698526,20.01085491086088,962.2412548630036,-498.25892119496314,-0.9827619994842438,23.48766799214998,2.567853014886686,0.8002356318358629,1.2164758669858897,0.700033354767529
199,1,0,0.06431976871654081,1.383352337359911,0.2800973209686926,-813.8525308705061,390.2780988470256,-0.7459245944754798,20.07205317144571,962.9676676537742,-501.1675470193029,-0.997433128812103,23.11461178417963,1.359413029087981,0.8000381872453495,1.2502646150532295,0.7000078390938844
200,1,0,0.05863995765169158,1.4050941880449717,0.29669323727275787,-814.0534547206814,402.23228897927856,-0.7132258843623487,20.001756381199492,963.5784903525127,-502.0436302567671,-0.9865234776862997,23.883182878478564,2.4987254581204343,0.8000218662418674,1.2219806904341954,0.7000001850016329
201,1,0,0.059553524860719145,1.4266951104218333,0.29218187419238945,-815.5228401472166,404.0498324511386,-0.7296653949512217,20.121142471828442,961.4318986301124,-509.93644124446996,-0.9753926832065012,23.22356287177894,2.463664945846177,0.8000051547826404,1.2934173980947647,0.7000055476338796
202,1,0,0.06334150592716883,1.4170903973527964,0.27809953209876326,-810.6385009869775,402.3154899885775,-0.7570323681647847,20.007131238154756,963.0353546212442,-502.04693637445916,-0.9866238070409894,24.029645448161553,1.7286156978921277,0.8003768853636035,1.2836374758974265,0.7000076979573298
203,1,0,0.06783399663631864,1.4163560202074108,0.27583959038136613,-814.2993160506692,395.8722546266164,-0.7557430053796683,20.00171042049474,959.9683185365433,-553.045246460203,-0.9984924765709706,22.854905299361192,1.671354071472007,0.800026716007912,1.2452178484914196,0.7000014987804325
204,1,0,0.059826511081404785,1.4436988258898964,0.2921818741923894,-815.3552587087158,401.9010877178109,-0.7296653949512218,20.121142471828442,961.2718051238454,-509.9364412444699,-0.9753926832065012,23.842285952417306,2.463664945846177,0.8000842501757118,1.21709337810169,0.7000055476338796
205,1,0,0.062302134774575246,1.4391967226959679,0.2798315827568822,-816.0755786142943,400.60102427915865,-0.746762912488975,20.01272335330157,962.7265590457628,-507.80497863703465,-0.9970860449038781,23.26140081942725,2.142661315729659,0.8000101783911568,1.1901561529237803,0.700013663258426
206,1,0,0.06964272059717522,1.4245278491210849,0.2723297332295041,-815.8051989714379,406.5292348098933,-0.7796322010382832,20.0380546168683,944.0081950979195,-540.401455566381,-0.9737510423323323,21.09376506468753,1.486086248889677,0.8000567780993133,1.2884583413127229,0.7000050329440808
207,1,0,0.0609959783447974,1.4753391074699191,0.28048763416750494,-815.2922330861825,395.79754255219575,-0.744111173216163,20.003756788435318,962.9677112933497,-506.62733058674456,-0.9989935653522435,22.687847246506635,2.6514507654358193,0.8000008590272889,1.297369593966053,0.7000002630104982
208,1,0,0.06152254805937428,1.4856026897074188,0.2791960031634596,-814.1608511543284,401.9491434994653,-0.7474381663560477,20.021183196052597,961.2471794304247,-506.59950879190205,-0.9986298641191687,22.632407724459355,2.5049717618884033,0.8000032547667502,1.2180750719415752,0.7000012027820774
209,1,0,0.06032378172534793,1.4893233377190382,0.28538934183848547,-815.5595507476448,403.936403141298,-0.7320816138200201,20.004367028119447,962.9478604979631,-509.4928920767486,-0.9996917242953445,23.788688905964023,2.9845282043796484,0.800007626600266,1.295543946001335,0.7000085314441769
210,1,0,0.07082672713239162,1.465170777071156,0.26872985805501887,-815.5578023948882,397.2363986620099,-0.9343821405777337,20.006962727244357,973.4317534258405,-507.25629656623914,-0.8169590604498244,22.02746717916277,2.4699948552290465,0.8000002251103959,1.294108957929028,0.7000090534959678
211,1,0,0.07617810903275006,1.4656435553356624,0.24016183089757515,-817.2946032682754,408.92548883226743,-0.8586450807992689,20.0006866730425,842.8315172893672,-555.7131796794711,-0.992712880828299,31.115737711017307,2.315769020186427,0.8000871122120365,1.2955800960873316,0.7000102394281253
212,1,0,0.07263295139181697,1.4877112001696542,0.25713107923862827,-796.4970596590686,406.7075964911779,-0.9529802925269977,20.06109868347503,961.5596446395164,-549.3711774141402,-0.8365506743785023,28.592913667808702,2.8411896602875535,0.8000666230150282,1.295600642706872,0.7000098924352085
213,1,0,0.06514209511086848,1.5331803827609936,0.26338438085587634,-815.3552587087158,401.9419920222176,-0.8318252189475394,20.11536010619806,963.383802470876,-501.90984372240075,-0.935190727291767,23.357467641017482,2.463664945846177,0.8000854264068086,1.2851668728792829,0.7000539610065458
214,1,0,0.06657572945734473,1.5351506624452622,0.25223030977857847,-815.3552587087158,401.9010877178109,-0.8344586492410733,20.121142471828442,961.2415462351266,-501.90975772287015,-0.9753903117250329,22.62155348166861,2.463664945846177,0.8000862196446834,1.2851668728792829,0.700094981712184
215,1,0,0.08298156010587758,1.494893607443747,0.23559142330734217,-870.6334229084791,405.3065418660527,-0.9365609485653805,20.006656616196846,906.8879153318903,-518.1511835372366,-0.9213139058377984,28.10762697443488,1.2255411384857062,0.8000304360624306,1.2999999999999998,0.7005028489414882
216,1,0,0.07086041359442403,1.5419486418308384,0.2478804226093581,-814.0536957241502,408.3362275380448,-0.8321967119276904,20.025593202267533,963.5501155630399,-502.8030837079844,-0.9969021989337141,23.184298946151394,1.2758605217884686,0.8000128571516133,1.2834345213147536,0.7000911299245454
217,1,0,0.06906281812612232,1.5510093829906402,0.24143425621866366,-817.1973275811588,404.11447741567474,-0.8568192507712249,20.234366045791855,961.4467506482167,-510.2918423478329,-0.9897800705413382,23.189827267659226,2.310873624798865,0.800005039946788,1.2945545394846203,0.7000004364511485
218,1,0,0.06789911464002864,1.5556508512591338,0.25060586696917436,-791.7649842919523,403.0293352019594,-0.8271216629958871,20.00139981035622,944.0674868734188,-502.8346624605754,-0.9926300423511094,22.282119162619523,2.5245336308008577,0.8000033586077746,1.245640774383146,0.7000073187720799
