niche_id,grid_x,grid_y,quality_train,descriptor_altitude_km_train,descriptor_plane_spread_train,visit_count,decision_altitude_km,decision_inclination_deg,decision_raan_1_deg,decision_raan_2_deg,decision_raan_3_deg,decision_raan_4_deg,decision_mean_anomaly_1_deg,decision_mean_anomaly_2_deg,decision_mean_anomaly_3_deg,decision_mean_anomaly_4_deg
140,0,7,4.1923545558822575,450,0.37816184754892457,18,450,82.47563501659592,66.22341763682921,128.12807611872293,200.0690051996934,185.99831869641835,197.68565468007264,82.4648197815714,179.08415044152966,260.74588532569624
160,0,8,4.230605357755612,450,0.4332095244222791,15,450,83.24817353297925,63.543195081014844,126.52542318846321,212.46901697902825,184.3886619585911,198.48504071332917,82.47065795866423,125.02099739937191,264.80305353670565
280,0,14,4.315834785835524,450,0.7382306191688579,24,450,92.09043030534623,141.49138865082026,274.8952361376481,360,47.08400360633212,101.7157029770977,360,217.11779547703907,124.14755164164986
100,0,5,4.335879132754102,450,0.29850934108743543,9,450,91.28485438963669,282.7230578939325,221.11630502876307,353.1419906103303,292.37183578806196,177.50108466015823,0,300.8053458387055,172.2299014500192
162,2,8,4.3565610233316026,507.60219806821516,0.4205130009827842,7,507.60219806821516,84.01044528759203,266.72694360461463,219.55469838970893,335.4900904845621,360,313.53702069905495,22.96457186413833,270.0353551918123,150.76652108405452
120,0,6,4.36562752788298,454.2654527810779,0.32967872923886743,15,454.2654527810779,97.55448911503258,269.4164201539815,193.16625290056186,328.97189104823013,239.5598947007668,187.1595039892396,38.019249986509095,328.63180335673667,192.40478464231643
102,2,5,4.431476416974773,497.56228783781523,0.2961530177632873,8,497.56228783781523,87.4329433193441,257.71187188432754,235.73316858226275,298.45694893222765,357.45628357594376,308.7332523995596,0,266.5535535556086,125.39774547270893
263,3,13,4.4709856321862365,518.748172824957,0.686042966436666,12,518.748172824957,84.89815092344728,81.14958478575271,228.56137448765605,0,310.58955737304746,230.67738621000322,140.08844167272306,273.1703812748294,218.91274001029547
260,0,13,4.608968377401255,450,0.686702752401255,19,450,84.04874100185259,13.164693210064318,152.54697324763208,253.11202502083503,280.02694243039724,199.3108841333433,91.59073775819898,219.9580727445009,268.3607006029692
143,3,7,4.62083474285106,536.4138902109577,0.3867088615748163,4,536.4138902109577,92.09609033981506,302.15954642660654,217.25318459275775,360,253.54715805212618,161.551354740954,27.066742542914245,279.5001831731816,178.9131838412121
300,0,15,4.629570699806428,450,0.7543753873064283,24,450,93.77531057821916,132.39195254179552,259.6859515682437,0,199.1437872885926,62.23162073613256,95.28932977758761,155.60142350563578,287.3152766603854
123,3,6,4.678863287354142,523.2554898755817,0.3491078677649917,8,523.2554898755817,84.03241022034858,261.55671807740606,215.41296182148992,309.40559304562464,349.7462164507975,312.8609948058376,24.40906571824037,269.72160030870526,147.8752281520343
144,4,7,4.711697200317575,554.7659276489197,0.37757959049504364,9,554.7659276489197,93.68847359920588,302.6717361927701,218.93557336784536,360,255.27085871307438,173.54439637268072,41.195495242591676,273.96446140858706,177.9069605534416
103,3,5,4.756178990144916,538.410965262486,0.2939443375200562,9,538.410965262486,85.80674031599241,197.3853150679222,160.7223022432993,285.3325772974289,233.78195049279506,169.88639133521156,23.983908789913198,317.26565500860875,171.3067007075223
141,1,7,4.836943465824091,474.17378131002454,0.39859106939051236,6,474.17378131002454,85.80533085341551,201.2822877856956,198.25460099390597,334.0414027529746,258.252254156272,273.9307852995417,0,245.47110869648867,153.57732927329215
146,6,7,4.873606139337828,595.7518891977531,0.3970768306936303,10,595.7518891977531,84.83565582746033,305.9167572641925,339.85059181959576,245.6077048162784,199.90495260132522,360,17.097714469700787,302.04839420657305,137.593570317522
80,0,4,4.891624403529802,462.8599952781694,0.21875361741477506,16,462.8599952781694,83.28321100539705,258.67481413574814,300.6713390684014,6.48009120289138,287.08226437044686,253.320329559825,236.45043016573828,249.6298190022207,158.4015731740845
283,3,14,4.909064190848339,520.4708125434902,0.7318300237467699,17,520.4708125434902,80.87531632987704,216.40817100793288,260.94581869412247,133.37100380063512,360,209.40162007601623,114.22458284971921,360,281.12713043701353
122,2,6,4.9093908040131,507.15795474471093,0.30044146489932333,8,507.15795474471093,82.86379707648088,227.3513109985849,300.9665215631554,0,294.10594646638936,261.9600419497722,170.14926876057996,255.0920873960553,139.83052716066618
320,0,16,4.943547894752687,450.0312626787897,0.8344462054647903,14,450.0312626787897,87.67433793245223,0,120.45225045717434,275.06438167252696,206.769450742604,151.5818634418752,71.6840883449157,360,251.10604132605474
128,8,6,5.001761245644377,632.405291864815,0.3348046811628932,13,632.405291864815,88.77587695593672,130.4544136780365,90.18423467725466,360,41.58009618174439,109.01004280183041,50.185596858081574,0,277.3070697004179
304,4,15,5.016615870095098,557.785734287794,0.7815319647171589,12,557.785734287794,85.07112784337993,146.6469242954284,232.4994838927935,101.5474117393156,350.7818713259455,343.3568915307535,102.88151033885937,356.7811450618949,243.62273084694002
281,1,14,5.042833092023797,494.142324617236,0.709352554184771,8,494.142324617236,85.36196777282062,9.67534573419893,142.62866129979324,254.488219110686,288.2547702411904,199.07484517553615,90.68348177550254,234.75505072821397,263.40044459783115
181,1,9,5.056847911321492,479.3370274525505,0.47988388679598803,7,479.3370274525505,99.81242798531696,262.54539407128715,181.90264895475138,174.09083173789585,319.49353300098477,191.98171736378112,111.71506215390139,320.09909821365926,155.63930800755847
244,4,12,5.062285558547727,558.9822057566014,0.6012395426483798,14,558.9822057566014,83.47346796364455,159.71720514635174,207.4807212433983,93.66878438108111,287.2017407153946,359.0425674464812,106.53804378466904,355.8052096516838,245.85800391098437
165,5,8,5.0640817073966815,578.4017516932028,0.40031158629798747,9,578.4017516932028,83.23881354853583,192.6546588594625,281.99455232077685,245.14926513998947,343.55205981713965,360,83.4583664594987,292.7907105970414,241.31095518017096
282,2,14,5.11332339568048,515.7092036712874,0.7270646923009397,14,515.7092036712874,81.794468523054,16.053695794477136,143.46945106282416,271.3752546887175,253.5508547277293,190.29325303361864,58.28056222159874,326.74384583514234,265.4609004082924
127,7,6,5.140060673633222,622.8679191857403,0.3211471067758178,6,622.8679191857403,88.28979962713521,124.04426834926642,90.21776095394824,360,35.616658292966065,110.42987934245245,45.86754013189497,0,279.3309857736228
220,0,11,5.165619227160725,450,0.5546166229940583,25,450,80.65875043698205,0,177.66401156856065,240.64398455103245,289.3273320028415,209.37766738175347,67.14456894878961,260.8623868655684,256.25705696682854
183,3,9,5.170265751497467,526.3135015765912,0.48147969406488733,13,526.3135015765912,93.99156617042487,42.000128339831164,91.19912631691676,340.1415246812275,291.8504780703161,42.58378972265933,318.56414516014917,236.13492660766735,208.89080957747206
61,1,3,5.181984942570547,487.06883792149245,0.16910906335562192,11,487.06883792149245,88.15156779746526,314.59945900069977,256.79240186680545,296.64961404918125,352.02137789666324,284.4523332394342,8.508967244118908,268.1202384110322,140.38867372344924
86,6,4,5.19624533897813,604.8005067917625,0.228904333560505,10,604.8005067917625,83.9524055478062,341.69133369729366,232.12074338050863,259.46465983446245,282.8672842890075,267.3453596098522,71.91655675343368,269.2929987013927,189.8580868482367
60,0,3,5.205063940578666,450,0.18956914891199872,9,450,86.8088382364123,224.7185801335425,264.7397965180323,218.14809105066257,308.8509509932522,0,108.95012445598395,175.0557896659829,27.403026904027385
142,2,7,5.209614944742867,514.7735417241178,0.37203577750169015,7,514.7735417241178,97.97760209980675,35.17526837137707,69.70945358935504,340.0375181847091,293.2598070810737,28.225183201422865,333.5529322073138,213.61207852962335,199.14434229137862
301,1,15,5.231038808019857,486.66760496284115,0.7925528625581117,8,486.66760496284115,83.50344322248301,30.151459034487107,139.53879878698262,268.7636635896599,249.72871726108903,135.88467858742086,61.218300432554365,331.770494737764,251.88216600222174
106,6,5,5.24708336190333,603.2189555543089,0.26964641052690863,13,603.2189555543089,85.9667545822519,40.62124950186209,275.6459823811733,335.8542881694233,341.5114584889408,93.65473399327638,196.00852621145705,116.9481088725544,228.19886617229022
164,4,8,5.249695746898403,542.5313419673558,0.4188484730581771,9,542.5313419673558,84.35338080232802,204.3458408860889,146.62597109822389,287.34626641135975,269.86622562710045,168.3848842886709,0,265.6116254216466,142.37912984236684
222,2,11,5.251570161345902,505.00717413741836,0.5554046699717183,13,505.00717413741836,84.195390507977,172.99556606950395,241.4385622479381,139.39163753002325,311.88808876906035,280.24969553565046,110.91002287932085,299.61068905587956,221.2656957720295
243,3,12,5.258520470233586,535.3575797763172,0.6362597766370819,11,535.3575797763172,91.55739373291429,153.7827870710237,278.2945327463978,0,243.24857542924173,142.39962603618795,0,228.748815307613,246.66954403911168
101,1,5,5.258926535601058,491.1544340910129,0.2870957363575958,4,491.1544340910129,83.54282279099384,200.7048859350292,237.8492533765146,255.51684789226144,327.0169020668858,360,61.07382280128515,249.08815343225996,258.7657809597479
124,4,6,5.299894439202832,540.0360661767234,0.317177006602266,10,540.0360661767234,91.0915854466033,324.48080193829344,209.13806671576336,329.0013392481212,276.1315707157261,182.22456062036807,96.62239168675956,289.26384567870986,233.66278918059535
125,5,6,5.305220569590952,562.926854113057,0.31377754929371504,8,562.926854113057,87.43739385759464,348.0990411409032,212.26709531956135,290.0587032024108,283.18980610098106,360,66.3833765718554,251.01814277644374,108.6516149724703
126,6,6,5.316621682106684,594.0340709540085,0.3428174308999322,12,594.0340709540085,84.22499608124798,209.52464827934918,242.34840363000717,296.75358782026154,339.1012535793463,360,48.019239706067886,268.62694077514357,214.45765103553924
207,7,10,5.337511427210686,625.5877648797222,0.510344715913464,16,625.5877648797222,84.29601533070462,171.4776112559437,229.86895752253008,109.57809038885571,277.28019430264544,309.1886562747001,101.88075751819454,299.0576709453046,171.72203057919262
305,5,15,5.338669352324379,573.8222383297066,0.7734287398606468,6,573.8222383297066,82.96666210734075,166.37648912554192,207.19103034167216,51.616613040899985,293.903767723483,358.84738221899073,116.03233430692296,360,229.68675050992783
262,2,13,5.33972574337168,502.93239649410793,0.6704929242639346,9,502.93239649410793,85.86704613385314,75.17576068638314,227.44904029765408,0,307.86572857149406,233.9487350024322,136.92811679564977,264.8609542542862,229.50935394906847
205,5,10,5.341113449859108,574.2861508618289,0.5043066287408187,10,574.2861508618289,86.73701142682447,274.67302520698956,168.64144566330336,242.49197495808147,345.13729936792373,306.6590185601899,2.2799114351385557,269.3684007270689,193.1697160966498
241,1,12,5.3476740205638045,494.5543417377883,0.6036931031859207,10,494.5543417377883,95.47169537799631,145.84608221628702,269.45584581513305,75.2315745205094,193.0798921656115,64.13762929583896,63.929663760587175,190.32276545137034,292.6318020621326
285,5,14,5.397881500493413,584.6098918795329,0.7090742483647501,14,584.6098918795329,82.61767127065166,162.58736679931738,204.45340276517584,51.66928655042351,277.2434750968187,360,103.61583809697797,360,167.10113109511562
105,5,5,5.3995059069511555,573.4980734116159,0.28926475616833003,7,573.4980734116159,86.55604086132183,274.68356922976756,198.89151761894985,256.0207514657286,327.32925714306475,351.4503734919609,6.862573352072528,248.47868211695854,170.99809576141715
264,4,13,5.423894626225281,540.7935471897671,0.6961674876609436,16,540.7935471897671,78.08853503547304,154.85924223022764,234.36826366554772,15.651888589683459,272.6481964943135,299.79449883074875,179.54723651794862,338.050011847729,219.65485688119904
121,1,6,5.425155258491841,474.6207476620614,0.3437264277045604,4,474.6207476620614,86.4034468110847,217.4540653851325,215.86247574967416,291.3665151403412,147.8417574041252,92.58786296546751,329.3473948083043,280.75916650130966,68.53809994327919
201,1,10,5.432714389810644,473.88298428018265,0.5084027761754841,15,473.88298428018265,96.4457083747153,262.0699161036419,168.6498192637474,194.87444964309805,330.33084116271345,175.88908432457612,102.14358199856873,339.5329025726855,155.7351882804651
81,1,4,5.446531841461313,479.0422598375079,0.22661705558623468,8,479.0422598375079,91.1548405193902,292.33281396208884,206.83473719545503,308.92571630265974,248.22229290675924,160.20031611938103,31.110684952178776,278.6745698822131,196.21159492335588
145,5,7,5.48491451623485,568.5177876928719,0.3978486184727982,10,568.5177876928719,83.67576200755548,288.9925408796805,220.03912584855317,360,343.7651832358552,312.13395289395555,134.01033471100217,252.15867640433777,147.17074575317702
180,0,9,5.501790984655295,450,0.4909185888219617,15,450,88.19463181654042,273.9369054888808,198.50191175742765,347.80078072356906,348.3578634138264,283.19803775429136,25.579233687489,305.584495119747,167.6234275766726
147,7,7,5.533577607896821,615.2119584667851,0.3590621898956371,15,615.2119584667851,86.14211761055792,292.58044882225715,196.6674625436131,254.06013632658897,336.9808360363122,360,7.971668815185085,281.57720688774583,147.46669055899696
266,6,13,5.5410455787208,586.9185121741417,0.6632667069793821,13,586.9185121741417,81.93246677115305,160.68721683938813,206.4740726810115,68.42930439424546,277.80535443255775,325.3724140685512,101.80338202599611,360,170.92072097456872
321,1,16,5.563775608955527,479.01266679398674,0.8231932118489922,13,479.01266679398674,99.76109848661171,2.66382495295602,182.56142438380115,106.61475949561898,245.21067267808215,1.3562597846212074,282.8522594662139,219.36167488846957,166.91414791502783
184,4,9,5.569893223666254,560.6212426194509,0.4640714224717448,7,560.6212426194509,86.50792929066428,43.16687088069887,86.24864500713342,342.59670155909544,290.36055160145503,12.465736012626742,255.97347599392387,218.96935040309353,215.0360964891427
326,6,16,5.607993503297659,585.6680548125408,0.8334744135055833,12,585.6680548125408,94.63563542003068,158.70272945603276,304.0732644426649,55.9288571064275,214.68995492711304,160.91031576921483,48.62528079819687,236.99115846275382,260.51823628502575
104,4,5,5.615657748221362,557.5624849801424,0.2962828984199378,9,557.5624849801424,91.71777223373093,270.7377222954418,189.0866840135766,286.1285033986491,315.86881415208995,162.43335162600374,54.10187976933527,296.2813954393772,192.03107210609312
265,5,13,5.61576263470551,568.380581331335,0.6682198422254934,14,568.380581331335,84.76400514259048,179.51868432938082,227.96917029242383,96.05448561919779,304.88384054243625,360,118.91898078698051,360,270.72310003771275
200,0,10,5.624834930536464,450,0.5337542013697969,12,450,83.60669593212683,0,179.7043558502667,243.61396602978826,285.1383595160059,194.45223528643655,67.06124183356772,256.90747604137664,263.36839013233026
166,6,8,5.624939446975418,597.3519536190246,0.4293495982851717,10,597.3519536190246,82.84262658623587,61.43228568491344,117.7065995107906,174.200267006774,210.8956425495912,246.2118836230856,138.37889265414677,0,93.74257735723427
186,6,9,5.626927613440261,605.4210963872948,0.467573420400646,12,605.4210963872948,76.74566606086196,65.6956501594283,120.53224892538387,178.423679970985,223.7536331352343,247.79525664544292,133.32346346759525,52.294237555447786,89.34371293921586
284,4,14,5.63065311812207,545.9695389220504,0.7141217914015648,10,545.9695389220504,65.86704226208148,228.36246187871248,314.0120588701179,174.5738105206767,96.54181381026005,63.13708943398794,42.46305702456368,71.5687862438863,181.44161173893616
148,8,7,5.6347460580846755,641.47748733355,0.36014045558250907,7,641.47748733355,95.43113357562028,60.38173808169148,45.504176167015075,343.39424291710947,292.26996200083147,60.46237083309619,204.5637105314418,248.49306588755638,227.14776582406014
85,5,4,5.6373062913747125,581.3367367035896,0.24783215350548315,11,581.3367367035896,92.91405973003242,271.7348263844942,207.18789283295746,325.20093283183434,255.32312591568999,182.4445919195385,91.83965179417841,318.2519779695336,191.04025798569404
324,4,16,5.64489117281304,546.3989931403207,0.8241955122431659,11,546.3989931403207,93.45279489340342,156.56322256694241,302.317729067561,38.8680629015742,241.47513443787628,173.83754011437503,22.318107079028795,225.4622734400841,318.08991457162523
167,7,8,5.6726946802718725,611.9723259539365,0.4346120457325068,12,611.9723259539365,78.3220650805172,81.5000282744468,136.1516803483939,187.26426575825764,235.03025312727365,243.88965452737537,126.50823981632652,64.40802392099444,67.01752259907462
84,4,4,5.675167256221063,545.8678379436259,0.2432466892848033,14,545.8678379436259,91.44706480870612,201.23843354502995,187.24236995035886,295.79071841664467,232.43585460838267,189.70246425859358,29.67467752217741,321.0064628824854,190.2454699501551
188,8,9,5.676793549673811,650.5027279823134,0.48621939485067667,12,650.5027279823134,95.96476223958635,60.12029354172099,16.414682702555833,316.66878121696044,258.70614941032073,61.20013627100394,222.80958442189745,226.81734010323268,184.9749005790448
223,3,11,5.687802693584651,531.4726263614456,0.5857717424701945,14,531.4726263614456,80.0397831846201,324.53511648840123,210.82683810124237,33.21137637086078,260.73663349948805,269.03691988003095,240.99066086401177,259.9661254878476,188.91708473473867
340,0,17,5.692254168539412,450,0.8832697935394119,18,450,91.7503119099846,153.0079988448152,253.75327518599403,360,73.94376926605005,109.08648726231196,360,224.60638859906675,157.5007340541584
163,3,8,5.714764608362728,534.0655992407911,0.4496294492881492,15,534.0655992407911,93.13320924991164,258.220843587034,186.91227517857655,190.37997719563603,330.62535333297967,148.58507960702894,53.086329410591254,312.22326598385644,200.27446543093674
111,11,5,5.715714370245533,705.7384609285328,0.2948531984602052,8,705.7384609285328,88.0181686964479,64.0853237897601,1.7312243797525626,299.18810151545904,329.25640740839344,189.3054376945505,69.37209283264548,136.93809087242312,360
203,3,10,5.719598026991975,531.7962696076609,0.5300858517487008,15,531.7962696076609,95.17376019943244,270.0218828814789,187.30332439784848,171.86393761010876,328.7360437086093,133.55420458844182,65.85056369467061,328.5249872069673,197.57097560391153
208,8,10,5.73383380484232,648.4306175776159,0.5023922123994937,22,648.4306175776159,95.93401524122663,62.53359341199127,13.095959637130218,313.0190137362704,257.43674752526607,38.671780917604835,197.6913176685455,214.4080606585611,212.62148780929473
303,3,15,5.746731357256542,537.1437187019867,0.7579113577366747,17,537.1437187019867,93.1202300000196,153.85893113706192,291.33462412426724,24.97189260948678,243.7890027385384,113.46023101045495,0,227.09940893668252,238.74877452193263
