experiment,scenario_mode,algorithm,seed,workers,evaluations,train_best,monitor_score
noise,rotating,crfmnes,46,24,16448,0.163410298237,0.840402171265
noise,rotating,crfmnes,46,24,18496,0.149396222048,1.533515985154
noise,rotating,crfmnes,46,24,20480,0.149396222048,1.533515985154
noise,rotating,cmaes,46,24,64,1.725156754202,1.741489865895
noise,rotating,cmaes,46,24,2112,1.279983911492,2.079141793870
noise,rotating,cmaes,46,24,4160,1.130435106086,1.261250386912
noise,rotating,cmaes,46,24,6208,1.108904928969,1.177038184551
noise,rotating,cmaes,46,24,8256,1.108904928969,1.177038184551
noise,rotating,cmaes,46,24,10304,1.108904928969,1.177038184551
noise,rotating,cmaes,46,24,12352,1.108904928969,1.177038184551
noise,rotating,cmaes,46,24,14400,1.108904928969,1.177038184551
noise,rotating,cmaes,46,24,16448,1.108904928969,1.177038184551
noise,rotating,cmaes,46,24,18496,1.108904928969,1.177038184551
noise,rotating,cmaes,46,24,20480,1.108904928969,1.177038184551
noise,rotating,biteopt,46,24,64,1.500794273481,1.839638360387
noise,rotating,biteopt,46,24,2112,1.255418517725,2.220355571040
noise,rotating,biteopt,46,24,4160,1.222565466377,2.278126490738
noise,rotating,biteopt,46,24,6208,1.214482989631,2.238421063795
noise,rotating,biteopt,46,24,8256,1.214448027959,2.132350115892
noise,rotating,biteopt,46,24,10304,1.214448027959,2.132350115892
noise,rotating,biteopt,46,24,12352,1.214448027959,2.132350115892
noise,rotating,biteopt,46,24,14400,1.122221745613,1.442830180940
noise,rotating,biteopt,46,24,16448,1.066370257314,1.382048356847
noise,rotating,biteopt,46,24,18496,1.066370257314,1.382048356847
noise,rotating,biteopt,46,24,20480,0.978015290262,1.368359547409
scaling,fixed,pgpe,42,1,64,1.543711875928,2.442203811675
scaling,fixed,pgpe,42,1,2112,0.869987904207,1.241729810250
scaling,fixed,pgpe,42,1,4160,0.390161376771,0.849846141990
scaling,fixed,pgpe,42,1,6208,0.325233636873,0.794647573952
scaling,fixed,pgpe,42,1,8256,0.325233636873,0.794647573952
scaling,fixed,pgpe,42,1,10304,0.300841873771,0.685174436469
scaling,fixed,pgpe,42,1,12352,0.193515319922,0.735947605010
scaling,fixed,pgpe,42,1,14400,0.188913660052,0.281781183731
scaling,fixed,pgpe,42,1,16448,0.181057563108,0.917627231932
scaling,fixed,pgpe,42,1,18496,0.176996808881,1.765142787279
scaling,fixed,pgpe,42,1,20480,0.165573889031,0.981926508821
scaling,fixed,crfmnes,42,1,64,1.948382772453,1.947435413115
scaling,fixed,crfmnes,42,1,2112,1.160597269963,1.495872312048
scaling,fixed,crfmnes,42,1,4160,0.966729373748,1.404582606633
scaling,fixed,crfmnes,42,1,6208,0.897362684284,1.319538193533
scaling,fixed,crfmnes,42,1,8256,0.897362684284,1.319538193533
scaling,fixed,crfmnes,42,1,10304,0.853144663565,1.201145972545
scaling,fixed,crfmnes,42,1,12352,0.615165022996,1.205578219765
scaling,fixed,crfmnes,42,1,14400,0.411279660619,1.573131171029
scaling,fixed,crfmnes,42,1,16448,0.318104739898,0.841289942376
scaling,fixed,crfmnes,42,1,18496,0.308934161012,1.291880338701
scaling,fixed,crfmnes,42,1,20480,0.300256368976,1.097133770724
scaling,fixed,cmaes,42,1,64,1.543711875928,2.442203811675
scaling,fixed,cmaes,42,1,2112,1.025857418251,1.378407249284
scaling,fixed,cmaes,42,1,4160,0.929920246745,1.362530358358
scaling,fixed,cmaes,42,1,6208,0.929920246745,1.362530358358
scaling,fixed,cmaes,42,1,8256,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,1,10304,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,1,12352,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,1,14400,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,1,16448,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,1,18496,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,1,20480,0.862926014260,1.375745377308
scaling,fixed,biteopt,42,1,64,1.692612050756,1.680085805471
scaling,fixed,biteopt,42,1,2112,1.043943652163,1.499205057328
scaling,fixed,biteopt,42,1,4160,1.043903327705,1.499209645532
scaling,fixed,biteopt,42,1,6208,1.036011411057,1.502850010303
scaling,fixed,biteopt,42,1,8256,1.008334192692,1.494000118747
scaling,fixed,biteopt,42,1,10304,1.000339618265,1.500099840348
scaling,fixed,biteopt,42,1,12352,0.994859365643,1.499271121697
scaling,fixed,biteopt,42,1,14400,0.994731740596,1.499197450987
scaling,fixed,biteopt,42,1,16448,0.994660346564,1.499131099754
scaling,fixed,biteopt,42,1,18496,0.994645084903,1.499201050160
scaling,fixed,biteopt,42,1,20480,0.994628963669,1.499253260107
scaling,fixed,pgpe,43,1,64,1.967278099776,1.967099341218
scaling,fixed,pgpe,43,1,2112,1.065759795421,1.372738825583
scaling,fixed,pgpe,43,1,4160,0.322132636272,1.255573398052
scaling,fixed,pgpe,43,1,6208,0.295448733158,0.594952758689
scaling,fixed,pgpe,43,1,8256,0.275670518297,0.783584907208
scaling,fixed,pgpe,43,1,10304,0.172708251858,0.577186140041
scaling,fixed,pgpe,43,1,12352,0.165136829392,0.276506159971
scaling,fixed,pgpe,43,1,14400,0.160926098340,0.393951344014
scaling,fixed,pgpe,43,1,16448,0.159690714006,0.661341268336
scaling,fixed,pgpe,43,1,18496,0.156045724740,1.154860283342
scaling,fixed,pgpe,43,1,20480,0.152752776632,1.139206409401
scaling,fixed,crfmnes,43,1,64,1.970014308470,1.969671586936
scaling,fixed,crfmnes,43,1,2112,1.121907696586,1.365108904652
scaling,fixed,crfmnes,43,1,4160,0.965910059014,1.239660018621
scaling,fixed,crfmnes,43,1,6208,0.810858786986,1.412517897759
scaling,fixed,crfmnes,43,1,8256,0.766762418301,1.301295199592
scaling,fixed,crfmnes,43,1,10304,0.766762418301,1.301295199592
scaling,fixed,crfmnes,43,1,12352,0.763298528121,1.198519170516
scaling,fixed,crfmnes,43,1,14400,0.680200341822,1.013612617201
scaling,fixed,crfmnes,43,1,16448,0.643644035375,1.041620568327
scaling,fixed,crfmnes,43,1,18496,0.394856695206,0.887670860187
scaling,fixed,crfmnes,43,1,20480,0.385410513905,0.853416395155
scaling,fixed,cmaes,43,1,64,1.889704340072,1.902495370022
scaling,fixed,cmaes,43,1,2112,1.111834196077,2.413700400100
scaling,fixed,cmaes,43,1,4160,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,1,6208,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,1,8256,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,1,10304,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,1,12352,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,1,14400,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,1,16448,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,1,18496,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,1,20480,1.087174589329,1.344877622092
scaling,fixed,biteopt,43,1,64,1.965057034007,1.965096396100
scaling,fixed,biteopt,43,1,2112,1.312337140290,1.654139577216
scaling,fixed,biteopt,43,1,4160,1.139878023496,1.338104598578
scaling,fixed,biteopt,43,1,6208,1.139405382083,1.338619892144
scaling,fixed,biteopt,43,1,8256,1.138980078710,1.335441510862
scaling,fixed,biteopt,43,1,10304,1.137424698411,1.347820570568
scaling,fixed,biteopt,43,1,12352,1.001811280647,2.052836549752
scaling,fixed,biteopt,43,1,14400,0.980759313616,2.186800927842
scaling,fixed,biteopt,43,1,16448,0.865000510389,2.921536932430
scaling,fixed,biteopt,43,1,18496,0.788192728755,2.804675642722
scaling,fixed,biteopt,43,1,20480,0.778901205435,2.873049899636
scaling,fixed,pgpe,44,1,64,1.522682961362,1.534998042217
scaling,fixed,pgpe,44,1,2112,0.897896334831,1.253489671019
scaling,fixed,pgpe,44,1,4160,0.410582422415,1.592347974355
scaling,fixed,pgpe,44,1,6208,0.241393567799,0.912920577189
scaling,fixed,pgpe,44,1,8256,0.193157889513,2.216171804899
scaling,fixed,pgpe,44,1,10304,0.186559219819,0.395820964357
scaling,fixed,pgpe,44,1,12352,0.186559219819,0.395820964357
scaling,fixed,pgpe,44,1,14400,0.186559219819,0.395820964357
scaling,fixed,pgpe,44,1,16448,0.182256400327,0.603247214745
scaling,fixed,pgpe,44,1,18496,0.175052982216,0.389521182286
scaling,fixed,pgpe,44,1,20480,0.174315302373,0.399587334992
scaling,fixed,crfmnes,44,1,64,1.514663163843,1.530250278602
scaling,fixed,crfmnes,44,1,2112,1.184695215200,1.284298784011
scaling,fixed,crfmnes,44,1,4160,0.972326799944,1.214232830875
scaling,fixed,crfmnes,44,1,6208,0.971708199807,1.256759722783
scaling,fixed,crfmnes,44,1,8256,0.779710648107,1.260825532342
scaling,fixed,crfmnes,44,1,10304,0.712132686343,1.173539234453
scaling,fixed,crfmnes,44,1,12352,0.600057392019,1.196704382127
scaling,fixed,crfmnes,44,1,14400,0.600057392019,1.196704382127
scaling,fixed,crfmnes,44,1,16448,0.588337943373,1.176631264262
scaling,fixed,crfmnes,44,1,18496,0.554012654467,1.196057002973
scaling,fixed,crfmnes,44,1,20480,0.554012654467,1.196057002973
scaling,fixed,cmaes,44,1,64,1.522682961362,1.534998042217
scaling,fixed,cmaes,44,1,2112,1.175523789025,1.211450699505
scaling,fixed,cmaes,44,1,4160,1.175523789025,1.211450699505
scaling,fixed,cmaes,44,1,6208,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,1,8256,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,1,10304,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,1,12352,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,1,14400,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,1,16448,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,1,18496,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,1,20480,1.161247947911,1.328148132534
scaling,fixed,biteopt,44,1,64,2.703847439735,3.213216150881
scaling,fixed,biteopt,44,1,2112,0.945924900953,1.682455882312
scaling,fixed,biteopt,44,1,4160,0.943063341997,1.680752021051
scaling,fixed,biteopt,44,1,6208,0.942901435597,1.679036345973
scaling,fixed,biteopt,44,1,8256,0.942866299072,1.678650903836
scaling,fixed,biteopt,44,1,10304,0.942848340618,1.676837393715
scaling,fixed,biteopt,44,1,12352,0.942759263370,1.678900550054
scaling,fixed,biteopt,44,1,14400,0.942520491348,1.679443536247
scaling,fixed,biteopt,44,1,16448,0.933149885891,1.989607428868
scaling,fixed,biteopt,44,1,18496,0.932957654221,1.992850289141
scaling,fixed,biteopt,44,1,20480,0.932604981931,1.996344592926
scaling,fixed,pgpe,45,1,64,1.569287143684,1.550232762537
scaling,fixed,pgpe,45,1,2112,0.753203642723,1.143193090876
scaling,fixed,pgpe,45,1,4160,0.673892848311,1.120136376915
scaling,fixed,pgpe,45,1,6208,0.440345628721,1.119868607472
scaling,fixed,pgpe,45,1,8256,0.435129212681,0.814671335402
scaling,fixed,pgpe,45,1,10304,0.348708726602,0.815627965594
scaling,fixed,pgpe,45,1,12352,0.346470558466,0.718239968328
scaling,fixed,pgpe,45,1,14400,0.316225088782,1.093289902536
scaling,fixed,pgpe,45,1,16448,0.316225088782,1.093289902536
scaling,fixed,pgpe,45,1,18496,0.316225088782,1.093289902536
scaling,fixed,pgpe,45,1,20480,0.316225088782,1.093289902536
scaling,fixed,crfmnes,45,1,64,1.549756627896,1.556924633631
scaling,fixed,crfmnes,45,1,2112,1.242778396530,1.417162124669
scaling,fixed,crfmnes,45,1,4160,1.144453133751,1.271522998180
scaling,fixed,crfmnes,45,1,6208,1.007884299530,1.251556982391
scaling,fixed,crfmnes,45,1,8256,0.939148233821,1.176963297370
scaling,fixed,crfmnes,45,1,10304,0.933032174608,1.210921092611
scaling,fixed,crfmnes,45,1,12352,0.828036212801,1.123075720022
scaling,fixed,crfmnes,45,1,14400,0.771150495089,1.196241119366
scaling,fixed,crfmnes,45,1,16448,0.564986387259,0.920233276941
scaling,fixed,crfmnes,45,1,18496,0.347791827120,1.355474771417
scaling,fixed,crfmnes,45,1,20480,0.272900490059,0.950154460504
scaling,fixed,cmaes,45,1,64,1.876159692001,1.904686822534
scaling,fixed,cmaes,45,1,2112,1.255200279783,1.761305567484
scaling,fixed,cmaes,45,1,4160,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,1,6208,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,1,8256,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,1,10304,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,1,12352,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,1,14400,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,1,16448,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,1,18496,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,1,20480,1.237496668178,1.331609304656
scaling,fixed,biteopt,45,1,64,3.499487155657,2.961732395151
scaling,fixed,biteopt,45,1,2112,0.641814266854,1.319392569529
scaling,fixed,biteopt,45,1,4160,0.529642788518,1.331701316709
scaling,fixed,biteopt,45,1,6208,0.518898755932,1.352248234765
scaling,fixed,biteopt,45,1,8256,0.517848021512,1.330870154257
scaling,fixed,biteopt,45,1,10304,0.517377609553,1.343404387863
scaling,fixed,biteopt,45,1,12352,0.517023760257,1.326546045474
scaling,fixed,biteopt,45,1,14400,0.514134033385,1.279685860681
scaling,fixed,biteopt,45,1,16448,0.513997551379,1.319103883624
scaling,fixed,biteopt,45,1,18496,0.513784290315,1.320845696953
scaling,fixed,biteopt,45,1,20480,0.513697298387,1.245930888327
scaling,fixed,pgpe,46,1,64,1.942798022126,1.936461041860
scaling,fixed,pgpe,46,1,2112,0.874860573022,1.353264644539
scaling,fixed,pgpe,46,1,4160,0.414730124654,0.969074971949
scaling,fixed,pgpe,46,1,6208,0.221761190611,0.845690753187
scaling,fixed,pgpe,46,1,8256,0.209557411208,0.568181455168
scaling,fixed,pgpe,46,1,10304,0.188354210626,0.884959421143
scaling,fixed,pgpe,46,1,12352,0.187783860361,1.013337935376
scaling,fixed,pgpe,46,1,14400,0.183842440652,0.915108565229
scaling,fixed,pgpe,46,1,16448,0.182512222141,0.992494497232
scaling,fixed,pgpe,46,1,18496,0.181491548585,1.058808386621
scaling,fixed,pgpe,46,1,20480,0.180510483302,1.036723692114
scaling,fixed,crfmnes,46,1,64,1.945631198071,1.940686877640
scaling,fixed,crfmnes,46,1,2112,1.058559180915,1.379142407088
scaling,fixed,crfmnes,46,1,4160,1.058559180915,1.379142407088
scaling,fixed,crfmnes,46,1,6208,0.888747995008,1.135184977964
scaling,fixed,crfmnes,46,1,8256,0.888747995008,1.135184977964
scaling,fixed,crfmnes,46,1,10304,0.701221210984,1.162888837480
scaling,fixed,crfmnes,46,1,12352,0.275145650942,0.269600471921
scaling,fixed,crfmnes,46,1,14400,0.182341283139,0.801631386988
scaling,fixed,crfmnes,46,1,16448,0.174361326372,1.380029633572
scaling,fixed,crfmnes,46,1,18496,0.168253453017,1.546759979817
scaling,fixed,crfmnes,46,1,20480,0.158777368556,2.686444094695
scaling,fixed,cmaes,46,1,64,1.942798022126,1.936461041860
scaling,fixed,cmaes,46,1,2112,1.238840756485,1.506492919744
scaling,fixed,cmaes,46,1,4160,1.124857177251,1.335925752197
scaling,fixed,cmaes,46,1,6208,0.994679143940,1.171607311128
scaling,fixed,cmaes,46,1,8256,0.994679143940,1.171607311128
scaling,fixed,cmaes,46,1,10304,0.994679143940,1.171607311128
scaling,fixed,cmaes,46,1,12352,0.994679143940,1.171607311128
scaling,fixed,cmaes,46,1,14400,0.994679143940,1.171607311128
scaling,fixed,cmaes,46,1,16448,0.994679143940,1.171607311128
scaling,fixed,cmaes,46,1,18496,0.994679143940,1.171607311128
scaling,fixed,cmaes,46,1,20480,0.994679143940,1.171607311128
scaling,fixed,biteopt,46,1,64,2.422375748186,1.839638360387
scaling,fixed,biteopt,46,1,2112,1.343873428040,1.456996593803
scaling,fixed,biteopt,46,1,4160,1.140866072083,1.346399841780
scaling,fixed,biteopt,46,1,6208,1.031068505717,1.323344685806
scaling,fixed,biteopt,46,1,8256,1.023205516772,1.323878094803
scaling,fixed,biteopt,46,1,10304,1.023092052482,1.318781584181
scaling,fixed,biteopt,46,1,12352,1.022902586137,1.318863016892
scaling,fixed,biteopt,46,1,14400,1.022803776198,1.312180065869
scaling,fixed,biteopt,46,1,16448,1.020063318068,1.309277761118
scaling,fixed,biteopt,46,1,18496,1.019974927173,1.308460824895
scaling,fixed,biteopt,46,1,20480,1.019887888509,1.313566454935
scaling,fixed,pgpe,42,16,64,1.543711875928,2.442203811675
scaling,fixed,pgpe,42,16,2112,0.869987904207,1.241729810250
scaling,fixed,pgpe,42,16,4160,0.390161376771,0.849846141990
scaling,fixed,pgpe,42,16,6208,0.325233636873,0.794647573952
scaling,fixed,pgpe,42,16,8256,0.325233636873,0.794647573952
scaling,fixed,pgpe,42,16,10304,0.300841873771,0.685174436469
scaling,fixed,pgpe,42,16,12352,0.193515319922,0.735947605010
scaling,fixed,pgpe,42,16,14400,0.188913660052,0.281781183731
scaling,fixed,pgpe,42,16,16448,0.181057563108,0.917627231932
scaling,fixed,pgpe,42,16,18496,0.176996808881,1.765142787279
scaling,fixed,pgpe,42,16,20480,0.165573889031,0.981926508821
scaling,fixed,crfmnes,42,16,64,1.948382772453,1.947435413115
scaling,fixed,crfmnes,42,16,2112,1.160597269963,1.495872312048
scaling,fixed,crfmnes,42,16,4160,0.966729373748,1.404582606633
scaling,fixed,crfmnes,42,16,6208,0.897362684284,1.319538193533
scaling,fixed,crfmnes,42,16,8256,0.897362684284,1.319538193533
scaling,fixed,crfmnes,42,16,10304,0.853144663565,1.201145972545
scaling,fixed,crfmnes,42,16,12352,0.615165022996,1.205578219765
scaling,fixed,crfmnes,42,16,14400,0.411279660619,1.573131171029
scaling,fixed,crfmnes,42,16,16448,0.318104739898,0.841289942376
scaling,fixed,crfmnes,42,16,18496,0.308934161012,1.291880338701
scaling,fixed,crfmnes,42,16,20480,0.300256368976,1.097133770724
scaling,fixed,cmaes,42,16,64,1.543711875928,2.442203811675
scaling,fixed,cmaes,42,16,2112,1.025857418251,1.378407249284
scaling,fixed,cmaes,42,16,4160,0.929920246745,1.362530358358
scaling,fixed,cmaes,42,16,6208,0.929920246745,1.362530358358
scaling,fixed,cmaes,42,16,8256,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,16,10304,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,16,12352,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,16,14400,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,16,16448,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,16,18496,0.862926014260,1.375745377308
scaling,fixed,cmaes,42,16,20480,0.862926014260,1.375745377308
scaling,fixed,biteopt,42,16,64,1.692612050756,1.680085805471
scaling,fixed,biteopt,42,16,2112,1.043943652163,1.499205057328
scaling,fixed,biteopt,42,16,4160,1.043903327705,1.499209645532
scaling,fixed,biteopt,42,16,6208,1.036011411057,1.502850010303
scaling,fixed,biteopt,42,16,8256,1.008334192692,1.494000118747
scaling,fixed,biteopt,42,16,10304,1.000339618265,1.500099840348
scaling,fixed,biteopt,42,16,12352,0.994859365643,1.499271121697
scaling,fixed,biteopt,42,16,14400,0.994731740596,1.499197450987
scaling,fixed,biteopt,42,16,16448,0.994660346564,1.499131099754
scaling,fixed,biteopt,42,16,18496,0.994645084903,1.499201050160
scaling,fixed,biteopt,42,16,20480,0.994628963669,1.499253260107
scaling,fixed,pgpe,43,16,64,1.967278099776,1.967099341218
scaling,fixed,pgpe,43,16,2112,1.065759795421,1.372738825583
scaling,fixed,pgpe,43,16,4160,0.322132636272,1.255573398052
scaling,fixed,pgpe,43,16,6208,0.295448733158,0.594952758689
scaling,fixed,pgpe,43,16,8256,0.275670518297,0.783584907208
scaling,fixed,pgpe,43,16,10304,0.172708251858,0.577186140041
scaling,fixed,pgpe,43,16,12352,0.165136829392,0.276506159971
scaling,fixed,pgpe,43,16,14400,0.160926098340,0.393951344014
scaling,fixed,pgpe,43,16,16448,0.159690714006,0.661341268336
scaling,fixed,pgpe,43,16,18496,0.156045724740,1.154860283342
scaling,fixed,pgpe,43,16,20480,0.152752776632,1.139206409401
scaling,fixed,crfmnes,43,16,64,1.970014308470,1.969671586936
scaling,fixed,crfmnes,43,16,2112,1.121907696586,1.365108904652
scaling,fixed,crfmnes,43,16,4160,0.965910059014,1.239660018621
scaling,fixed,crfmnes,43,16,6208,0.810858786986,1.412517897759
scaling,fixed,crfmnes,43,16,8256,0.766762418301,1.301295199592
scaling,fixed,crfmnes,43,16,10304,0.766762418301,1.301295199592
scaling,fixed,crfmnes,43,16,12352,0.763298528121,1.198519170516
scaling,fixed,crfmnes,43,16,14400,0.680200341822,1.013612617201
scaling,fixed,crfmnes,43,16,16448,0.643644035375,1.041620568327
scaling,fixed,crfmnes,43,16,18496,0.394856695206,0.887670860187
scaling,fixed,crfmnes,43,16,20480,0.385410513905,0.853416395155
scaling,fixed,cmaes,43,16,64,1.889704340072,1.902495370022
scaling,fixed,cmaes,43,16,2112,1.111834196077,2.413700400100
scaling,fixed,cmaes,43,16,4160,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,16,6208,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,16,8256,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,16,10304,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,16,12352,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,16,14400,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,16,16448,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,16,18496,1.087174589329,1.344877622092
scaling,fixed,cmaes,43,16,20480,1.087174589329,1.344877622092
scaling,fixed,biteopt,43,16,64,1.965057034007,1.965096396100
scaling,fixed,biteopt,43,16,2112,1.312337140290,1.654139577216
scaling,fixed,biteopt,43,16,4160,1.139878023496,1.338104598578
scaling,fixed,biteopt,43,16,6208,1.139405382083,1.338619892144
scaling,fixed,biteopt,43,16,8256,1.138980078710,1.335441510862
scaling,fixed,biteopt,43,16,10304,1.137424698411,1.347820570568
scaling,fixed,biteopt,43,16,12352,1.001811280647,2.052836549752
scaling,fixed,biteopt,43,16,14400,0.980759313616,2.186800927842
scaling,fixed,biteopt,43,16,16448,0.865000510389,2.921536932430
scaling,fixed,biteopt,43,16,18496,0.788192728755,2.804675642722
scaling,fixed,biteopt,43,16,20480,0.778901205435,2.873049899636
scaling,fixed,pgpe,44,16,64,1.522682961362,1.534998042217
scaling,fixed,pgpe,44,16,2112,0.897896334831,1.253489671019
scaling,fixed,pgpe,44,16,4160,0.410582422415,1.592347974355
scaling,fixed,pgpe,44,16,6208,0.241393567799,0.912920577189
scaling,fixed,pgpe,44,16,8256,0.193157889513,2.216171804899
scaling,fixed,pgpe,44,16,10304,0.186559219819,0.395820964357
scaling,fixed,pgpe,44,16,12352,0.186559219819,0.395820964357
scaling,fixed,pgpe,44,16,14400,0.186559219819,0.395820964357
scaling,fixed,pgpe,44,16,16448,0.182256400327,0.603247214745
scaling,fixed,pgpe,44,16,18496,0.175052982216,0.389521182286
scaling,fixed,pgpe,44,16,20480,0.174315302373,0.399587334992
scaling,fixed,crfmnes,44,16,64,1.514663163843,1.530250278602
scaling,fixed,crfmnes,44,16,2112,1.184695215200,1.284298784011
scaling,fixed,crfmnes,44,16,4160,0.972326799944,1.214232830875
scaling,fixed,crfmnes,44,16,6208,0.971708199807,1.256759722783
scaling,fixed,crfmnes,44,16,8256,0.779710648107,1.260825532342
scaling,fixed,crfmnes,44,16,10304,0.712132686343,1.173539234453
scaling,fixed,crfmnes,44,16,12352,0.600057392019,1.196704382127
scaling,fixed,crfmnes,44,16,14400,0.600057392019,1.196704382127
scaling,fixed,crfmnes,44,16,16448,0.588337943373,1.176631264262
scaling,fixed,crfmnes,44,16,18496,0.554012654467,1.196057002973
scaling,fixed,crfmnes,44,16,20480,0.554012654467,1.196057002973
scaling,fixed,cmaes,44,16,64,1.522682961362,1.534998042217
scaling,fixed,cmaes,44,16,2112,1.175523789025,1.211450699505
scaling,fixed,cmaes,44,16,4160,1.175523789025,1.211450699505
scaling,fixed,cmaes,44,16,6208,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,16,8256,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,16,10304,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,16,12352,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,16,14400,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,16,16448,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,16,18496,1.161247947911,1.328148132534
scaling,fixed,cmaes,44,16,20480,1.161247947911,1.328148132534
scaling,fixed,biteopt,44,16,64,2.703847439735,3.213216150881
scaling,fixed,biteopt,44,16,2112,0.945924900953,1.682455882312
scaling,fixed,biteopt,44,16,4160,0.943063341997,1.680752021051
scaling,fixed,biteopt,44,16,6208,0.942901435597,1.679036345973
scaling,fixed,biteopt,44,16,8256,0.942866299072,1.678650903836
scaling,fixed,biteopt,44,16,10304,0.942848340618,1.676837393715
scaling,fixed,biteopt,44,16,12352,0.942759263370,1.678900550054
scaling,fixed,biteopt,44,16,14400,0.942520491348,1.679443536247
scaling,fixed,biteopt,44,16,16448,0.933149885891,1.989607428868
scaling,fixed,biteopt,44,16,18496,0.932957654221,1.992850289141
scaling,fixed,biteopt,44,16,20480,0.932604981931,1.996344592926
scaling,fixed,pgpe,45,16,64,1.569287143684,1.550232762537
scaling,fixed,pgpe,45,16,2112,0.753203642723,1.143193090876
scaling,fixed,pgpe,45,16,4160,0.673892848311,1.120136376915
scaling,fixed,pgpe,45,16,6208,0.440345628721,1.119868607472
scaling,fixed,pgpe,45,16,8256,0.435129212681,0.814671335402
scaling,fixed,pgpe,45,16,10304,0.348708726602,0.815627965594
scaling,fixed,pgpe,45,16,12352,0.346470558466,0.718239968328
scaling,fixed,pgpe,45,16,14400,0.316225088782,1.093289902536
scaling,fixed,pgpe,45,16,16448,0.316225088782,1.093289902536
scaling,fixed,pgpe,45,16,18496,0.316225088782,1.093289902536
scaling,fixed,pgpe,45,16,20480,0.316225088782,1.093289902536
scaling,fixed,crfmnes,45,16,64,1.549756627896,1.556924633631
scaling,fixed,crfmnes,45,16,2112,1.242778396530,1.417162124669
scaling,fixed,crfmnes,45,16,4160,1.144453133751,1.271522998180
scaling,fixed,crfmnes,45,16,6208,1.007884299530,1.251556982391
scaling,fixed,crfmnes,45,16,8256,0.939148233821,1.176963297370
scaling,fixed,crfmnes,45,16,10304,0.933032174608,1.210921092611
scaling,fixed,crfmnes,45,16,12352,0.828036212801,1.123075720022
scaling,fixed,crfmnes,45,16,14400,0.771150495089,1.196241119366
scaling,fixed,crfmnes,45,16,16448,0.564986387259,0.920233276941
scaling,fixed,crfmnes,45,16,18496,0.347791827120,1.355474771417
scaling,fixed,crfmnes,45,16,20480,0.272900490059,0.950154460504
scaling,fixed,cmaes,45,16,64,1.876159692001,1.904686822534
scaling,fixed,cmaes,45,16,2112,1.255200279783,1.761305567484
scaling,fixed,cmaes,45,16,4160,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,16,6208,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,16,8256,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,16,10304,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,16,12352,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,16,14400,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,16,16448,1.237496668178,1.331609304656
scaling,fixed,cmaes,45,16,18496,1.237496668178,1.331609304656
