time_s,torso_x_m,torso_y_m,torso_z_m,front_left,front_right,rear_left,rear_right
0.004166666666666667,0.00001601634379755577,0.7203163982671343,-0.000015430795365097168,1,1,1,1
0.020833333333333332,0.000461315176868828,0.7283421553780957,-0.0003509805397113569,1,1,1,1
0.0375,0.0009569336843383018,0.7351840691820799,-0.0006446650087185004,1,1,1,1
0.05416666666666667,0.0013946618084132952,0.739347999979049,-0.002003545437602255,1,1,1,1
0.07083333333333333,0.0017987675813904576,0.7425816608186597,-0.003737422139343444,1,1,1,1
0.0875,0.002254296378106958,0.7446104325106219,-0.005029983387583054,1,1,1,1
0.10416666666666667,0.002815571684394349,0.7454566585130683,-0.005885788293985597,1,1,1,1
0.12083333333333333,0.003469941483475412,0.7452586827976957,-0.00685378304573671,1,1,1,1
0.1375,0.004215548118874761,0.7439690466589834,-0.0076723776599940405,1,1,1,1
0.15416666666666667,0.0050625102452011945,0.7418733481896643,-0.00837446573689301,1,1,1,1
0.17083333333333334,0.006094596930087369,0.739718510797372,-0.009266115115400042,1,1,1,1
0.1875,0.0076441286512032814,0.7375870561630937,-0.010093918796989235,1,1,1,1
0.2041666666666667,0.009670197317759732,0.735337007824533,-0.010457411665268972,1,1,1,1
0.22083333333333335,0.012195223544611075,0.7331299519725253,-0.010294700045222458,1,1,1,1
0.23750000000000002,0.015228472342105327,0.7309805873144439,-0.00968846085682009,1,1,1,1
0.25416666666666665,0.01891506778425782,0.729119385087658,-0.008724851576719251,1,1,1,1
0.2708333333333333,0.023062180270202407,0.7270244344527385,-0.0076469832071159715,1,1,1,1
0.2875,0.027634818911184772,0.7244537771786487,-0.006387136377581696,1,1,1,1
0.30416666666666664,0.03281407592006379,0.7217481177817181,-0.00486252399759553,1,1,1,1
0.3208333333333333,0.038749799627158174,0.7189285267242789,-0.003316611849348544,1,1,1,1
0.33749999999999997,0.045429315376452686,0.7160973732754016,-0.0021125566386048697,1,1,1,1
0.35416666666666663,0.052761565311641105,0.7127767565955277,-0.001123310104318611,1,1,1,1
0.3708333333333333,0.0607594856587234,0.7090593340589051,-0.0003172244579770984,1,1,1,1
0.38749999999999996,0.06925204137239048,0.7044134800518731,0.0004675917501167256,1,1,1,1
0.4041666666666667,0.07854832736884294,0.6992369181654744,0.0011247371371433399,1,1,1,1
0.42083333333333334,0.08862669650252375,0.6934531506797257,0.0015821487334836772,1,1,1,1
0.4375,0.09946767672570783,0.6869355487032853,0.0018568324845015893,1,1,1,1
0.45416666666666666,0.11133112130920196,0.6798972413629033,0.0022273684230408345,1,1,1,1
0.4708333333333333,0.12409595555628272,0.6720024661453837,0.002569699561028888,1,1,1,1
0.4875,0.13709569813676947,0.6692253834661026,0.003073888043286704,1,1,1,1
0.5041666666666667,0.14908994428246022,0.6681559966281426,0.003756493277105715,1,1,1,1
0.5208333333333333,0.1600909711738423,0.6645318892403121,0.0043679430163919356,1,1,1,1
0.5375,0.17009961767957665,0.6628146420792022,0.004395269217537107,1,1,1,1
0.5541666666666667,0.1792081804464549,0.6608516962380888,0.004290067968113662,1,1,1,1
0.5708333333333333,0.18748474257327466,0.6589337597287205,0.004317706193016251,1,1,1,1
0.5875,0.19496876699248206,0.6570781770105417,0.004305814681645694,1,1,1,1
0.6041666666666666,0.20171835613580638,0.6553344607022217,0.004242372805169511,1,1,1,1
0.6208333333333333,0.20781308404428697,0.653633196822801,0.004179360928178736,1,1,1,1
0.6375,0.2135650563834646,0.6519874747851055,0.004064482241396543,1,1,1,1
0.6541666666666667,0.21928496483884496,0.6503521090728339,0.003904791856527631,1,1,1,1
