proposal,topology,active_edges,dimension,motifs,exact_reference,training_score,validation_score,generalization_gap,period_train,period_validation,amplitude_train,amplitude_validation,participation_validation,failure_fraction_validation,requested_evaluations,actual_evaluations,wall_seconds
1,000200220,3,12,repressilator,repressilator,2.037548287495,2.262235383085,0.224687095590,23.209637729094,23.566536383184,19.333333333333,20.200000000000,1.000000000000,0.000000000000,480,480,0.842207956
2,000100120,3,12,goodwin-like,goodwin-like,2.316261320588,3.368289433356,1.052028112767,29.858863428967,50.400214851442,14.833333333333,16.200000000000,1.000000000000,0.000000000000,480,480,1.297410859
3,000100110,3,12,positive-cycle,positive-cycle,2.465287037056,2.711236945384,0.245949908329,23.067705159205,24.195315088048,26.666666666667,27.333333333333,1.000000000000,0.000000000000,480,480,1.670406264
4,000212000,3,12,toggle-core,toggle-control,2.067337633660,2.882896157511,0.815558523852,24.946603417977,33.970707994732,15.833333333333,15.400000000000,1.000000000000,0.000000000000,480,480,0.990593368
