seed,sample,peak_deg,hpbw_deg,holdout_peak_deg,holdout_hpbw_deg,taper_efficiency,holdout_taper_efficiency,active_count,worst_psll_db,holdout_worst_psll_db
42,313,-40.28380416385841,10.360858399114974,-40.075620238610036,10.299926423614579,0.8684542982902912,0.8684542982902913,16,-10.945206634908597,-11.676377108381821
42,316,-29.17958363663349,8.265605035178947,-29.025435834680437,8.246428930832856,0.9423227249989861,0.9423227249989857,16,-10.338509925023551,-10.338509925023551
42,326,2.1361519327430627,8.152542321643171,2.3158695425993536,8.124519620458218,0.8395898344281825,0.8395898344281825,16,-11.464956094193784,-11.464981588739962
42,329,14.835677288086265,8.029904863605488,14.989696145475973,8.034202729409472,0.881366367100472,0.881366367100472,16,-11.293798271478614,-11.69440765564743
42,331,20.417093835640777,9.547180393433823,20.631480393401507,9.552424627943795,0.7613651151625047,0.7613651151625044,16,-10.861115250271805,-10.907984073227288
42,332,22.081208199234773,7.851517130698944,22.234691665358042,7.865650386095215,0.9351683936687821,0.9351683936687821,16,-10.491861012574171,-10.49190667791879
42,334,29.70237274802038,9.90398569843623,29.900962534725313,9.950346329663684,0.7933407459131403,0.7933407459131402,16,-10.918747461752893,-11.124023905251983
42,337,38.93603377798505,10.049755824785215,39.13797447405222,10.07489305270267,0.8771865215707126,0.8771865215707128,16,-11.025535553392174,-11.02553277381145
42,353,-11.060131146761728,8.1896820231832,-10.880869981009342,8.162835008214774,0.8509462362328939,0.8509462362328938,16,-11.647488925728243,-11.90986369930573
42,356,0.7869102812696703,7.249147936207315,0.9245242683986912,7.26499943613658,0.9364577446132231,0.9364577446132231,16,-10.965603275010508,-10.96561580425677
42,358,5.918062457030393,8.189238625518358,6.091637700266352,8.190354705569847,0.8377808022505728,0.8377808022505725,16,-11.45860568404382,-11.526652758961301
42,361,16.50450409733529,8.364215510195647,16.666548198105676,8.362753959772679,0.8500909935461873,0.8500909935461869,16,-11.121241257277774,-11.645376839173252
42,364,25.914993589858362,8.269189828117252,26.07870355496661,8.270784684746104,0.9186583354845631,0.9186583354845631,16,-10.854905538370703,-10.854877628447152
42,367,36.96860227463656,8.888033872810908,37.144330194077035,8.897821156709327,0.9542967069797768,0.9542967069797764,16,-10.42138386370183,-10.42136323049776
42,377,-34.87573874685702,9.237127494887083,-34.69096560005717,9.21317244080582,0.9033986929763055,0.9033986929763055,16,-10.990867806416562,-10.990888856673674
42,379,-26.46252673288256,10.146293894173247,-26.234475174601183,10.150004965255388,0.7441415865882618,0.7441415865882618,16,-10.693009715964765,-11.074617311085145
42,382,-16.63943539008102,9.118976612422816,-16.438423215063946,9.111404229685396,0.7804586590712168,0.7804586590712166,16,-10.787412465609705,-11.62940823508345
42,388,4.501752803512291,7.3837448545992,4.6380878093414575,7.381952969490231,0.9250272907946127,0.9250272907946128,16,-10.706759506513553,-10.706759506513553
42,396,28.83479731317046,8.200788544128276,28.974032665189114,8.191913324203291,0.9451824715615293,0.945182471561529,16,-10.66974838965642,-10.669799995494568
42,404,-45.25205313019786,10.321813385059187,-45.06480754601693,10.288766639341084,0.9401658114419869,0.9401658114419869,16,-10.70437897728441,-10.7043711987175
42,406,-39.87728191283116,10.624687622846587,-39.65781723929951,10.596382345563669,0.8426457062760249,0.8426457062760249,16,-11.300591927725513,-11.704006788089988
42,409,-28.938045975810866,8.90575044788564,-28.76177571517158,8.877268653541925,0.8789261149259092,0.8789261149259093,16,-11.074623222335799,-10.915747443734771
42,412,-18.36618351100622,7.710976705809339,-18.21692502730855,7.711683362517148,0.9302804023360791,0.9302804023360798,16,-10.2670121425645,-10.2670121425645
42,414,-12.091757650357673,8.95563794929943,-11.861425589878605,8.951426258310192,0.783617153042768,0.7836171530427684,15,-11.08258862425291,-10.757300923803435
42,417,-2.78779012752924,7.583552940784013,-2.6466535973222114,7.6018366887550375,0.9007377724943714,0.9007377724943714,16,-11.138463264882834,-11.138463264882834
42,419,2.256518855407642,9.108856321732105,2.4484975271695038,9.111356171826325,0.7403289699658655,0.7403289699658656,16,-10.06331770893794,-10.09107031490971
42,422,14.170351341417625,9.12871841656548,14.357753048124794,9.13074661080981,0.770202686779989,0.7702026867799889,16,-11.127772749550765,-11.248267349695231
42,428,34.85507050652117,8.885564873922629,35.01681080142098,8.908159845147399,0.9334129443790083,0.9334129443790081,16,-10.92948991822432,-10.8874964975986
42,443,-18.250510480444536,9.569328632859978,-18.033317697948206,9.550066892479562,0.7447672840487841,0.7447672840487841,16,-10.438010745744633,-10.569184217819103
42,446,-10.41840345640774,8.504178512729577,-10.225837743583389,8.49632924037361,0.8158579875101948,0.8158579875101946,16,-11.075715083083084,-11.338188007068744
42,449,0.9102283662698596,7.642945575491132,1.0554357386127704,7.639595897018075,0.8931439968190802,0.8931439968190804,16,-11.656484091545558,-11.656453917570818
42,451,4.944936288769442,8.99462208709224,5.161233355509806,9.019220425251387,0.7571945818008184,0.7571945818008184,16,-10.946515158635258,-11.016541544030718
42,452,9.590246444615499,7.359709907904172,9.728396950455945,7.33837976835418,0.9362498010137758,0.9362498010137755,16,-10.496616167391984,-10.496616765499047
42,454,17.462546388311388,8.825770954679301,17.667583356926535,8.859414826187193,0.8120157246451651,0.8120157246451651,16,-11.363516373319646,-11.699306435588566
42,457,28.197290739522956,8.71640496744671,28.368297562809442,8.728631398072828,0.8912133036883214,0.8912133036883214,16,-11.456768143197543,-11.647264638081696
42,463,47.67803561225422,10.453650812952766,47.8664274173408,10.45835149318863,0.96236198844398,0.9623619884439798,16,-10.384799202297582,-10.384815952569346
42,473,-25.07866345600702,8.481813276344784,-24.922413172143543,8.48260584562794,0.8906003031552551,0.8906003031552554,16,-11.646650310454852,-11.646650310454852
42,478,-6.073009789954874,8.174195629560526,-5.902377251665313,8.175077703311176,0.8403595737624594,0.8403595737624594,16,-11.012942464148622,-11.856514006417331
42,481,2.385359717137546,8.058057634867344,2.5540768110861225,8.070915519041232,0.8496602244712302,0.8496602244712302,16,-11.596658628020915,-11.575538483938976
42,484,12.848698634164485,7.685146678600621,13.00664139830126,7.681820352480763,0.9107575317308766,0.9107575317308766,16,-11.140985055025695,-11.141020878288046
42,497,-44.88742360065582,10.81938025648381,-44.669543659329555,10.739801646278984,0.8954898699996718,0.895489869999672,16,-11.195112950897501,-11.195088016125364
42,502,-29.20764573962178,9.492445015542256,-28.99685380451181,9.466838511540903,0.8268539984099795,0.8268539984099795,16,-10.951537925608188,-11.88763345786706
42,508,-9.473911166917551,7.19477478793269,-9.334517721886305,7.192074352565358,0.9524843855516703,0.9524843855516704,16,-10.604351828078098,-10.604351828078098
42,518,24.899989939245096,9.690919638432437,25.10719893849045,9.726835251876246,0.7743547321236935,0.7743547321236935,16,-10.921697697920877,-11.106315712825472
42,521,33.33225818959918,9.589961175526621,33.54227740902318,9.594708266926489,0.8552679202521976,0.8552679202521976,16,-11.035650442029869,-11.035627285590797
42,524,44.615601309859294,10.239840138089775,44.807742433815946,10.273924821166972,0.9372688591453087,0.9372688591453087,16,-10.681595220020913,-10.681595220020913
42,529,-44.33846247269113,10.534276784977607,-44.1291228752015,10.456585174511488,0.9126074463065162,0.9126074463065162,16,-10.891877349079769,-10.891877349079769
42,532,-33.19531759036585,8.913107681624751,-33.0214488259606,8.905794784959607,0.9150204512197826,0.9150204512197826,16,-11.334147871150487,-11.334101713537454
42,539,-8.73552041483106,9.11894129588357,-8.517102639347875,9.1319568758781,0.749960930390733,0.7499609303907327,16,-10.037115975682344,-10.037115975682344
