evaluations,elapsed_seconds,coverage,qd_score,best_quality,invalid_fraction
256,0.001263701,0.44,96.09437711187928,1.1182471980255815,0
512,0.001877156,0.63,142.18001237376257,1.0646830249830224,0
768,0.002457301,0.755,172.83769163526983,0.9154202858471262,0
1024,0.003043876,0.8125,190.01029793182832,0.9154202858471262,0
1280,0.003607931,0.865,205.7642282316958,0.9154202858471262,0
1536,0.004175456,0.905,218.02690504049698,0.9154202858471262,0
1792,0.004740641,0.945,230.9406375563693,0.9154202858471262,0
2048,0.005301216,0.9625,237.87039451752455,0.9154202858471262,0
2304,0.005891161,0.9725,243.19345807524545,0.9154202858471262,0
2560,0.006460186,0.98,248.87965547327065,0.8852555772982014,0
2816,0.007030681,0.985,252.94648019106475,0.8852555772982014,0
3072,0.007594616,0.99,256.98739916894004,0.8852555772982014,0
3328,0.00816225,0.99,261.0144350603862,0.7254410946816147,0
3584,0.008723385,0.995,266.2286731241803,0.6552241163255478,0
3840,0.00929144,0.995,271.0859539376896,0.5339831213100175,0
4096,0.009855285,0.995,274.9714603485024,0.5339831213100175,0
4352,0.01041928,0.995,278.3511112491634,0.5339831213100175,0
4608,0.010976365,0.995,281.99684415439134,0.5339831213100175,0
4864,0.0115347,0.995,285.3274072416334,0.5339831213100175,0
5120,0.012097064,0.9975,288.21523439149126,0.5339831213100175,0
5376,0.012665279,0.9975,293.33082816554514,0.5339831213100175,0
5632,0.013234094,0.9975,296.4250305522899,0.5339831213100175,0
5888,0.013806329,0.9975,300.56485926406555,0.5339831213100175,0
6144,0.014365494,0.9975,303.0548522599091,0.5339831213100175,0
6400,0.014938969,0.9975,306.0077679591063,0.5339831213100175,0
6656,0.015496754,0.9975,308.67212160378347,0.5339831213100175,0
6912,0.016059149,0.9975,312.19833217718264,0.5339831213100175,0
7168,0.016628784,0.9975,315.0220261080005,0.4240725991843812,0
7424,0.017200959,0.9975,319.05523987302985,0.4240725991843812,0
7680,0.017759953,0.9975,322.3835674203875,0.4240725991843812,0
7936,0.018348208,0.9975,326.1139984522225,0.4240725991843812,0
8192,0.018946854,0.9975,328.31307346953895,0.4240725991843812,0
8448,0.019537969,0.9975,331.0631289691807,0.4240725991843812,0
8704,0.020123824,0.9975,336.87126682752165,0.4240725991843812,0
8960,0.020697009,1,339.41137332209166,0.4240725991843812,0
9216,0.021274264,1,340.98442670012747,0.4240725991843812,0
9472,0.021846739,1,343.5852797512466,0.4240725991843812,0
9728,0.022426344,1,346.0702717376093,0.4240725991843812,0
9984,0.023001819,1,348.01758364908557,0.4240725991843812,0
10240,0.023582874,1,350.4585969628591,0.4065527147195498,0
10496,0.024164349,1,353.4526498562675,0.4065527147195498,0
10752,0.024743064,1,356.16004580714963,0.4065527147195498,0
11008,0.025335819,1,359.3104391283515,0.35885801059790423,0
11264,0.025937374,1,361.44291613876936,0.35885801059790423,0
11520,0.026553009,1,363.3565450770821,0.35885801059790423,0
11776,0.027154695,1,365.32343759042857,0.35885801059790423,0
12032,0.02773409,1,367.0524432770095,0.35885801059790423,0
12288,0.028320555,1,369.47000902979227,0.35885801059790423,0
12544,0.02896164,1,371.799665361878,0.35885801059790423,0
12800,0.029540395,1,375.3710905286586,0.3572371870984078,0
13056,0.03011574,1,377.3920536412557,0.3572371870984078,0
13312,0.030716485,1,380.9730540612853,0.3572371870984078,0
13568,0.03130312,1,383.150533757602,0.3572371870984078,0
13824,0.031879845,1,385.12476201177765,0.3572371870984078,0
14080,0.03246801,1,387.1192258865683,0.3572371870984078,0
14336,0.033047815,1,389.99946233991494,0.32455647421650957,0
14592,0.03361091,1,392.2229088356134,0.32455647421650957,0
14848,0.034180555,1,393.8799919385463,0.32455647421650957,0
15104,0.03474933,1,395.6553508883902,0.32455647421650957,0
15360,0.035485036,1,397.5130226203202,0.32455647421650957,0
15616,0.036209933,1,399.8126324341133,0.2731132021187984,0
15872,0.036841338,1,402.6713504061589,0.24161729510032864,0
16128,0.037451533,1,404.2824518030511,0.24161729510032864,0
16384,0.038032338,1,406.0184667657964,0.24161729510032864,0
16640,0.038609073,1,407.34938336066585,0.24161729510032864,0
16896,0.039250639,1,409.77085808904184,0.24161729510032864,0
17152,0.039913785,1,411.8494523948006,0.24161729510032864,0
17408,0.04054423,1,414.23865217347304,0.24161729510032864,0
17664,0.041173306,1,416.66137320722686,0.2363802880505058,0
17920,0.041789321,1,418.02160967748364,0.2363802880505058,0
18176,0.042404806,1,419.9137528557412,0.2363802880505058,0
18432,0.042981601,1,420.88151061449264,0.2363802880505058,0
18688,0.043546666,1,423.16856174431894,0.2363802880505058,0
18944,0.044120161,1,424.3629450098456,0.2363802880505058,0
