niche_id,grid_x,grid_y,quality_train,descriptor_altitude_km_train,descriptor_plane_spread_train,visit_count,decision_altitude_km,decision_inclination_deg,decision_raan_1_deg,decision_raan_2_deg,decision_raan_3_deg,decision_raan_4_deg,decision_mean_anomaly_1_deg,decision_mean_anomaly_2_deg,decision_mean_anomaly_3_deg,decision_mean_anomaly_4_deg
40,0,4,4.542203657936159,465.4720382028276,0.45388952590788256,8,465.4720382028276,79.17702590380478,237.73533022676074,136.14387496301455,290.6573089066384,179.18746508310036,211.88069043095032,60.67948880093207,3.3893004456506444,231.6748020027518
30,0,3,5.061734785695945,450,0.3533363481959455,8,450,77.97819718788791,267.73112838884026,140.2018072705031,229.51360487687214,166.55485390451798,160.1089511456067,97.28250580248397,93.58506956498609,289.0894283529973
42,2,4,5.170594642250901,546.782856283055,0.4655916002536835,7,546.782856283055,77.79651807920374,195.4079292404175,150.2023128828925,309.82645485638324,248.81528585910684,72.81831516109804,178.82618980857455,156.43008715507764,309.4898677968562
33,3,3,5.2788090211220196,623.6926755193238,0.35666091176211545,6,623.6926755193238,90.91962718677178,80.04229176391621,306.9364423012713,52.789011227443694,0,300.5360587064629,158.53612406849487,189.77222886386764,144.18351378800492
34,4,3,5.3538439684194135,659.5218799252735,0.31487516916667824,8,659.5218799252735,94.7623104049268,166.03469505301092,210.82545949712792,129.59493291186038,80.56853448195552,327.04658066643725,133.74306992855122,224.70815749369294,42.990757330673354
70,0,7,5.493259222912631,484.7868466283693,0.7239063816289375,3,484.7868466283693,71.87259207821447,293.27643232509,349.8186702418411,221.76655343657933,81.10124802878907,166.4781950924559,211.19167464324593,308.4665318955126,117.08986514645137
43,3,4,5.517614369597979,625.2616151761054,0.42671696783692536,9,625.2616151761054,77.98215270348109,167.6511940070339,104.941437725879,232.64161493426516,247.16959229808273,88.70522637115921,91.53762735146546,36.4943294919651,246.14566149420654
25,5,2,5.854575258111287,683.7683753344578,0.2977508797667092,11,683.7683753344578,96.58093611180429,84.52784657494016,172.18814222207587,52.7238202911873,136.03039398875163,12.223368142105326,64.71109279573015,306.7374809823594,353.9835154526919
80,0,8,5.9072458270346315,458.93926079333784,0.8588037399345863,1,458.93926079333784,75.89996441723079,285.0502212447439,360,208.2270505147699,91.32773284781024,165.90478657838003,218.59752017937154,304.6930526988954,103.09871686199857
51,1,5,5.948339366899362,522.3090589446505,0.5966680482861902,3,522.3090589446505,73.4416359944262,234.36771943570247,126.9239927161195,316.5477015242877,179.4832762146925,189.29419639729753,63.346215877072346,11.46010729010468,230.97685762781998
50,0,5,6.016009500142811,484.1185116030001,0.5509311549461431,4,484.1185116030001,78.85218256029795,235.64945014670604,145.33172508581688,322.9473166595022,178.82182738633568,199.22864246909467,87.99236420460718,81.29537719856431,171.27232697537272
41,1,4,6.143090948740465,509.6020080613376,0.4960943056270888,3,509.6020080613376,74.84426802809587,297.0242097357409,360,269.6686752260981,70.6893600839831,173.65778583168145,213.7217333633976,313.3246539426603,116.79925923658024
74,4,7,6.19749696895448,651.2903208409707,0.70126042721144,8,651.2903208409707,99.84669456552224,0,258.28496744238083,120.60241509432582,35.51557564995702,286.9762660428841,269.3357781292261,185.72117762292487,134.98936974401173
24,4,2,6.201153621790958,638.783274479393,0.29203181449702786,7,638.783274479393,85.58425838490085,189.1343366954075,86.66433461811235,85.71392947052074,158.91745054892658,136.113288526102,278.82667919841634,195.4241897623547,0
23,3,2,6.205566660487992,601.7764655836836,0.2702238796511558,7,601.7764655836836,89.09284457766016,191.8569150935169,66.82558365578075,134.8198363904356,136.32705632957138,155.20352010131612,329.92705777137024,241.5112946878591,34.7085555642952
31,1,3,6.311411455979325,534.7259876673967,0.37801876680535906,2,534.7259876673967,78.6546516827594,166.50857961817977,148.42205813390277,270.19981509691047,247.993843642182,75.20097546642775,187.47395580401417,150.92717127417103,335.679256931201
55,5,5,6.353639477783285,708.0204756083626,0.5220024300329921,7,708.0204756083626,95.87044909182332,64.41790212879181,323.12277755287516,130.14237578997484,0,198.68893150803353,168.09590342881987,184.07378652365634,97.48721136459416
35,5,3,6.368857955522299,680.9716218316738,0.36200632053889437,10,680.9716218316738,100,36.68853277382652,331.9808850195153,114.20654449064838,70.65221431454432,360,117.96023817479352,134.58622056920228,98.95890533951376
45,5,4,6.462742132195695,687.7241418002341,0.4321152975266873,11,687.7241418002341,98.92238097136367,26.80519527716258,315.1427809624682,112.18840148932895,66.37795929709213,360,102.88905597958116,129.7470414292648,97.59034707497929
44,4,4,6.510033601536517,670.3799626560472,0.4772626208093782,6,670.3799626560472,93.05885542241211,191.6213258661335,216.67568339983768,117.24524341478408,66.08129524519725,360,142.62225373306205,148.99460664593568,53.61826983321076
26,6,2,6.572914301724284,732.074614203737,0.28530618052024737,13,732.074614203737,93.3236283191012,206.78922418545528,83.89395510679665,152.19649213118868,179.45920951645198,136.17199822072246,273.21010874173805,215.99126800919444,52.938896600725414
60,0,6,6.6099999695761,491.3865491568403,0.6721110405076962,5,491.3865491568403,70.6772310079398,328.7750501322753,348.0405823875576,221.65294908480467,80.69277591842206,160.04345349129528,230.7343758808265,242.53356654308863,122.94587860390179
64,4,6,6.624470915354075,651.881096544557,0.6043578665751721,9,651.881096544557,96.73220688952382,61.97630043422555,308.6990194813495,136.43742460478458,0,296.95813284580765,162.58148481949348,183.9509628202448,130.5623804377578
84,4,8,6.702351547372983,639.9698952065644,0.8504390536406721,4,639.9698952065644,100,71.06146007066953,256.4266471346016,148.69961613790485,3.2883181659628153,302.45916986699183,130.27526153409576,175.33878779846015,30.637857140951468
82,2,8,6.757248753330722,551.8254724261496,0.8289679874025581,6,551.8254724261496,68.8686470479596,249.54293454111345,339.94886856451245,173.56164688654368,104.51089994971963,146.65037082874966,252.82692566293304,293.3455658926067,0
36,6,3,6.863085895650276,727.0317134493415,0.3144484486568604,9,727.0317134493415,94.67910708514864,172.10348475609467,115.70981607200295,75.23336768248721,196.15488036971396,68.41487080864579,93.25918801714168,201.05872286980102,106.6751220620051
37,7,3,6.903561225971942,803.0366189694498,0.35118982794411024,6,803.0366189694498,82.10959921618202,85.40888262785039,107.9988406868259,158.03983941205212,217.509108772629,33.74646892239758,103.27792345099385,205.87881314670875,126.54990711741169
75,5,7,6.9375371456615875,719.1966851683335,0.7762994606449195,7,719.1966851683335,69.25788819963833,138.48433563483906,232.19228985446102,82.52949622352385,360,98.3146154924453,141.71831385452106,89.29695813930692,277.9940152952418
38,8,3,7.005986890950412,822.8970570385895,0.35227673723118347,9,822.8970570385895,94.18662114228557,210.92486963502728,132.44499051401672,159.8889151668613,265.2139808047598,51.04233104677818,41.533497106447,200.04903748126975,114.06013722361405
12,2,1,7.0224921581964335,573.0199881844965,0.1596750888514683,2,573.0199881844965,91.75433491830839,20.179413748135907,324.53337857208254,56.30002396526743,0,254.0459207386791,158.12407203623764,185.32163302860602,158.41282791596836
62,2,6,7.024202727206276,578.0984545836841,0.6833223480361024,7,578.0984545836841,99.78447841638504,46.14748024492298,268.06308539556807,147.2656933412507,86.62053042880666,263.5220996656316,254.01780241579004,166.99666862591747,120.039650028253
14,4,1,7.03219647027232,633.4464310667179,0.19623476377180704,2,633.4464310667179,88.91761227523267,211.4982657881718,108.1976475591333,142.36073498141113,150.99245531367595,152.21692753867302,321.984416158571,224.83123187032376,0
76,6,7,7.0359091294320955,722.3210516194384,0.7775423632377103,10,722.3210516194384,68.3680063747466,136.96335621158653,224.71174261137705,82.37311261367879,351.99627086859175,102.58616713472288,140.82649551360257,90.99407488359707,277.9650858816929
47,7,4,7.081550364778452,783.8503774736874,0.41355440254157727,6,783.8503774736874,77.98195932412091,73.82988675867026,108.06765281449526,160.6975399651,221.0604516172183,21.811288995352342,103.27150297780135,214.42365863610675,184.91573530455338
15,5,1,7.13075641339007,703.8426467858533,0.18953046636487103,7,703.8426467858533,90.2942073032551,58.651800316311515,360,93.43495509385868,84.96474493953556,356.9141737122105,98.27148765416905,123.15835542515543,121.1633784617122
27,7,2,7.147900740645429,768.1801223389473,0.26043545475595675,6,768.1801223389473,90.83106513220791,193.08077933229953,78.31971951173657,142.55160922674213,172.78378208979376,175.099450398764,306.18813830355765,211.06625676377112,0
65,5,6,7.151822292163212,711.9628545338593,0.6432614551579525,12,711.9628545338593,94.04699397479071,233.33822989094355,39.896562449649274,106.95420867902078,174.72816551533003,174.27946292277795,340.06050917575953,154.6225587486815,0
77,7,7,7.231750919962304,786.7575213575493,0.7596835188868101,7,786.7575213575493,94.95441298116326,27.980375149023004,150.45605406696023,275.7862678559294,96.32986076253543,43.88164436429295,201.16342883236553,360,122.57035317905816
66,6,6,7.339044615110236,721.847300803184,0.6053372320783964,11,721.847300803184,94.69690186191542,232.69322065090213,53.607855328689425,97.89736112370187,175.12004539746286,181.6999717470369,268.5574248956975,177.57881631506808,0
46,6,4,7.357046389483317,739.4228439582225,0.4584559707344247,1,739.4228439582225,88.81361284019036,229.20606346203573,79.05516390171627,106.64708875944866,174.21294808522134,200.12302274227247,307.33052375182615,183.13517279750573,0
53,3,5,7.357988694165045,626.1453497641672,0.5238138423567067,6,626.1453497641672,74.59326484218448,178.09615993681268,105.84629125889269,270.0598621683609,246.77870506373353,97.8392294372865,174.74585734774024,63.30547876243042,358.4175230893916
86,6,8,7.392921624514841,741.6895978510122,0.871077729338053,8,741.6895978510122,65.86005797054233,151.70900143511224,360,81.07372941719166,267.279762162009,137.00687957698884,130.68387918560825,74.02359128269434,280.3508514251267
39,9,3,7.424810881505421,868.5577045731173,0.37478071077424713,6,868.5577045731173,83.22774443123589,81.39360203495752,108.1356104335641,162.4540174388087,218.0892687970501,61.46797118003875,102.46669318391348,221.8006172465826,113.63720085439977
83,3,8,7.467307452860447,593.7763877491362,0.8424342003690836,2,593.7763877491362,100,0,255.97055361181154,143.3655022949256,74.76203038379526,258.06029250369096,228.82552557413376,168.93692753145936,146.266873323789
73,3,7,7.535652122406887,596.0769984983335,0.7690227624235517,4,596.0769984983335,70.21327785437119,294.4529827472689,272.68597620789234,174.42905571386777,63.110306302811885,129.1773741773783,268.599993171269,246.74374884932686,0
92,2,9,7.62627530962312,581.3476301431448,0.9077208831916719,1,581.3476301431448,95.448530969783,0,249.96916521228303,159.88321444416945,54.75470962652189,246.31490302252018,203.37078206442763,163.46879907961466,123.97181050095043
85,5,8,7.728538013164085,706.9364258604055,0.839382087893364,10,706.9364258604055,64.89034205137254,118.23859329625527,268.8581904519537,16.237081768528753,166.28614902521562,275.87783684179294,238.71521284746782,258.0456913077011,305.0668135728369
49,9,4,7.728799457595196,863.9759360192819,0.432139055735711,4,863.9759360192819,77.83033137431829,62.88189247462721,111.46052272774992,169.30249491031591,212.6655205866233,58.2322307275182,71.60155319394329,202.3299540634045,117.14743633626779
56,6,5,7.775051403020837,751.078505424548,0.5086022862753568,6,751.078505424548,90.46126878396359,265.42205996631924,97.84213701273163,141.98124174606005,199.5717742552651,129.38525872781725,275.97545068379395,209.3279603893727,5.0871417692765055
28,8,2,7.798457288000246,818.4428838029867,0.28473157497037993,7,818.4428838029867,87.6307079958425,169.95093158285576,141.06970081232478,74.06540053863108,196.4050107088804,28.75491393344349,90.70887037221468,223.52894467086793,112.20184924344755
63,3,6,7.945446376141812,615.632426194013,0.6518825308683488,7,615.632426194013,97.31956307949362,76.12857890308206,241.4301754000332,116.2443823010525,22.42425298525485,282.9799425864677,151.78118778390242,188.35064403840505,111.01227695498663
67,7,6,8.11159343341271,781.8474297581621,0.6724160108310888,11,781.8474297581621,92.16079749198529,268.43926429051606,70.74183668130162,140.48548048627532,212.7681840291707,140.5399159270249,336.2647667966161,205.43779328515515,6.667211657704309
