niche_id,grid_x,grid_y,quality_train,quality_validation,validation_feasible_fraction,visit_count,feasible_train,forward_distance_m_train,lateral_drift_m_train,mechanical_work_j_train,descriptor_duty_factor_train,descriptor_body_height_std_mm_train,minimum_torso_height_m_train,terrain_contact_steps_train,constraint_fall_m_train,constraint_drift_m_train,score_train,feasible_validation,forward_distance_m_validation,lateral_drift_m_validation,mechanical_work_j_validation,descriptor_duty_factor_validation,descriptor_body_height_std_mm_validation,minimum_torso_height_m_validation,terrain_contact_steps_validation,constraint_fall_m_validation,constraint_drift_m_validation,score_validation,decision_0,decision_1,decision_2,decision_3,decision_4,decision_5,decision_6,decision_7,decision_8,decision_9,decision_10,decision_11,decision_12,decision_13,decision_14,decision_15,decision_16,decision_17,decision_18,decision_19,decision_20,decision_21,decision_22,decision_23,decision_24
295,15,14,8.94364395857494,inf,0.6,494,1,1.0575183185703014,0.08492621361840644,0.5811385726207424,0.75625,145.9567455119512,0.161744146717363,709,-0.011744146717363013,-0.41507378638159353,-1.05635604142506,0,0.08137825949695095,0.25595912586114167,0.5115024298296891,0.45111111111111113,120.91826639113704,0.07828146127551174,445,0.07171853872448826,0.2670502306970167,425.5767756640069,1.6417690139090086,0.5855247364459656,0.5543702791302043,-0.44898595056763446,0.2590689595613845,-3.030124109829602,-0.20850296123463258,0.25972736811116437,-0.648951231192953,-0.26943505950135216,0.7415826540931207,-1.6902601486070652,0.13436703969434421,0.727625054606988,1.296411631295432,0.5544363656575569,0.1428433383089145,-0.5643913250790433,0.3050297916554254,0.6605337444538553,-2.769047352604765,0.6177595028072121,0.5365289631041912,-0.01751970570293705,0.7073724642172072
294,14,14,8.951219685815772,inf,0.4,268,1,1.0500581191775504,0.042103909057585556,0.6389024966604481,0.7305555555555555,143.8644695632671,0.1588214276020661,708,-0.008821427602066112,-0.45789609094241446,-1.0487803141842296,0,0.142601855607983,0.2547460921230266,0.4517370210436845,0.4124305555555555,114.76205834673117,0.0783229521419239,406,0.07167704785807609,0.14897105882156958,625.4811279184557,1.9427980958714017,0.7411970215775279,0.535162250686329,-0.49872423095565344,0.09570532655564201,-2.8122540832854885,-0.14090287624368908,0.4865517630779352,-1.2801461208635798,-0.25139277601876864,0.771852046994586,-2.378477638524033,0.055354919710591616,0.7884177940695083,1.2118623310875134,0.3332077881587938,0.40547654120132065,-0.36394921573881817,0.51597284077636,0.70165807433338,-2.601358828231556,0.5878987772460323,0.2926261719381339,-0.27222464844475286,0.8
275,15,13,8.974601894821165,inf,0.6,564,1,1.0265873514562642,0.011536847233403077,0.5946231387147657,0.7569444444444444,137.26900399583417,0.2211892549671344,720,-0.07118925496713441,-0.4884631527665969,-1.0253981051788348,0,-0.0747031182136675,0.5104611259892639,0.5785668832497054,0.5240277777777778,944.7540408920586,-15.049965479662639,538,15.199965479662639,1.8830895159819665,3483.87291353563,1.8303680600774443,0.7097520543181992,0.6204701859004169,-0.6,0.4341725555796536,-2.6032427881789175,-0.5763158412253742,0.3350067706151607,-0.691588289107919,-0.1863952085889211,0.7426253487283371,-2.091649281953396,0.2664882646948522,0.7464871586322913,0.9007464671138768,0.38465705873409806,0.2814143387379612,0.09241622201080334,0.2296949096616308,0.7385833174631198,-2.7871967666306507,0.8,0.41705243459787933,-0.17272833460072226,0.5982277540949877
274,14,13,8.984732466846639,inf,0.6,242,1,1.0165205182262922,0.024893032042086056,0.6264925364657713,0.73125,139.76551616725098,0.19609226355180284,717,-0.04609226355180285,-0.47510696795791396,-1.0152675331533607,0,0.13694304683196218,0.23839086120273176,0.4938386572129021,0.4414583333333333,115.14482121196008,0.07828118723470667,442,0.07171881276529332,0.19897464113822216,424.2280602189535,1.72841691506534,0.4981246504992556,0.4324347128134186,-0.6,0.24583981830088758,-2.398508956815798,-0.20525840475918325,0.2318815806569042,-0.8472338387781246,-0.2199411530729859,0.8,-2.35700734555531,-0.05481030671278889,0.8,2.943261757781601,0.35203414276739214,0.33644221311042455,-0.6680422008500773,0.3358572385227171,0.7680764532753865,-2.547691702041229,0.6959794265082226,0.4502157597729919,0.17791641147373988,0.7074735951109504
293,13,14,8.985732250539439,inf,0.4,104,1,1.0155303180701911,0.3790462766370806,0.6312843048142622,0.6881944444444444,146.3459332904228,0.18927042241793413,720,-0.03927042241793413,-0.12095372336291937,-1.0142677494605625,0,0.07741869644828625,0.30757124707416894,0.4699613550698921,0.4073611111111111,135.4483054753078,0.07828124310834685,409,0.07171875689165315,0.32286074934714115,645.0574001300797,2.1977441947749474,0.7579218037870826,0.6913742882741759,-0.5638596388785783,0.11105324523200379,-1.949725196502282,0.012547873884102265,0.3078830701319122,-1.6536439320650453,-0.2029824190377779,0.7827263954554274,-2.896657987828689,0.04365838264535263,0.7278966081773677,1.5552370640921214,0.404277770726405,0.16356968348772347,0.647012260224833,0.24637523181894813,0.6907871862433929,-2.954657524329974,0.6709602862321534,0.330309045479837,-0.6356880634062037,0.7442015404146509
312,12,15,8.99905793140315,inf,0.6,951,1,1.002305616366534,0.2724332047649881,0.6817738848429746,0.6489583333333333,151.41354767674687,0.15559527966122633,720,-0.005595279661226332,-0.2275667952350119,-1.000942068596848,0,-0.03609603516253583,0.5575823942101514,0.5694789492436738,0.4969444444444444,1635.0830975830315,-25.92705561257375,516,26.077055612573748,2.2679754335188442,5666.957165186565,2.099437063780485,0.48824583104310454,0.5992844150125256,-0.5551563104416161,0.22256765787159247,-3.0436505565669507,-0.39050018899982664,0.3762287748189901,-1.0788315558753494,-0.32345751163977077,0.7858993046377005,-2.223684438938139,0.11149879471581856,0.635858920873044,2.6762256545416068,0.4538991294009882,0.22819290522881233,-0.8365682123315366,0.3036922509211342,0.7642561414234605,-3.132517413174289,0.3507903459487099,0.371291961917387,-0.22291206633282296,0.728261944025731
270,10,13,9.023904068833174,inf,0.6,206,1,0.977343703855916,0.2079533838430342,0.6238863445444548,0.5295138888888888,133.9721021677832,0.23362348122860738,720,-0.08362348122860738,-0.2920466161569658,-0.976095931166827,0,-0.10379654086419712,0.4998843887184705,0.5634441280512978,0.44770833333333326,825.3011495451965,-13.36319870063993,523,13.513198700639931,1.8945441955596465,3146.8011460222747,1.6639272543609127,0.5414267415176318,1.2046972826018287,-0.5741534362013204,0.3267283109359069,-3.106999034742097,-0.30040526731754125,0.324664525918729,-1.0255389298964612,-0.18132747046032213,0.8,-2.157868760296049,0.08565229662525342,0.7903851541956702,1.4463999837900432,0.30808129415832314,0.2247558742750091,-0.07398216613878579,0.2699209319221916,0.7284397602392829,-3.141592653589793,0.6987295439929332,0.7120174573212128,-0.008463068178734295,0.7395517940009615
273,13,13,9.024664559029464,inf,0.8,78,1,0.97681976019687,0.24933963508247486,0.7421596131670063,0.6923611111111111,135.54577299614402,0.22407857961519798,720,-0.07407857961519798,-0.25066036491752514,-0.975335440970536,0,-0.2557087747462585,0.012440182190644133,0.522203766725967,0.6378472222222222,100.6914445970871,0.12043245345365544,644,0.029567546546344553,-0.4595934696240928,206.37437717004258,2.0482530310435205,0.46469054089278233,0.6958000285761229,-0.43979354459607284,0.25705169850707393,-3.141592653589793,-0.25591016728104277,0.38163302142046673,-1.3397995836946117,-0.3117767916619334,0.7073470941950494,-2.224662245260508,0.13968988573879704,0.8,1.7565266488268019,0.40549479173111574,0.3088925253632167,-0.17272574820054332,0.26340261288785305,0.6891082523484373,-3.120814002219713,0.7602703845716103,0.4566739971552657,0.030139972393498714,0.6505178873397571
255,15,12,9.036350073101115,inf,0.8,724,1,0.9647369198579094,0.011501584367027175,0.5434964795117779,0.7694444444444445,124.02104864685941,0.272255381261582,720,-0.122255381261582,-0.4884984156329728,-0.9636499268988858,0,0.05733189267317227,0.11085493895085954,0.5225815314094332,0.5501388888888888,107.78509606266707,0.12039056565873127,558,0.029609434341268726,-0.03235319301695555,206.06787482592102,1.8393233057035956,0.5544262303251891,0.3078314376748908,-0.5793529651843904,0.16109436133459884,-2.92730082124394,0.10654069846635658,0.4230602059546043,-1.1289757038345014,-0.25644433197665123,0.8,-1.9806010176891478,0.2851687155221341,0.7912692677457145,1.2702360775449149,0.3531781285697049,0.11928755218725193,-0.8569231376439088,0.21143551337847613,0.6900301801566618,-1.6137547791897073,0.7400992557339986,0.5776635859671029,0.20639368153062948,0.5890522900344386
292,12,14,9.043126684071268,inf,0.6,888,1,0.9580113194752733,0.3925337834307603,0.5690017732705659,0.6152777777777778,147.17980486264256,0.245916381103721,720,-0.095916381103721,-0.10746621656923971,-0.9568733159287321,0,0.22137351501779906,0.4624799458960611,0.5365074782400686,0.46263888888888893,1228.1644190093818,-19.708577810680808,502,19.858577810680806,1.6493834601887771,4410.549169100605,1.7976022915706107,0.7245188755957834,0.4748989253971898,-0.6,0.258430618556189,-3.141592653589793,-0.3375096345669383,0.26641078818384134,-0.8062708002954633,-0.28033838507381303,0.8,-1.7546194398804953,-0.02421112070804584,0.7918133321727167,1.5121180621763075,0.11533702661552947,0.23701943073795692,0.1250179315996216,0.18699107329713727,0.7807280242143513,-2.8616873569807355,0.6612721380173413,0.5168611194551328,0.11126808344428628,0.7655364255869095
254,14,12,9.044305118666879,inf,0.8,277,1,0.9569493967707452,0.0191193714122875,0.6272577188126469,0.7444444444444445,128.35183726019147,0.27534287410884484,720,-0.12534287410884484,-0.4808806285877125,-0.9556948813331199,0,0.04458124616871588,0.08735549916289126,0.5729293742248018,0.5444444444444444,101.40665403301239,0.1204004061994875,623,0.029599593800512497,-0.07631175267610696,206.0862265208621,1.731841424732287,0.4412315568134814,1.0335523114927936,-0.5246188839877854,0.34795310035583105,-3.0396656799786754,0.22964821425918203,0.3482125735982925,-0.8690284305323757,-0.3741286399662178,0.7594987978314864,-2.0728529094749844,-0.020485201860534985,0.8,1.4146403135290995,-0.22774445688424094,0.48031800194052354,-0.4230537056681825,0.3105570895042625,0.7831556592453529,-2.6025141240912,0.6518396735112459,0.4034063232747779,0.636390916143494,0.7714343653126811
253,13,12,9.073469578594354,inf,0.6,88,1,0.9278545482234553,0.2854304288965449,0.6620634089045162,0.6902777777777778,128.8507914551801,0.25821134944451896,720,-0.10821134944451896,-0.2145695711034551,-0.9265304214056462,0,0.12677496610456612,0.5502195813873911,0.46941742800554936,0.5601388888888889,1691.4615395313606,-27.182730135968,497,27.332730135968,2.246531477282225,5917.529860569053,1.6726210520673503,0.527554401667282,0.5550004057582398,-0.5028123203798607,0.2772125181378871,-2.9324024607623826,-0.44619525770658824,0.28185206890396214,-0.6815426278021299,-0.20020439916788982,0.8,-2.105289644783054,0.26454765480365366,0.7003784780721591,0.56103278848473,0.15469157144931875,0.09841515840202976,0.18108732695898497,0.3052538182792274,0.70201417207522,-3.029118194189898,0.8,0.44599088932587183,-0.23339718578834487,0.7116271233131872
235,15,11,9.07833201940232,inf,0.4,572,1,0.9227242357820421,0.009322220538458263,0.5281275921802148,0.7927083333333333,116.1597302593635,0.3174898454920407,720,-0.16748984549204068,-0.49067777946154173,-0.9216679805976816,0,0.043922973414959515,0.6375184776194864,0.5307247654378395,0.3885416666666667,1273.6817497421282,-19.931120257839954,392,20.081120257839952,1.9072652683598594,4680.067854811058,1.8602448093266781,0.621744403492708,0.4174839146650138,-0.5361160369701677,0.2627460352129992,-2.627049062058809,-0.3763095228998878,0.16678337128041193,-0.8089824822097994,-0.1774284984787628,0.7571080958188794,-1.8337936789555047,0.09487132383704698,0.7883768666446201,1.2057115042601165,0.11491492916079955,0.12012709344290812,0.00030949596143583363,0.21100588930410874,0.7905254352799156,-3.071977082391788,0.6987986264222723,0.5500108192705182,0.11516196735767395,0.78096719772404
236,16,11,9.12094203000223,inf,0.4,295,1,0.8798286711194112,0.003664612568223408,0.38535056082013863,0.8,112.99758996442607,0.32884685241288597,720,-0.17884685241288598,-0.4963353874317766,-0.879057969997771,0,0.12976277408961184,1.0874154961470726,0.5279972883302774,0.38520833333333326,2512.8779090796766,-25.43177977563915,402,25.58177977563915,2.304524034454244,9016.01775330002,2.49300022539165,0,-3.141592653589793,-0.280995119272388,0.2654813123326351,-2.3735661963414545,-0.207388657182267,0.5926604717242747,2.4649479061744723,0.0014773873889030592,0.8,-1.8898229273901568,-0.5429539076285022,0.6230403683950404,2.039359166953179,-0.17928743098326672,0.3733555474706008,-0.6968164858749625,0.39511721877197353,0.7598963902563816,-3.0103913962262223,0.5424842691383084,0,0.8947109421092934,0.068388557705504
215,15,10,9.1395122136726,inf,0.4,100,1,0.8613668036789923,0.03298413552517572,0.43950867579559005,0.7954861111111111,107.29742832696058,0.3420327965666217,720,-0.19203279656662173,-0.4670158644748243,-0.8604877863274012,0,0.04523466566091518,0.7654543296908132,0.49539008820288616,0.38861111111111113,1577.0344808382117,-24.626295785637723,391,24.77629578563772,2.1682498432036974,5625.447357552927,1.952019148969603,0.32518086192920537,0.6360334117362004,-0.45132726004790497,0.12086547682863055,-2.8395727489793057,-0.37059902787840077,0.37391676622132264,-0.5034228173188988,-0.3900597327574068,0.6889425224234945,-1.9437147287520014,0.13271823704096464,0.7592380860276,3.141592653589793,0.544516420199381,0.2783152337528299,-0.5399510079243995,0.30633600701468977,0.7686898940361627,-2.268759869947193,0.5649735827372873,0.5071452910338271,0.11346996521486387,0.655399313898862
234,14,11,9.149177648301702,inf,0.4,133,1,0.8519828905954122,0.3517717734309682,0.5802694485571004,0.7482638888888888,117.52585243455995,0.30587211502568684,720,-0.15587211502568685,-0.14822822656903178,-0.850822351698298,0,0.13622598670785618,1.0602237607706466,0.5506851064161841,0.39374999999999993,2614.0833080465823,-24.968462384982594,390,25.118462384982593,2.2274538712074214,9339.92831740558,2.6180906323288737,0.22969900283411598,0.23950391971596913,-0.2940673150676386,0.35153150632418745,-2.737643535162834,-0.2821646960405662,0.38055148980951836,2.6560370592794182,-0.05869513758480688,0.7931133311537083,-1.8267249444394689,-0.6,0.7004597926381818,1.4291869015035363,-0.29195288513554474,0.5766202719981947,-0.8051119256872106,0.2553781637499355,0.7170910098742302,-3.0270026333934736,0.6042699324896101,0.205796970640995,1.5545373784054373,0.28788124581105756
216,16,10,9.162774383914826,inf,0.4,147,1,0.8381323745876614,0.010837773132235733,0.45337925124378187,0.8059027777777777,107.34256229456142,0.34500124297031926,720,-0.19500124297031926,-0.4891622268677643,-0.8372256160851739,0,0.09550408061925746,0.304208005740284,0.4722165180958412,0.4027777777777778,133.45179891818935,0.07828122656048704,404,0.07171877343951295,0.29134870942131874,644.8629049878755,1.7479846844067954,0.44684858008979605,0.3683927122735012,-0.4689476707440789,0.25141381139026814,-3.1392133924965253,-0.11009780110617079,0.28392778491657317,-1.104443946150773,-0.22613570467662197,0.7725239259147862,-1.6169568471876028,0.04436422914747286,0.8,2.1448341958550223,0.36931904967760104,0.3116030182757171,0.22918144680464997,0.2920133819493924,0.668172001340443,-3.118641646590956,0.6395021659883271,0.4381871764245263,0.01117626804430185,0.680304782964131
214,14,10,9.181654469626336,inf,0.6,28,1,0.8195787012609876,0.23913600596521062,0.6165854436615262,0.7114583333333333,106.51007860253918,0.3487355950354663,720,-0.1987355950354663,-0.2608639940347894,-0.8183455303736646,0,0.055919332971881744,0.14044392532164268,0.5187505139425111,0.5007638888888889,104.44776171530175,0.12039299173552394,538,0.029607008264476056,0.12980941081920905,408.8073164154474,2.014229298623972,0.7135920355819336,0.4965025349031969,-0.41159648527264947,0.005193287501077082,-2.725795816034607,0.06917723293995318,0.4983211536769024,-1.1476360913369725,-0.23337526145830065,0.8,-2.185369944994323,0.14802211219518824,0.700965287032558,1.208199875318905,0.5813745408862006,0.3934341988185287,-0.39312516627925204,0.46967993768458943,0.7384049384210829,-2.25035197374759,0.750812350141967,0.44652852196083426,-0.06375247214372887,0.7906623124630273
196,16,9,9.194858350133476,inf,0.6,121,1,0.8060526202993447,0.01018697130433186,0.4554852164109901,0.821875,99.42620787256945,0.3561339916249567,720,-0.2061339916249567,-0.4898130286956681,-0.8051416498665227,0,-0.07063465950073063,0.4843595550310108,0.5551965202767971,0.4760416666666667,843.1365396112587,-13.603673745547956,469,13.753673745547957,1.9062707022209096,3195.0255995514517,1.7120830132733316,0.5382718342687596,1.2639533546601311,-0.6,0.3845477566910381,-1.4274116796518213,-0.1832732182949399,0.3123543194304227,-0.9776655060757464,-0.17153103190671393,0.790348069338578,-1.0038234866460876,0.06469546187509703,0.7331153776842299,1.73562486537018,0.3404351541661106,0.25309610916732245,0.5570163645270201,0.27892655095514,0.8,-3.141592653589793,0.698073381691149,0.4769654914351473,0.47976152796777755,0.7260132602576318
190,10,9,9.228891339535359,inf,0.8,207,1,0.7718604193177676,0.0031125466690614164,0.3758794265638526,0.5298611111111111,98.35835179455356,0.27691498252686664,675,-0.12691498252686664,-0.4968874533309386,-0.7711086604646399,0,0.10271473608380492,0.20145961824693437,0.27685047557974857,0.538888888888889,76.82396085455755,0.204875048145405,487,-0.054875048145405,0.2635677071008651,205.3027647797384,1.6847654594819714,0.05867480717556582,-3.141592653589793,0.4186266414649676,0.14112420599906383,-0.3423725222815622,0.8,0.31243547035583646,-1.8536443067695634,-0.4220995904723822,0.48461927974091784,0.2248463078864864,0.5273858216931582,0.16733449632328434,1.737316786585864,0.1399331712325962,0.6252652122425424,-1.139555708729413,-0.32766800446171473,0.6574119631316881,0.3249168103042652,-0.23223862474316292,0.6073617860287988,0.10787986774751747,-0.00506206176486311
176,16,8,9.243962530548336,inf,0.4,91,1,0.7569342132657433,0.0040645110996246,0.4483719070400599,0.8173611111111111,89.52604824026172,0.3625952280665752,720,-0.2125952280665752,-0.4959354889003754,-0.7560374694516632,0,-0.0539622675831581,0.5846246776937656,0.5883675295664063,0.4167361111111111,1146.260622268927,-18.055811229672457,425,18.205811229672456,1.877508787879996,4285.491660537598,1.6693864428926233,0.6318404169655805,0.5904604625865517,-0.5314975891766082,0.3466074670718492,-3.079002047660113,-0.28874836290371325,0.32633429175383827,-1.1572769728274566,-0.2122673700520075,0.732392041639658,-1.547014804363511,-0.09043573312295801,0.8,1.3666480973707376,0.25252600913216566,0.21020107563919427,0.026212310238313316,0.3179631001960806,0.7510656121888643,-3.0262116137478525,0.6634558253353026,0.5975763338474953,0.07811081709598734,0.7758087536713671
230,10,11,9.245357033612947,inf,0.4,167,1,0.7554008453944272,0.30658804757465186,0.37893950368650725,0.5208333333333334,116.14162793595679,0.34642144351703663,720,-0.19642144351703664,-0.19341195242534814,-0.7546429663870542,0,-0.07130888628162332,0.267924958723626,0.4904767224933296,0.4093055555555556,120.79299043122951,0.07828134217944042,403,0.07171865782055957,0.33810972523106564,637.2929861436295,2.0181651006797816,0.8,0.7963366427728764,-0.5392737287985658,0.3212606167664158,-1.3605869021110122,-0.4496216848058094,0.38913863702313733,-2.6105059251857456,-0.3362654841459448,0.5879729184133367,-2.6585807900492546,0.423218891534888,0.8,0.9133653828882706,0.16525969115675204,0.28652406938018654,-0.44169429846245456,0.34732673839133715,0.7552626459533875,-3.1377145477839967,0.7720542847291786,0.620709217523808,0.10862326993306,0.6198245449929618
177,17,8,9.248331339780393,inf,0.6,382,1,0.7524076078547196,0.08400345758042843,0.3694738175558347,0.8503472222222223,89.59563898025415,0.3635400355145976,720,-0.21354003551459763,-0.41599654241957157,-0.751668660219608,0,-0.057638250746245914,0.5880306310006335,0.5427542744808955,0.5246527777777779,1621.2759689933632,-25.675517955493937,536,25.825517955493936,2.327073377426112,5617.864485985671,2.8895063960714245,0.05494461155396711,0.07015932101860367,-0.28878777700033154,0.3405470924227459,-2.668787651179515,-0.2899657532394101,0.4588915145070753,3.141592653589793,-0.07532096660098131,0.798794464131342,-1.817477941611193,-0.5946543592700452,0.7228368659345408,1.816915061558138,-0.1799682821794929,0.4819158378523831,-0.757671070952912,0.2774689488209291,0.7257700439908252,-3.054172111831271,0.5473936383220644,0.20620854998542093,1.2555986650320712,0.22169840124846918
195,15,9,9.248391880928189,inf,0.4,54,1,0.7525917384340715,0.25417906109470884,0.4918096811306724,0.7545138888888889,98.28322748822654,0.35892787427949535,720,-0.20892787427949536,-0.24582093890529116,-0.7516081190718101,0,0.092475777215457,1.0332523919263839,0.5867938893185315,0.38875000000000004,2653.138008461334,-26.015048022023645,382,26.165048022023644,2.2576338692583646,9456.600632582227,1.6524680920405985,0.6267857646234261,0.5466453368876953,-0.6,0.4174777818703942,-2.8854178551367364,-0.2389214821449676,0.375674834976679,-0.8237545843697639,-0.24983028197056736,0.7848387589408823,-2.164569297837264,0.006024531816783557,0.8,1.3926427706410776,-0.013586523411836735,0.33116198421296744,-0.38419850824589075,0.28973660853713123,0.8,-2.6470450306848203,0.7040000027754848,0.3914146777312734,0.3673427378203689,0.7122552475230675
210,10,10,9.249393175257456,inf,0.6,106,1,0.7513821696101645,0.2161547284780047,0.38767243380968414,0.5107638888888889,107.54415493132674,0.35596672441619304,720,-0.20596672441619304,-0.2838452715219953,-0.7506068247425451,0,-0.20707089096249254,0.2545989602054803,0.39645795504846026,0.43881944444444454,80.52796386831025,0.07828133441005684,488,0.07171866558994315,0.18155795637053584,418.86786165772185,1.5048754560220299,0.3565311723345303,0.8161626786357051,0.19629363340811093,0.059723791460765896,-0.3723045828343393,0.4204153000980901,0.527996081694596,-0.6185923815557792,-0.3710839461531347,0.7130719878165837,2.2047968035833523,0.4694325143905334,0.128166513056504,0.340255775925068,0.15455011492520115,0.6069051132361047,-2.710911606239133,-0.009817582062723533,0.3307772901344005,2.490170171420125,0.744694843314516,0.31806217248936186,0.3627755087258765,0.6882048411446063
250,10,12,9.27678781309554,inf,0.6,222,1,0.724045702557723,0.33787700295947787,0.4167578266311261,0.521875,124.22891029394118,0.35761057512216926,720,-0.20761057512216927,-0.16212299704052213,-0.7232121869044608,0,-0.0562293144663748,0.512926012033232,0.5864665965764653,0.4839583333333334,709.9256276283091,-11.284451378560611,540,11.434451378560611,1.912982973077657,2731.3797282872365,1.7877436054550926,0.6360911988784675,0.5949255544706707,-0.5872533887580512,0.42298122080461986,-2.5236478237700624,-0.5355622558406062,0.3642776063719991,-0.7041191756084263,-0.18703897160022864,0.7365939953373535,-2.058668788282963,0.3305926193564568,0.7327183755102585,0.8853159267102514,0.4229129327580639,0.27983064910549765,0.08860943966698553,0.20730614377245368,0.7271638237665782,-2.789172721379916,0.7902852635601652,0.4116267349423879,-0.13101167950055448,0.5856197853767291
