time_s,torso_x_m,torso_y_m,torso_z_m,front_left,front_right,rear_left,rear_right
0.004166666666666667,0.000017763948143734897,0.7203163801594957,-0.000015428839083494017,1,1,1,1
0.020833333333333332,0.0005025032625840538,0.7283381450260026,-0.0002893893685646146,1,1,1,1
0.0375,0.0010601730918754085,0.735008008003606,-0.0005187227710066589,1,1,1,1
0.05416666666666667,0.0016251981655450321,0.7396111418294418,-0.0010353881736843253,1,1,1,1
0.07083333333333333,0.00228676732735254,0.7425421730646428,-0.0021879650232798056,1,1,1,1
0.0875,0.0031068903990693953,0.7448964690373446,-0.0035900237851522834,1,1,1,1
0.10416666666666667,0.003971020120471934,0.7451504050242618,-0.004668893992815789,1,1,1,1
0.12083333333333333,0.005090463852440827,0.7449366952984963,-0.005756299231568542,1,1,1,1
0.1375,0.006387251721112592,0.7443043885289556,-0.006669440916379324,1,1,1,1
0.15416666666666667,0.00793701823496328,0.7428926580946491,-0.0071339287092484676,1,1,1,1
0.17083333333333334,0.009744156486841102,0.7408673302727095,-0.007190442281502871,1,1,1,1
0.1875,0.011998000705802984,0.7388078091286692,-0.006951477132755,1,1,1,1
0.2041666666666667,0.014657239015801245,0.7363835548432975,-0.006485514320424901,1,1,1,1
0.22083333333333335,0.017825299514527024,0.7337007718428266,-0.005782424202113837,1,1,1,1
0.23750000000000002,0.021619553566235884,0.7310402673575646,-0.0048603216822254965,1,1,1,1
0.25416666666666665,0.026433287535259087,0.72878440247972,-0.0038241792856486237,1,1,1,1
0.2708333333333333,0.03161827417600086,0.7253013627402698,-0.0025908873342940673,1,1,1,1
0.2875,0.03735400652209782,0.7207396141326359,-0.0010689332578474994,1,1,1,1
0.30416666666666664,0.04375230533915219,0.7151194157960283,0.0007433276154985874,1,1,1,1
0.3208333333333333,0.05073860645395968,0.7080239871312141,0.002725342617427927,1,1,1,1
0.33749999999999997,0.05819283428439671,0.6990764989553864,0.00500947101711931,1,1,1,1
0.35416666666666663,0.0664113492776653,0.6886469325299066,0.0074557215064107105,1,1,1,1
0.3708333333333333,0.07529789192421082,0.6764762946280635,0.010028109041555155,1,1,1,1
0.38749999999999996,0.08447281225253696,0.6679128807097524,0.011011110627114608,1,1,1,1
0.4041666666666667,0.09293524609596912,0.6580197663484773,0.011976831705658095,1,1,1,1
0.42083333333333334,0.1007315429202278,0.6464027672108829,0.01282374117999346,1,1,1,1
0.4375,0.10707774987609638,0.6346152505895725,0.013078545819779026,1,1,1,1
0.45416666666666666,0.10755850129287979,0.6364263830680729,0.00966491641455613,1,1,1,1
0.4708333333333333,0.10573976989963636,0.6415402940268415,0.005170456822205528,1,1,1,1
0.4875,0.10390286644469282,0.645503994866992,0.0006210654423342921,1,1,1,1
0.5041666666666667,0.10236733541457563,0.6469897023364253,-0.0036898021023076414,1,1,1,1
0.5208333333333333,0.1010056636822832,0.6458284894076518,-0.008100252746140617,1,1,1,1
0.5375,0.09972101710384554,0.6433896248876018,-0.012756219651769388,1,1,1,1
0.5541666666666667,0.09772951883211217,0.6418222449597188,-0.0180719161448404,1,1,1,1
0.5708333333333333,0.09524947522983354,0.6402927544600644,-0.02402131992653283,1,1,1,1
0.5875,0.09291303651611632,0.6384679846050052,-0.030747780926372602,1,1,1,1
0.6041666666666666,0.09054745628981074,0.636069552103928,-0.03801541039369058,1,1,1,1
0.6208333333333333,0.08759266616822166,0.6334304476061802,-0.04590867652199848,1,1,1,1
0.6375,0.08450039274472437,0.631974218531146,-0.05403530559154992,1,1,1,1
0.6541666666666667,0.08189310198081995,0.6339910514282335,-0.06188103135557286,1,1,1,1
0.6708333333333333,0.07965088643547197,0.6373406199718002,-0.06909305170680939,1,1,1,1
0.6875,0.07772986419072028,0.6395701236999363,-0.07603224861075908,1,1,1,1
0.7041666666666666,0.0759744924491169,0.642084570010039,-0.08243844821221807,1,1,1,1
0.7208333333333333,0.07347175863704547,0.6456627232916964,-0.08847691408264063,1,1,1,1
0.7374999999999999,0.07038686977020718,0.6488891940185352,-0.09425337360506421,1,1,1,1
0.7541666666666667,0.06713575920117539,0.6513530028125311,-0.09975517785857341,1,1,1,1
0.7708333333333333,0.06337352355921529,0.6533919712918607,-0.10499854856179885,1,1,1,1
0.7875,0.059267334013632246,0.6552523092371336,-0.10994642544034208,1,1,1,1
0.8041666666666667,0.05531470601288552,0.657146476561639,-0.11453632270403959,1,1,1,1
0.8208333333333333,0.05162145296972402,0.6589784474091663,-0.11880963217249221,1,1,1,1
0.8375,0.04818887142968725,0.6605724843450608,-0.12279515792378641,1,1,1,1
0.8541666666666666,0.04501251594287471,0.6618516872749499,-0.1265357404469816,1,1,1,1
0.8708333333333333,0.0420853164255805,0.6629525289429924,-0.13006088863308327,1,1,1,1
0.8875,0.03940265567679674,0.663916436823322,-0.13338340955637729,1,1,1,1
0.9041666666666667,0.036955709839220745,0.6647090910687099,-0.1365095638334748,1,1,1,1
0.9208333333333333,0.03472302304522608,0.6654093373103549,-0.13943617144897727,1,1,1,1
0.9375,0.03269546712755311,0.6661135050402874,-0.14216483075584913,1,1,1,1
0.9541666666666666,0.030877226534677116,0.666707779766423,-0.1446993942890811,1,1,1,1
0.9708333333333333,0.029257076212474524,0.6671705603761003,-0.14705207063357956,1,1,1,1
0.9874999999999999,0.02782785562194219,0.667543993647358,-0.1492372448801907,1,1,1,1
1.0041666666666667,0.02658358147844447,0.6678293998826105,-0.15126280080161178,1,1,1,1
