time_s,torso_x_m,torso_y_m,torso_z_m,front_left,front_right,rear_left,rear_right
0.004166666666666667,0.00001900649020165427,0.7203162571286996,-0.0000153992070979991,1,1,1,1
0.020833333333333332,0.0005294502569532671,0.728275605979564,-0.00017846970224773485,1,1,1,1
0.0375,0.0011636702442732608,0.7349042700971411,-0.0005005282243399038,1,1,1,1
0.05416666666666667,0.0017862006568022672,0.739373859088917,-0.001600633756290568,1,1,1,1
0.07083333333333333,0.002574570426166194,0.7423762301391349,-0.002895821950123177,1,1,1,1
0.0875,0.0034886318314436664,0.7441743921947964,-0.004287229339295764,1,1,1,1
0.10416666666666667,0.0045276268795787925,0.7443672018713429,-0.006035056948182141,1,1,1,1
0.12083333333333333,0.00593612305221599,0.7447281495072179,-0.007115756875291846,1,1,1,1
0.1375,0.007471745229464161,0.7433939985379554,-0.008199857254246753,1,1,1,1
0.15416666666666667,0.009359873599156437,0.741436299068478,-0.00888464092951278,1,1,1,1
0.17083333333333334,0.01182163713179799,0.7397115863083888,-0.009220662822073343,1,1,1,1
0.1875,0.014762937487193676,0.7376182101794463,-0.00941310190769518,1,1,1,1
0.2041666666666667,0.018097395719695333,0.7350900527668902,-0.009891354499777011,1,1,1,1
0.22083333333333335,0.021851384543198866,0.7319425616696633,-0.01068188066261839,1,1,1,1
0.23750000000000002,0.02615146788257192,0.7282094626237935,-0.01171251659769145,1,1,1,1
0.25416666666666665,0.031242883741785594,0.7243185190929686,-0.01299935945802042,1,1,1,1
0.2708333333333333,0.036968053479313846,0.719486227896722,-0.014452984356842847,1,1,1,1
0.2875,0.04338297535702919,0.7133200775302173,-0.015917897643697672,1,1,1,1
0.30416666666666664,0.05036378197582367,0.7055367855630695,-0.01750661281481479,1,1,1,1
0.3208333333333333,0.05790985524835059,0.6960144296751876,-0.019610001567199907,1,1,1,1
0.33749999999999997,0.0659264242151697,0.6845718135639968,-0.02132993017821604,1,1,1,1
0.35416666666666663,0.07431939677101793,0.6710252037110449,-0.022129092596480774,1,1,1,1
0.3708333333333333,0.08285421722769017,0.6550816251452133,-0.02262755274308796,1,1,1,1
0.38749999999999996,0.09139912929830755,0.6365543512736017,-0.023095422145616076,1,1,1,1
0.4041666666666667,0.10040292474813126,0.6159493240632931,-0.023698041154905817,1,1,1,1
0.42083333333333334,0.11167461327626849,0.6044170200656102,-0.021403057592833823,1,1,1,1
0.4375,0.12391459246791386,0.6043216522929257,-0.016116390084292873,1,1,1,1
0.45416666666666666,0.13603988639692702,0.6037404385401496,-0.010962824633508885,1,1,1,1
0.4708333333333333,0.1456430539985419,0.6065795437813123,-0.008571332304438567,1,1,1,1
0.4875,0.1531060514684407,0.6129555201952996,-0.007977756861228555,1,1,1,1
0.5041666666666667,0.16014476559055993,0.6191818668561997,-0.00847336276586343,1,1,1,1
0.5208333333333333,0.16656385961684425,0.6237101197046124,-0.009196057392946535,1,1,1,1
0.5375,0.17225027881998778,0.6265346473283242,-0.010183551487468112,1,1,1,1
0.5541666666666667,0.1778448938244248,0.6303241644611923,-0.012488822767329774,1,1,1,1
0.5708333333333333,0.18297627118306117,0.6322017042408835,-0.0145136041865438,1,1,1,1
0.5875,0.18803580746020362,0.6345333447277595,-0.01701007909486242,1,1,1,1
0.6041666666666666,0.19259021714301466,0.6365995011021066,-0.02008693678032231,1,1,1,1
0.6208333333333333,0.19682663622966506,0.6376177433776947,-0.023298518766682836,1,1,1,1
0.6375,0.200812853869955,0.6381762282462452,-0.026703118397190154,1,1,1,1
0.6541666666666667,0.2044624079970943,0.6382700015105313,-0.030387347644779673,1,1,1,1
0.6708333333333333,0.20789612706905838,0.6384483929804995,-0.034043552963360084,1,1,1,1
0.6875,0.21092593633957535,0.6389321234837014,-0.03715598303206124,1,1,1,1
0.7041666666666666,0.21356624512955166,0.6393837910479343,-0.039546061417852614,1,1,1,1
0.7208333333333333,0.21582098385068652,0.6398969038388528,-0.041229165663595,1,1,1,1
0.7374999999999999,0.21768861254058397,0.6403531202691318,-0.042269689468855336,1,1,1,1
0.7541666666666667,0.21943193164130612,0.6411541699551868,-0.0431798429493811,1,1,1,1
0.7708333333333333,0.22073798067874767,0.6411745959121181,-0.04444925094108657,1,1,1,1
0.7875,0.22207069468133292,0.6418412589466953,-0.04543140424677944,1,1,1,1
0.8041666666666667,0.22324163721405973,0.6416336659594484,-0.04662615667054175,1,1,1,1
0.8208333333333333,0.22424924688530432,0.64174575785558,-0.04798963991616431,1,1,1,1
0.8375,0.22523176582656088,0.6416126644236426,-0.04936877081411402,1,1,1,1
0.8541666666666666,0.22601597121834316,0.6413202601976339,-0.050716960980646854,1,1,1,1
0.8708333333333333,0.22676319168197256,0.6412134230567619,-0.052170217386937535,1,1,1,1
0.8875,0.22718464175748568,0.6406474274025363,-0.054007486253478454,1,1,1,1
0.9041666666666667,0.22736245275785705,0.6405130392973635,-0.05593895725523704,1,1,1,1
0.9208333333333333,0.22747838819467472,0.6401798472480321,-0.057690711449218286,1,1,1,1
0.9375,0.22759058793749742,0.6398256474556212,-0.05915032479046093,1,1,1,1
0.9541666666666666,0.2276651557215145,0.6393617301367555,-0.06052446541813133,1,1,1,1
0.9708333333333333,0.22766523100492783,0.6390180012642652,-0.06192805221123837,1,1,1,1
0.9874999999999999,0.22761684891505465,0.6387230249692302,-0.06325101827252767,1,1,1,1
1.0041666666666667,0.22755866249618623,0.638387067670403,-0.06444893769653305,1,1,1,1
1.0208333333333333,0.22750236459748605,0.6380107307177295,-0.06567479195111903,1,1,1,1
1.0374999999999999,0.22747498445839992,0.6377330280594499,-0.06691437873126965,1,1,1,1
1.0541666666666667,0.22746706437313557,0.6374354653238213,-0.0682235017769434,1,1,1,1
1.0708333333333333,0.2275136904610665,0.6371465117148334,-0.06955733694273987,1,1,1,1
1.0875,0.22763755671618424,0.6367491014148433,-0.07091431286618333,1,1,1,1
1.1041666666666667,0.2278300800407877,0.6363448171921591,-0.07235877616834646,1,1,1,1
1.1208333333333333,0.22809964549720665,0.6359340276727292,-0.07388242307799327,1,1,1,1
1.1375,0.22846438842576447,0.635497799457318,-0.07545074468232796,1,1,1,1
1.1541666666666666,0.2289488345858187,0.635046269202001,-0.07700142451896723,1,1,1,1
1.1708333333333334,0.2295616561777013,0.6345453014716989,-0.0784907070182156,1,1,1,1
