niche_id,grid_x,grid_y,selected,quality,descriptor_flow_rate_m2_s,descriptor_low_velocity_fraction,visits,exposure,maximum_receptor,fan_power,final_mass_fraction,clearance_time,decision_inlet_y,decision_inlet_width,decision_outlet_y,decision_outlet_width,decision_inlet_velocity,decision_baffle_x,decision_baffle_y,decision_baffle_length,decision_baffle_angle
152,12,7,0,1.356358231102527,1.25830337903694,0.3701923076923077,70,0.7396963087051928,0.23982953998407164,0.27629851504184727,0.8829748987938577,1,0.24917495536443685,0.417338641782362,0.6763498286809695,0.4441735452940835,1.0050218639895583,0.3915976979055425,0.366023839194607,0.6386845925177465,0.7692686570988962
127,7,6,0,1.3565673473960662,0.7804548285083222,0.3492822966507177,87,0.737418853175171,0.25079390426686876,0.07474090260052046,0.9576067231347138,1,0.32576807361772037,0.3919605136137213,0.4201970291788732,0.45,0.663718921848221,0.3908675674549074,0.3232045019593225,0.65,0.660133344827349
182,2,9,0,1.35715883189618,0.37431519376993316,0.4714285714285714,64,0.762729402071059,0.24546324400058417,0.014427688804156173,0.9376245401279955,1,0.30498777894502804,0.2963177245770023,0.5770691095584379,0.3717845778358384,0.42107414072093663,0.38088159430476226,0.34915021212797115,0.65,0.7374453859428296
128,8,6,0,1.3576737155569527,0.9338707257343004,0.34441805225653205,73,0.7244075112767128,0.25035741964435393,0.14066442669402285,0.9599092182385168,1,0.32828135253476065,0.3739709191129625,0.4614898173379963,0.350534188919366,0.8323915737881331,0.38181966076479334,0.33843456857136917,0.614739707377124,0.7063586142720816
92,12,4,0,1.358242272209572,1.2720133106543228,0.24821002386634844,51,0.7378729318626112,0.24031020281065943,0.25183599542261215,0.899694079714217,1,0.44496349606159974,0.44430214598465706,0.7123433921622614,0.42790234072057126,0.95431552765765,0.40634283993005305,0.38132917587990633,0.65,0.6668884370405624
174,14,8,0,1.358845349812597,1.4733276331715777,0.4090909090909091,41,0.7255555703040492,0.3055472217867951,0.465411536235171,0.7748677227362322,1,0.4464343883852563,0.40740866258971586,0.7925572591637086,0.3404730357197578,1.205446167824291,0.38878194814364625,0.2837529313407248,0.65,0.5413362219095728
110,10,5,0,1.3588932859732974,1.1356216336154485,0.28878281622911695,80,0.7044058803030017,0.2606372550938486,0.2850837967165251,0.9343040375601329,1,0.3045417039152273,0.3522605819945757,0.3015687891171646,0.33659989848776095,1.0746037561032356,0.38831916799466687,0.3395826425734071,0.65,0.6873013043919124
90,10,4,0,1.359038841311325,1.109277987225897,0.21479713603818615,63,0.7077237300588021,0.24268329768683625,0.32333055912703884,0.930614701167394,1,0.20244971722527316,0.3193280324291309,0.5935198202122298,0.4202599345460307,1.1579294378339944,0.4293888827476641,0.3916505876212479,0.6415190240718911,0.6868268476639582
187,7,9,0,1.359281356120868,0.8432391694807262,0.46172248803827753,66,0.7393276222381566,0.24345716041238244,0.0992991251447059,0.9567306572951584,1,0.39023434603193174,0.38190318126878847,0.6918919648269657,0.38536791470673076,0.735997333738926,0.3728333743239992,0.33411655822826314,0.6325162395372795,0.7552072354785886
13,13,0,0,1.3597812637702755,1.388388342201129,0.048723897911832945,91,0.727124149721395,0.5108876598042233,0.4650514468437685,0.5684059895560303,1,0.28688567536278314,0.37283422048166825,0.28868644268190835,0.4110774924753659,1.2412919432909137,0.7986512746387778,0.4242098029193696,0.40325082861872025,0.38293961089652656
204,4,10,0,1.3602110692239688,0.5215335538198641,0.5059665871121718,77,0.7558967776082679,0.24503696943421277,0.03094436377996452,0.9512138682852036,1,0.4858013232746109,0.3327610091140992,0.6965836704025219,0.43971178189785926,0.5224305527945606,0.38253210407634897,0.33782526078065855,0.65,0.7247264435350892
224,4,11,0,1.3628622289516379,0.4824345441294441,0.5683453237410072,82,0.7655192940579685,0.2440320381066104,0.020614930496937377,0.9424078594819536,1,0.4190091679811077,0.3627158117326895,0.8691091579378847,0.4191574918756884,0.4433540240267438,0.39382624311934367,0.3517625465614267,0.6467639999992925,0.6475805093983953
191,11,9,0,1.362878371601215,1.2002867286338774,0.45368171021377673,56,0.7386152710050238,0.24107346420069237,0.24434889389315076,0.9097131794344293,1,0.4752183647718841,0.4134491915294426,0.7602778017785198,0.38721763744376975,0.96770191938518,0.35731525656792895,0.3195851054490672,0.6135007575323207,0.7345563433195132
91,11,4,0,1.362989038970712,1.2077371805855996,0.2357142857142857,52,0.705277376977021,0.24337791020653443,0.2961660233680957,0.9535790044336092,1,0.19812265219033465,0.37904508272490794,0.5540135674030779,0.39395960178048267,1.0620875419385714,0.42134420903901254,0.3863887565872113,0.6208745371708178,0.7058973157152367
142,2,7,0,1.363255034808351,0.29741267366760415,0.3738095238095238,95,0.7692948704880168,0.2551407917395178,0.007796546909876558,0.9296609181371998,1,0.34925601205069917,0.28548801969819093,0.1769355535987987,0.33904562056894527,0.3472564557840519,0.3796162981745959,0.33274924530220235,0.6369263855858316,0.6064855037338721
189,9,9,0,1.3633606792847441,0.9911563259583825,0.47268408551068886,81,0.7514459114379984,0.2416002799586005,0.1161451563091809,0.9357711932112183,1,0.487056657843949,0.45,0.88,0.41568088224777855,0.7341898710802833,0.3580834351494547,0.3016465504495416,0.6217973324306995,0.7256318213789889
205,5,10,0,1.363542200090087,0.6140997531320161,0.5047619047619047,78,0.7563119284747681,0.2432344361227965,0.04539086269101672,0.9530697620314343,1,0.4212017290206098,0.35105405601479067,0.6943843658804878,0.27936795200533765,0.5831008478706983,0.3965402576788703,0.35364122876268245,0.6298925343035037,0.7023096388162846
164,4,8,0,1.3638865546557821,0.552687309787657,0.4152744630071599,61,0.7470407187707999,0.24693818859441974,0.04815838774791482,0.9674901280763788,1,0.213264435920354,0.2909933734105802,0.5118663910030058,0.43497224070839874,0.6331041188440134,0.4012987487539336,0.3443186484241436,0.65,0.716342162386781
208,8,10,0,1.3640877090796557,0.9341614169767534,0.5023809523809524,72,0.7549021971803473,0.2406134927408301,0.0972389832666628,0.9388619377511216,1,0.5270182169293687,0.45,0.88,0.39949385199632825,0.6919714199827802,0.3881798602757403,0.32063246575528065,0.65,0.6924788205977451
147,7,7,0,1.3652540392047967,0.7916936259390284,0.38095238095238093,73,0.7443864117498797,0.25044154490893755,0.08213735441631999,0.9584387682343686,1,0.4099111112980327,0.38200161305330327,0.4305181692787859,0.45,0.6908292171954415,0.38332545170252175,0.33323248898475605,0.65,0.6799608310667414
145,5,7,0,1.365437211297842,0.6336765748297728,0.36018957345971564,66,0.7416868025352067,0.24961732282675708,0.06937326077399811,0.970134190388914,1,0.22145624241461903,0.29764956661470576,0.47183414068159296,0.36846943009323035,0.7096449940969668,0.36528310543117315,0.310502818596394,0.6391040959745048,0.7339329846133521
31,11,1,0,1.3654708339406496,1.2385673979242464,0.08796296296296297,89,0.751893801931309,0.513620596849095,0.22663843561065863,0.6228780929253233,1,0.3080377047728225,0.45,0.25007532792741094,0.33521811423460257,0.9174573317957381,0.8,0.4056706191503845,0.40191142827917087,0.25628179618890856
186,6,9,0,1.3654995005857378,0.7640377428248203,0.4845605700712589,69,0.7497229378724812,0.24298226834217015,0.08649666181030201,0.9539721923602221,1,0.3861318311150925,0.35291683462258844,0.7783569622780439,0.35268850384345896,0.7216409721021925,0.39151265734854374,0.3569410979854647,0.6314087600929756,0.7390100589358456
206,6,10,0,1.36575719830068,0.7154781457907691,0.5083135391923991,61,0.7522357706163264,0.24304257363939594,0.06773577500057784,0.9569059717290801,1,0.40750206020663693,0.36139766028855236,0.7043626187545349,0.30223263825331925,0.6599177069192116,0.3935010259093631,0.3643301642140932,0.6426580180090506,0.7172587512630105
190,10,9,0,1.366677430686369,1.0592638173322815,0.47754137115839246,77,0.7507875371195518,0.24231968508812593,0.14686359316649744,0.9307146647789094,1,0.5241766098862627,0.4421289586708095,0.88,0.4015825005695249,0.7986084878318384,0.3876939485433139,0.3360622175222858,0.6121610871793816,0.6655969940859637
88,8,4,0,1.3669774662746086,0.9445341790670392,0.2156398104265403,72,0.7412337638984413,0.24532005786588015,0.11314050987626871,0.9609111429359471,1,0.27505693975228596,0.42414786047318853,0.6856664128307397,0.41651263700318525,0.7422994566197555,0.4105741931894186,0.3851090957154038,0.594289105070558,0.6906461971836326
50,10,2,0,1.367174677926908,1.1488652421648564,0.13875598086124402,91,0.7258398183451223,0.24622092876232213,0.2463396754905108,0.9379129202050452,1,0.33328461623583705,0.3855993406795737,0.4920721630427568,0.41259370798405237,0.9931424676367582,0.4137231513902303,0.40399120405114575,0.6143377967302144,0.7575989691037233
301,1,15,0,1.3674909319353905,0.2160333900568458,0.7796208530805687,84,0.7716215230144895,0.24295689559159372,0.002935236277946275,0.94760782773903,1,0.5822856928748763,0.2880445200757944,0.8120264429169161,0.253432158943004,0.25,0.3990921521095443,0.35378670216643304,0.5988667064107911,0.6813027627595929
282,2,14,0,1.3682054064207803,0.284236801371148,0.7268408551068883,51,0.777112611655744,0.2443592314378933,0.003861913062107989,0.9362815928673359,1,0.6115966933176157,0.3789824018281973,0.8080496794400236,0.2761369078790496,0.25,0.4150863956384582,0.3803110017910414,0.65,0.7500268785323153
193,13,9,0,1.368266215558588,1.3590945795982214,0.4964200477326969,49,0.7466366370442763,0.23766324489675064,0.29944955534796497,0.8858160899926869,1,0.6353365435989214,0.45,0.8264978700953998,0.40786607339196906,1.0067367256283122,0.39181510367679023,0.33109557173685883,0.65,0.6788595864040607
109,9,5,0,1.3686219378999622,1.0297676171767325,0.27684964200477324,75,0.7394288446765,0.24409580594579416,0.1346036499206809,0.9604489205328577,1,0.21629427106290086,0.44267016970678913,0.6597395159312631,0.42600724713191246,0.7754212862809485,0.417416936307188,0.3805599004289285,0.6254004243747437,0.6351715934684834
69,9,3,0,1.3690846912712353,1.0375031301183713,0.1909307875894988,66,0.739070438111429,0.24469275114896977,0.16021828998489054,0.9512484391766869,1,0.3373306268905408,0.4103249325769368,0.591577578269699,0.4062344948431791,0.842830521007346,0.41929968753633373,0.3963374989515029,0.6494554210542659,0.6713333271175244
103,3,5,0,1.3691114361862562,0.40338819405963877,0.2914691943127962,83,0.7640295542559165,0.26105850677579606,0.01921427053287934,0.9414195488717315,1,0.30762293817178976,0.2872583451420759,0.12,0.401454817198316,0.46808990453074095,0.35978805057257796,0.30993838265773893,0.6328918527323313,0.7187181440510244
207,7,10,0,1.3694016876901662,0.8537900206818922,0.5225653206650831,50,0.7591873814514538,0.24162782603873248,0.07819123262845848,0.947524293387309,1,0.562322990670009,0.43847759923099555,0.801070996961652,0.39934729806921193,0.6490563578612863,0.39525856843026413,0.337206658527779,0.6314292001921384,0.6935398524758104
243,3,12,0,1.3695578418243624,0.3935849096351851,0.6109785202863962,67,0.7709975839829774,0.24329629010946713,0.012765793356343251,0.9487179082307657,1,0.524203952775941,0.33965153582072044,0.88,0.41695106043413555,0.38626343779479977,0.36251477775776375,0.3218176338141778,0.65,0.7156398727315518
126,6,6,0,1.3705050856409469,0.7049621912855958,0.3460620525059666,73,0.7406899199537098,0.2516507805299773,0.08673714908121824,0.9732846912120096,1,0.23920020474164624,0.3123532260930895,0.3684125597495369,0.3527362050211266,0.7523130144497567,0.4175366423090556,0.36216659199312085,0.6290985132748125,0.6499687698978892
192,12,9,0,1.3713199315556168,1.2560938563287098,0.46904761904761905,57,0.745826250401023,0.24001364982406007,0.26501475085567866,0.9049678121428557,1,0.49800979331910605,0.42500881992832523,0.7687292629127874,0.3982981610941369,0.9851512074036026,0.3780305918808667,0.330069320854214,0.6196527649182728,0.7076878980877069
209,9,10,0,1.3715990175028214,0.9992917692546375,0.5095238095238095,63,0.7538485036904248,0.24170334336320645,0.11902866489903217,0.9461862183019739,1,0.49388110591079853,0.45,0.88,0.3895235002985003,0.7402161253738054,0.36301151717071617,0.34058056848115303,0.65,0.6914036829201614
123,3,6,0,1.3721431875081516,0.4462156836586228,0.3238095238095238,81,0.7619784379555111,0.260077288773188,0.02794066060573459,0.9490759460897992,1,0.3513403508388505,0.2771396988693647,0.2331874427588677,0.3872828076856436,0.5366916462215391,0.394038118128121,0.3390812263456181,0.6123200076269286,0.7001289286160112
210,10,10,0,1.3726879727137566,1.0781294282865876,0.5119047619047619,62,0.7550922821534568,0.23999212901404543,0.14948146070257992,0.9354066678255223,1,0.6100321937900719,0.45,0.88,0.383887088219127,0.7986143913233983,0.41223031138147703,0.35485430691975667,0.6145753930962793,0.6651905042310615
173,13,8,0,1.3732828710701914,1.3572932672633025,0.42992874109263657,68,0.7483426910427511,0.2385198200063218,0.29826048229028457,0.892056347132445,1,0.5297866177471633,0.45,0.8620322319085529,0.4292910684976311,1.005402420195039,0.3774120754420243,0.3582667139116728,0.5758804513924373,0.7102742389045956
158,18,7,0,1.3744830467649871,1.9080273558669953,0.35083532219570407,32,0.702792442951809,0.29962529087506873,0.8285685072380863,0.712328513856053,1,0.4518239855650904,0.45,0.88,0.29731680843594244,1.4133535969385151,0.403689000809646,0.2535775212230938,0.65,0.37186348843894895
228,8,11,0,1.374504328269122,0.9545102920853459,0.5502392344497608,75,0.7584970107569514,0.2417216384056466,0.10373289012544049,0.9487998405685187,1,0.5933848428925517,0.45,0.88,0.3855755010654203,0.7070446608039599,0.41840269539933383,0.37377470370568294,0.65,0.6610037330295729
108,8,5,0,1.3747131969744222,0.9479525419340414,0.27790973871733965,92,0.7116751512496642,0.27934264617552396,0.20993319858297368,0.9627601658408026,1,0.20426490596165608,0.3130683477583369,0.29943741874431523,0.38960196314716894,1.0093137262429173,0.41070521441776464,0.3279809662668434,0.5901020803241485,0.6301462803520247
225,5,11,0,1.3748514345352432,0.6180875726985361,0.5584725536992841,79,0.7667278971017863,0.24278818903912575,0.0403091046462676,0.9573352439692807,1,0.511880113829165,0.37616057117092655,0.6952738607447013,0.397566015603337,0.5477160731072285,0.4045451917087892,0.38655299206547666,0.627955676632357,0.7431214214209186
144,4,7,0,1.375070175531841,0.5431905061140074,0.36754176610978523,60,0.75762042686883,0.2507011870158863,0.05057264369177237,0.963969252833427,1,0.32280438947966134,0.27667521559252767,0.44805003211045624,0.38716003040553226,0.6544261713151172,0.352164454616391,0.30700866175625907,0.65,0.6477045083554536
106,6,5,0,1.3752696242450797,0.7549419447562747,0.2785714285714286,82,0.7311833457231643,0.27113943494261644,0.10528061313679526,0.9749208768464962,1,0.24811915351812522,0.31419260568657653,0.12,0.4034240442970577,0.8009332822103061,0.40226113720770246,0.3508546292669206,0.6160312597754266,0.6728705008359936
107,7,5,0,1.3768413926614367,0.7975095246515016,0.2863961813842482,96,0.7273975624088335,0.26159525776191966,0.15998481217985056,0.9732984778713467,1,0.2767509030684871,0.27673511433776543,0.29180686538758105,0.35394436392989054,0.9606171911118728,0.385018906081581,0.3096729728685683,0.6353036215804095,0.6805057535158623
86,6,4,0,1.3786420029925515,0.7617016593613486,0.20286396181384247,70,0.7512670964679219,0.2505741442214129,0.09178258896898332,0.967462633240253,1,0.3160884382401751,0.34103349044146225,0.46384183627451414,0.40615649720483177,0.7445032826300415,0.4220701054573885,0.4043911409419474,0.6349852776268139,0.6934289404688568
244,4,12,0,1.3787059303952638,0.5372976496279629,0.6033653846153846,70,0.7648503943711709,0.24367776028294488,0.03507660576580191,0.97000266945892,1,0.6727631687040326,0.3268236378531613,0.7896567261130852,0.38246568218013144,0.5479995808109872,0.36682190437861334,0.32547071413604284,0.65,0.7698344257858988
125,5,6,0,1.3788549638736762,0.5880481298566677,0.3221957040572792,73,0.756434795014588,0.26479177329348824,0.053098462139675826,0.958809179568818,1,0.325524949651349,0.30414323966228646,0.12,0.3391303163632899,0.6444859451855892,0.4049765271182351,0.35445419244946413,0.621430256260107,0.6425972490969606
